Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,24.87827508949468,17.928571428571427,618.9285714285714,-14.928571428571429,0.49176070018781504,0.6339273243332259,18.926954108802995,20.46400523367998
C09,24.402605997867923,18.46153846153846,595.4871794871794,-11.58974358974359,0.1062564999026593,0.35786277839419567,11.695905879096149,19.295889742293447
