Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,28.325909391529567,20.928571428571427,802.3571428571429,-17.928571428571427,0.3875525434265186,0.5816778426065894,18.926954108802995,20.62047724066184
C09,23.319409765147828,16.82051282051282,543.7948717948718,-7.743589743589744,0.07019959605814168,0.3484937829601995,11.695905879096149,19.468074305379133
