threeday_yrmo,threeday_yr,year,dayofyear,varmixing_m
1,1,2003,2,26.6
2,1,2003,2,26.6
3,1,2003,2,26.6
4,1,2003,2,26.6
5,1,2003,2,26.6
6,1,2003,2,26.6
7,1,2003,2,26.6
8,1,2003,2,26.6
9,1,2003,2,26.6
10,1,2003,2,26.6
11,1,2003,2,26.6
12,1,2003,2,26.6
13,2,2003,5,24.4
14,2,2003,5,24.4
15,2,2003,5,24.4
16,2,2003,5,24.4
17,2,2003,5,24.4
18,2,2003,5,24.4
19,2,2003,5,24.4
20,2,2003,5,24.4
21,2,2003,5,24.4
22,2,2003,5,24.4
23,2,2003,5,24.4
24,2,2003,5,24.4
25,3,2003,8,18.6
26,3,2003,8,18.6
27,3,2003,8,18.6
28,3,2003,8,18.6
29,3,2003,8,18.6
30,3,2003,8,18.6
31,3,2003,8,18.6
32,3,2003,8,18.6
33,3,2003,8,18.6
34,3,2003,8,18.6
35,3,2003,8,18.6
36,3,2003,8,18.6
37,4,2003,11,13.7
38,4,2003,11,13.7
39,4,2003,11,13.7
40,4,2003,11,13.7
41,4,2003,11,13.7
42,4,2003,11,13.7
43,4,2003,11,13.7
44,4,2003,11,13.7
45,4,2003,11,13.7
46,4,2003,11,13.7
47,4,2003,11,13.7
48,4,2003,11,13.7
49,5,2003,14,13.3
50,5,2003,14,13.3
51,5,2003,14,13.3
52,5,2003,14,13.3
53,5,2003,14,13.3
54,5,2003,14,13.3
55,5,2003,14,13.3
56,5,2003,14,13.3
57,5,2003,14,13.3
58,5,2003,14,13.3
59,5,2003,14,13.3
60,5,2003,14,13.3
61,6,2003,17,17.2
62,6,2003,17,17.2
63,6,2003,17,17.2
64,6,2003,17,17.2
65,6,2003,17,17.2
66,6,2003,17,17.2
67,6,2003,17,17.2
68,6,2003,17,17.2
69,6,2003,17,17.2
70,6,2003,17,17.2
71,6,2003,17,17.2
72,6,2003,17,17.2
73,7,2003,20,19.7
74,7,2003,20,19.7
75,7,2003,20,19.7
76,7,2003,20,19.7
77,7,2003,20,19.7
78,7,2003,20,19.7
79,7,2003,20,19.7
80,7,2003,20,19.7
81,7,2003,20,19.7
82,7,2003,20,19.7
83,7,2003,20,19.7
84,7,2003,20,19.7
85,8,2003,23,20.5
86,8,2003,23,20.5
87,8,2003,23,20.5
88,8,2003,23,20.5
89,8,2003,23,20.5
90,8,2003,23,20.5
91,8,2003,23,20.5
92,8,2003,23,20.5
93,8,2003,23,20.5
94,8,2003,23,20.5
95,8,2003,23,20.5
96,8,2003,23,20.5
97,9,2003,26,16.7
98,9,2003,26,16.7
99,9,2003,26,16.7
100,9,2003,26,16.7
101,9,2003,26,16.7
102,9,2003,26,16.7
103,9,2003,26,16.7
104,9,2003,26,16.7
105,9,2003,26,16.7
106,9,2003,26,16.7
107,9,2003,26,16.7
108,9,2003,26,16.7
109,10,2003,29,18.6
110,10,2003,29,18.6
111,10,2003,29,18.6
112,10,2003,29,18.6
113,10,2003,29,18.6
114,10,2003,29,18.6
115,10,2003,29,18.6
116,10,2003,29,18.6
117,10,2003,29,18.6
118,10,2003,29,18.6
119,10,2003,29,18.6
120,10,2003,29,18.6
121,11,2003,32,21.2
122,11,2003,32,21.2
123,11,2003,32,21.2
124,11,2003,32,21.2
125,11,2003,32,21.2
126,11,2003,32,21.2
127,11,2003,32,21.2
128,11,2003,32,21.2
129,11,2003,32,21.2
130,11,2003,32,21.2
131,11,2003,32,21.2
132,11,2003,32,21.2
133,12,2003,35,19.8
134,12,2003,35,19.8
135,12,2003,35,19.8
136,12,2003,35,19.8
137,12,2003,35,19.8
138,12,2003,35,19.8
139,12,2003,35,19.8
140,12,2003,35,19.8
141,12,2003,35,19.8
142,12,2003,35,19.8
143,12,2003,35,19.8
144,12,2003,35,19.8
145,13,2003,38,14.4
146,13,2003,38,14.4
147,13,2003,38,14.4
148,13,2003,38,14.4
149,13,2003,38,14.4
150,13,2003,38,14.4
151,13,2003,38,14.4
152,13,2003,38,14.4
153,13,2003,38,14.4
154,13,2003,38,14.4
155,13,2003,38,14.4
156,13,2003,38,14.4
157,14,2003,41,12.4
158,14,2003,41,12.4
159,14,2003,41,12.4
160,14,2003,41,12.4
161,14,2003,41,12.4
162,14,2003,41,12.4
163,14,2003,41,12.4
164,14,2003,41,12.4
165,14,2003,41,12.4
166,14,2003,41,12.4
167,14,2003,41,12.4
168,14,2003,41,12.4
169,15,2003,44,13.9
170,15,2003,44,13.9
171,15,2003,44,13.9
172,15,2003,44,13.9
173,15,2003,44,13.9
174,15,2003,44,13.9
175,15,2003,44,13.9
176,15,2003,44,13.9
177,15,2003,44,13.9
178,15,2003,44,13.9
179,15,2003,44,13.9
180,15,2003,44,13.9
181,16,2003,47,17.3
182,16,2003,47,17.3
183,16,2003,47,17.3
184,16,2003,47,17.3
185,16,2003,47,17.3
186,16,2003,47,17.3
187,16,2003,47,17.3
188,16,2003,47,17.3
189,16,2003,47,17.3
190,16,2003,47,17.3
191,16,2003,47,17.3
192,16,2003,47,17.3
193,17,2003,50,19.5
194,17,2003,50,19.5
195,17,2003,50,19.5
196,17,2003,50,19.5
197,17,2003,50,19.5
198,17,2003,50,19.5
199,17,2003,50,19.5
200,17,2003,50,19.5
201,17,2003,50,19.5
202,17,2003,50,19.5
203,17,2003,50,19.5
204,17,2003,50,19.5
205,18,2003,53,19.9
206,18,2003,53,19.9
207,18,2003,53,19.9
208,18,2003,53,19.9
209,18,2003,53,19.9
210,18,2003,53,19.9
211,18,2003,53,19.9
212,18,2003,53,19.9
213,18,2003,53,19.9
214,18,2003,53,19.9
215,18,2003,53,19.9
216,18,2003,53,19.9
217,19,2003,56,17.3
218,19,2003,56,17.3
219,19,2003,56,17.3
220,19,2003,56,17.3
221,19,2003,56,17.3
222,19,2003,56,17.3
223,19,2003,56,17.3
224,19,2003,56,17.3
225,19,2003,56,17.3
226,19,2003,56,17.3
227,19,2003,56,17.3
228,19,2003,56,17.3
229,20,2003,59,17.7
230,20,2003,59,17.7
231,20,2003,59,17.7
232,20,2003,59,17.7
233,20,2003,59,17.7
234,20,2003,59,17.7
235,20,2003,59,17.7
236,20,2003,59,17.7
237,20,2003,59,17.7
238,20,2003,59,17.7
239,20,2003,59,17.7
240,20,2003,59,17.7
241,21,2003,62,18.4
242,21,2003,62,18.4
243,21,2003,62,18.4
244,21,2003,62,18.4
245,21,2003,62,18.4
246,21,2003,62,18.4
247,21,2003,62,18.4
248,21,2003,62,18.4
249,21,2003,62,18.4
250,21,2003,62,18.4
251,21,2003,62,18.4
252,21,2003,62,18.4
253,22,2003,65,19.4
254,22,2003,65,19.4
255,22,2003,65,19.4
256,22,2003,65,19.4
257,22,2003,65,19.4
258,22,2003,65,19.4
259,22,2003,65,19.4
260,22,2003,65,19.4
261,22,2003,65,19.4
262,22,2003,65,19.4
263,22,2003,65,19.4
264,22,2003,65,19.4
265,23,2003,68,15.8
266,23,2003,68,15.8
267,23,2003,68,15.8
268,23,2003,68,15.8
269,23,2003,68,15.8
270,23,2003,68,15.8
271,23,2003,68,15.8
272,23,2003,68,15.8
273,23,2003,68,15.8
274,23,2003,68,15.8
275,23,2003,68,15.8
276,23,2003,68,15.8
277,24,2003,71,13.2
278,24,2003,71,13.2
279,24,2003,71,13.2
280,24,2003,71,13.2
281,24,2003,71,13.2
282,24,2003,71,13.2
283,24,2003,71,13.2
284,24,2003,71,13.2
285,24,2003,71,13.2
286,24,2003,71,13.2
287,24,2003,71,13.2
288,24,2003,71,13.2
289,25,2003,74,17.8
290,25,2003,74,17.8
291,25,2003,74,17.8
292,25,2003,74,17.8
293,25,2003,74,17.8
294,25,2003,74,17.8
295,25,2003,74,17.8
296,25,2003,74,17.8
297,25,2003,74,17.8
298,25,2003,74,17.8
299,25,2003,74,17.8
300,25,2003,74,17.8
301,26,2003,77,19.8
302,26,2003,77,19.8
303,26,2003,77,19.8
304,26,2003,77,19.8
305,26,2003,77,19.8
306,26,2003,77,19.8
307,26,2003,77,19.8
308,26,2003,77,19.8
309,26,2003,77,19.8
310,26,2003,77,19.8
311,26,2003,77,19.8
312,26,2003,77,19.8
313,27,2003,80,22.4
314,27,2003,80,22.4
315,27,2003,80,22.4
316,27,2003,80,22.4
317,27,2003,80,22.4
318,27,2003,80,22.4
319,27,2003,80,22.4
320,27,2003,80,22.4
321,27,2003,80,22.4
322,27,2003,80,22.4
323,27,2003,80,22.4
324,27,2003,80,22.4
325,28,2003,83,20.1
326,28,2003,83,20.1
327,28,2003,83,20.1
328,28,2003,83,20.1
329,28,2003,83,20.1
330,28,2003,83,20.1
331,28,2003,83,20.1
332,28,2003,83,20.1
333,28,2003,83,20.1
334,28,2003,83,20.1
335,28,2003,83,20.1
336,28,2003,83,20.1
337,29,2003,86,16.7
338,29,2003,86,16.7
339,29,2003,86,16.7
340,29,2003,86,16.7
341,29,2003,86,16.7
342,29,2003,86,16.7
343,29,2003,86,16.7
344,29,2003,86,16.7
345,29,2003,86,16.7
346,29,2003,86,16.7
347,29,2003,86,16.7
348,29,2003,86,16.7
349,30,2003,89,16.7
350,30,2003,89,16.7
351,30,2003,89,16.7
352,30,2003,89,16.7
353,30,2003,89,16.7
354,30,2003,89,16.7
355,30,2003,89,16.7
356,30,2003,89,16.7
357,30,2003,89,16.7
358,30,2003,89,16.7
359,30,2003,89,16.7
360,30,2003,89,16.7
361,31,2003,92,17.4
362,31,2003,92,17.4
363,31,2003,92,17.4
364,31,2003,92,17.4
365,31,2003,92,17.4
366,31,2003,92,17.4
367,31,2003,92,17.4
368,31,2003,92,17.4
369,31,2003,92,17.4
370,31,2003,92,17.4
371,31,2003,92,17.4
372,31,2003,92,17.4
373,32,2003,95,16.4
374,32,2003,95,16.4
375,32,2003,95,16.4
376,32,2003,95,16.4
377,32,2003,95,16.4
378,32,2003,95,16.4
379,32,2003,95,16.4
380,32,2003,95,16.4
381,32,2003,95,16.4
382,32,2003,95,16.4
383,32,2003,95,16.4
384,32,2003,95,16.4
385,33,2003,98,18.7
386,33,2003,98,18.7
387,33,2003,98,18.7
388,33,2003,98,18.7
389,33,2003,98,18.7
390,33,2003,98,18.7
391,33,2003,98,18.7
392,33,2003,98,18.7
393,33,2003,98,18.7
394,33,2003,98,18.7
395,33,2003,98,18.7
396,33,2003,98,18.7
397,34,2003,101,14.5
398,34,2003,101,14.5
399,34,2003,101,14.5
400,34,2003,101,14.5
401,34,2003,101,14.5
402,34,2003,101,14.5
403,34,2003,101,14.5
404,34,2003,101,14.5
405,34,2003,101,14.5
406,34,2003,101,14.5
407,34,2003,101,14.5
408,34,2003,101,14.5
409,35,2003,104,15.5
410,35,2003,104,15.5
411,35,2003,104,15.5
412,35,2003,104,15.5
413,35,2003,104,15.5
414,35,2003,104,15.5
415,35,2003,104,15.5
416,35,2003,104,15.5
417,35,2003,104,15.5
418,35,2003,104,15.5
419,35,2003,104,15.5
420,35,2003,104,15.5
421,36,2003,107,18.0
422,36,2003,107,18.0
423,36,2003,107,18.0
424,36,2003,107,18.0
425,36,2003,107,18.0
426,36,2003,107,18.0
427,36,2003,107,18.0
428,36,2003,107,18.0
429,36,2003,107,18.0
430,36,2003,107,18.0
431,36,2003,107,18.0
432,36,2003,107,18.0
433,37,2003,110,18.9
434,37,2003,110,18.9
435,37,2003,110,18.9
436,37,2003,110,18.9
437,37,2003,110,18.9
438,37,2003,110,18.9
439,37,2003,110,18.9
440,37,2003,110,18.9
441,37,2003,110,18.9
442,37,2003,110,18.9
443,37,2003,110,18.9
444,37,2003,110,18.9
445,38,2003,113,16.1
446,38,2003,113,16.1
447,38,2003,113,16.1
448,38,2003,113,16.1
449,38,2003,113,16.1
450,38,2003,113,16.1
451,38,2003,113,16.1
452,38,2003,113,16.1
453,38,2003,113,16.1
454,38,2003,113,16.1
455,38,2003,113,16.1
456,38,2003,113,16.1
457,39,2003,116,13.9
458,39,2003,116,13.9
459,39,2003,116,13.9
460,39,2003,116,13.9
461,39,2003,116,13.9
462,39,2003,116,13.9
463,39,2003,116,13.9
464,39,2003,116,13.9
465,39,2003,116,13.9
466,39,2003,116,13.9
467,39,2003,116,13.9
468,39,2003,116,13.9
469,40,2003,119,13.9
470,40,2003,119,13.9
471,40,2003,119,13.9
472,40,2003,119,13.9
473,40,2003,119,13.9
474,40,2003,119,13.9
475,40,2003,119,13.9
476,40,2003,119,13.9
477,40,2003,119,13.9
478,40,2003,119,13.9
479,40,2003,119,13.9
480,40,2003,119,13.9
481,41,2003,122,14.5
482,41,2003,122,14.5
483,41,2003,122,14.5
484,41,2003,122,14.5
485,41,2003,122,14.5
486,41,2003,122,14.5
487,41,2003,122,14.5
488,41,2003,122,14.5
489,41,2003,122,14.5
490,41,2003,122,14.5
491,41,2003,122,14.5
492,41,2003,122,14.5
493,42,2003,125,15.2
494,42,2003,125,15.2
495,42,2003,125,15.2
496,42,2003,125,15.2
497,42,2003,125,15.2
498,42,2003,125,15.2
499,42,2003,125,15.2
500,42,2003,125,15.2
501,42,2003,125,15.2
502,42,2003,125,15.2
503,42,2003,125,15.2
504,42,2003,125,15.2
505,43,2003,128,14.4
506,43,2003,128,14.4
507,43,2003,128,14.4
508,43,2003,128,14.4
509,43,2003,128,14.4
510,43,2003,128,14.4
511,43,2003,128,14.4
512,43,2003,128,14.4
513,43,2003,128,14.4
514,43,2003,128,14.4
515,43,2003,128,14.4
516,43,2003,128,14.4
517,44,2003,131,12.7
518,44,2003,131,12.7
519,44,2003,131,12.7
520,44,2003,131,12.7
521,44,2003,131,12.7
522,44,2003,131,12.7
523,44,2003,131,12.7
524,44,2003,131,12.7
525,44,2003,131,12.7
526,44,2003,131,12.7
527,44,2003,131,12.7
528,44,2003,131,12.7
529,45,2003,134,14.6
530,45,2003,134,14.6
531,45,2003,134,14.6
532,45,2003,134,14.6
533,45,2003,134,14.6
534,45,2003,134,14.6
535,45,2003,134,14.6
536,45,2003,134,14.6
537,45,2003,134,14.6
538,45,2003,134,14.6
539,45,2003,134,14.6
540,45,2003,134,14.6
541,46,2003,137,18.2
542,46,2003,137,18.2
543,46,2003,137,18.2
544,46,2003,137,18.2
545,46,2003,137,18.2
546,46,2003,137,18.2
547,46,2003,137,18.2
548,46,2003,137,18.2
549,46,2003,137,18.2
550,46,2003,137,18.2
551,46,2003,137,18.2
552,46,2003,137,18.2
553,47,2003,140,17.1
554,47,2003,140,17.1
555,47,2003,140,17.1
556,47,2003,140,17.1
557,47,2003,140,17.1
558,47,2003,140,17.1
559,47,2003,140,17.1
560,47,2003,140,17.1
561,47,2003,140,17.1
562,47,2003,140,17.1
563,47,2003,140,17.1
564,47,2003,140,17.1
565,48,2003,143,14.3
566,48,2003,143,14.3
567,48,2003,143,14.3
568,48,2003,143,14.3
569,48,2003,143,14.3
570,48,2003,143,14.3
571,48,2003,143,14.3
572,48,2003,143,14.3
573,48,2003,143,14.3
574,48,2003,143,14.3
575,48,2003,143,14.3
576,48,2003,143,14.3
577,49,2003,146,12.7
578,49,2003,146,12.7
579,49,2003,146,12.7
580,49,2003,146,12.7
581,49,2003,146,12.7
582,49,2003,146,12.7
583,49,2003,146,12.7
584,49,2003,146,12.7
585,49,2003,146,12.7
586,49,2003,146,12.7
587,49,2003,146,12.7
588,49,2003,146,12.7
589,50,2003,149,13.3
590,50,2003,149,13.3
591,50,2003,149,13.3
592,50,2003,149,13.3
593,50,2003,149,13.3
594,50,2003,149,13.3
595,50,2003,149,13.3
596,50,2003,149,13.3
597,50,2003,149,13.3
598,50,2003,149,13.3
599,50,2003,149,13.3
600,50,2003,149,13.3
601,51,2003,152,13.9
602,51,2003,152,13.9
603,51,2003,152,13.9
604,51,2003,152,13.9
605,51,2003,152,13.9
606,51,2003,152,13.9
607,51,2003,152,13.9
608,51,2003,152,13.9
609,51,2003,152,13.9
610,51,2003,152,13.9
611,51,2003,152,13.9
612,51,2003,152,13.9
613,52,2003,155,14.0
614,52,2003,155,14.0
615,52,2003,155,14.0
616,52,2003,155,14.0
617,52,2003,155,14.0
618,52,2003,155,14.0
619,52,2003,155,14.0
620,52,2003,155,14.0
621,52,2003,155,14.0
622,52,2003,155,14.0
623,52,2003,155,14.0
624,52,2003,155,14.0
625,53,2003,158,12.2
626,53,2003,158,12.2
627,53,2003,158,12.2
628,53,2003,158,12.2
629,53,2003,158,12.2
630,53,2003,158,12.2
631,53,2003,158,12.2
632,53,2003,158,12.2
633,53,2003,158,12.2
634,53,2003,158,12.2
635,53,2003,158,12.2
636,53,2003,158,12.2
637,54,2003,161,11.8
638,54,2003,161,11.8
639,54,2003,161,11.8
640,54,2003,161,11.8
641,54,2003,161,11.8
642,54,2003,161,11.8
643,54,2003,161,11.8
644,54,2003,161,11.8
645,54,2003,161,11.8
646,54,2003,161,11.8
647,54,2003,161,11.8
648,54,2003,161,11.8
649,55,2003,164,14.2
650,55,2003,164,14.2
651,55,2003,164,14.2
652,55,2003,164,14.2
653,55,2003,164,14.2
654,55,2003,164,14.2
655,55,2003,164,14.2
656,55,2003,164,14.2
657,55,2003,164,14.2
658,55,2003,164,14.2
659,55,2003,164,14.2
660,55,2003,164,14.2
661,56,2003,167,16.8
662,56,2003,167,16.8
663,56,2003,167,16.8
664,56,2003,167,16.8
665,56,2003,167,16.8
666,56,2003,167,16.8
667,56,2003,167,16.8
668,56,2003,167,16.8
669,56,2003,167,16.8
670,56,2003,167,16.8
671,56,2003,167,16.8
672,56,2003,167,16.8
673,57,2003,170,16.2
674,57,2003,170,16.2
675,57,2003,170,16.2
676,57,2003,170,16.2
677,57,2003,170,16.2
678,57,2003,170,16.2
679,57,2003,170,16.2
680,57,2003,170,16.2
681,57,2003,170,16.2
682,57,2003,170,16.2
683,57,2003,170,16.2
684,57,2003,170,16.2
685,58,2003,173,12.7
686,58,2003,173,12.7
687,58,2003,173,12.7
688,58,2003,173,12.7
689,58,2003,173,12.7
690,58,2003,173,12.7
691,58,2003,173,12.7
692,58,2003,173,12.7
693,58,2003,173,12.7
694,58,2003,173,12.7
695,58,2003,173,12.7
696,58,2003,173,12.7
697,59,2003,176,11.9
698,59,2003,176,11.9
699,59,2003,176,11.9
700,59,2003,176,11.9
701,59,2003,176,11.9
702,59,2003,176,11.9
703,59,2003,176,11.9
704,59,2003,176,11.9
705,59,2003,176,11.9
706,59,2003,176,11.9
707,59,2003,176,11.9
708,59,2003,176,11.9
709,60,2003,179,12.4
710,60,2003,179,12.4
711,60,2003,179,12.4
712,60,2003,179,12.4
713,60,2003,179,12.4
714,60,2003,179,12.4
715,60,2003,179,12.4
716,60,2003,179,12.4
717,60,2003,179,12.4
718,60,2003,179,12.4
719,60,2003,179,12.4
720,60,2003,179,12.4
721,61,2003,182,13.2
722,61,2003,182,13.2
723,61,2003,182,13.2
724,61,2003,182,13.2
725,61,2003,182,13.2
726,61,2003,182,13.2
727,61,2003,182,13.2
728,61,2003,182,13.2
729,61,2003,182,13.2
730,61,2003,182,13.2
731,61,2003,182,13.2
732,61,2003,182,13.2
733,62,2003,185,13.7
734,62,2003,185,13.7
735,62,2003,185,13.7
736,62,2003,185,13.7
737,62,2003,185,13.7
738,62,2003,185,13.7
739,62,2003,185,13.7
740,62,2003,185,13.7
741,62,2003,185,13.7
742,62,2003,185,13.7
743,62,2003,185,13.7
744,62,2003,185,13.7
745,63,2003,188,12.6
746,63,2003,188,12.6
747,63,2003,188,12.6
748,63,2003,188,12.6
749,63,2003,188,12.6
750,63,2003,188,12.6
751,63,2003,188,12.6
752,63,2003,188,12.6
753,63,2003,188,12.6
754,63,2003,188,12.6
755,63,2003,188,12.6
756,63,2003,188,12.6
757,64,2003,191,13.1
758,64,2003,191,13.1
759,64,2003,191,13.1
760,64,2003,191,13.1
761,64,2003,191,13.1
762,64,2003,191,13.1
763,64,2003,191,13.1
764,64,2003,191,13.1
765,64,2003,191,13.1
766,64,2003,191,13.1
767,64,2003,191,13.1
768,64,2003,191,13.1
769,65,2003,194,15.1
770,65,2003,194,15.1
771,65,2003,194,15.1
772,65,2003,194,15.1
773,65,2003,194,15.1
774,65,2003,194,15.1
775,65,2003,194,15.1
776,65,2003,194,15.1
777,65,2003,194,15.1
778,65,2003,194,15.1
779,65,2003,194,15.1
780,65,2003,194,15.1
781,66,2003,197,16.3
782,66,2003,197,16.3
783,66,2003,197,16.3
784,66,2003,197,16.3
785,66,2003,197,16.3
786,66,2003,197,16.3
787,66,2003,197,16.3
788,66,2003,197,16.3
789,66,2003,197,16.3
790,66,2003,197,16.3
791,66,2003,197,16.3
792,66,2003,197,16.3
793,67,2003,200,13.6
794,67,2003,200,13.6
795,67,2003,200,13.6
796,67,2003,200,13.6
797,67,2003,200,13.6
798,67,2003,200,13.6
799,67,2003,200,13.6
800,67,2003,200,13.6
801,67,2003,200,13.6
802,67,2003,200,13.6
803,67,2003,200,13.6
804,67,2003,200,13.6
805,68,2003,203,11.1
806,68,2003,203,11.1
807,68,2003,203,11.1
808,68,2003,203,11.1
809,68,2003,203,11.1
810,68,2003,203,11.1
811,68,2003,203,11.1
812,68,2003,203,11.1
813,68,2003,203,11.1
814,68,2003,203,11.1
815,68,2003,203,11.1
816,68,2003,203,11.1
817,69,2003,206,11.0
818,69,2003,206,11.0
819,69,2003,206,11.0
820,69,2003,206,11.0
821,69,2003,206,11.0
822,69,2003,206,11.0
823,69,2003,206,11.0
824,69,2003,206,11.0
825,69,2003,206,11.0
826,69,2003,206,11.0
827,69,2003,206,11.0
828,69,2003,206,11.0
829,70,2003,209,12.2
830,70,2003,209,12.2
831,70,2003,209,12.2
832,70,2003,209,12.2
833,70,2003,209,12.2
834,70,2003,209,12.2
835,70,2003,209,12.2
836,70,2003,209,12.2
837,70,2003,209,12.2
838,70,2003,209,12.2
839,70,2003,209,12.2
840,70,2003,209,12.2
841,71,2003,212,13.5
842,71,2003,212,13.5
843,71,2003,212,13.5
844,71,2003,212,13.5
845,71,2003,212,13.5
846,71,2003,212,13.5
847,71,2003,212,13.5
848,71,2003,212,13.5
849,71,2003,212,13.5
850,71,2003,212,13.5
851,71,2003,212,13.5
852,71,2003,212,13.5
853,72,2003,215,13.6
854,72,2003,215,13.6
855,72,2003,215,13.6
856,72,2003,215,13.6
857,72,2003,215,13.6
858,72,2003,215,13.6
859,72,2003,215,13.6
860,72,2003,215,13.6
861,72,2003,215,13.6
862,72,2003,215,13.6
863,72,2003,215,13.6
864,72,2003,215,13.6
865,73,2003,218,12.8
866,73,2003,218,12.8
867,73,2003,218,12.8
868,73,2003,218,12.8
869,73,2003,218,12.8
870,73,2003,218,12.8
871,73,2003,218,12.8
872,73,2003,218,12.8
873,73,2003,218,12.8
874,73,2003,218,12.8
875,73,2003,218,12.8
876,73,2003,218,12.8
877,74,2003,221,13.6
878,74,2003,221,13.6
879,74,2003,221,13.6
880,74,2003,221,13.6
881,74,2003,221,13.6
882,74,2003,221,13.6
883,74,2003,221,13.6
884,74,2003,221,13.6
885,74,2003,221,13.6
886,74,2003,221,13.6
887,74,2003,221,13.6
888,74,2003,221,13.6
889,75,2003,224,15.0
890,75,2003,224,15.0
891,75,2003,224,15.0
892,75,2003,224,15.0
893,75,2003,224,15.0
894,75,2003,224,15.0
895,75,2003,224,15.0
896,75,2003,224,15.0
897,75,2003,224,15.0
898,75,2003,224,15.0
899,75,2003,224,15.0
900,75,2003,224,15.0
901,76,2003,227,14.4
902,76,2003,227,14.4
903,76,2003,227,14.4
904,76,2003,227,14.4
905,76,2003,227,14.4
906,76,2003,227,14.4
907,76,2003,227,14.4
908,76,2003,227,14.4
909,76,2003,227,14.4
910,76,2003,227,14.4
911,76,2003,227,14.4
912,76,2003,227,14.4
913,77,2003,230,12.1
914,77,2003,230,12.1
915,77,2003,230,12.1
916,77,2003,230,12.1
917,77,2003,230,12.1
918,77,2003,230,12.1
919,77,2003,230,12.1
920,77,2003,230,12.1
921,77,2003,230,12.1
922,77,2003,230,12.1
923,77,2003,230,12.1
924,77,2003,230,12.1
925,78,2003,233,10.9
926,78,2003,233,10.9
927,78,2003,233,10.9
928,78,2003,233,10.9
929,78,2003,233,10.9
930,78,2003,233,10.9
931,78,2003,233,10.9
932,78,2003,233,10.9
933,78,2003,233,10.9
934,78,2003,233,10.9
935,78,2003,233,10.9
936,78,2003,233,10.9
937,79,2003,236,11.5
938,79,2003,236,11.5
939,79,2003,236,11.5
940,79,2003,236,11.5
941,79,2003,236,11.5
942,79,2003,236,11.5
943,79,2003,236,11.5
944,79,2003,236,11.5
945,79,2003,236,11.5
946,79,2003,236,11.5
947,79,2003,236,11.5
948,79,2003,236,11.5
949,80,2003,239,12.9
950,80,2003,239,12.9
951,80,2003,239,12.9
952,80,2003,239,12.9
953,80,2003,239,12.9
954,80,2003,239,12.9
955,80,2003,239,12.9
956,80,2003,239,12.9
957,80,2003,239,12.9
958,80,2003,239,12.9
959,80,2003,239,12.9
960,80,2003,239,12.9
961,81,2003,242,14.2
962,81,2003,242,14.2
963,81,2003,242,14.2
964,81,2003,242,14.2
965,81,2003,242,14.2
966,81,2003,242,14.2
967,81,2003,242,14.2
968,81,2003,242,14.2
969,81,2003,242,14.2
970,81,2003,242,14.2
971,81,2003,242,14.2
972,81,2003,242,14.2
973,82,2003,245,13.8
974,82,2003,245,13.8
975,82,2003,245,13.8
976,82,2003,245,13.8
977,82,2003,245,13.8
978,82,2003,245,13.8
979,82,2003,245,13.8
980,82,2003,245,13.8
981,82,2003,245,13.8
982,82,2003,245,13.8
983,82,2003,245,13.8
984,82,2003,245,13.8
985,83,2003,248,12.6
986,83,2003,248,12.6
987,83,2003,248,12.6
988,83,2003,248,12.6
989,83,2003,248,12.6
990,83,2003,248,12.6
991,83,2003,248,12.6
992,83,2003,248,12.6
993,83,2003,248,12.6
994,83,2003,248,12.6
995,83,2003,248,12.6
996,83,2003,248,12.6
997,84,2003,251,13.5
998,84,2003,251,13.5
999,84,2003,251,13.5
1000,84,2003,251,13.5
1001,84,2003,251,13.5
1002,84,2003,251,13.5
1003,84,2003,251,13.5
1004,84,2003,251,13.5
1005,84,2003,251,13.5
1006,84,2003,251,13.5
1007,84,2003,251,13.5
1008,84,2003,251,13.5
1009,85,2003,254,14.7
1010,85,2003,254,14.7
1011,85,2003,254,14.7
1012,85,2003,254,14.7
1013,85,2003,254,14.7
1014,85,2003,254,14.7
1015,85,2003,254,14.7
1016,85,2003,254,14.7
1017,85,2003,254,14.7
1018,85,2003,254,14.7
1019,85,2003,254,14.7
1020,85,2003,254,14.7
1021,86,2003,257,13.8
1022,86,2003,257,13.8
1023,86,2003,257,13.8
1024,86,2003,257,13.8
1025,86,2003,257,13.8
1026,86,2003,257,13.8
1027,86,2003,257,13.8
1028,86,2003,257,13.8
1029,86,2003,257,13.8
1030,86,2003,257,13.8
1031,86,2003,257,13.8
1032,86,2003,257,13.8
1033,87,2003,260,12.3
1034,87,2003,260,12.3
1035,87,2003,260,12.3
1036,87,2003,260,12.3
1037,87,2003,260,12.3
1038,87,2003,260,12.3
1039,87,2003,260,12.3
1040,87,2003,260,12.3
1041,87,2003,260,12.3
1042,87,2003,260,12.3
1043,87,2003,260,12.3
1044,87,2003,260,12.3
1045,88,2003,263,11.7
1046,88,2003,263,11.7
1047,88,2003,263,11.7
1048,88,2003,263,11.7
1049,88,2003,263,11.7
1050,88,2003,263,11.7
1051,88,2003,263,11.7
1052,88,2003,263,11.7
1053,88,2003,263,11.7
1054,88,2003,263,11.7
1055,88,2003,263,11.7
1056,88,2003,263,11.7
1057,89,2003,266,12.1
1058,89,2003,266,12.1
1059,89,2003,266,12.1
1060,89,2003,266,12.1
1061,89,2003,266,12.1
1062,89,2003,266,12.1
1063,89,2003,266,12.1
1064,89,2003,266,12.1
1065,89,2003,266,12.1
1066,89,2003,266,12.1
1067,89,2003,266,12.1
1068,89,2003,266,12.1
1069,90,2003,269,13.8
