Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,25.245933194420502,18.785714285714285,637.3571428571429,-16.642857142857142,0.46082992814574586,0.6192321190792813,18.926954108802995,17.566201313073595
C09,15.350603429214946,11.487179487179487,235.64102564102564,-4.051282051282051,0.32337675667100535,0.5538194999723254,11.695905879096149,13.617774670710649
