Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,11.323174718880113,9.642857142857142,128.21428571428572,-1.6428571428571428,0.8082191038382257,0.8748863799624751,18.926954108802995,14.162324264449976
C09,23.319409765147828,16.82051282051282,543.7948717948718,-7.743589743589744,0.07019959605814168,0.3484937829601995,11.695905879096149,19.468074305379133
