Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,14.345233155502013,12.357142857142858,205.78571428571428,5.642857142857143,0.7178818267113104,0.7895506545934842,18.926954108802995,13.013336957733408
C09,14.181063574448995,10.794871794871796,201.10256410256412,2.3333333333333335,0.2702185296573881,0.5579656047584606,11.695905879096149,11.458182265455651
