threeday_yrmo,threeday_yr,year,dayofyear,varupwelZ1_mmsec_4-12mAvg
1889,158,2016,107,6e-05
1890,158,2016,107,6e-05
1891,158,2016,107,6e-05
1892,158,2016,107,6e-05
1893,158,2016,107,6e-05
1894,158,2016,107,6e-05
1895,158,2016,107,6e-05
1896,158,2016,107,6e-05
1897,159,2016,110,6e-05
1898,159,2016,110,6e-05
1899,159,2016,110,6e-05
1900,159,2016,110,6e-05
1901,159,2016,110,6e-05
1902,159,2016,110,6e-05
1903,159,2016,110,6e-05
1904,159,2016,110,6e-05
1905,159,2016,110,6e-05
1906,159,2016,110,6e-05
1907,159,2016,110,6e-05
1908,159,2016,110,6e-05
1909,160,2016,113,2e-05
1910,160,2016,113,2e-05
1911,160,2016,113,2e-05
1912,160,2016,113,2e-05
1913,160,2016,113,2e-05
1914,160,2016,113,2e-05
1915,160,2016,113,2e-05
1916,160,2016,113,2e-05
1917,160,2016,113,2e-05
1918,160,2016,113,2e-05
1919,160,2016,113,2e-05
1920,160,2016,113,2e-05
1921,161,2016,116,-0.0
1922,161,2016,116,-0.0
1923,161,2016,116,-0.0
1924,161,2016,116,-0.0
1925,161,2016,116,-0.0
1926,161,2016,116,-0.0
1927,161,2016,116,-0.0
1928,161,2016,116,-0.0
1929,161,2016,116,-0.0
1930,161,2016,116,-0.0
1931,161,2016,116,-0.0
1932,161,2016,116,-0.0
1933,162,2016,119,1e-05
1934,162,2016,119,1e-05
1935,162,2016,119,1e-05
1936,162,2016,119,1e-05
1937,162,2016,119,1e-05
1938,162,2016,119,1e-05
1939,162,2016,119,1e-05
1940,162,2016,119,1e-05
1941,162,2016,119,1e-05
1942,162,2016,119,1e-05
1943,162,2016,119,1e-05
1944,162,2016,119,1e-05
1945,163,2016,122,7e-05
1946,163,2016,122,7e-05
1947,163,2016,122,7e-05
1948,163,2016,122,7e-05
1949,163,2016,122,7e-05
1950,163,2016,122,7e-05
1951,163,2016,122,7e-05
1952,163,2016,122,7e-05
1953,163,2016,122,7e-05
1954,163,2016,122,7e-05
1955,163,2016,122,7e-05
1956,163,2016,122,7e-05
1957,164,2016,125,7e-05
1958,164,2016,125,7e-05
1959,164,2016,125,7e-05
1960,164,2016,125,7e-05
1961,164,2016,125,7e-05
1962,164,2016,125,7e-05
1963,164,2016,125,7e-05
1964,164,2016,125,7e-05
1965,164,2016,125,7e-05
1966,164,2016,125,7e-05
1967,164,2016,125,7e-05
1968,164,2016,125,7e-05
1969,165,2016,128,2e-05
1970,165,2016,128,2e-05
1971,165,2016,128,2e-05
1972,165,2016,128,2e-05
1973,165,2016,128,2e-05
1974,165,2016,128,2e-05
1975,165,2016,128,2e-05
1976,165,2016,128,2e-05
1977,165,2016,128,2e-05
1978,165,2016,128,2e-05
1979,165,2016,128,2e-05
1980,165,2016,128,2e-05
1981,166,2016,131,-1e-05
1982,166,2016,131,-1e-05
1983,166,2016,131,-1e-05
1984,166,2016,131,-1e-05
1985,166,2016,131,-1e-05
1986,166,2016,131,-1e-05
1987,166,2016,131,-1e-05
1988,166,2016,131,-1e-05
1989,166,2016,131,-1e-05
1990,166,2016,131,-1e-05
1991,166,2016,131,-1e-05
1992,166,2016,131,-1e-05
1993,167,2016,134,5e-05
1994,167,2016,134,5e-05
1995,167,2016,134,5e-05
1996,167,2016,134,5e-05
1997,167,2016,134,5e-05
1998,167,2016,134,5e-05
1999,167,2016,134,5e-05
2000,167,2016,134,5e-05
2001,167,2016,134,5e-05
2002,167,2016,134,5e-05
2003,167,2016,134,5e-05
2004,167,2016,134,5e-05
2005,168,2016,137,7e-05
2006,168,2016,137,7e-05
2007,168,2016,137,7e-05
2008,168,2016,137,7e-05
2009,168,2016,137,7e-05
2010,168,2016,137,7e-05
2011,168,2016,137,7e-05
2012,168,2016,137,7e-05
2013,168,2016,137,7e-05
2014,168,2016,137,7e-05
2015,168,2016,137,7e-05
2016,168,2016,137,7e-05
2017,169,2016,140,6e-05
2018,169,2016,140,6e-05
2019,169,2016,140,6e-05
2020,169,2016,140,6e-05
2021,169,2016,140,6e-05
2022,169,2016,140,6e-05
2023,169,2016,140,6e-05
2024,169,2016,140,6e-05
2025,169,2016,140,6e-05
2026,169,2016,140,6e-05
2027,169,2016,140,6e-05
2028,169,2016,140,6e-05
2029,170,2016,143,2e-05
2030,170,2016,143,2e-05
2031,170,2016,143,2e-05
2032,170,2016,143,2e-05
2033,170,2016,143,2e-05
2034,170,2016,143,2e-05
2035,170,2016,143,2e-05
2036,170,2016,143,2e-05
2037,170,2016,143,2e-05
2038,170,2016,143,2e-05
2039,170,2016,143,2e-05
2040,170,2016,143,2e-05
2041,171,2016,146,1e-05
2042,171,2016,146,1e-05
2043,171,2016,146,1e-05
2044,171,2016,146,1e-05
2045,171,2016,146,1e-05
2046,171,2016,146,1e-05
2047,171,2016,146,1e-05
2048,171,2016,146,1e-05
2049,171,2016,146,1e-05
2050,171,2016,146,1e-05
2051,171,2016,146,1e-05
2052,171,2016,146,1e-05
2053,172,2016,149,4e-05
2054,172,2016,149,4e-05
2055,172,2016,149,4e-05
2056,172,2016,149,4e-05
2057,172,2016,149,4e-05
2058,172,2016,149,4e-05
2059,172,2016,149,4e-05
2060,172,2016,149,4e-05
2061,172,2016,149,4e-05
2062,172,2016,149,4e-05
2063,172,2016,149,4e-05
2064,172,2016,149,4e-05
2065,173,2016,152,1e-04
2066,173,2016,152,1e-04
2067,173,2016,152,1e-04
2068,173,2016,152,1e-04
2069,173,2016,152,1e-04
2070,173,2016,152,1e-04
2071,173,2016,152,1e-04
2072,173,2016,152,1e-04
2073,173,2016,152,1e-04
2074,173,2016,152,1e-04
2075,173,2016,152,1e-04
2076,173,2016,152,1e-04
2077,174,2016,155,5e-05
2078,174,2016,155,5e-05
2079,174,2016,155,5e-05
2080,174,2016,155,5e-05
2081,174,2016,155,5e-05
2082,174,2016,155,5e-05
2083,174,2016,155,5e-05
2084,174,2016,155,5e-05
2085,174,2016,155,5e-05
2086,174,2016,155,5e-05
2087,174,2016,155,5e-05
2088,174,2016,155,5e-05
2089,175,2016,158,2e-05
2090,175,2016,158,2e-05
2091,175,2016,158,2e-05
2092,175,2016,158,2e-05
2093,175,2016,158,2e-05
2094,175,2016,158,2e-05
2095,175,2016,158,2e-05
2096,175,2016,158,2e-05
2097,175,2016,158,2e-05
2098,175,2016,158,2e-05
2099,175,2016,158,2e-05
2100,175,2016,158,2e-05
2101,176,2016,161,2e-05
2102,176,2016,161,2e-05
2103,176,2016,161,2e-05
2104,176,2016,161,2e-05
2105,176,2016,161,2e-05
2106,176,2016,161,2e-05
2107,176,2016,161,2e-05
2108,176,2016,161,2e-05
2109,176,2016,161,2e-05
2110,176,2016,161,2e-05
2111,176,2016,161,2e-05
2112,176,2016,161,2e-05
2113,177,2016,164,7e-05
2114,177,2016,164,7e-05
2115,177,2016,164,7e-05
2116,177,2016,164,7e-05
2117,177,2016,164,7e-05
2118,177,2016,164,7e-05
2119,177,2016,164,7e-05
2120,177,2016,164,7e-05
2121,177,2016,164,7e-05
2122,177,2016,164,7e-05
2123,177,2016,164,7e-05
2124,177,2016,164,7e-05
2125,178,2016,167,8e-05
2126,178,2016,167,8e-05
2127,178,2016,167,8e-05
2128,178,2016,167,8e-05
2129,178,2016,167,8e-05
2130,178,2016,167,8e-05
2131,178,2016,167,8e-05
2132,178,2016,167,8e-05
2133,178,2016,167,8e-05
2134,178,2016,167,8e-05
2135,178,2016,167,8e-05
2136,178,2016,167,8e-05
2137,179,2016,170,5e-05
2138,179,2016,170,5e-05
2139,179,2016,170,5e-05
2140,179,2016,170,5e-05
2141,179,2016,170,5e-05
2142,179,2016,170,5e-05
2143,179,2016,170,5e-05
2144,179,2016,170,5e-05
2145,179,2016,170,5e-05
2146,179,2016,170,5e-05
2147,179,2016,170,5e-05
2148,179,2016,170,5e-05
2149,180,2016,173,3e-05
2150,180,2016,173,3e-05
2151,180,2016,173,3e-05
2152,180,2016,173,3e-05
2153,180,2016,173,3e-05
2154,180,2016,173,3e-05
2155,180,2016,173,3e-05
2156,180,2016,173,3e-05
2157,180,2016,173,3e-05
2158,180,2016,173,3e-05
2159,180,2016,173,3e-05
2160,180,2016,173,3e-05
2161,181,2016,176,2e-05
2162,181,2016,176,2e-05
2163,181,2016,176,2e-05
2164,181,2016,176,2e-05
2165,181,2016,176,2e-05
2166,181,2016,176,2e-05
2167,181,2016,176,2e-05
2168,181,2016,176,2e-05
2169,181,2016,176,2e-05
2170,181,2016,176,2e-05
2171,181,2016,176,2e-05
2172,181,2016,176,2e-05
2173,182,2016,179,7e-05
2174,182,2016,179,7e-05
2175,182,2016,179,7e-05
2176,182,2016,179,7e-05
2177,182,2016,179,7e-05
2178,182,2016,179,7e-05
2179,182,2016,179,7e-05
2180,182,2016,179,7e-05
2181,182,2016,179,7e-05
2182,182,2016,179,7e-05
2183,182,2016,179,7e-05
2184,182,2016,179,7e-05
2185,183,2016,182,1e-04
2186,183,2016,182,1e-04
2187,183,2016,182,1e-04
2188,183,2016,182,1e-04
2189,183,2016,182,1e-04
2190,183,2016,182,1e-04
2191,183,2016,182,1e-04
2192,183,2016,182,1e-04
2193,183,2016,182,1e-04
2194,183,2016,182,1e-04
2195,183,2016,182,1e-04
2196,183,2016,182,1e-04
2197,184,2016,185,5e-05
2198,184,2016,185,5e-05
2199,184,2016,185,5e-05
2200,184,2016,185,5e-05
2201,184,2016,185,5e-05
2202,184,2016,185,5e-05
2203,184,2016,185,5e-05
2204,184,2016,185,5e-05
2205,184,2016,185,5e-05
2206,184,2016,185,5e-05
2207,184,2016,185,5e-05
2208,184,2016,185,5e-05
2209,185,2016,188,2e-05
2210,185,2016,188,2e-05
2211,185,2016,188,2e-05
2212,185,2016,188,2e-05
2213,185,2016,188,2e-05
2214,185,2016,188,2e-05
2215,185,2016,188,2e-05
2216,185,2016,188,2e-05
2217,185,2016,188,2e-05
2218,185,2016,188,2e-05
2219,185,2016,188,2e-05
2220,185,2016,188,2e-05
2221,186,2016,191,3e-05
2222,186,2016,191,3e-05
2223,186,2016,191,3e-05
2224,186,2016,191,3e-05
2225,186,2016,191,3e-05
2226,186,2016,191,3e-05
2227,186,2016,191,3e-05
2228,186,2016,191,3e-05
2229,186,2016,191,3e-05
2230,186,2016,191,3e-05
2231,186,2016,191,3e-05
2232,186,2016,191,3e-05
2233,187,2016,194,8e-05
2234,187,2016,194,8e-05
2235,187,2016,194,8e-05
2236,187,2016,194,8e-05
2237,187,2016,194,8e-05
2238,187,2016,194,8e-05
2239,187,2016,194,8e-05
2240,187,2016,194,8e-05
2241,187,2016,194,8e-05
2242,187,2016,194,8e-05
2243,187,2016,194,8e-05
2244,187,2016,194,8e-05
2245,188,2016,197,9e-05
2246,188,2016,197,9e-05
2247,188,2016,197,9e-05
2248,188,2016,197,9e-05
2249,188,2016,197,9e-05
2250,188,2016,197,9e-05
2251,188,2016,197,9e-05
2252,188,2016,197,9e-05
2253,188,2016,197,9e-05
2254,188,2016,197,9e-05
2255,188,2016,197,9e-05
2256,188,2016,197,9e-05
2257,189,2016,200,6e-05
2258,189,2016,200,6e-05
2259,189,2016,200,6e-05
2260,189,2016,200,6e-05
2261,189,2016,200,6e-05
2262,189,2016,200,6e-05
2263,189,2016,200,6e-05
2264,189,2016,200,6e-05
2265,189,2016,200,6e-05
2266,189,2016,200,6e-05
2267,189,2016,200,6e-05
2268,189,2016,200,6e-05
2269,190,2016,203,3e-05
2270,190,2016,203,3e-05
2271,190,2016,203,3e-05
2272,190,2016,203,3e-05
2273,190,2016,203,3e-05
2274,190,2016,203,3e-05
2275,190,2016,203,3e-05
2276,190,2016,203,3e-05
2277,190,2016,203,3e-05
2278,190,2016,203,3e-05
2279,190,2016,203,3e-05
2280,190,2016,203,3e-05
2281,191,2016,206,5e-05
2282,191,2016,206,5e-05
2283,191,2016,206,5e-05
2284,191,2016,206,5e-05
2285,191,2016,206,5e-05
2286,191,2016,206,5e-05
2287,191,2016,206,5e-05
2288,191,2016,206,5e-05
2289,191,2016,206,5e-05
2290,191,2016,206,5e-05
2291,191,2016,206,5e-05
2292,191,2016,206,5e-05
2293,192,2016,209,9e-05
2294,192,2016,209,9e-05
2295,192,2016,209,9e-05
2296,192,2016,209,9e-05
2297,192,2016,209,9e-05
2298,192,2016,209,9e-05
2299,192,2016,209,9e-05
2300,192,2016,209,9e-05
2301,192,2016,209,9e-05
2302,192,2016,209,9e-05
2303,192,2016,209,9e-05
2304,192,2016,209,9e-05
2305,193,2016,212,0.00011
2306,193,2016,212,0.00011
2307,193,2016,212,0.00011
2308,193,2016,212,0.00011
2309,193,2016,212,0.00011
2310,193,2016,212,0.00011
2311,193,2016,212,0.00011
2312,193,2016,212,0.00011
2313,193,2016,212,0.00011
2314,193,2016,212,0.00011
2315,193,2016,212,0.00011
2316,193,2016,212,0.00011
2317,194,2016,215,5e-05
2318,194,2016,215,5e-05
2319,194,2016,215,5e-05
2320,194,2016,215,5e-05
2321,194,2016,215,5e-05
2322,194,2016,215,5e-05
2323,194,2016,215,5e-05
2324,194,2016,215,5e-05
2325,194,2016,215,5e-05
2326,194,2016,215,5e-05
2327,194,2016,215,5e-05
2328,194,2016,215,5e-05
2329,195,2016,218,6e-05
2330,195,2016,218,6e-05
2331,195,2016,218,6e-05
2332,195,2016,218,6e-05
2333,195,2016,218,6e-05
2334,195,2016,218,6e-05
2335,195,2016,218,6e-05
2336,195,2016,218,6e-05
2337,195,2016,218,6e-05
2338,195,2016,218,6e-05
2339,195,2016,218,6e-05
2340,195,2016,218,6e-05
2341,196,2016,221,8e-05
2342,196,2016,221,8e-05
2343,196,2016,221,8e-05
2344,196,2016,221,8e-05
2345,196,2016,221,8e-05
2346,196,2016,221,8e-05
2347,196,2016,221,8e-05
2348,196,2016,221,8e-05
2349,196,2016,221,8e-05
2350,196,2016,221,8e-05
2351,196,2016,221,8e-05
2352,196,2016,221,8e-05
2353,197,2016,224,0.00011
2354,197,2016,224,0.00011
2355,197,2016,224,0.00011
2356,197,2016,224,0.00011
2357,197,2016,224,0.00011
2358,197,2016,224,0.00011
2359,197,2016,224,0.00011
2360,197,2016,224,0.00011
2361,197,2016,224,0.00011
2362,197,2016,224,0.00011
2363,197,2016,224,0.00011
2364,197,2016,224,0.00011
2365,198,2016,227,0.00011
2366,198,2016,227,0.00011
2367,198,2016,227,0.00011
2368,198,2016,227,0.00011
2369,198,2016,227,0.00011
2370,198,2016,227,0.00011
2371,198,2016,227,0.00011
2372,198,2016,227,0.00011
2373,198,2016,227,0.00011
2374,198,2016,227,0.00011
2375,198,2016,227,0.00011
2376,198,2016,227,0.00011
2377,199,2016,230,8e-05
2378,199,2016,230,8e-05
2379,199,2016,230,8e-05
2380,199,2016,230,8e-05
2381,199,2016,230,8e-05
2382,199,2016,230,8e-05
2383,199,2016,230,8e-05
2384,199,2016,230,8e-05
2385,199,2016,230,8e-05
2386,199,2016,230,8e-05
2387,199,2016,230,8e-05
2388,199,2016,230,8e-05
2389,200,2016,233,7e-05
2390,200,2016,233,7e-05
2391,200,2016,233,7e-05
2392,200,2016,233,7e-05
2393,200,2016,233,7e-05
2394,200,2016,233,7e-05
2395,200,2016,233,7e-05
2396,200,2016,233,7e-05
2397,200,2016,233,7e-05
2398,200,2016,233,7e-05
2399,200,2016,233,7e-05
2400,200,2016,233,7e-05
2401,201,2016,236,7e-05
2402,201,2016,236,7e-05
2403,201,2016,236,7e-05
2404,201,2016,236,7e-05
2405,201,2016,236,7e-05
2406,201,2016,236,7e-05
2407,201,2016,236,7e-05
2408,201,2016,236,7e-05
2409,201,2016,236,7e-05
2410,201,2016,236,7e-05
2411,201,2016,236,7e-05
2412,201,2016,236,7e-05
2413,202,2016,239,0.00011
2414,202,2016,239,0.00011
2415,202,2016,239,0.00011
2416,202,2016,239,0.00011
2417,202,2016,239,0.00011
2418,202,2016,239,0.00011
2419,202,2016,239,0.00011
2420,202,2016,239,0.00011
2421,202,2016,239,0.00011
2422,202,2016,239,0.00011
2423,202,2016,239,0.00011
2424,202,2016,239,0.00011
2425,203,2016,242,7e-05
2426,203,2016,242,7e-05
2427,203,2016,242,7e-05
2428,203,2016,242,7e-05
2429,203,2016,242,7e-05
2430,203,2016,242,7e-05
2431,203,2016,242,7e-05
2432,203,2016,242,7e-05
2433,203,2016,242,7e-05
2434,203,2016,242,7e-05
2435,203,2016,242,7e-05
2436,203,2016,242,7e-05
2437,204,2016,245,4e-05
2438,204,2016,245,4e-05
2439,204,2016,245,4e-05
2440,204,2016,245,4e-05
2441,204,2016,245,4e-05
2442,204,2016,245,4e-05
2443,204,2016,245,4e-05
2444,204,2016,245,4e-05
2445,204,2016,245,4e-05
2446,204,2016,245,4e-05
2447,204,2016,245,4e-05
2448,204,2016,245,4e-05
2449,205,2016,248,5e-05
2450,205,2016,248,5e-05
2451,205,2016,248,5e-05
2452,205,2016,248,5e-05
2453,205,2016,248,5e-05
2454,205,2016,248,5e-05
2455,205,2016,248,5e-05
2456,205,2016,248,5e-05
2457,205,2016,248,5e-05
2458,205,2016,248,5e-05
2459,205,2016,248,5e-05
2460,205,2016,248,5e-05
2461,206,2016,251,6e-05
2462,206,2016,251,6e-05
2463,206,2016,251,6e-05
2464,206,2016,251,6e-05
2465,206,2016,251,6e-05
2466,206,2016,251,6e-05
2467,206,2016,251,6e-05
2468,206,2016,251,6e-05
2469,206,2016,251,6e-05
2470,206,2016,251,6e-05
2471,206,2016,251,6e-05
2472,206,2016,251,6e-05
2473,207,2016,254,8e-05
2474,207,2016,254,8e-05
2475,207,2016,254,8e-05
2476,207,2016,254,8e-05
2477,207,2016,254,8e-05
2478,207,2016,254,8e-05
2479,207,2016,254,8e-05
2480,207,2016,254,8e-05
2481,207,2016,254,8e-05
2482,207,2016,254,8e-05
2483,207,2016,254,8e-05
2484,207,2016,254,8e-05
2485,208,2016,257,7e-05
2486,208,2016,257,7e-05
2487,208,2016,257,7e-05
2488,208,2016,257,7e-05
2489,208,2016,257,7e-05
2490,208,2016,257,7e-05
2491,208,2016,257,7e-05
2492,208,2016,257,7e-05
2493,208,2016,257,7e-05
2494,208,2016,257,7e-05
2495,208,2016,257,7e-05
2496,208,2016,257,7e-05
2497,209,2016,260,4e-05
2498,209,2016,260,4e-05
2499,209,2016,260,4e-05
2500,209,2016,260,4e-05
2501,209,2016,260,4e-05
2502,209,2016,260,4e-05
2503,209,2016,260,4e-05
2504,209,2016,260,4e-05
2505,209,2016,260,4e-05
2506,209,2016,260,4e-05
2507,209,2016,260,4e-05
2508,209,2016,260,4e-05
2509,210,2016,263,1e-05
2510,210,2016,263,1e-05
2511,210,2016,263,1e-05
2512,210,2016,263,1e-05
2513,210,2016,263,1e-05
2514,210,2016,263,1e-05
2515,210,2016,263,1e-05
2516,210,2016,263,1e-05
2517,210,2016,263,1e-05
2518,210,2016,263,1e-05
2519,210,2016,263,1e-05
2520,210,2016,263,1e-05
2521,211,2016,266,3e-05
2522,211,2016,266,3e-05
2523,211,2016,266,3e-05
2524,211,2016,266,3e-05
2525,211,2016,266,3e-05
2526,211,2016,266,3e-05
2527,211,2016,266,3e-05
2528,211,2016,266,3e-05
2529,211,2016,266,3e-05
2530,211,2016,266,3e-05
2531,211,2016,266,3e-05
2532,211,2016,266,3e-05
2533,212,2016,269,2e-05
2534,212,2016,269,2e-05
2535,212,2016,269,2e-05
2536,212,2016,269,2e-05
2537,212,2016,269,2e-05
2538,212,2016,269,2e-05
2539,212,2016,269,2e-05
2540,212,2016,269,2e-05
2541,212,2016,269,2e-05
2542,212,2016,269,2e-05
2543,212,2016,269,2e-05
2544,212,2016,269,2e-05
2545,213,2016,272,1e-05
2546,213,2016,272,1e-05
2547,213,2016,272,1e-05
2548,213,2016,272,1e-05
2549,213,2016,272,1e-05
2550,213,2016,272,1e-05
2551,213,2016,272,1e-05
2552,213,2016,272,1e-05
2553,213,2016,272,1e-05
2554,213,2016,272,1e-05
2555,213,2016,272,1e-05
2556,213,2016,272,1e-05
2557,214,2016,275,-1e-05
2558,214,2016,275,-1e-05
2559,214,2016,275,-1e-05
2560,214,2016,275,-1e-05
2561,214,2016,275,-1e-05
2562,214,2016,275,-1e-05
2563,214,2016,275,-1e-05
2564,214,2016,275,-1e-05
2565,214,2016,275,-1e-05
2566,214,2016,275,-1e-05
2567,214,2016,275,-1e-05
2568,214,2016,275,-1e-05
2569,215,2016,278,-3e-05
2570,215,2016,278,-3e-05
2571,215,2016,278,-3e-05
2572,215,2016,278,-3e-05
2573,215,2016,278,-3e-05
2574,215,2016,278,-3e-05
2575,215,2016,278,-3e-05
2576,215,2016,278,-3e-05
2577,215,2016,278,-3e-05
2578,215,2016,278,-3e-05
2579,215,2016,278,-3e-05
2580,215,2016,278,-3e-05
2581,216,2016,281,-4e-05
2582,216,2016,281,-4e-05
2583,216,2016,281,-4e-05
2584,216,2016,281,-4e-05
2585,216,2016,281,-4e-05
2586,216,2016,281,-4e-05
2587,216,2016,281,-4e-05
2588,216,2016,281,-4e-05
2589,216,2016,281,-4e-05
2590,216,2016,281,-4e-05
2591,216,2016,281,-4e-05
2592,216,2016,281,-4e-05
2593,217,2016,284,-4e-05
2594,217,2016,284,-4e-05
2595,217,2016,284,-4e-05
2596,217,2016,284,-4e-05
2597,217,2016,284,-4e-05
2598,217,2016,284,-4e-05
2599,217,2016,284,-4e-05
2600,217,2016,284,-4e-05
2601,217,2016,284,-4e-05
2602,217,2016,284,-4e-05
2603,217,2016,284,-4e-05
2604,217,2016,284,-4e-05
2605,218,2016,287,-4e-05
2606,218,2016,287,-4e-05
2607,218,2016,287,-4e-05
2608,218,2016,287,-4e-05
2609,218,2016,287,-4e-05
2610,218,2016,287,-4e-05
2611,218,2016,287,-4e-05
2612,218,2016,287,-4e-05
2613,218,2016,287,-4e-05
2614,218,2016,287,-4e-05
2615,218,2016,287,-4e-05
2616,218,2016,287,-4e-05
2617,219,2016,290,-8e-05
2618,219,2016,290,-8e-05
2619,219,2016,290,-8e-05
2620,219,2016,290,-8e-05
2621,219,2016,290,-8e-05
2622,219,2016,290,-8e-05
2623,219,2016,290,-8e-05
2624,219,2016,290,-8e-05
2625,219,2016,290,-8e-05
2626,219,2016,290,-8e-05
2627,219,2016,290,-8e-05
2628,219,2016,290,-8e-05
2629,220,2016,293,-1e-04
2630,220,2016,293,-1e-04
2631,220,2016,293,-1e-04
2632,220,2016,293,-1e-04
2633,220,2016,293,-1e-04
2634,220,2016,293,-1e-04
2635,220,2016,293,-1e-04
2636,220,2016,293,-1e-04
2637,220,2016,293,-1e-04
2638,220,2016,293,-1e-04
2639,220,2016,293,-1e-04
2640,220,2016,293,-1e-04
2641,221,2016,296,-8e-05
2642,221,2016,296,-8e-05
2643,221,2016,296,-8e-05
2644,221,2016,296,-8e-05
2645,221,2016,296,-8e-05
2646,221,2016,296,-8e-05
2647,221,2016,296,-8e-05
2648,221,2016,296,-8e-05
2649,221,2016,296,-8e-05
2650,221,2016,296,-8e-05
2651,221,2016,296,-8e-05
2652,221,2016,296,-8e-05
2653,222,2016,299,-6e-05
2654,222,2016,299,-6e-05
2655,222,2016,299,-6e-05
2656,222,2016,299,-6e-05
2657,222,2016,299,-6e-05
2658,222,2016,299,-6e-05
2659,222,2016,299,-6e-05
2660,222,2016,299,-6e-05
2661,222,2016,299,-6e-05
2662,222,2016,299,-6e-05
2663,222,2016,299,-6e-05
2664,222,2016,299,-6e-05
2665,223,2016,302,-7e-05
2666,223,2016,302,-7e-05
2667,223,2016,302,-7e-05
2668,223,2016,302,-7e-05
2669,223,2016,302,-7e-05
2670,223,2016,302,-7e-05
2671,223,2016,302,-7e-05
2672,223,2016,302,-7e-05
2673,223,2016,302,-7e-05
2674,223,2016,302,-7e-05
2675,223,2016,302,-7e-05
2676,223,2016,302,-7e-05
2677,224,2016,305,-6e-05
2678,224,2016,305,-6e-05
2679,224,2016,305,-6e-05
2680,224,2016,305,-6e-05
2681,224,2016,305,-6e-05
2682,224,2016,305,-6e-05
2683,224,2016,305,-6e-05
2684,224,2016,305,-6e-05
2685,224,2016,305,-6e-05
2686,224,2016,305,-6e-05
2687,224,2016,305,-6e-05
2688,224,2016,305,-6e-05
2689,225,2016,308,-9e-05
2690,225,2016,308,-9e-05
2691,225,2016,308,-9e-05
2692,225,2016,308,-9e-05
2693,225,2016,308,-9e-05
2694,225,2016,308,-9e-05
2695,225,2016,308,-9e-05
2696,225,2016,308,-9e-05
2697,225,2016,308,-9e-05
2698,225,2016,308,-9e-05
2699,225,2016,308,-9e-05
2700,225,2016,308,-9e-05
2701,226,2016,311,-8e-05
2702,226,2016,311,-8e-05
2703,226,2016,311,-8e-05
2704,226,2016,311,-8e-05
2705,226,2016,311,-8e-05
2706,226,2016,311,-8e-05
2707,226,2016,311,-8e-05
2708,226,2016,311,-8e-05
2709,226,2016,311,-8e-05
2710,226,2016,311,-8e-05
2711,226,2016,311,-8e-05
2712,226,2016,311,-8e-05
2713,227,2016,314,-7e-05
2714,227,2016,314,-7e-05
2715,227,2016,314,-7e-05
2716,227,2016,314,-7e-05
2717,227,2016,314,-7e-05
2718,227,2016,314,-7e-05
2719,227,2016,314,-7e-05
2720,227,2016,314,-7e-05
2721,227,2016,314,-7e-05
2722,227,2016,314,-7e-05
2723,227,2016,314,-7e-05
2724,227,2016,314,-7e-05
2725,228,2016,317,-4e-05
2726,228,2016,317,-4e-05
2727,228,2016,317,-4e-05
2728,228,2016,317,-4e-05
2729,228,2016,317,-4e-05
2730,228,2016,317,-4e-05
2731,228,2016,317,-4e-05
2732,228,2016,317,-4e-05
2733,228,2016,317,-4e-05
2734,228,2016,317,-4e-05
2735,228,2016,317,-4e-05
2736,228,2016,317,-4e-05
2737,229,2016,320,-5e-05
2738,229,2016,320,-5e-05
2739,229,2016,320,-5e-05
2740,229,2016,320,-5e-05
2741,229,2016,320,-5e-05
2742,229,2016,320,-5e-05
2743,229,2016,320,-5e-05
2744,229,2016,320,-5e-05
2745,229,2016,320,-5e-05
2746,229,2016,320,-5e-05
2747,229,2016,320,-5e-05
2748,229,2016,320,-5e-05
2749,230,2016,323,-7e-05
2750,230,2016,323,-7e-05
2751,230,2016,323,-7e-05
2752,230,2016,323,-7e-05
2753,230,2016,323,-7e-05
2754,230,2016,323,-7e-05
2755,230,2016,323,-7e-05
2756,230,2016,323,-7e-05
2757,230,2016,323,-7e-05
2758,230,2016,323,-7e-05
2759,230,2016,323,-7e-05
2760,230,2016,323,-7e-05
2761,231,2016,326,-6e-05
2762,231,2016,326,-6e-05
2763,231,2016,326,-6e-05
2764,231,2016,326,-6e-05
2765,231,2016,326,-6e-05
2766,231,2016,326,-6e-05
2767,231,2016,326,-6e-05
2768,231,2016,326,-6e-05
2769,231,2016,326,-6e-05
2770,231,2016,326,-6e-05
2771,231,2016,326,-6e-05
2772,231,2016,326,-6e-05
2773,232,2016,329,-4e-05
2774,232,2016,329,-4e-05
2775,232,2016,329,-4e-05
2776,232,2016,329,-4e-05
2777,232,2016,329,-4e-05
2778,232,2016,329,-4e-05
2779,232,2016,329,-4e-05
2780,232,2016,329,-4e-05
2781,232,2016,329,-4e-05
2782,232,2016,329,-4e-05
2783,232,2016,329,-4e-05
2784,232,2016,329,-4e-05
2785,233,2016,332,-2e-05
2786,233,2016,332,-2e-05
2787,233,2016,332,-2e-05
2788,233,2016,332,-2e-05
2789,233,2016,332,-2e-05
2790,233,2016,332,-2e-05
2791,233,2016,332,-2e-05
2792,233,2016,332,-2e-05
2793,233,2016,332,-2e-05
2794,233,2016,332,-2e-05
2795,233,2016,332,-2e-05
2796,233,2016,332,-2e-05
2797,234,2016,335,-2e-05
2798,234,2016,335,-2e-05
2799,234,2016,335,-2e-05
2800,234,2016,335,-2e-05
2801,234,2016,335,-2e-05
