Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,10.198039027185569,9.0,104.0,-0.14285714285714285,0.8455243540168259,0.9012323802298634,18.926954108802995,14.642160262162722
C09,23.319409765147828,16.82051282051282,543.7948717948718,-7.743589743589744,0.07019959605814168,0.3484937829601995,11.695905879096149,19.468074305379133
