Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,26.59350081719753,20.642857142857142,707.2142857142857,-19.642857142857142,0.40652240938697237,0.5587970225671945,18.926954108802995,12.421180068162375
C09,15.350603429214946,11.487179487179487,235.64102564102564,-4.051282051282051,0.32337675667100535,0.5538194999723254,11.695905879096149,13.617774670710649
