Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,14.08139603468755,11.142857142857142,198.28571428571428,-2.2857142857142856,0.6797763307249323,0.797919532682234,18.926954108802995,13.472761636815555
C09,24.597268974941933,18.76923076923077,605.025641025641,-12.512820512820513,0.09713542081172197,0.3536515094070639,11.695905879096149,18.82652038541603
