rank,run_tag,scenario,C09_Bias,sat_Bias,C09_MAE,sat_MAE,C09_MSE,sat_MSE,C09_Model StdDev,sat_Model StdDev,C09_Obs StdDev,sat_Obs StdDev,C09_R,sat_R,C09_RMSE,sat_RMSE,C09_Willmott Skill,sat_Willmott Skill,C09_Categorical Agreement_Count,C09_Timing Window Overlap_Count,sat_Categorical Agreement_Count,sat_Timing Window Overlap_Count,C09_Categorical Agreement_Proportion,C09_Timing Window Overlap_Proportion,sat_Categorical Agreement_Proportion,sat_Timing Window Overlap_Proportion,C09_Categorical Agreement_Total,C09_Timing Window Overlap_Total,sat_Categorical Agreement_Total,sat_Timing Window Overlap_Total,region,vars,avg_method,log_transform,mean_or_median,exclude_dec_jan,status,score
1,bt_SGC2_PP1_ann_lin_mean_exdj0,SC211,3.7948717948717943,-1.6428571428571428,10.0,10.5,173.64102564102564,148.78571428571428,10.995426698588084,11.838194843085542,11.695905879096149,18.926954108802995,0.3827858441275679,0.7861380620160302,13.177292045068503,12.19777497274459,0.6140840101585985,0.8341053747082496,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA,annual,0,mean,0,ok,12.687533508906547
2,bt_SGC2_PP123_ann_lin_mean_exdj0,SC211,3.7948717948717943,1.7857142857142858,10.0,10.928571428571429,173.64102564102564,151.78571428571428,10.995426698588084,11.330832056916243,11.695905879096149,18.926954108802995,0.3827858441275679,0.7880801604331177,13.177292045068503,12.320134507614528,0.6140840101585985,0.8220870111984799,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,mean,0,ok,12.748713276341515
3,bt_SGC3_PP123_ann_lin_mean_exdj0,SC211,3.7948717948717943,1.7857142857142858,10.0,10.928571428571429,173.64102564102564,151.78571428571428,10.995426698588084,11.330832056916243,11.695905879096149,18.926954108802995,0.3827858441275679,0.7880801604331177,13.177292045068503,12.320134507614528,0.6140840101585985,0.8220870111984799,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,mean,0,ok,12.748713276341515
4,bt_SGC2_PP123_ann_lin_med_exdj0,SC211,3.7948717948717943,3.2857142857142856,10.0,10.714285714285714,173.64102564102564,153.71428571428572,10.995426698588084,11.762314432811534,11.695905879096149,18.926954108802995,0.3827858441275679,0.7943034387177751,13.177292045068503,12.39815654499836,0.6140840101585985,0.8262210898591614,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,median,0,ok,12.787724295033431
5,bt_SGC3_PP123_all_lin_mean_exdj0,SC211,3.7948717948717943,0.9285714285714286,10.0,11.071428571428571,173.64102564102564,158.21428571428572,10.995426698588084,12.77114093635829,11.695905879096149,18.926954108802995,0.3827858441275679,0.7528988109667818,13.177292045068503,12.578326029893075,0.6140840101585985,0.8267689012390409,21,15,10,3,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,all,0,mean,0,ok,12.87780903748079
6,bt_SGC2_PP123_all_lin_mean_exdj0,SC211,3.7948717948717943,0.9285714285714286,10.0,11.071428571428571,173.64102564102564,158.21428571428572,10.995426698588084,12.77114093635829,11.695905879096149,18.926954108802995,0.3827858441275679,0.7528988109667818,13.177292045068503,12.578326029893075,0.6140840101585985,0.8267689012390409,21,15,10,3,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,0,mean,0,ok,12.87780903748079
7,bt_SGC4_PP123_all_log_med_exdj0,SC211,3.7948717948717943,4.785714285714286,10.0,10.642857142857142,173.64102564102564,159.07142857142858,10.995426698588084,15.787491819766169,11.695905879096149,18.926954108802995,0.3827858441275679,0.788640757823556,13.177292045068503,12.612352221985738,0.6140840101585985,0.8616356268322124,21,15,9,4,0.5384615384615384,0.3846153846153846,0.6428571428571429,0.2857142857142857,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,all,1,median,0,ok,12.894822133527121
8,bt_SGC3_PP1_ann_lin_mean_exdj0,SC211,3.7948717948717943,-1.2142857142857142,10.0,10.928571428571429,173.64102564102564,159.5,10.995426698588084,12.25744255377865,11.695905879096149,18.926954108802995,0.3827858441275679,0.7552908239239625,13.177292045068503,12.62933094031509,0.6140840101585985,0.8243177716550099,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA,annual,0,mean,0,ok,12.903311492691795
9,bt_SGC4_PP123_all_lin_med_exdj0,SC211,3.7948717948717943,4.142857142857143,10.0,10.428571428571429,173.64102564102564,161.0,10.995426698588084,15.31655766729294,11.695905879096149,18.926954108802995,0.3827858441275679,0.77439862975765,13.177292045068503,12.68857754044952,0.6140840101585985,0.8545555586282821,21,15,10,5,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.3571428571428571,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,all,0,median,0,ok,12.932934792759012
10,bt_SGC2_PP123_all_log_med_exdj0,SC211,3.7948717948717943,5.642857142857143,10.0,10.214285714285714,173.64102564102564,164.21428571428572,10.995426698588084,12.09148798257076,11.695905879096149,18.926954108802995,0.3827858441275679,0.8128753194426813,13.177292045068503,12.814612195235783,0.6140840101585985,0.8227015542002755,21,15,10,5,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.3571428571428571,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,1,median,0,ok,12.995952120152143
11,bt_SGC4_PP123_ann_lin_med_exdj0,SC211,3.7948717948717943,4.571428571428571,10.0,10.857142857142858,173.64102564102564,168.28571428571428,10.995426698588084,16.213656375451666,11.695905879096149,18.926954108802995,0.3827858441275679,0.7718522018354378,13.177292045068503,12.972498382567418,0.6140840101585985,0.8579428764094166,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,median,0,ok,13.07489521381796
12,bt_SGC3_PP1_ann_lin_med_exdj0,SC211,3.7948717948717943,-3.142857142857143,10.0,11.571428571428571,173.64102564102564,168.71428571428572,10.995426698588084,11.87885275845874,11.695905879096149,18.926954108802995,0.3827858441275679,0.7572371151785575,13.177292045068503,12.989006340528352,0.6140840101585985,0.8134578903002552,21,15,11,2,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.1428571428571428,39,39,14,14,SGC3,PP1-DIA,annual,0,median,0,ok,13.083149192798427
13,bt_SGC3_PP1_all_lin_mean_exdj0,SC211,3.7948717948717943,-1.6428571428571428,10.0,10.928571428571429,173.64102564102564,171.07142857142858,10.995426698588084,12.524262168173536,11.695905879096149,18.926954108802995,0.3827858441275679,0.7313223758534835,13.177292045068503,13.079427685163774,0.6140840101585985,0.8130098789037603,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA,all,0,mean,0,ok,13.128359865116138
14,bt_SGC2_PP1_all_lin_mean_exdj0,SC211,3.7948717948717943,-1.6428571428571428,10.0,10.928571428571429,173.64102564102564,171.07142857142858,10.995426698588084,12.524262168173536,11.695905879096149,18.926954108802995,0.3827858441275679,0.7313223758534835,13.177292045068503,13.079427685163774,0.6140840101585985,0.8130098789037603,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA,all,0,mean,0,ok,13.128359865116138
15,bt_SGC2_PP123_all_lin_med_exdj0,SC211,3.7948717948717943,5.0,10.0,10.857142857142858,173.64102564102564,172.57142857142858,10.995426698588084,12.062972524317916,11.695905879096149,18.926954108802995,0.3827858441275679,0.7800034134139985,13.177292045068503,13.136644494368742,0.6140840101585985,0.808845327864882,21,15,10,4,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2857142857142857,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,0,median,0,ok,13.156968269718622
16,bt_SGC3_PP1_ann_log_med_exdj0,SC211,3.7948717948717943,-4.0,10.0,11.571428571428571,173.64102564102564,173.0,10.995426698588084,11.683976468756216,11.695905879096149,18.926954108802995,0.3827858441275679,0.7636377665775093,13.177292045068503,13.152946437965904,0.6140840101585985,0.8106801304906159,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA,annual,1,median,0,ok,13.165119241517203
17,bt_SGC4_PP123_all_lin_mean_exdj0,SC211,3.7948717948717943,-1.2142857142857142,10.0,10.642857142857142,173.64102564102564,174.92857142857142,10.995426698588084,16.109953825039288,11.695905879096149,18.926954108802995,0.3827858441275679,0.7285800536213143,13.177292045068503,13.226056533546627,0.6140840101585985,0.8479512231588631,21,15,10,3,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,all,0,mean,0,ok,13.201674289307565
18,bt_SGC3_PP123_all_lin_med_exdj0,SC211,3.7948717948717943,5.0,10.0,10.857142857142858,173.64102564102564,175.14285714285714,10.995426698588084,11.902023494570413,11.695905879096149,18.926954108802995,0.3827858441275679,0.7762826142854227,13.177292045068503,13.234154946306814,0.6140840101585985,0.80376118408373,21,15,10,4,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2857142857142857,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,all,0,median,0,ok,13.205723495687659
19,bt_SGC4_PP1_ann_lin_med_exdj0,SC211,3.7948717948717943,-2.5,10.0,11.785714285714286,173.64102564102564,175.78571428571428,10.995426698588084,13.195546558577702,11.695905879096149,18.926954108802995,0.3827858441275679,0.7263546374995431,13.177292045068503,13.25842050493626,0.6140840101585985,0.8175746408645874,21,15,11,2,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.1428571428571428,39,39,14,14,SGC4,PP1-DIA,annual,0,median,0,ok,13.217856275002381
20,bt_SGC2_PP1_ann_lin_med_exdj0,SC211,3.7948717948717943,-4.857142857142857,10.0,11.0,173.64102564102564,178.14285714285714,10.995426698588084,10.844212224754282,11.695905879096149,18.926954108802995,0.3827858441275679,0.7826523415167246,13.177292045068503,13.347016788138731,0.6140840101585985,0.7998178464602914,21,15,11,5,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.3571428571428571,39,39,14,14,SGC2,PP1-DIA,annual,0,median,0,ok,13.262154416603618
21,bt_SGC4_PP1_ann_lin_mean_exdj0,SC211,3.7948717948717943,-2.9285714285714284,10.0,11.357142857142858,173.64102564102564,180.07142857142858,10.995426698588084,15.493909270735902,11.695905879096149,18.926954108802995,0.3827858441275679,0.7276935477136743,13.177292045068503,13.41906958665274,0.6140840101585985,0.8414561052022276,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA,annual,0,mean,0,ok,13.298180815860622
22,bt_SGC3_PP123_ann_lin_med_exdj0,SC211,3.7948717948717943,4.571428571428571,10.0,11.285714285714286,173.64102564102564,181.14285714285717,10.995426698588084,11.809067771532732,11.695905879096149,18.926954108802995,0.3827858441275679,0.7548638828620773,13.177292045068503,13.458932243787288,0.6140840101585985,0.7987832820295258,21,15,10,3,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,median,0,ok,13.318112144427896
23,bt_SGC2_PP1_ann_log_med_exdj0,SC211,3.7948717948717943,-5.071428571428571,10.0,11.214285714285714,173.64102564102564,183.5,10.995426698588084,10.748516746272388,11.695905879096149,18.926954108802995,0.3827858441275679,0.7766042654529373,13.177292045068503,13.546217184144066,0.6140840101585985,0.7939289070199161,21,15,11,5,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.3571428571428571,39,39,14,14,SGC2,PP1-DIA,annual,1,median,0,ok,13.361754614606284
24,bt_SGC4_PP123_ann_lin_mean_exdj0,SC211,3.7948717948717943,-0.5714285714285714,10.0,11.142857142857142,173.64102564102564,186.28571428571428,10.995426698588084,15.613475341668744,11.695905879096149,18.926954108802995,0.3827858441275679,0.7039410392732648,13.177292045068503,13.648652471424214,0.6140840101585985,0.8326699069806419,21,15,11,4,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2857142857142857,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,mean,0,ok,13.41297225824636
25,bt_SGC2_PP123_ann_log_med_exdj0,SC211,3.7948717948717943,6.5,10.0,11.642857142857142,173.64102564102564,188.64285714285717,10.995426698588084,12.799872448344066,11.695905879096149,18.926954108802995,0.3827858441275679,0.775343515311294,13.177292045068503,13.734731782705374,0.6140840101585985,0.8090546649983474,21,15,10,4,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2857142857142857,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,annual,1,median,0,ok,13.45601191388694
26,bt_SGC4_PP1_all_lin_mean_exdj0,SC211,3.7948717948717943,-2.7142857142857144,10.0,11.142857142857142,173.64102564102564,190.14285714285717,10.995426698588084,15.899075829899608,11.695905879096149,18.926954108802995,0.3827858441275679,0.7115398759417344,13.177292045068503,13.789229751616192,0.6140840101585985,0.8346497916611206,21,15,10,3,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA,all,0,mean,0,ok,13.483260898342348
27,bt_SGC3_PP1_all_lin_med_exdj0,SC211,3.7948717948717943,-3.357142857142857,10.0,11.357142857142858,173.64102564102564,191.2142857142857,10.995426698588084,12.354458833199637,11.695905879096149,18.926954108802995,0.3827858441275679,0.7075977146784979,13.177292045068503,13.828025372926016,0.6140840101585985,0.7954283165525071,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA,all,0,median,0,ok,13.50265870899726
28,bt_SGC3_PP123_all_log_med_exdj0,SC211,3.7948717948717943,6.714285714285714,10.0,11.285714285714286,173.64102564102564,197.8571428571429,10.995426698588084,12.116147094194725,11.695905879096149,18.926954108802995,0.3827858441275679,0.7680368012151026,13.177292045068503,14.066170155985704,0.6140840101585985,0.7905579001782256,21,15,9,5,0.5384615384615384,0.3846153846153846,0.6428571428571429,0.3571428571428571,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,all,1,median,0,ok,13.621731100527104
29,bt_SGC3_PP1_ann_lin_mean_exdj1,SC211,3.7948717948717943,-3.7857142857142856,10.0,12.071428571428571,173.64102564102564,201.07142857142856,10.995426698588084,8.052126097738258,11.695905879096149,18.926954108802995,0.3827858441275679,0.7753382098360857,13.177292045068503,14.179965746482909,0.6140840101585985,0.7221892138479418,21,15,11,2,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.1428571428571428,39,39,14,14,SGC3,PP1-DIA,annual,0,mean,1,ok,13.678628895775706
30,bt_SGC2_PP1_ann_lin_mean_exdj1,SC211,3.7948717948717943,-4.0,10.0,12.285714285714286,173.64102564102564,214.14285714285717,10.995426698588084,7.621465390190889,11.695905879096149,18.926954108802995,0.3827858441275679,0.7562279613288997,13.177292045068503,14.633620780341998,0.6140840101585985,0.6936663406659174,21,15,11,2,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.1428571428571428,39,39,14,14,SGC2,PP1-DIA,annual,0,mean,1,ok,13.90545641270525
31,bt_SGC2_PP1_all_lin_mean_exdj1,SC211,3.7948717948717943,-5.285714285714286,10.0,11.857142857142858,173.64102564102564,221.42857142857144,10.995426698588084,13.036252435075824,11.695905879096149,18.926954108802995,0.3827858441275679,0.6782207000004459,13.177292045068503,14.8804761828569,0.6140840101585985,0.7795032363234669,21,15,10,4,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2857142857142857,39,39,14,14,SGC2,PP1-DIA,all,0,mean,1,ok,14.0288841139627
32,bt_SGC3_PP1_all_log_med_exdj0,SC211,3.7948717948717943,-4.428571428571429,10.0,12.0,173.64102564102564,224.8571428571429,10.995426698588084,12.445185939198518,11.695905879096149,18.926954108802995,0.3827858441275679,0.6535089123658834,13.177292045068503,14.995237339140148,0.6140840101585985,0.7643060909850732,21,15,10,3,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA,all,1,median,0,ok,14.086264692104326
33,bt_SGC2_PP123_all_lin_mean_exdj1,SC211,3.7948717948717943,-5.285714285714286,10.0,12.0,173.64102564102564,228.28571428571428,10.995426698588084,12.430418581948436,11.695905879096149,18.926954108802995,0.3827858441275679,0.6639138215024293,13.177292045068503,15.10912685384944,0.6140840101585985,0.7621167724657957,21,15,10,4,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2857142857142857,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,0,mean,1,ok,14.143209449458972
34,bt_SGC2_PP123_all_log_mean_exdj0,SC211,3.7948717948717943,-4.857142857142857,10.0,12.0,173.64102564102564,232.14285714285717,10.995426698588084,12.184173407853857,11.695905879096149,18.926954108802995,0.3827858441275679,0.6464020851905539,13.177292045068503,15.2362350055011,0.6140840101585985,0.7507181040487763,21,15,10,4,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2857142857142857,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,1,mean,0,ok,14.206763525284803
