rank,run_tag,scenario,C09_Bias,sat_Bias,C09_MAE,sat_MAE,C09_MSE,sat_MSE,C09_Model StdDev,sat_Model StdDev,C09_Obs StdDev,sat_Obs StdDev,C09_R,sat_R,C09_RMSE,sat_RMSE,C09_Willmott Skill,sat_Willmott Skill,C09_Categorical Agreement_Count,C09_Timing Window Overlap_Count,sat_Categorical Agreement_Count,sat_Timing Window Overlap_Count,C09_Categorical Agreement_Proportion,C09_Timing Window Overlap_Proportion,sat_Categorical Agreement_Proportion,sat_Timing Window Overlap_Proportion,C09_Categorical Agreement_Total,C09_Timing Window Overlap_Total,sat_Categorical Agreement_Total,sat_Timing Window Overlap_Total,region,vars,avg_method,log_transform,mean_or_median,exclude_dec_jan,status,score
1,bt_SGC2_PP1_ann_lin_mean_exdj0,SC211,3.7948717948717943,-1.6428571428571428,10.0,10.5,173.64102564102564,148.78571428571428,10.995426698588084,11.838194843085542,11.695905879096149,18.926954108802995,0.3827858441275679,0.7861380620160302,13.177292045068503,12.19777497274459,0.6140840101585985,0.8341053747082496,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA,annual,0,mean,0,ok,12.687533508906547
2,bt_SGC2_PP123_ann_lin_mean_exdj0,SC211,3.7948717948717943,1.7857142857142858,10.0,10.928571428571429,173.64102564102564,151.78571428571428,10.995426698588084,11.330832056916243,11.695905879096149,18.926954108802995,0.3827858441275679,0.7880801604331177,13.177292045068503,12.320134507614528,0.6140840101585985,0.8220870111984799,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,mean,0,ok,12.748713276341515
3,bt_SGC3_PP123_ann_lin_mean_exdj0,SC211,3.7948717948717943,1.7857142857142858,10.0,10.928571428571429,173.64102564102564,151.78571428571428,10.995426698588084,11.330832056916243,11.695905879096149,18.926954108802995,0.3827858441275679,0.7880801604331177,13.177292045068503,12.320134507614528,0.6140840101585985,0.8220870111984799,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,mean,0,ok,12.748713276341515
4,bt_SGC2_PP123_ann_lin_med_exdj0,SC211,3.7948717948717943,3.2857142857142856,10.0,10.714285714285714,173.64102564102564,153.71428571428572,10.995426698588084,11.762314432811534,11.695905879096149,18.926954108802995,0.3827858441275679,0.7943034387177751,13.177292045068503,12.39815654499836,0.6140840101585985,0.8262210898591614,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,median,0,ok,12.787724295033431
5,bt_SGC3_PP123_all_lin_mean_exdj0,SC211,3.7948717948717943,0.9285714285714286,10.0,11.071428571428571,173.64102564102564,158.21428571428572,10.995426698588084,12.77114093635829,11.695905879096149,18.926954108802995,0.3827858441275679,0.7528988109667818,13.177292045068503,12.578326029893075,0.6140840101585985,0.8267689012390409,21,15,10,3,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,all,0,mean,0,ok,12.87780903748079
6,bt_SGC2_PP123_all_lin_mean_exdj0,SC211,3.7948717948717943,0.9285714285714286,10.0,11.071428571428571,173.64102564102564,158.21428571428572,10.995426698588084,12.77114093635829,11.695905879096149,18.926954108802995,0.3827858441275679,0.7528988109667818,13.177292045068503,12.578326029893075,0.6140840101585985,0.8267689012390409,21,15,10,3,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,0,mean,0,ok,12.87780903748079
7,bt_SGC4_PP123_all_log_med_exdj0,SC211,3.7948717948717943,4.785714285714286,10.0,10.642857142857142,173.64102564102564,159.07142857142858,10.995426698588084,15.787491819766169,11.695905879096149,18.926954108802995,0.3827858441275679,0.788640757823556,13.177292045068503,12.612352221985738,0.6140840101585985,0.8616356268322124,21,15,9,4,0.5384615384615384,0.3846153846153846,0.6428571428571429,0.2857142857142857,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,all,1,median,0,ok,12.894822133527121
8,bt_SGC3_PP1_ann_lin_mean_exdj0,SC211,3.7948717948717943,-1.2142857142857142,10.0,10.928571428571429,173.64102564102564,159.5,10.995426698588084,12.25744255377865,11.695905879096149,18.926954108802995,0.3827858441275679,0.7552908239239625,13.177292045068503,12.62933094031509,0.6140840101585985,0.8243177716550099,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA,annual,0,mean,0,ok,12.903311492691795
9,bt_SGC4_PP123_all_lin_med_exdj0,SC211,3.7948717948717943,4.142857142857143,10.0,10.428571428571429,173.64102564102564,161.0,10.995426698588084,15.31655766729294,11.695905879096149,18.926954108802995,0.3827858441275679,0.77439862975765,13.177292045068503,12.68857754044952,0.6140840101585985,0.8545555586282821,21,15,10,5,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.3571428571428571,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,all,0,median,0,ok,12.932934792759012
10,bt_SGC2_PP123_all_log_med_exdj0,SC211,3.7948717948717943,5.642857142857143,10.0,10.214285714285714,173.64102564102564,164.21428571428572,10.995426698588084,12.09148798257076,11.695905879096149,18.926954108802995,0.3827858441275679,0.8128753194426813,13.177292045068503,12.814612195235783,0.6140840101585985,0.8227015542002755,21,15,10,5,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.3571428571428571,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,1,median,0,ok,12.995952120152143
11,bt_SGC4_PP123_ann_lin_med_exdj0,SC211,3.7948717948717943,4.571428571428571,10.0,10.857142857142858,173.64102564102564,168.28571428571428,10.995426698588084,16.213656375451666,11.695905879096149,18.926954108802995,0.3827858441275679,0.7718522018354378,13.177292045068503,12.972498382567418,0.6140840101585985,0.8579428764094166,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,median,0,ok,13.07489521381796
12,bt_SGC3_PP1_ann_lin_med_exdj0,SC211,3.7948717948717943,-3.142857142857143,10.0,11.571428571428571,173.64102564102564,168.71428571428572,10.995426698588084,11.87885275845874,11.695905879096149,18.926954108802995,0.3827858441275679,0.7572371151785575,13.177292045068503,12.989006340528352,0.6140840101585985,0.8134578903002552,21,15,11,2,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.1428571428571428,39,39,14,14,SGC3,PP1-DIA,annual,0,median,0,ok,13.083149192798427
13,bt_SGC3_PP1_all_lin_mean_exdj0,SC211,3.7948717948717943,-1.6428571428571428,10.0,10.928571428571429,173.64102564102564,171.07142857142858,10.995426698588084,12.524262168173536,11.695905879096149,18.926954108802995,0.3827858441275679,0.7313223758534835,13.177292045068503,13.079427685163774,0.6140840101585985,0.8130098789037603,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA,all,0,mean,0,ok,13.128359865116138
14,bt_SGC2_PP1_all_lin_mean_exdj0,SC211,3.7948717948717943,-1.6428571428571428,10.0,10.928571428571429,173.64102564102564,171.07142857142858,10.995426698588084,12.524262168173536,11.695905879096149,18.926954108802995,0.3827858441275679,0.7313223758534835,13.177292045068503,13.079427685163774,0.6140840101585985,0.8130098789037603,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA,all,0,mean,0,ok,13.128359865116138
15,bt_SGC2_PP123_all_lin_med_exdj0,SC211,3.7948717948717943,5.0,10.0,10.857142857142858,173.64102564102564,172.57142857142858,10.995426698588084,12.062972524317916,11.695905879096149,18.926954108802995,0.3827858441275679,0.7800034134139985,13.177292045068503,13.136644494368742,0.6140840101585985,0.808845327864882,21,15,10,4,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2857142857142857,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,0,median,0,ok,13.156968269718622
16,bt_SGC3_PP1_ann_log_med_exdj0,SC211,3.7948717948717943,-4.0,10.0,11.571428571428571,173.64102564102564,173.0,10.995426698588084,11.683976468756216,11.695905879096149,18.926954108802995,0.3827858441275679,0.7636377665775093,13.177292045068503,13.152946437965904,0.6140840101585985,0.8106801304906159,21,15,11,3,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA,annual,1,median,0,ok,13.165119241517203
17,bt_SGC4_PP123_all_lin_mean_exdj0,SC211,3.7948717948717943,-1.2142857142857142,10.0,10.642857142857142,173.64102564102564,174.92857142857142,10.995426698588084,16.109953825039288,11.695905879096149,18.926954108802995,0.3827858441275679,0.7285800536213143,13.177292045068503,13.226056533546627,0.6140840101585985,0.8479512231588631,21,15,10,3,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,all,0,mean,0,ok,13.201674289307565
18,bt_SGC3_PP123_all_lin_med_exdj0,SC211,3.7948717948717943,5.0,10.0,10.857142857142858,173.64102564102564,175.14285714285714,10.995426698588084,11.902023494570413,11.695905879096149,18.926954108802995,0.3827858441275679,0.7762826142854227,13.177292045068503,13.234154946306814,0.6140840101585985,0.80376118408373,21,15,10,4,0.5384615384615384,0.3846153846153846,0.7142857142857143,0.2857142857142857,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,all,0,median,0,ok,13.205723495687659
19,bt_SGC4_PP1_ann_lin_med_exdj0,SC211,3.7948717948717943,-2.5,10.0,11.785714285714286,173.64102564102564,175.78571428571428,10.995426698588084,13.195546558577702,11.695905879096149,18.926954108802995,0.3827858441275679,0.7263546374995431,13.177292045068503,13.25842050493626,0.6140840101585985,0.8175746408645874,21,15,11,2,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.1428571428571428,39,39,14,14,SGC4,PP1-DIA,annual,0,median,0,ok,13.217856275002381
20,bt_SGC2_PP1_ann_lin_med_exdj0,SC211,3.7948717948717943,-4.857142857142857,10.0,11.0,173.64102564102564,178.14285714285714,10.995426698588084,10.844212224754282,11.695905879096149,18.926954108802995,0.3827858441275679,0.7826523415167246,13.177292045068503,13.347016788138731,0.6140840101585985,0.7998178464602914,21,15,11,5,0.5384615384615384,0.3846153846153846,0.7857142857142857,0.3571428571428571,39,39,14,14,SGC2,PP1-DIA,annual,0,median,0,ok,13.262154416603618
