Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,24.951381295860728,20.428571428571427,622.5714285714286,-13.857142857142858,0.023552490527837165,0.4266751686411383,18.926954108802995,8.961652999854207
C09,14.181063574448995,10.794871794871796,201.10256410256412,2.3333333333333335,0.2702185296573881,0.5579656047584606,11.695905879096149,11.458182265455651
