Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,24.882581400306062,17.428571428571427,619.1428571428571,-15.571428571428571,0.4061996740927245,0.5971438923572183,18.926954108802995,16.494433198222126
C09,15.350603429214946,11.487179487179487,235.64102564102564,-4.051282051282051,0.32337675667100535,0.5538194999723254,11.695905879096149,13.617774670710649
