threeday_yrmo,threeday_yr,year,dayofyear,varmixing_m
5020,419,2018,158,11.2
5021,419,2018,158,11.2
5022,419,2018,158,11.2
5023,419,2018,158,11.2
5024,419,2018,158,11.2
5025,419,2018,158,11.2
5026,419,2018,158,11.2
5027,419,2018,158,11.2
5028,419,2018,158,11.2
5029,420,2018,161,11.9
5030,420,2018,161,11.9
5031,420,2018,161,11.9
5032,420,2018,161,11.9
5033,420,2018,161,11.9
5034,420,2018,161,11.9
5035,420,2018,161,11.9
5036,420,2018,161,11.9
5037,420,2018,161,11.9
5038,420,2018,161,11.9
5039,420,2018,161,11.9
5040,420,2018,161,11.9
5041,421,2018,164,13.9
5042,421,2018,164,13.9
5043,421,2018,164,13.9
5044,421,2018,164,13.9
5045,421,2018,164,13.9
5046,421,2018,164,13.9
5047,421,2018,164,13.9
5048,421,2018,164,13.9
5049,421,2018,164,13.9
5050,421,2018,164,13.9
5051,421,2018,164,13.9
5052,421,2018,164,13.9
5053,422,2018,167,15.0
5054,422,2018,167,15.0
5055,422,2018,167,15.0
5056,422,2018,167,15.0
5057,422,2018,167,15.0
5058,422,2018,167,15.0
5059,422,2018,167,15.0
5060,422,2018,167,15.0
5061,422,2018,167,15.0
5062,422,2018,167,15.0
5063,422,2018,167,15.0
5064,422,2018,167,15.0
5065,423,2018,170,13.2
5066,423,2018,170,13.2
5067,423,2018,170,13.2
5068,423,2018,170,13.2
5069,423,2018,170,13.2
5070,423,2018,170,13.2
5071,423,2018,170,13.2
5072,423,2018,170,13.2
5073,423,2018,170,13.2
5074,423,2018,170,13.2
5075,423,2018,170,13.2
5076,423,2018,170,13.2
5077,424,2018,173,12.2
5078,424,2018,173,12.2
5079,424,2018,173,12.2
5080,424,2018,173,12.2
5081,424,2018,173,12.2
5082,424,2018,173,12.2
5083,424,2018,173,12.2
5084,424,2018,173,12.2
5085,424,2018,173,12.2
5086,424,2018,173,12.2
5087,424,2018,173,12.2
5088,424,2018,173,12.2
5089,425,2018,176,12.9
5090,425,2018,176,12.9
5091,425,2018,176,12.9
5092,425,2018,176,12.9
5093,425,2018,176,12.9
5094,425,2018,176,12.9
5095,425,2018,176,12.9
5096,425,2018,176,12.9
5097,425,2018,176,12.9
5098,425,2018,176,12.9
5099,425,2018,176,12.9
5100,425,2018,176,12.9
5101,426,2018,179,13.4
5102,426,2018,179,13.4
5103,426,2018,179,13.4
5104,426,2018,179,13.4
5105,426,2018,179,13.4
5106,426,2018,179,13.4
5107,426,2018,179,13.4
5108,426,2018,179,13.4
5109,426,2018,179,13.4
5110,426,2018,179,13.4
5111,426,2018,179,13.4
5112,426,2018,179,13.4
5113,427,2018,182,13.0
5114,427,2018,182,13.0
5115,427,2018,182,13.0
5116,427,2018,182,13.0
5117,427,2018,182,13.0
5118,427,2018,182,13.0
5119,427,2018,182,13.0
5120,427,2018,182,13.0
5121,427,2018,182,13.0
5122,427,2018,182,13.0
5123,427,2018,182,13.0
5124,427,2018,182,13.0
5125,428,2018,185,11.8
5126,428,2018,185,11.8
5127,428,2018,185,11.8
5128,428,2018,185,11.8
5129,428,2018,185,11.8
5130,428,2018,185,11.8
5131,428,2018,185,11.8
5132,428,2018,185,11.8
5133,428,2018,185,11.8
5134,428,2018,185,11.8
5135,428,2018,185,11.8
5136,428,2018,185,11.8
5137,429,2018,188,10.8
5138,429,2018,188,10.8
5139,429,2018,188,10.8
5140,429,2018,188,10.8
5141,429,2018,188,10.8
5142,429,2018,188,10.8
5143,429,2018,188,10.8
5144,429,2018,188,10.8
5145,429,2018,188,10.8
5146,429,2018,188,10.8
5147,429,2018,188,10.8
5148,429,2018,188,10.8
5149,430,2018,191,12.0
5150,430,2018,191,12.0
5151,430,2018,191,12.0
5152,430,2018,191,12.0
5153,430,2018,191,12.0
5154,430,2018,191,12.0
5155,430,2018,191,12.0
5156,430,2018,191,12.0
5157,430,2018,191,12.0
5158,430,2018,191,12.0
5159,430,2018,191,12.0
5160,430,2018,191,12.0
5161,431,2018,194,14.0
5162,431,2018,194,14.0
5163,431,2018,194,14.0
5164,431,2018,194,14.0
5165,431,2018,194,14.0
5166,431,2018,194,14.0
5167,431,2018,194,14.0
5168,431,2018,194,14.0
5169,431,2018,194,14.0
5170,431,2018,194,14.0
5171,431,2018,194,14.0
5172,431,2018,194,14.0
5173,432,2018,197,14.0
5174,432,2018,197,14.0
5175,432,2018,197,14.0
5176,432,2018,197,14.0
5177,432,2018,197,14.0
5178,432,2018,197,14.0
5179,432,2018,197,14.0
5180,432,2018,197,14.0
5181,432,2018,197,14.0
5182,432,2018,197,14.0
5183,432,2018,197,14.0
5184,432,2018,197,14.0
5185,433,2018,200,13.0
5186,433,2018,200,13.0
5187,433,2018,200,13.0
5188,433,2018,200,13.0
5189,433,2018,200,13.0
5190,433,2018,200,13.0
5191,433,2018,200,13.0
5192,433,2018,200,13.0
5193,433,2018,200,13.0
5194,433,2018,200,13.0
5195,433,2018,200,13.0
5196,433,2018,200,13.0
5197,434,2018,203,11.8
5198,434,2018,203,11.8
5199,434,2018,203,11.8
5200,434,2018,203,11.8
5201,434,2018,203,11.8
5202,434,2018,203,11.8
5203,434,2018,203,11.8
5204,434,2018,203,11.8
5205,434,2018,203,11.8
5206,434,2018,203,11.8
5207,434,2018,203,11.8
5208,434,2018,203,11.8
5209,435,2018,206,12.1
5210,435,2018,206,12.1
5211,435,2018,206,12.1
5212,435,2018,206,12.1
5213,435,2018,206,12.1
5214,435,2018,206,12.1
5215,435,2018,206,12.1
5216,435,2018,206,12.1
5217,435,2018,206,12.1
5218,435,2018,206,12.1
5219,435,2018,206,12.1
5220,435,2018,206,12.1
5221,436,2018,209,12.8
5222,436,2018,209,12.8
5223,436,2018,209,12.8
5224,436,2018,209,12.8
5225,436,2018,209,12.8
5226,436,2018,209,12.8
5227,436,2018,209,12.8
5228,436,2018,209,12.8
5229,436,2018,209,12.8
5230,436,2018,209,12.8
5231,436,2018,209,12.8
5232,436,2018,209,12.8
5233,437,2018,212,12.8
5234,437,2018,212,12.8
5235,437,2018,212,12.8
5236,437,2018,212,12.8
5237,437,2018,212,12.8
5238,437,2018,212,12.8
5239,437,2018,212,12.8
5240,437,2018,212,12.8
5241,437,2018,212,12.8
5242,437,2018,212,12.8
5243,437,2018,212,12.8
5244,437,2018,212,12.8
5245,438,2018,215,12.2
5246,438,2018,215,12.2
5247,438,2018,215,12.2
5248,438,2018,215,12.2
5249,438,2018,215,12.2
5250,438,2018,215,12.2
5251,438,2018,215,12.2
5252,438,2018,215,12.2
5253,438,2018,215,12.2
5254,438,2018,215,12.2
5255,438,2018,215,12.2
5256,438,2018,215,12.2
5257,439,2018,218,12.0
5258,439,2018,218,12.0
5259,439,2018,218,12.0
5260,439,2018,218,12.0
5261,439,2018,218,12.0
5262,439,2018,218,12.0
5263,439,2018,218,12.0
5264,439,2018,218,12.0
5265,439,2018,218,12.0
5266,439,2018,218,12.0
5267,439,2018,218,12.0
5268,439,2018,218,12.0
5269,440,2018,221,13.1
5270,440,2018,221,13.1
5271,440,2018,221,13.1
5272,440,2018,221,13.1
5273,440,2018,221,13.1
5274,440,2018,221,13.1
5275,440,2018,221,13.1
5276,440,2018,221,13.1
5277,440,2018,221,13.1
5278,440,2018,221,13.1
5279,440,2018,221,13.1
5280,440,2018,221,13.1
5281,441,2018,224,15.2
5282,441,2018,224,15.2
5283,441,2018,224,15.2
5284,441,2018,224,15.2
5285,441,2018,224,15.2
5286,441,2018,224,15.2
5287,441,2018,224,15.2
5288,441,2018,224,15.2
5289,441,2018,224,15.2
5290,441,2018,224,15.2
5291,441,2018,224,15.2
5292,441,2018,224,15.2
5293,442,2018,227,14.8
5294,442,2018,227,14.8
5295,442,2018,227,14.8
5296,442,2018,227,14.8
5297,442,2018,227,14.8
5298,442,2018,227,14.8
5299,442,2018,227,14.8
5300,442,2018,227,14.8
5301,442,2018,227,14.8
5302,442,2018,227,14.8
5303,442,2018,227,14.8
5304,442,2018,227,14.8
5305,443,2018,230,12.2
5306,443,2018,230,12.2
5307,443,2018,230,12.2
5308,443,2018,230,12.2
5309,443,2018,230,12.2
5310,443,2018,230,12.2
5311,443,2018,230,12.2
5312,443,2018,230,12.2
5313,443,2018,230,12.2
5314,443,2018,230,12.2
5315,443,2018,230,12.2
5316,443,2018,230,12.2
5317,444,2018,233,11.3
5318,444,2018,233,11.3
5319,444,2018,233,11.3
5320,444,2018,233,11.3
5321,444,2018,233,11.3
5322,444,2018,233,11.3
5323,444,2018,233,11.3
5324,444,2018,233,11.3
5325,444,2018,233,11.3
5326,444,2018,233,11.3
5327,444,2018,233,11.3
5328,444,2018,233,11.3
5329,445,2018,236,11.7
5330,445,2018,236,11.7
5331,445,2018,236,11.7
5332,445,2018,236,11.7
5333,445,2018,236,11.7
5334,445,2018,236,11.7
5335,445,2018,236,11.7
5336,445,2018,236,11.7
5337,445,2018,236,11.7
5338,445,2018,236,11.7
5339,445,2018,236,11.7
5340,445,2018,236,11.7
5341,446,2018,239,12.5
5342,446,2018,239,12.5
5343,446,2018,239,12.5
5344,446,2018,239,12.5
5345,446,2018,239,12.5
5346,446,2018,239,12.5
5347,446,2018,239,12.5
5348,446,2018,239,12.5
5349,446,2018,239,12.5
5350,446,2018,239,12.5
5351,446,2018,239,12.5
5352,446,2018,239,12.5
5353,447,2018,242,13.0
5354,447,2018,242,13.0
5355,447,2018,242,13.0
5356,447,2018,242,13.0
5357,447,2018,242,13.0
5358,447,2018,242,13.0
5359,447,2018,242,13.0
5360,447,2018,242,13.0
5361,447,2018,242,13.0
5362,447,2018,242,13.0
5363,447,2018,242,13.0
5364,447,2018,242,13.0
5365,448,2018,245,12.7
5366,448,2018,245,12.7
5367,448,2018,245,12.7
5368,448,2018,245,12.7
5369,448,2018,245,12.7
5370,448,2018,245,12.7
5371,448,2018,245,12.7
5372,448,2018,245,12.7
5373,448,2018,245,12.7
5374,448,2018,245,12.7
5375,448,2018,245,12.7
5376,448,2018,245,12.7
5377,449,2018,248,12.4
5378,449,2018,248,12.4
5379,449,2018,248,12.4
5380,449,2018,248,12.4
5381,449,2018,248,12.4
5382,449,2018,248,12.4
5383,449,2018,248,12.4
5384,449,2018,248,12.4
5385,449,2018,248,12.4
5386,449,2018,248,12.4
5387,449,2018,248,12.4
5388,449,2018,248,12.4
5389,450,2018,251,13.8
5390,450,2018,251,13.8
5391,450,2018,251,13.8
5392,450,2018,251,13.8
5393,450,2018,251,13.8
5394,450,2018,251,13.8
5395,450,2018,251,13.8
5396,450,2018,251,13.8
5397,450,2018,251,13.8
5398,450,2018,251,13.8
5399,450,2018,251,13.8
5400,450,2018,251,13.8
5401,451,2018,254,15.8
5402,451,2018,254,15.8
5403,451,2018,254,15.8
5404,451,2018,254,15.8
5405,451,2018,254,15.8
5406,451,2018,254,15.8
5407,451,2018,254,15.8
5408,451,2018,254,15.8
5409,451,2018,254,15.8
5410,451,2018,254,15.8
5411,451,2018,254,15.8
5412,451,2018,254,15.8
5413,452,2018,257,15.0
5414,452,2018,257,15.0
5415,452,2018,257,15.0
5416,452,2018,257,15.0
5417,452,2018,257,15.0
5418,452,2018,257,15.0
5419,452,2018,257,15.0
5420,452,2018,257,15.0
5421,452,2018,257,15.0
5422,452,2018,257,15.0
5423,452,2018,257,15.0
5424,452,2018,257,15.0
5425,453,2018,260,12.7
5426,453,2018,260,12.7
5427,453,2018,260,12.7
5428,453,2018,260,12.7
5429,453,2018,260,12.7
5430,453,2018,260,12.7
5431,453,2018,260,12.7
5432,453,2018,260,12.7
5433,453,2018,260,12.7
5434,453,2018,260,12.7
5435,453,2018,260,12.7
5436,453,2018,260,12.7
5437,454,2018,263,11.8
5438,454,2018,263,11.8
5439,454,2018,263,11.8
5440,454,2018,263,11.8
5441,454,2018,263,11.8
5442,454,2018,263,11.8
5443,454,2018,263,11.8
5444,454,2018,263,11.8
5445,454,2018,263,11.8
5446,454,2018,263,11.8
5447,454,2018,263,11.8
5448,454,2018,263,11.8
5449,455,2018,266,12.2
5450,455,2018,266,12.2
5451,455,2018,266,12.2
5452,455,2018,266,12.2
5453,455,2018,266,12.2
5454,455,2018,266,12.2
5455,455,2018,266,12.2
5456,455,2018,266,12.2
5457,455,2018,266,12.2
5458,455,2018,266,12.2
5459,455,2018,266,12.2
5460,455,2018,266,12.2
5461,456,2018,269,13.1
5462,456,2018,269,13.1
5463,456,2018,269,13.1
5464,456,2018,269,13.1
5465,456,2018,269,13.1
5466,456,2018,269,13.1
5467,456,2018,269,13.1
5468,456,2018,269,13.1
5469,456,2018,269,13.1
5470,456,2018,269,13.1
5471,456,2018,269,13.1
5472,456,2018,269,13.1
5473,457,2018,272,13.6
5474,457,2018,272,13.6
5475,457,2018,272,13.6
5476,457,2018,272,13.6
5477,457,2018,272,13.6
5478,457,2018,272,13.6
5479,457,2018,272,13.6
5480,457,2018,272,13.6
5481,457,2018,272,13.6
5482,457,2018,272,13.6
5483,457,2018,272,13.6
5484,457,2018,272,13.6
5485,458,2018,275,13.3
5486,458,2018,275,13.3
5487,458,2018,275,13.3
5488,458,2018,275,13.3
5489,458,2018,275,13.3
5490,458,2018,275,13.3
5491,458,2018,275,13.3
5492,458,2018,275,13.3
5493,458,2018,275,13.3
5494,458,2018,275,13.3
5495,458,2018,275,13.3
5496,458,2018,275,13.3
5497,459,2018,278,13.4
5498,459,2018,278,13.4
5499,459,2018,278,13.4
5500,459,2018,278,13.4
5501,459,2018,278,13.4
5502,459,2018,278,13.4
5503,459,2018,278,13.4
5504,459,2018,278,13.4
5505,459,2018,278,13.4
5506,459,2018,278,13.4
5507,459,2018,278,13.4
5508,459,2018,278,13.4
5509,460,2018,281,15.1
5510,460,2018,281,15.1
5511,460,2018,281,15.1
5512,460,2018,281,15.1
5513,460,2018,281,15.1
5514,460,2018,281,15.1
5515,460,2018,281,15.1
5516,460,2018,281,15.1
5517,460,2018,281,15.1
5518,460,2018,281,15.1
5519,460,2018,281,15.1
5520,460,2018,281,15.1
5521,461,2018,284,16.1
5522,461,2018,284,16.1
5523,461,2018,284,16.1
5524,461,2018,284,16.1
5525,461,2018,284,16.1
5526,461,2018,284,16.1
5527,461,2018,284,16.1
5528,461,2018,284,16.1
5529,461,2018,284,16.1
5530,461,2018,284,16.1
5531,461,2018,284,16.1
5532,461,2018,284,16.1
5533,462,2018,287,14.6
5534,462,2018,287,14.6
5535,462,2018,287,14.6
5536,462,2018,287,14.6
5537,462,2018,287,14.6
5538,462,2018,287,14.6
5539,462,2018,287,14.6
5540,462,2018,287,14.6
5541,462,2018,287,14.6
5542,462,2018,287,14.6
5543,462,2018,287,14.6
5544,462,2018,287,14.6
5545,463,2018,290,12.0
5546,463,2018,290,12.0
5547,463,2018,290,12.0
5548,463,2018,290,12.0
5549,463,2018,290,12.0
5550,463,2018,290,12.0
5551,463,2018,290,12.0
5552,463,2018,290,12.0
5553,463,2018,290,12.0
5554,463,2018,290,12.0
5555,463,2018,290,12.0
5556,463,2018,290,12.0
5557,464,2018,293,11.3
5558,464,2018,293,11.3
5559,464,2018,293,11.3
5560,464,2018,293,11.3
5561,464,2018,293,11.3
5562,464,2018,293,11.3
5563,464,2018,293,11.3
5564,464,2018,293,11.3
5565,464,2018,293,11.3
5566,464,2018,293,11.3
5567,464,2018,293,11.3
5568,464,2018,293,11.3
5569,465,2018,296,12.5
5570,465,2018,296,12.5
5571,465,2018,296,12.5
5572,465,2018,296,12.5
5573,465,2018,296,12.5
5574,465,2018,296,12.5
5575,465,2018,296,12.5
5576,465,2018,296,12.5
5577,465,2018,296,12.5
5578,465,2018,296,12.5
5579,465,2018,296,12.5
5580,465,2018,296,12.5
5581,466,2018,299,15.0
5582,466,2018,299,15.0
5583,466,2018,299,15.0
5584,466,2018,299,15.0
5585,466,2018,299,15.0
5586,466,2018,299,15.0
5587,466,2018,299,15.0
5588,466,2018,299,15.0
5589,466,2018,299,15.0
5590,466,2018,299,15.0
5591,466,2018,299,15.0
5592,466,2018,299,15.0
5593,467,2018,302,16.8
5594,467,2018,302,16.8
5595,467,2018,302,16.8
5596,467,2018,302,16.8
5597,467,2018,302,16.8
5598,467,2018,302,16.8
5599,467,2018,302,16.8
5600,467,2018,302,16.8
5601,467,2018,302,16.8
5602,467,2018,302,16.8
5603,467,2018,302,16.8
5604,467,2018,302,16.8
5605,468,2018,305,15.5
5606,468,2018,305,15.5
5607,468,2018,305,15.5
5608,468,2018,305,15.5
5609,468,2018,305,15.5
5610,468,2018,305,15.5
5611,468,2018,305,15.5
5612,468,2018,305,15.5
5613,468,2018,305,15.5
5614,468,2018,305,15.5
5615,468,2018,305,15.5
5616,468,2018,305,15.5
5617,469,2018,308,15.9
5618,469,2018,308,15.9
5619,469,2018,308,15.9
5620,469,2018,308,15.9
5621,469,2018,308,15.9
5622,469,2018,308,15.9
5623,469,2018,308,15.9
5624,469,2018,308,15.9
5625,469,2018,308,15.9
5626,469,2018,308,15.9
5627,469,2018,308,15.9
5628,469,2018,308,15.9
5629,470,2018,311,17.8
5630,470,2018,311,17.8
5631,470,2018,311,17.8
5632,470,2018,311,17.8
5633,470,2018,311,17.8
5634,470,2018,311,17.8
5635,470,2018,311,17.8
5636,470,2018,311,17.8
5637,470,2018,311,17.8
5638,470,2018,311,17.8
5639,470,2018,311,17.8
5640,470,2018,311,17.8
5641,471,2018,314,17.6
5642,471,2018,314,17.6
5643,471,2018,314,17.6
5644,471,2018,314,17.6
5645,471,2018,314,17.6
5646,471,2018,314,17.6
5647,471,2018,314,17.6
5648,471,2018,314,17.6
5649,471,2018,314,17.6
5650,471,2018,314,17.6
5651,471,2018,314,17.6
5652,471,2018,314,17.6
5653,472,2018,317,15.7
5654,472,2018,317,15.7
5655,472,2018,317,15.7
5656,472,2018,317,15.7
5657,472,2018,317,15.7
5658,472,2018,317,15.7
5659,472,2018,317,15.7
5660,472,2018,317,15.7
5661,472,2018,317,15.7
5662,472,2018,317,15.7
5663,472,2018,317,15.7
5664,472,2018,317,15.7
5665,473,2018,320,12.4
5666,473,2018,320,12.4
5667,473,2018,320,12.4
5668,473,2018,320,12.4
5669,473,2018,320,12.4
5670,473,2018,320,12.4
5671,473,2018,320,12.4
5672,473,2018,320,12.4
5673,473,2018,320,12.4
5674,473,2018,320,12.4
5675,473,2018,320,12.4
5676,473,2018,320,12.4
5677,474,2018,323,12.6
5678,474,2018,323,12.6
5679,474,2018,323,12.6
5680,474,2018,323,12.6
5681,474,2018,323,12.6
5682,474,2018,323,12.6
5683,474,2018,323,12.6
5684,474,2018,323,12.6
5685,474,2018,323,12.6
5686,474,2018,323,12.6
5687,474,2018,323,12.6
5688,474,2018,323,12.6
5689,475,2018,326,15.3
5690,475,2018,326,15.3
5691,475,2018,326,15.3
5692,475,2018,326,15.3
5693,475,2018,326,15.3
5694,475,2018,326,15.3
5695,475,2018,326,15.3
5696,475,2018,326,15.3
5697,475,2018,326,15.3
5698,475,2018,326,15.3
5699,475,2018,326,15.3
5700,475,2018,326,15.3
5701,476,2018,329,18.9
5702,476,2018,329,18.9
5703,476,2018,329,18.9
5704,476,2018,329,18.9
5705,476,2018,329,18.9
5706,476,2018,329,18.9
5707,476,2018,329,18.9
5708,476,2018,329,18.9
5709,476,2018,329,18.9
5710,476,2018,329,18.9
5711,476,2018,329,18.9
5712,476,2018,329,18.9
5713,477,2018,332,20.8
5714,477,2018,332,20.8
5715,477,2018,332,20.8
5716,477,2018,332,20.8
5717,477,2018,332,20.8
5718,477,2018,332,20.8
5719,477,2018,332,20.8
5720,477,2018,332,20.8
5721,477,2018,332,20.8
5722,477,2018,332,20.8
5723,477,2018,332,20.8
5724,477,2018,332,20.8
5725,478,2018,335,16.3
5726,478,2018,335,16.3
5727,478,2018,335,16.3
5728,478,2018,335,16.3
5729,478,2018,335,16.3
5730,478,2018,335,16.3
5731,478,2018,335,16.3
5732,478,2018,335,16.3
5733,478,2018,335,16.3
5734,478,2018,335,16.3
5735,478,2018,335,16.3
5736,478,2018,335,16.3
5737,479,2018,338,15.7
5738,479,2018,338,15.7
5739,479,2018,338,15.7
5740,479,2018,338,15.7
5741,479,2018,338,15.7
5742,479,2018,338,15.7
5743,479,2018,338,15.7
5744,479,2018,338,15.7
5745,479,2018,338,15.7
5746,479,2018,338,15.7
5747,479,2018,338,15.7
5748,479,2018,338,15.7
5749,480,2018,341,18.3
5750,480,2018,341,18.3
5751,480,2018,341,18.3
5752,480,2018,341,18.3
5753,480,2018,341,18.3
5754,480,2018,341,18.3
5755,480,2018,341,18.3
5756,480,2018,341,18.3
5757,480,2018,341,18.3
5758,480,2018,341,18.3
5759,480,2018,341,18.3
5760,480,2018,341,18.3
5761,481,2018,344,19.6
5762,481,2018,344,19.6
5763,481,2018,344,19.6
5764,481,2018,344,19.6
5765,481,2018,344,19.6
5766,481,2018,344,19.6
5767,481,2018,344,19.6
5768,481,2018,344,19.6
5769,481,2018,344,19.6
5770,481,2018,344,19.6
5771,481,2018,344,19.6
5772,481,2018,344,19.6
5773,482,2018,347,20.3
5774,482,2018,347,20.3
5775,482,2018,347,20.3
5776,482,2018,347,20.3
5777,482,2018,347,20.3
5778,482,2018,347,20.3
5779,482,2018,347,20.3
5780,482,2018,347,20.3
5781,482,2018,347,20.3
5782,482,2018,347,20.3
5783,482,2018,347,20.3
5784,482,2018,347,20.3
5785,483,2018,350,20.4
5786,483,2018,350,20.4
5787,483,2018,350,20.4
5788,483,2018,350,20.4
5789,483,2018,350,20.4
5790,483,2018,350,20.4
5791,483,2018,350,20.4
5792,483,2018,350,20.4
5793,483,2018,350,20.4
5794,483,2018,350,20.4
5795,483,2018,350,20.4
5796,483,2018,350,20.4
5797,484,2018,353,18.4
5798,484,2018,353,18.4
5799,484,2018,353,18.4
5800,484,2018,353,18.4
5801,484,2018,353,18.4
5802,484,2018,353,18.4
5803,484,2018,353,18.4
5804,484,2018,353,18.4
5805,484,2018,353,18.4
5806,484,2018,353,18.4
5807,484,2018,353,18.4
5808,484,2018,353,18.4
5809,485,2018,356,23.2
5810,485,2018,356,23.2
5811,485,2018,356,23.2
5812,485,2018,356,23.2
5813,485,2018,356,23.2
5814,485,2018,356,23.2
5815,485,2018,356,23.2
5816,485,2018,356,23.2
5817,485,2018,356,23.2
5818,485,2018,356,23.2
5819,485,2018,356,23.2
5820,485,2018,356,23.2
5821,486,2018,359,22.4
5822,486,2018,359,22.4
5823,486,2018,359,22.4
5824,486,2018,359,22.4
5825,486,2018,359,22.4
5826,486,2018,359,22.4
5827,486,2018,359,22.4
5828,486,2018,359,22.4
5829,486,2018,359,22.4
5830,486,2018,359,22.4
5831,486,2018,359,22.4
5832,486,2018,359,22.4
5833,487,2018,362,20.5
5834,487,2018,362,20.5
5835,487,2018,362,20.5
5836,487,2018,362,20.5
5837,487,2018,362,20.5
5838,487,2018,362,20.5
5839,487,2018,362,20.5
5840,487,2018,362,20.5
5841,487,2018,362,20.5
5842,487,2018,362,20.5
5843,487,2018,362,20.5
5844,487,2018,362,20.5
5845,488,2018,365,19.1
5846,488,2018,365,19.1
5847,488,2018,365,19.1
5848,488,2018,365,19.1
5849,488,2018,365,19.1
5850,488,2018,365,19.1
5851,488,2018,365,19.1
5852,488,2018,365,19.1
5853,488,2018,365,19.1
5854,488,2018,365,19.1
5855,488,2018,365,19.1
5856,488,2018,365,19.1
