Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,30.72458299147443,25.571428571428573,944.0,-20.714285714285715,-0.05055563340009937,0.38387708443737434,18.926954108802995,11.597193538058407
C09,24.597268974941933,18.76923076923077,605.025641025641,-12.512820512820513,0.09713542081172197,0.3536515094070639,11.695905879096149,18.82652038541603
