Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,27.87984422993992,21.142857142857142,777.2857142857143,-19.857142857142858,0.4436994620405902,0.5817661860120728,18.926954108802995,18.15873883061176
C09,13.264566255581746,10.256410256410257,175.94871794871796,0.41025641025641024,0.3600194207155556,0.6164396257910281,11.695905879096149,11.741798094210575
