threeday_yrmo,threeday_yr,year,dayofyear,varsalt3_PSU_30-40mAvg
201,17,1990,50,12.3
202,17,1990,50,12.3
203,17,1990,50,12.3
204,17,1990,50,12.3
205,18,1990,53,12.3
206,18,1990,53,12.3
207,18,1990,53,12.3
208,18,1990,53,12.3
209,18,1990,53,12.3
210,18,1990,53,12.3
211,18,1990,53,12.3
212,18,1990,53,12.3
213,18,1990,53,12.3
214,18,1990,53,12.3
215,18,1990,53,12.3
216,18,1990,53,12.3
217,19,1990,56,12.3
218,19,1990,56,12.3
219,19,1990,56,12.3
220,19,1990,56,12.3
221,19,1990,56,12.3
222,19,1990,56,12.3
223,19,1990,56,12.3
224,19,1990,56,12.3
225,19,1990,56,12.3
226,19,1990,56,12.3
227,19,1990,56,12.3
228,19,1990,56,12.3
229,20,1990,59,12.3
230,20,1990,59,12.3
231,20,1990,59,12.3
232,20,1990,59,12.3
233,20,1990,59,12.3
234,20,1990,59,12.3
235,20,1990,59,12.3
236,20,1990,59,12.3
237,20,1990,59,12.3
238,20,1990,59,12.3
239,20,1990,59,12.3
240,20,1990,59,12.3
241,21,1990,62,12.3
242,21,1990,62,12.3
243,21,1990,62,12.3
244,21,1990,62,12.3
245,21,1990,62,12.3
246,21,1990,62,12.3
247,21,1990,62,12.3
248,21,1990,62,12.3
249,21,1990,62,12.3
250,21,1990,62,12.3
251,21,1990,62,12.3
252,21,1990,62,12.3
253,22,1990,65,12.3
254,22,1990,65,12.3
255,22,1990,65,12.3
256,22,1990,65,12.3
257,22,1990,65,12.3
258,22,1990,65,12.3
259,22,1990,65,12.3
260,22,1990,65,12.3
261,22,1990,65,12.3
262,22,1990,65,12.3
263,22,1990,65,12.3
264,22,1990,65,12.3
265,23,1990,68,12.3
266,23,1990,68,12.3
267,23,1990,68,12.3
268,23,1990,68,12.3
269,23,1990,68,12.3
270,23,1990,68,12.3
271,23,1990,68,12.3
272,23,1990,68,12.3
273,23,1990,68,12.3
274,23,1990,68,12.3
275,23,1990,68,12.3
276,23,1990,68,12.3
277,24,1990,71,12.3
278,24,1990,71,12.3
279,24,1990,71,12.3
280,24,1990,71,12.3
281,24,1990,71,12.3
282,24,1990,71,12.3
283,24,1990,71,12.3
284,24,1990,71,12.3
285,24,1990,71,12.3
286,24,1990,71,12.3
287,24,1990,71,12.3
288,24,1990,71,12.3
289,25,1990,74,12.3
290,25,1990,74,12.3
291,25,1990,74,12.3
292,25,1990,74,12.3
293,25,1990,74,12.3
294,25,1990,74,12.3
295,25,1990,74,12.3
296,25,1990,74,12.3
297,25,1990,74,12.3
298,25,1990,74,12.3
299,25,1990,74,12.3
300,25,1990,74,12.3
301,26,1990,77,12.3
302,26,1990,77,12.3
303,26,1990,77,12.3
304,26,1990,77,12.3
305,26,1990,77,12.3
306,26,1990,77,12.3
307,26,1990,77,12.3
308,26,1990,77,12.3
309,26,1990,77,12.3
310,26,1990,77,12.3
311,26,1990,77,12.3
312,26,1990,77,12.3
313,27,1990,80,12.3
314,27,1990,80,12.3
315,27,1990,80,12.3
316,27,1990,80,12.3
317,27,1990,80,12.3
318,27,1990,80,12.3
319,27,1990,80,12.3
320,27,1990,80,12.3
321,27,1990,80,12.3
322,27,1990,80,12.3
323,27,1990,80,12.3
324,27,1990,80,12.3
325,28,1990,83,12.3
326,28,1990,83,12.3
327,28,1990,83,12.3
328,28,1990,83,12.3
329,28,1990,83,12.3
330,28,1990,83,12.3
331,28,1990,83,12.3
332,28,1990,83,12.3
333,28,1990,83,12.3
334,28,1990,83,12.3
335,28,1990,83,12.3
336,28,1990,83,12.3
337,29,1990,86,12.3
338,29,1990,86,12.3
339,29,1990,86,12.3
340,29,1990,86,12.3
341,29,1990,86,12.3
342,29,1990,86,12.3
343,29,1990,86,12.3
344,29,1990,86,12.3
345,29,1990,86,12.3
346,29,1990,86,12.3
347,29,1990,86,12.3
348,29,1990,86,12.3
349,30,1990,89,12.3
350,30,1990,89,12.3
351,30,1990,89,12.3
352,30,1990,89,12.3
353,30,1990,89,12.3
354,30,1990,89,12.3
355,30,1990,89,12.3
356,30,1990,89,12.3
357,30,1990,89,12.3
358,30,1990,89,12.3
359,30,1990,89,12.3
360,30,1990,89,12.3
361,31,1990,92,12.2
362,31,1990,92,12.2
363,31,1990,92,12.2
364,31,1990,92,12.2
365,31,1990,92,12.2
366,31,1990,92,12.2
367,31,1990,92,12.2
368,31,1990,92,12.2
369,31,1990,92,12.2
370,31,1990,92,12.2
371,31,1990,92,12.2
372,31,1990,92,12.2
373,32,1990,95,12.2
374,32,1990,95,12.2
375,32,1990,95,12.2
376,32,1990,95,12.2
377,32,1990,95,12.2
378,32,1990,95,12.2
379,32,1990,95,12.2
380,32,1990,95,12.2
381,32,1990,95,12.2
382,32,1990,95,12.2
383,32,1990,95,12.2
384,32,1990,95,12.2
385,33,1990,98,12.3
386,33,1990,98,12.3
387,33,1990,98,12.3
388,33,1990,98,12.3
389,33,1990,98,12.3
390,33,1990,98,12.3
391,33,1990,98,12.3
392,33,1990,98,12.3
393,33,1990,98,12.3
394,33,1990,98,12.3
395,33,1990,98,12.3
396,33,1990,98,12.3
397,34,1990,101,12.2
398,34,1990,101,12.2
399,34,1990,101,12.2
400,34,1990,101,12.2
401,34,1990,101,12.2
402,34,1990,101,12.2
403,34,1990,101,12.2
404,34,1990,101,12.2
405,34,1990,101,12.2
406,34,1990,101,12.2
407,34,1990,101,12.2
408,34,1990,101,12.2
409,35,1990,104,12.2
410,35,1990,104,12.2
411,35,1990,104,12.2
412,35,1990,104,12.2
413,35,1990,104,12.2
414,35,1990,104,12.2
415,35,1990,104,12.2
416,35,1990,104,12.2
417,35,1990,104,12.2
418,35,1990,104,12.2
419,35,1990,104,12.2
420,35,1990,104,12.2
421,36,1990,107,12.2
422,36,1990,107,12.2
423,36,1990,107,12.2
424,36,1990,107,12.2
425,36,1990,107,12.2
426,36,1990,107,12.2
427,36,1990,107,12.2
428,36,1990,107,12.2
429,36,1990,107,12.2
430,36,1990,107,12.2
431,36,1990,107,12.2
432,36,1990,107,12.2
433,37,1990,110,12.3
434,37,1990,110,12.3
435,37,1990,110,12.3
436,37,1990,110,12.3
437,37,1990,110,12.3
438,37,1990,110,12.3
439,37,1990,110,12.3
440,37,1990,110,12.3
441,37,1990,110,12.3
442,37,1990,110,12.3
443,37,1990,110,12.3
444,37,1990,110,12.3
445,38,1990,113,12.3
446,38,1990,113,12.3
447,38,1990,113,12.3
448,38,1990,113,12.3
449,38,1990,113,12.3
450,38,1990,113,12.3
451,38,1990,113,12.3
452,38,1990,113,12.3
453,38,1990,113,12.3
454,38,1990,113,12.3
455,38,1990,113,12.3
456,38,1990,113,12.3
457,39,1990,116,12.2
458,39,1990,116,12.2
459,39,1990,116,12.2
460,39,1990,116,12.2
461,39,1990,116,12.2
462,39,1990,116,12.2
463,39,1990,116,12.2
464,39,1990,116,12.2
465,39,1990,116,12.2
466,39,1990,116,12.2
467,39,1990,116,12.2
468,39,1990,116,12.2
469,40,1990,119,12.2
470,40,1990,119,12.2
471,40,1990,119,12.2
472,40,1990,119,12.2
473,40,1990,119,12.2
474,40,1990,119,12.2
475,40,1990,119,12.2
476,40,1990,119,12.2
477,40,1990,119,12.2
478,40,1990,119,12.2
479,40,1990,119,12.2
480,40,1990,119,12.2
481,41,1990,122,12.2
482,41,1990,122,12.2
483,41,1990,122,12.2
484,41,1990,122,12.2
485,41,1990,122,12.2
486,41,1990,122,12.2
487,41,1990,122,12.2
488,41,1990,122,12.2
489,41,1990,122,12.2
490,41,1990,122,12.2
491,41,1990,122,12.2
492,41,1990,122,12.2
493,42,1990,125,12.2
494,42,1990,125,12.2
495,42,1990,125,12.2
496,42,1990,125,12.2
497,42,1990,125,12.2
498,42,1990,125,12.2
499,42,1990,125,12.2
500,42,1990,125,12.2
501,42,1990,125,12.2
502,42,1990,125,12.2
503,42,1990,125,12.2
504,42,1990,125,12.2
505,43,1990,128,12.2
506,43,1990,128,12.2
507,43,1990,128,12.2
508,43,1990,128,12.2
509,43,1990,128,12.2
510,43,1990,128,12.2
511,43,1990,128,12.2
512,43,1990,128,12.2
513,43,1990,128,12.2
514,43,1990,128,12.2
515,43,1990,128,12.2
516,43,1990,128,12.2
517,44,1990,131,12.2
518,44,1990,131,12.2
519,44,1990,131,12.2
520,44,1990,131,12.2
521,44,1990,131,12.2
522,44,1990,131,12.2
523,44,1990,131,12.2
524,44,1990,131,12.2
525,44,1990,131,12.2
526,44,1990,131,12.2
527,44,1990,131,12.2
528,44,1990,131,12.2
529,45,1990,134,12.2
530,45,1990,134,12.2
531,45,1990,134,12.2
532,45,1990,134,12.2
533,45,1990,134,12.2
534,45,1990,134,12.2
535,45,1990,134,12.2
536,45,1990,134,12.2
537,45,1990,134,12.2
538,45,1990,134,12.2
539,45,1990,134,12.2
540,45,1990,134,12.2
541,46,1990,137,12.2
542,46,1990,137,12.2
543,46,1990,137,12.2
544,46,1990,137,12.2
545,46,1990,137,12.2
546,46,1990,137,12.2
547,46,1990,137,12.2
548,46,1990,137,12.2
549,46,1990,137,12.2
550,46,1990,137,12.2
551,46,1990,137,12.2
552,46,1990,137,12.2
553,47,1990,140,12.2
554,47,1990,140,12.2
555,47,1990,140,12.2
556,47,1990,140,12.2
557,47,1990,140,12.2
558,47,1990,140,12.2
559,47,1990,140,12.2
560,47,1990,140,12.2
561,47,1990,140,12.2
562,47,1990,140,12.2
563,47,1990,140,12.2
564,47,1990,140,12.2
565,48,1990,143,12.2
566,48,1990,143,12.2
567,48,1990,143,12.2
568,48,1990,143,12.2
569,48,1990,143,12.2
570,48,1990,143,12.2
571,48,1990,143,12.2
572,48,1990,143,12.2
573,48,1990,143,12.2
574,48,1990,143,12.2
575,48,1990,143,12.2
576,48,1990,143,12.2
577,49,1990,146,12.2
578,49,1990,146,12.2
579,49,1990,146,12.2
580,49,1990,146,12.2
581,49,1990,146,12.2
582,49,1990,146,12.2
583,49,1990,146,12.2
584,49,1990,146,12.2
585,49,1990,146,12.2
586,49,1990,146,12.2
587,49,1990,146,12.2
588,49,1990,146,12.2
589,50,1990,149,12.2
590,50,1990,149,12.2
591,50,1990,149,12.2
592,50,1990,149,12.2
593,50,1990,149,12.2
594,50,1990,149,12.2
595,50,1990,149,12.2
596,50,1990,149,12.2
597,50,1990,149,12.2
598,50,1990,149,12.2
599,50,1990,149,12.2
600,50,1990,149,12.2
601,51,1990,152,12.2
602,51,1990,152,12.2
603,51,1990,152,12.2
604,51,1990,152,12.2
605,51,1990,152,12.2
606,51,1990,152,12.2
607,51,1990,152,12.2
608,51,1990,152,12.2
609,51,1990,152,12.2
610,51,1990,152,12.2
611,51,1990,152,12.2
612,51,1990,152,12.2
613,52,1990,155,12.2
614,52,1990,155,12.2
615,52,1990,155,12.2
616,52,1990,155,12.2
617,52,1990,155,12.2
618,52,1990,155,12.2
619,52,1990,155,12.2
620,52,1990,155,12.2
621,52,1990,155,12.2
622,52,1990,155,12.2
623,52,1990,155,12.2
624,52,1990,155,12.2
625,53,1990,158,12.2
626,53,1990,158,12.2
627,53,1990,158,12.2
628,53,1990,158,12.2
629,53,1990,158,12.2
630,53,1990,158,12.2
631,53,1990,158,12.2
632,53,1990,158,12.2
633,53,1990,158,12.2
634,53,1990,158,12.2
635,53,1990,158,12.2
636,53,1990,158,12.2
637,54,1990,161,12.2
638,54,1990,161,12.2
639,54,1990,161,12.2
640,54,1990,161,12.2
641,54,1990,161,12.2
642,54,1990,161,12.2
643,54,1990,161,12.2
644,54,1990,161,12.2
645,54,1990,161,12.2
646,54,1990,161,12.2
647,54,1990,161,12.2
648,54,1990,161,12.2
649,55,1990,164,12.2
650,55,1990,164,12.2
651,55,1990,164,12.2
652,55,1990,164,12.2
653,55,1990,164,12.2
654,55,1990,164,12.2
655,55,1990,164,12.2
656,55,1990,164,12.2
657,55,1990,164,12.2
658,55,1990,164,12.2
659,55,1990,164,12.2
660,55,1990,164,12.2
661,56,1990,167,12.2
662,56,1990,167,12.2
663,56,1990,167,12.2
664,56,1990,167,12.2
665,56,1990,167,12.2
666,56,1990,167,12.2
667,56,1990,167,12.2
668,56,1990,167,12.2
669,56,1990,167,12.2
670,56,1990,167,12.2
671,56,1990,167,12.2
672,56,1990,167,12.2
673,57,1990,170,12.2
674,57,1990,170,12.2
675,57,1990,170,12.2
676,57,1990,170,12.2
677,57,1990,170,12.2
678,57,1990,170,12.2
679,57,1990,170,12.2
680,57,1990,170,12.2
681,57,1990,170,12.2
682,57,1990,170,12.2
683,57,1990,170,12.2
684,57,1990,170,12.2
685,58,1990,173,12.2
686,58,1990,173,12.2
687,58,1990,173,12.2
688,58,1990,173,12.2
689,58,1990,173,12.2
690,58,1990,173,12.2
691,58,1990,173,12.2
692,58,1990,173,12.2
693,58,1990,173,12.2
694,58,1990,173,12.2
695,58,1990,173,12.2
696,58,1990,173,12.2
697,59,1990,176,12.2
698,59,1990,176,12.2
699,59,1990,176,12.2
700,59,1990,176,12.2
701,59,1990,176,12.2
702,59,1990,176,12.2
703,59,1990,176,12.2
704,59,1990,176,12.2
705,59,1990,176,12.2
706,59,1990,176,12.2
707,59,1990,176,12.2
708,59,1990,176,12.2
709,60,1990,179,12.2
710,60,1990,179,12.2
711,60,1990,179,12.2
712,60,1990,179,12.2
713,60,1990,179,12.2
714,60,1990,179,12.2
715,60,1990,179,12.2
716,60,1990,179,12.2
717,60,1990,179,12.2
718,60,1990,179,12.2
719,60,1990,179,12.2
720,60,1990,179,12.2
721,61,1990,182,12.2
722,61,1990,182,12.2
723,61,1990,182,12.2
724,61,1990,182,12.2
725,61,1990,182,12.2
726,61,1990,182,12.2
727,61,1990,182,12.2
728,61,1990,182,12.2
729,61,1990,182,12.2
730,61,1990,182,12.2
731,61,1990,182,12.2
732,61,1990,182,12.2
733,62,1990,185,12.2
734,62,1990,185,12.2
735,62,1990,185,12.2
736,62,1990,185,12.2
737,62,1990,185,12.2
738,62,1990,185,12.2
739,62,1990,185,12.2
740,62,1990,185,12.2
741,62,1990,185,12.2
742,62,1990,185,12.2
743,62,1990,185,12.2
744,62,1990,185,12.2
745,63,1990,188,12.2
746,63,1990,188,12.2
747,63,1990,188,12.2
748,63,1990,188,12.2
749,63,1990,188,12.2
750,63,1990,188,12.2
751,63,1990,188,12.2
752,63,1990,188,12.2
753,63,1990,188,12.2
754,63,1990,188,12.2
755,63,1990,188,12.2
756,63,1990,188,12.2
757,64,1990,191,12.2
758,64,1990,191,12.2
759,64,1990,191,12.2
760,64,1990,191,12.2
761,64,1990,191,12.2
762,64,1990,191,12.2
763,64,1990,191,12.2
764,64,1990,191,12.2
765,64,1990,191,12.2
766,64,1990,191,12.2
767,64,1990,191,12.2
768,64,1990,191,12.2
769,65,1990,194,12.2
770,65,1990,194,12.2
771,65,1990,194,12.2
772,65,1990,194,12.2
773,65,1990,194,12.2
774,65,1990,194,12.2
775,65,1990,194,12.2
776,65,1990,194,12.2
777,65,1990,194,12.2
778,65,1990,194,12.2
779,65,1990,194,12.2
780,65,1990,194,12.2
781,66,1990,197,12.2
782,66,1990,197,12.2
783,66,1990,197,12.2
784,66,1990,197,12.2
785,66,1990,197,12.2
786,66,1990,197,12.2
787,66,1990,197,12.2
788,66,1990,197,12.2
789,66,1990,197,12.2
790,66,1990,197,12.2
791,66,1990,197,12.2
792,66,1990,197,12.2
793,67,1990,200,12.2
794,67,1990,200,12.2
795,67,1990,200,12.2
796,67,1990,200,12.2
797,67,1990,200,12.2
798,67,1990,200,12.2
799,67,1990,200,12.2
800,67,1990,200,12.2
801,67,1990,200,12.2
802,67,1990,200,12.2
803,67,1990,200,12.2
804,67,1990,200,12.2
805,68,1990,203,12.2
806,68,1990,203,12.2
807,68,1990,203,12.2
808,68,1990,203,12.2
809,68,1990,203,12.2
810,68,1990,203,12.2
811,68,1990,203,12.2
812,68,1990,203,12.2
813,68,1990,203,12.2
814,68,1990,203,12.2
815,68,1990,203,12.2
816,68,1990,203,12.2
817,69,1990,206,12.2
818,69,1990,206,12.2
819,69,1990,206,12.2
820,69,1990,206,12.2
821,69,1990,206,12.2
822,69,1990,206,12.2
823,69,1990,206,12.2
824,69,1990,206,12.2
825,69,1990,206,12.2
826,69,1990,206,12.2
827,69,1990,206,12.2
828,69,1990,206,12.2
829,70,1990,209,12.2
830,70,1990,209,12.2
831,70,1990,209,12.2
832,70,1990,209,12.2
833,70,1990,209,12.2
834,70,1990,209,12.2
835,70,1990,209,12.2
836,70,1990,209,12.2
837,70,1990,209,12.2
838,70,1990,209,12.2
839,70,1990,209,12.2
840,70,1990,209,12.2
841,71,1990,212,12.2
842,71,1990,212,12.2
843,71,1990,212,12.2
844,71,1990,212,12.2
845,71,1990,212,12.2
846,71,1990,212,12.2
847,71,1990,212,12.2
848,71,1990,212,12.2
849,71,1990,212,12.2
850,71,1990,212,12.2
851,71,1990,212,12.2
852,71,1990,212,12.2
853,72,1990,215,12.2
854,72,1990,215,12.2
855,72,1990,215,12.2
856,72,1990,215,12.2
857,72,1990,215,12.2
858,72,1990,215,12.2
859,72,1990,215,12.2
860,72,1990,215,12.2
861,72,1990,215,12.2
862,72,1990,215,12.2
863,72,1990,215,12.2
864,72,1990,215,12.2
865,73,1990,218,12.2
866,73,1990,218,12.2
867,73,1990,218,12.2
868,73,1990,218,12.2
869,73,1990,218,12.2
870,73,1990,218,12.2
871,73,1990,218,12.2
872,73,1990,218,12.2
873,73,1990,218,12.2
874,73,1990,218,12.2
875,73,1990,218,12.2
876,73,1990,218,12.2
877,74,1990,221,12.2
878,74,1990,221,12.2
879,74,1990,221,12.2
880,74,1990,221,12.2
881,74,1990,221,12.2
882,74,1990,221,12.2
883,74,1990,221,12.2
884,74,1990,221,12.2
885,74,1990,221,12.2
886,74,1990,221,12.2
887,74,1990,221,12.2
888,74,1990,221,12.2
889,75,1990,224,12.2
890,75,1990,224,12.2
891,75,1990,224,12.2
892,75,1990,224,12.2
893,75,1990,224,12.2
894,75,1990,224,12.2
895,75,1990,224,12.2
896,75,1990,224,12.2
897,75,1990,224,12.2
898,75,1990,224,12.2
899,75,1990,224,12.2
900,75,1990,224,12.2
901,76,1990,227,12.2
902,76,1990,227,12.2
903,76,1990,227,12.2
904,76,1990,227,12.2
905,76,1990,227,12.2
906,76,1990,227,12.2
907,76,1990,227,12.2
908,76,1990,227,12.2
909,76,1990,227,12.2
910,76,1990,227,12.2
911,76,1990,227,12.2
912,76,1990,227,12.2
913,77,1990,230,12.2
914,77,1990,230,12.2
915,77,1990,230,12.2
916,77,1990,230,12.2
917,77,1990,230,12.2
918,77,1990,230,12.2
919,77,1990,230,12.2
920,77,1990,230,12.2
921,77,1990,230,12.2
922,77,1990,230,12.2
923,77,1990,230,12.2
924,77,1990,230,12.2
925,78,1990,233,12.2
926,78,1990,233,12.2
927,78,1990,233,12.2
928,78,1990,233,12.2
929,78,1990,233,12.2
930,78,1990,233,12.2
931,78,1990,233,12.2
932,78,1990,233,12.2
933,78,1990,233,12.2
934,78,1990,233,12.2
935,78,1990,233,12.2
936,78,1990,233,12.2
937,79,1990,236,12.2
938,79,1990,236,12.2
939,79,1990,236,12.2
940,79,1990,236,12.2
941,79,1990,236,12.2
942,79,1990,236,12.2
943,79,1990,236,12.2
944,79,1990,236,12.2
945,79,1990,236,12.2
946,79,1990,236,12.2
947,79,1990,236,12.2
948,79,1990,236,12.2
949,80,1990,239,12.2
950,80,1990,239,12.2
951,80,1990,239,12.2
952,80,1990,239,12.2
953,80,1990,239,12.2
954,80,1990,239,12.2
955,80,1990,239,12.2
956,80,1990,239,12.2
957,80,1990,239,12.2
958,80,1990,239,12.2
959,80,1990,239,12.2
960,80,1990,239,12.2
961,81,1990,242,12.2
962,81,1990,242,12.2
963,81,1990,242,12.2
964,81,1990,242,12.2
965,81,1990,242,12.2
966,81,1990,242,12.2
967,81,1990,242,12.2
968,81,1990,242,12.2
969,81,1990,242,12.2
970,81,1990,242,12.2
971,81,1990,242,12.2
972,81,1990,242,12.2
973,82,1990,245,12.2
974,82,1990,245,12.2
975,82,1990,245,12.2
976,82,1990,245,12.2
977,82,1990,245,12.2
978,82,1990,245,12.2
979,82,1990,245,12.2
980,82,1990,245,12.2
981,82,1990,245,12.2
982,82,1990,245,12.2
983,82,1990,245,12.2
984,82,1990,245,12.2
985,83,1990,248,12.3
986,83,1990,248,12.3
987,83,1990,248,12.3
988,83,1990,248,12.3
989,83,1990,248,12.3
990,83,1990,248,12.3
991,83,1990,248,12.3
992,83,1990,248,12.3
993,83,1990,248,12.3
994,83,1990,248,12.3
995,83,1990,248,12.3
996,83,1990,248,12.3
997,84,1990,251,12.3
998,84,1990,251,12.3
999,84,1990,251,12.3
1000,84,1990,251,12.3
1001,84,1990,251,12.3
1002,84,1990,251,12.3
1003,84,1990,251,12.3
1004,84,1990,251,12.3
1005,84,1990,251,12.3
1006,84,1990,251,12.3
1007,84,1990,251,12.3
1008,84,1990,251,12.3
1009,85,1990,254,12.3
1010,85,1990,254,12.3
1011,85,1990,254,12.3
1012,85,1990,254,12.3
1013,85,1990,254,12.3
1014,85,1990,254,12.3
1015,85,1990,254,12.3
1016,85,1990,254,12.3
1017,85,1990,254,12.3
1018,85,1990,254,12.3
1019,85,1990,254,12.3
1020,85,1990,254,12.3
1021,86,1990,257,12.3
1022,86,1990,257,12.3
1023,86,1990,257,12.3
1024,86,1990,257,12.3
1025,86,1990,257,12.3
1026,86,1990,257,12.3
1027,86,1990,257,12.3
1028,86,1990,257,12.3
1029,86,1990,257,12.3
1030,86,1990,257,12.3
1031,86,1990,257,12.3
1032,86,1990,257,12.3
1033,87,1990,260,12.3
1034,87,1990,260,12.3
1035,87,1990,260,12.3
1036,87,1990,260,12.3
1037,87,1990,260,12.3
1038,87,1990,260,12.3
1039,87,1990,260,12.3
1040,87,1990,260,12.3
1041,87,1990,260,12.3
1042,87,1990,260,12.3
1043,87,1990,260,12.3
1044,87,1990,260,12.3
1045,88,1990,263,12.3
1046,88,1990,263,12.3
1047,88,1990,263,12.3
1048,88,1990,263,12.3
1049,88,1990,263,12.3
1050,88,1990,263,12.3
1051,88,1990,263,12.3
1052,88,1990,263,12.3
1053,88,1990,263,12.3
1054,88,1990,263,12.3
1055,88,1990,263,12.3
1056,88,1990,263,12.3
1057,89,1990,266,12.3
1058,89,1990,266,12.3
1059,89,1990,266,12.3
1060,89,1990,266,12.3
1061,89,1990,266,12.3
1062,89,1990,266,12.3
1063,89,1990,266,12.3
1064,89,1990,266,12.3
1065,89,1990,266,12.3
