Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,12.267844146385297,10.928571428571429,150.5,0.07142857142857142,0.771596793517877,0.8329495902335629,18.926954108802995,12.249947938248386
C09,13.197707648659565,10.23076923076923,174.17948717948718,-0.4358974358974359,0.3837428809940135,0.634152336753609,11.695905879096149,12.06049838529798
