OID,lat,lon,depth,NEMO_col,NEMO_row,EWE_row,EWE_col
-1,48.623268127441406,-122.917144775390625,0.000000000000000,96.000000000000000,102.000000000000000,151,58
-1,48.628974914550781,-122.901504516601562,0.000000000000000,97.000000000000000,102.000000000000000,151,59
-1,48.634677886962891,-122.885856628417969,0.000000000000000,98.000000000000000,102.000000000000000,151,60
-1,48.640380859375000,-122.870208740234375,22.187500000000000,99.000000000000000,102.000000000000000,151,61
-1,48.646080017089844,-122.854560852050781,0.000000000000000,100.000000000000000,102.000000000000000,151,62
-1,48.651779174804688,-122.838912963867188,0.000000000000000,101.000000000000000,102.000000000000000,151,63
-1,48.657478332519531,-122.823265075683594,0.000000000000000,102.000000000000000,102.000000000000000,151,64
-1,48.663173675537109,-122.807617187500000,0.000000000000000,103.000000000000000,102.000000000000000,151,65
-1,48.668869018554688,-122.791969299316406,0.000000000000000,104.000000000000000,102.000000000000000,151,66
-1,48.674564361572266,-122.776321411132812,62.236111111111114,105.000000000000000,102.000000000000000,151,67
-1,48.680255889892578,-122.760673522949219,88.687500000000000,106.000000000000000,102.000000000000000,151,68
-1,48.685947418212891,-122.745018005371094,86.166666666666671,107.000000000000000,102.000000000000000,151,69
-1,48.691635131835938,-122.729370117187500,87.895833333333329,108.000000000000000,102.000000000000000,151,70
-1,48.697326660156250,-122.713722229003906,71.944444444444443,109.000000000000000,102.000000000000000,151,71
-1,48.703014373779297,-122.698066711425781,34.048611111111114,110.000000000000000,102.000000000000000,151,72
-1,48.708698272705078,-122.682418823242188,0.000000000000000,111.000000000000000,102.000000000000000,151,73
-1,48.714382171630859,-122.666763305664062,10.180555555555555,112.000000000000000,102.000000000000000,151,74
-1,48.720066070556641,-122.651115417480469,4.000000000000000,113.000000000000000,102.000000000000000,151,75
-1,48.725749969482422,-122.635459899902344,4.000000000000000,114.000000000000000,102.000000000000000,151,76
-1,48.731430053710938,-122.619804382324219,5.208333333333333,115.000000000000000,102.000000000000000,151,77
-1,48.737110137939453,-122.604156494140625,8.916666666666666,116.000000000000000,102.000000000000000,151,78
-1,48.742790222167969,-122.588500976562500,9.826388888888889,117.000000000000000,102.000000000000000,151,79
-1,48.748466491699219,-122.572845458984375,9.486111111111111,118.000000000000000,102.000000000000000,151,80
-1,48.754146575927734,-122.557189941406250,8.909722222222221,119.000000000000000,102.000000000000000,151,81
-1,48.759822845458984,-122.541534423828125,6.097222222222222,120.000000000000000,102.000000000000000,151,82
-1,48.765495300292969,-122.525886535644531,4.000000000000000,121.000000000000000,102.000000000000000,151,83
-1,48.771171569824219,-122.510231018066406,0.000000000000000,122.000000000000000,102.000000000000000,151,84
-1,48.776844024658203,-122.494575500488281,0.000000000000000,123.000000000000000,102.000000000000000,151,85
-1,48.782516479492188,-122.478919982910156,0.000000000000000,124.000000000000000,102.000000000000000,151,86
-1,48.788188934326172,-122.463264465332031,0.000000000000000,125.000000000000000,102.000000000000000,151,87
-1,48.793857574462891,-122.447608947753906,0.000000000000000,126.000000000000000,102.000000000000000,151,88
-1,48.799530029296875,-122.431953430175781,0.000000000000000,127.000000000000000,102.000000000000000,151,89
-1,48.805198669433594,-122.416297912597656,0.000000000000000,128.000000000000000,102.000000000000000,151,90
-1,48.810867309570312,-122.400642395019531,0.000000000000000,129.000000000000000,102.000000000000000,151,91
-1,48.816535949707031,-122.384986877441406,0.000000000000000,130.000000000000000,102.000000000000000,151,92
-1,48.822200775146484,-122.369331359863281,0.000000000000000,131.000000000000000,102.000000000000000,151,93
-1,48.306613922119141,-123.817367553710938,175.020833333333343,39.000000000000000,103.000000000000000,150,1
-1,48.312446594238281,-123.801780700683594,173.493055555555543,40.000000000000000,103.000000000000000,150,2
-1,48.318275451660156,-123.786201477050781,166.645833333333343,41.000000000000000,103.000000000000000,150,3
-1,48.324100494384766,-123.770614624023438,155.645833333333343,42.000000000000000,103.000000000000000,150,4
-1,48.329925537109375,-123.755027770996094,134.222222222222229,43.000000000000000,103.000000000000000,150,5
-1,48.335746765136719,-123.739440917968750,63.888888888888886,44.000000000000000,103.000000000000000,150,6
-1,48.341564178466797,-123.723854064941406,21.694444444444443,45.000000000000000,103.000000000000000,150,7
-1,48.347381591796875,-123.708259582519531,0.000000000000000,46.000000000000000,103.000000000000000,150,8
-1,48.353191375732422,-123.692665100097656,0.000000000000000,47.000000000000000,103.000000000000000,150,9
-1,48.359001159667969,-123.677078247070312,0.000000000000000,48.000000000000000,103.000000000000000,150,10
-1,48.364810943603516,-123.661476135253906,0.000000000000000,49.000000000000000,103.000000000000000,150,11
-1,48.370613098144531,-123.645881652832031,0.000000000000000,50.000000000000000,103.000000000000000,150,12
-1,48.376415252685547,-123.630287170410156,0.000000000000000,51.000000000000000,103.000000000000000,150,13
-1,48.382217407226562,-123.614685058593750,0.000000000000000,52.000000000000000,103.000000000000000,150,14
-1,48.388011932373047,-123.599082946777344,0.000000000000000,53.000000000000000,103.000000000000000,150,15
-1,48.393806457519531,-123.583480834960938,0.000000000000000,54.000000000000000,103.000000000000000,150,16
-1,48.399597167968750,-123.567878723144531,0.000000000000000,55.000000000000000,103.000000000000000,150,17
-1,48.405387878417969,-123.552268981933594,0.000000000000000,56.000000000000000,103.000000000000000,150,18
-1,48.411174774169922,-123.536666870117188,0.000000000000000,57.000000000000000,103.000000000000000,150,19
-1,48.416957855224609,-123.521057128906250,0.000000000000000,58.000000000000000,103.000000000000000,150,20
-1,48.422740936279297,-123.505447387695312,0.000000000000000,59.000000000000000,103.000000000000000,150,21
-1,48.428520202636719,-123.489837646484375,0.000000000000000,60.000000000000000,103.000000000000000,150,22
-1,48.434295654296875,-123.474227905273438,0.000000000000000,61.000000000000000,103.000000000000000,150,23
-1,48.440071105957031,-123.458618164062500,0.000000000000000,62.000000000000000,103.000000000000000,150,24
-1,48.445842742919922,-123.443000793457031,5.465277777777778,63.000000000000000,103.000000000000000,150,25
-1,48.451610565185547,-123.427383422851562,0.000000000000000,64.000000000000000,103.000000000000000,150,26
-1,48.457378387451172,-123.411773681640625,0.000000000000000,65.000000000000000,103.000000000000000,150,27
-1,48.463142395019531,-123.396156311035156,0.000000000000000,66.000000000000000,103.000000000000000,150,28
-1,48.468906402587891,-123.380531311035156,0.000000000000000,67.000000000000000,103.000000000000000,150,29
-1,48.474666595458984,-123.364913940429688,0.000000000000000,68.000000000000000,103.000000000000000,150,30
-1,48.480426788330078,-123.349296569824219,0.000000000000000,69.000000000000000,103.000000000000000,150,31
-1,48.486179351806641,-123.333671569824219,0.000000000000000,70.000000000000000,103.000000000000000,150,32
-1,48.491935729980469,-123.318054199218750,0.000000000000000,71.000000000000000,103.000000000000000,150,33
-1,48.497684478759766,-123.302429199218750,27.909722222222221,72.000000000000000,103.000000000000000,150,34
-1,48.503437042236328,-123.286804199218750,56.395833333333336,73.000000000000000,103.000000000000000,150,35
-1,48.509181976318359,-123.271179199218750,65.111111111111114,74.000000000000000,103.000000000000000,150,36
-1,48.514926910400391,-123.255546569824219,77.916666666666671,75.000000000000000,103.000000000000000,150,37
-1,48.520671844482422,-123.239921569824219,97.930555555555557,76.000000000000000,103.000000000000000,150,38
-1,48.526412963867188,-123.224296569824219,157.361111111111114,77.000000000000000,103.000000000000000,150,39
-1,48.532150268554688,-123.208663940429688,168.250000000000000,78.000000000000000,103.000000000000000,150,40
-1,48.537887573242188,-123.193031311035156,247.222222222222229,79.000000000000000,103.000000000000000,150,41
-1,48.543621063232422,-123.177398681640625,175.631944444444457,80.000000000000000,103.000000000000000,150,42
-1,48.549354553222656,-123.161766052246094,0.000000000000000,81.000000000000000,103.000000000000000,150,43
-1,48.555084228515625,-123.146133422851562,10.000000000000000,82.000000000000000,103.000000000000000,150,44
-1,48.560813903808594,-123.130500793457031,0.000000000000000,83.000000000000000,103.000000000000000,150,45
-1,48.566539764404297,-123.114868164062500,0.000000000000000,84.000000000000000,103.000000000000000,150,46
-1,48.572265625000000,-123.099235534667969,0.000000000000000,85.000000000000000,103.000000000000000,150,47
-1,48.577991485595703,-123.083595275878906,0.000000000000000,86.000000000000000,103.000000000000000,150,48
-1,48.583713531494141,-123.067962646484375,0.000000000000000,87.000000000000000,103.000000000000000,150,49
-1,48.589431762695312,-123.052322387695312,126.125000000000000,88.000000000000000,103.000000000000000,150,50
-1,48.595149993896484,-123.036682128906250,67.291666666666671,89.000000000000000,103.000000000000000,150,51
-1,48.600864410400391,-123.021041870117188,20.812500000000000,90.000000000000000,103.000000000000000,150,52
-1,48.606578826904297,-123.005401611328125,19.569444444444443,91.000000000000000,103.000000000000000,150,53
-1,48.612293243408203,-122.989761352539062,0.000000000000000,92.000000000000000,103.000000000000000,150,54
-1,48.618003845214844,-122.974121093750000,16.625000000000000,93.000000000000000,103.000000000000000,150,55
-1,48.623714447021484,-122.958480834960938,11.875000000000000,94.000000000000000,103.000000000000000,150,56
-1,48.629421234130859,-122.942840576171875,0.000000000000000,95.000000000000000,103.000000000000000,150,57
-1,48.635128021240234,-122.927200317382812,0.000000000000000,96.000000000000000,103.000000000000000,150,58
-1,48.640834808349609,-122.911552429199219,0.000000000000000,97.000000000000000,103.000000000000000,150,59
-1,48.646537780761719,-122.895912170410156,0.000000000000000,98.000000000000000,103.000000000000000,150,60
-1,48.652236938476562,-122.880264282226562,12.652777777777779,99.000000000000000,103.000000000000000,150,61
-1,48.657939910888672,-122.864616394042969,0.000000000000000,100.000000000000000,103.000000000000000,150,62
-1,48.663639068603516,-122.848976135253906,0.000000000000000,101.000000000000000,103.000000000000000,150,63
-1,48.669334411621094,-122.833328247070312,0.000000000000000,102.000000000000000,103.000000000000000,150,64
-1,48.675029754638672,-122.817680358886719,0.000000000000000,103.000000000000000,103.000000000000000,150,65
-1,48.680725097656250,-122.802032470703125,0.000000000000000,104.000000000000000,103.000000000000000,150,66
-1,48.686420440673828,-122.786384582519531,103.027777777777771,105.000000000000000,103.000000000000000,150,67
-1,48.692111968994141,-122.770736694335938,44.333333333333336,106.000000000000000,103.000000000000000,150,68
-1,48.697803497314453,-122.755088806152344,54.986111111111114,107.000000000000000,103.000000000000000,150,69
-1,48.703491210937500,-122.739440917968750,91.236111111111114,108.000000000000000,103.000000000000000,150,70
-1,48.709178924560547,-122.723793029785156,49.347222222222221,109.000000000000000,103.000000000000000,150,71
-1,48.714866638183594,-122.708145141601562,12.555555555555555,110.000000000000000,103.000000000000000,150,72
-1,48.720550537109375,-122.692497253417969,0.000000000000000,111.000000000000000,103.000000000000000,150,73
-1,48.726234436035156,-122.676841735839844,11.604166666666666,112.000000000000000,103.000000000000000,150,74
-1,48.731918334960938,-122.661193847656250,0.000000000000000,113.000000000000000,103.000000000000000,150,75
-1,48.737602233886719,-122.645545959472656,0.000000000000000,114.000000000000000,103.000000000000000,150,76
-1,48.743282318115234,-122.629890441894531,0.000000000000000,115.000000000000000,103.000000000000000,150,77
-1,48.748962402343750,-122.614242553710938,4.000000000000000,116.000000000000000,103.000000000000000,150,78
-1,48.754642486572266,-122.598587036132812,4.000000000000000,117.000000000000000,103.000000000000000,150,79
-1,48.760318756103516,-122.582939147949219,4.000000000000000,118.000000000000000,103.000000000000000,150,80
-1,48.765995025634766,-122.567283630371094,4.000000000000000,119.000000000000000,103.000000000000000,150,81
-1,48.771671295166016,-122.551635742187500,4.000000000000000,120.000000000000000,103.000000000000000,150,82
-1,48.777347564697266,-122.535980224609375,0.000000000000000,121.000000000000000,103.000000000000000,150,83
-1,48.783020019531250,-122.520324707031250,0.000000000000000,122.000000000000000,103.000000000000000,150,84
-1,48.788692474365234,-122.504676818847656,0.000000000000000,123.000000000000000,103.000000000000000,150,85
-1,48.794364929199219,-122.489021301269531,0.000000000000000,124.000000000000000,103.000000000000000,150,86
-1,48.800037384033203,-122.473365783691406,0.000000000000000,125.000000000000000,103.000000000000000,150,87
-1,48.805706024169922,-122.457717895507812,0.000000000000000,126.000000000000000,103.000000000000000,150,88
-1,48.811378479003906,-122.442062377929688,0.000000000000000,127.000000000000000,103.000000000000000,150,89
-1,48.817047119140625,-122.426406860351562,0.000000000000000,128.000000000000000,103.000000000000000,150,90
-1,48.822715759277344,-122.410758972167969,0.000000000000000,129.000000000000000,103.000000000000000,150,91
-1,48.828380584716797,-122.395103454589844,0.000000000000000,130.000000000000000,103.000000000000000,150,92
-1,48.834049224853516,-122.379447937011719,0.000000000000000,131.000000000000000,103.000000000000000,150,93
-1,48.318523406982422,-123.827346801757812,171.375000000000000,39.000000000000000,104.000000000000000,149,1
-1,48.324352264404297,-123.811759948730469,157.465277777777771,40.000000000000000,104.000000000000000,149,2
-1,48.330181121826172,-123.796180725097656,140.798611111111114,41.000000000000000,104.000000000000000,149,3
-1,48.336006164550781,-123.780593872070312,116.881944444444443,42.000000000000000,104.000000000000000,149,4
-1,48.341827392578125,-123.765007019042969,74.666666666666671,43.000000000000000,104.000000000000000,149,5
-1,48.347644805908203,-123.749420166015625,26.694444444444443,44.000000000000000,104.000000000000000,149,6
-1,48.353462219238281,-123.733833312988281,6.006944444444445,45.000000000000000,104.000000000000000,149,7
-1,48.359275817871094,-123.718246459960938,7.381944444444445,46.000000000000000,104.000000000000000,149,8
-1,48.365089416503906,-123.702651977539062,0.000000000000000,47.000000000000000,104.000000000000000,149,9
-1,48.370895385742188,-123.687057495117188,0.000000000000000,48.000000000000000,104.000000000000000,149,10
-1,48.376701354980469,-123.671463012695312,0.000000000000000,49.000000000000000,104.000000000000000,149,11
-1,48.382507324218750,-123.655868530273438,0.000000000000000,50.000000000000000,104.000000000000000,149,12
-1,48.388305664062500,-123.640274047851562,0.000000000000000,51.000000000000000,104.000000000000000,149,13
-1,48.394104003906250,-123.624671936035156,0.000000000000000,52.000000000000000,104.000000000000000,149,14
-1,48.399902343750000,-123.609069824218750,0.000000000000000,53.000000000000000,104.000000000000000,149,15
-1,48.405693054199219,-123.593467712402344,0.000000000000000,54.000000000000000,104.000000000000000,149,16
-1,48.411483764648438,-123.577865600585938,0.000000000000000,55.000000000000000,104.000000000000000,149,17
-1,48.417274475097656,-123.562263488769531,0.000000000000000,56.000000000000000,104.000000000000000,149,18
-1,48.423057556152344,-123.546661376953125,0.000000000000000,57.000000000000000,104.000000000000000,149,19
-1,48.428840637207031,-123.531051635742188,0.000000000000000,58.000000000000000,104.000000000000000,149,20
-1,48.434623718261719,-123.515441894531250,0.000000000000000,59.000000000000000,104.000000000000000,149,21
-1,48.440399169921875,-123.499832153320312,0.000000000000000,60.000000000000000,104.000000000000000,149,22
-1,48.446174621582031,-123.484222412109375,0.000000000000000,61.000000000000000,104.000000000000000,149,23
-1,48.451950073242188,-123.468612670898438,0.000000000000000,62.000000000000000,104.000000000000000,149,24
-1,48.457721710205078,-123.453002929687500,0.000000000000000,63.000000000000000,104.000000000000000,149,25
-1,48.463489532470703,-123.437385559082031,0.000000000000000,64.000000000000000,104.000000000000000,149,26
-1,48.469257354736328,-123.421775817871094,0.000000000000000,65.000000000000000,104.000000000000000,149,27
-1,48.475021362304688,-123.406158447265625,0.000000000000000,66.000000000000000,104.000000000000000,149,28
-1,48.480781555175781,-123.390541076660156,0.000000000000000,67.000000000000000,104.000000000000000,149,29
-1,48.486541748046875,-123.374923706054688,0.000000000000000,68.000000000000000,104.000000000000000,149,30
-1,48.492298126220703,-123.359298706054688,0.000000000000000,69.000000000000000,104.000000000000000,149,31
-1,48.498054504394531,-123.343681335449219,0.000000000000000,70.000000000000000,104.000000000000000,149,32
-1,48.503807067871094,-123.328063964843750,13.229166666666666,71.000000000000000,104.000000000000000,149,33
-1,48.509555816650391,-123.312438964843750,27.826388888888889,72.000000000000000,104.000000000000000,149,34
-1,48.515304565429688,-123.296813964843750,44.604166666666664,73.000000000000000,104.000000000000000,149,35
-1,48.521053314208984,-123.281188964843750,38.770833333333336,74.000000000000000,104.000000000000000,149,36
-1,48.526794433593750,-123.265563964843750,53.402777777777779,75.000000000000000,104.000000000000000,149,37
-1,48.532539367675781,-123.249938964843750,79.645833333333329,76.000000000000000,104.000000000000000,149,38
-1,48.538276672363281,-123.234313964843750,96.312500000000000,77.000000000000000,104.000000000000000,149,39
-1,48.544017791748047,-123.218681335449219,163.020833333333343,78.000000000000000,104.000000000000000,149,40
-1,48.549751281738281,-123.203056335449219,259.006944444444457,79.000000000000000,104.000000000000000,149,41
-1,48.555488586425781,-123.187423706054688,225.784722222222229,80.000000000000000,104.000000000000000,149,42
-1,48.561218261718750,-123.171791076660156,0.000000000000000,81.000000000000000,104.000000000000000,149,43
-1,48.566947937011719,-123.156166076660156,10.000000000000000,82.000000000000000,104.000000000000000,149,44
-1,48.572677612304688,-123.140533447265625,10.000000000000000,83.000000000000000,104.000000000000000,149,45
-1,48.578403472900391,-123.124900817871094,0.000000000000000,84.000000000000000,104.000000000000000,149,46
-1,48.584129333496094,-123.109260559082031,0.000000000000000,85.000000000000000,104.000000000000000,149,47
-1,48.589851379394531,-123.093627929687500,0.000000000000000,86.000000000000000,104.000000000000000,149,48
-1,48.595573425292969,-123.077995300292969,42.395833333333336,87.000000000000000,104.000000000000000,149,49
-1,48.601291656494141,-123.062355041503906,137.909722222222229,88.000000000000000,104.000000000000000,149,50
-1,48.607009887695312,-123.046722412109375,72.513888888888886,89.000000000000000,104.000000000000000,149,51
-1,48.612724304199219,-123.031082153320312,19.770833333333332,90.000000000000000,104.000000000000000,149,52
-1,48.618438720703125,-123.015449523925781,0.000000000000000,91.000000000000000,104.000000000000000,149,53
-1,48.624153137207031,-122.999809265136719,0.000000000000000,92.000000000000000,104.000000000000000,149,54
-1,48.629863739013672,-122.984169006347656,10.312500000000000,93.000000000000000,104.000000000000000,149,55
-1,48.635570526123047,-122.968528747558594,0.000000000000000,94.000000000000000,104.000000000000000,149,56
-1,48.641281127929688,-122.952888488769531,0.000000000000000,95.000000000000000,104.000000000000000,149,57
-1,48.646984100341797,-122.937248229980469,0.000000000000000,96.000000000000000,104.000000000000000,149,58
-1,48.652690887451172,-122.921607971191406,0.000000000000000,97.000000000000000,104.000000000000000,149,59
-1,48.658393859863281,-122.905960083007812,17.208333333333332,98.000000000000000,104.000000000000000,149,60
-1,48.664093017578125,-122.890319824218750,21.104166666666668,99.000000000000000,104.000000000000000,149,61
-1,48.669795989990234,-122.874679565429688,0.000000000000000,100.000000000000000,104.000000000000000,149,62
-1,48.675491333007812,-122.859031677246094,0.000000000000000,101.000000000000000,104.000000000000000,149,63
-1,48.681190490722656,-122.843391418457031,0.000000000000000,102.000000000000000,104.000000000000000,149,64
-1,48.686885833740234,-122.827743530273438,0.000000000000000,103.000000000000000,104.000000000000000,149,65
-1,48.692581176757812,-122.812095642089844,64.715277777777771,104.000000000000000,104.000000000000000,149,66
-1,48.698272705078125,-122.796455383300781,88.736111111111114,105.000000000000000,104.000000000000000,149,67
-1,48.703964233398438,-122.780807495117188,32.111111111111114,106.000000000000000,104.000000000000000,149,68
-1,48.709655761718750,-122.765159606933594,64.687500000000000,107.000000000000000,104.000000000000000,149,69
-1,48.715343475341797,-122.749511718750000,98.055555555555557,108.000000000000000,104.000000000000000,149,70
-1,48.721031188964844,-122.733863830566406,72.006944444444443,109.000000000000000,104.000000000000000,149,71
-1,48.726718902587891,-122.718215942382812,0.000000000000000,110.000000000000000,104.000000000000000,149,72
-1,48.732402801513672,-122.702568054199219,0.000000000000000,111.000000000000000,104.000000000000000,149,73
-1,48.738086700439453,-122.686920166015625,8.937500000000000,112.000000000000000,104.000000000000000,149,74
-1,48.743770599365234,-122.671272277832031,4.013888888888889,113.000000000000000,104.000000000000000,149,75
-1,48.749450683593750,-122.655624389648438,0.000000000000000,114.000000000000000,104.000000000000000,149,76
-1,48.755130767822266,-122.639976501464844,0.000000000000000,115.000000000000000,104.000000000000000,149,77
-1,48.760810852050781,-122.624328613281250,0.000000000000000,116.000000000000000,104.000000000000000,149,78
-1,48.766490936279297,-122.608680725097656,0.000000000000000,117.000000000000000,104.000000000000000,149,79
-1,48.772167205810547,-122.593025207519531,0.000000000000000,118.000000000000000,104.000000000000000,149,80
-1,48.777843475341797,-122.577377319335938,0.000000000000000,119.000000000000000,104.000000000000000,149,81
-1,48.783519744873047,-122.561729431152344,0.000000000000000,120.000000000000000,104.000000000000000,149,82
-1,48.789192199707031,-122.546073913574219,0.000000000000000,121.000000000000000,104.000000000000000,149,83
-1,48.794868469238281,-122.530426025390625,0.000000000000000,122.000000000000000,104.000000000000000,149,84
-1,48.800540924072266,-122.514778137207031,0.000000000000000,123.000000000000000,104.000000000000000,149,85
-1,48.806213378906250,-122.499122619628906,0.000000000000000,124.000000000000000,104.000000000000000,149,86
-1,48.811882019042969,-122.483474731445312,0.000000000000000,125.000000000000000,104.000000000000000,149,87
-1,48.817554473876953,-122.467819213867188,0.000000000000000,126.000000000000000,104.000000000000000,149,88
-1,48.823223114013672,-122.452171325683594,0.000000000000000,127.000000000000000,104.000000000000000,149,89
-1,48.828891754150391,-122.436515808105469,0.000000000000000,128.000000000000000,104.000000000000000,149,90
-1,48.834556579589844,-122.420867919921875,0.000000000000000,129.000000000000000,104.000000000000000,149,91
-1,48.840225219726562,-122.405220031738281,0.000000000000000,130.000000000000000,104.000000000000000,149,92
-1,48.845890045166016,-122.389564514160156,0.000000000000000,131.000000000000000,104.000000000000000,149,93
-1,48.330429077148438,-123.837326049804688,155.430555555555543,39.000000000000000,105.000000000000000,148,1
-1,48.336257934570312,-123.821739196777344,142.208333333333343,40.000000000000000,105.000000000000000,148,2
-1,48.342082977294922,-123.806159973144531,105.472222222222229,41.000000000000000,105.000000000000000,148,3
-1,48.347904205322266,-123.790573120117188,69.118055555555557,42.000000000000000,105.000000000000000,148,4
-1,48.353725433349609,-123.774993896484375,41.937500000000000,43.000000000000000,105.000000000000000,148,5
-1,48.359546661376953,-123.759407043457031,11.361111111111111,44.000000000000000,105.000000000000000,148,6
-1,48.365360260009766,-123.743820190429688,0.000000000000000,45.000000000000000,105.000000000000000,148,7
-1,48.371173858642578,-123.728225708007812,0.000000000000000,46.000000000000000,105.000000000000000,148,8
-1,48.376983642578125,-123.712638854980469,4.000000000000000,47.000000000000000,105.000000000000000,148,9
-1,48.382789611816406,-123.697044372558594,0.000000000000000,48.000000000000000,105.000000000000000,148,10
-1,48.388595581054688,-123.681449890136719,0.000000000000000,49.000000000000000,105.000000000000000,148,11
