Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,12.856349181852298,11.142857142857142,165.28571428571428,2.4285714285714284,0.7474554902067887,0.820920179607334,18.926954108802995,13.00804303780816
C09,23.319409765147828,16.82051282051282,543.7948717948718,-7.743589743589744,0.07019959605814168,0.3484937829601995,11.695905879096149,19.468074305379133
