Date,Day of Year,Year,Total Biomass (C),N Bound (g m^-2),N Free (g m^-2),NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC
1980-02-01,32,1980,5.890599837988551,3.0648489978666666,20.01207407905641,0.008409554397089864,0.00031062907814970766,0.3622381087744011,0.024305462663914163,0.7292824350789471,0.4876162773595666,0.06822356834726513,0.2969019290411247,0.08997847581949998,0.003996102675303536,0.011052990755734012,0.26335654607358966,0.003883615290781237,0.24679796636666892,0.08291292020453597,0.1632320923906452,1.7719232039631538,1.203088151283984,0.0730898084241967
1980-02-04,35,1980,5.5441161584249095,2.8845753097374125,20.192347767185666,0.008331888350043094,0.00030635780218839296,0.35589306742515203,0.024164455640129746,0.7121100926016158,0.47446378615667234,0.06693386560622251,0.2989484672276479,0.08771352591520211,0.00388466926722102,0.01030181725245883,0.2567263225620648,0.004534688212838516,0.2753974364332433,0.09623132593367459,0.17443093455062722,1.3961576844161412,1.2221939971986806,0.07539177587308551
1980-02-07,38,1980,5.499442923267181,2.8613320537413682,20.21559102318171,0.00824557841351291,0.00030203088003272227,0.34966497426887727,0.02381209885407204,0.6948700117237233,0.46197467120188584,0.06556445250533662,0.2979496832726137,0.08507895536439598,0.0037707195648009765,0.009632481156655078,0.2500773720583826,0.00506803699953587,0.2921073502245939,0.10339985080766229,0.17948592026840965,1.4035343370347653,1.1927470633443797,0.07215733532354517
1980-02-10,41,1980,6.215192038082585,3.233732661081725,19.843190415841352,0.008155385911780989,0.00029765379187905776,0.3435437337969834,0.023369449911252508,0.6789317604751801,0.4500670573059118,0.06421380839398447,0.295368632449294,0.08224145605597856,0.0036534933904888776,0.009029119437173853,0.24332515906612828,0.005459501737957152,0.2965103749396666,0.11375977980359546,0.1954203648949569,2.017193825739734,1.298840128475765,0.08581135250487419
1980-02-13,44,1980,7.307813500665362,3.8022180253477718,19.274705051575303,0.008062816152946567,0.0002932343600133329,0.33751928592627906,0.02299439779390528,0.6657146684008317,0.43867314036162397,0.06309503834905489,0.295613217016436,0.08030253335974126,0.003540413769594622,0.008479866255426183,0.23689734266614015,0.006046502071186759,0.30914816167557013,0.1337845396320775,0.22038186669068516,2.8764433800049547,1.4898040402610346,0.11101905591785909
1980-02-16,47,1980,7.066468928815008,3.6766476777567028,19.400275399166375,0.007968569416904225,0.0002885750789779572,0.3316065826505985,0.022789072442606514,0.6556865647277039,0.42782745136404937,0.06252627937861209,0.3042702930715849,0.08089381837338772,0.0034376146702341875,0.007985937509264024,0.23133136312354285,0.007518736512031195,0.3665100964172831,0.1556071975742871,0.2279140238773148,2.6098618280212835,1.461182045261815,0.10126287934352766
1980-02-19,50,1980,6.335070595503478,3.2961048619920117,19.780818214931067,0.007873203320745027,0.0002838606039009426,0.3258580740330354,0.0225161075020947,0.6473684347673969,0.41797883004512426,0.06209669830101841,0.3142131856589947,0.08193630505142346,0.0033327048486274367,0.007558998182626828,0.22565633539321286,0.009265440602277247,0.4307504533596759,0.17645562213827978,0.2291297177942294,1.9211105380418165,1.366644106271132,0.08504197958786533
1980-02-22,53,1980,6.839501181785137,3.558557518661787,19.51836555826129,0.007777064217184231,0.0002791543688321978,0.3202968330315824,0.022337218968391,0.6385319417184394,0.40892632912914706,0.061447056734336994,0.31837605232337735,0.08219765403641845,0.0032288597633113275,0.007195935660164874,0.22010307233288604,0.01046554009640976,0.45507135155066003,0.198131287280681,0.241207332965338,2.345587669678454,1.4004848408249189,0.09785598710460483
1980-02-25,56,1980,6.527238770887224,3.3960889817667907,19.680834095156285,0.007680316953831967,0.00027447463779815666,0.31490031087173603,0.022061160989632865,0.6316639000330261,0.4004878392197051,0.060978472506943736,0.3251144382751213,0.08382476310263265,0.0031351911176417794,0.006889046765512453,0.21523169056986863,0.012150686724498025,0.498128387219501,0.20189683794412971,0.2284036916522485,2.168671933435044,1.2597258645408558,0.08601976432749685
1980-02-28,59,1980,6.031518632134715,3.1381683264406695,19.938754750482406,0.007583226909298661,0.0002698356345546309,0.30967890142269855,0.021903376155620758,0.6255554514260576,0.39263822565663536,0.0605477233962068,0.3320514348317992,0.08661760919780101,0.0030585489086455333,0.006630691277074083,0.21156461430045795,0.013913137219705673,0.5373825473605461,0.20192230577176473,0.2122708885877762,1.8248862025872716,1.107043659799504,0.07600025169129641
1980-03-02,62,1980,6.182258623002431,3.216597573487793,19.860325503435284,0.007486042338159849,0.00026524794257228387,0.3046377401306944,0.021614556764208554,0.6192390128153042,0.38534838557243345,0.05996846667016452,0.3355668727519377,0.08883355473572353,0.002986658850403608,0.006404027153895992,0.20821878041298886,0.014964251620870716,0.5434299119238584,0.20998811988898045,0.20736269357631792,2.0270143243501773,1.0534102166598698,0.08551975884386953
1980-03-05,65,1980,7.390121673837986,3.8450425472984073,19.231880529624668,0.007388867986968385,0.0002607123787077759,0.29975221747497344,0.021311527917179156,0.6137166570011034,0.37851608389953395,0.05941585549768412,0.33931337004562595,0.09105412019592411,0.0029153220583948325,0.006202718885264026,0.2049153688943611,0.015834189633364384,0.5450768000674697,0.2342706728656337,0.21846760845971558,3.030899231388884,1.1930055013242757,0.12780484786292293
1980-03-08,68,1980,9.24583920839749,4.810562898798025,18.26636017812505,0.007291833543271389,0.0002562322441317176,0.2950103568580915,0.02105245726371957,0.6114078185108122,0.3720913536143753,0.059179431551469944,0.34854266137447,0.09466575132507199,0.0028486409637514714,0.006025785949292048,0.20197065531645175,0.017373040559227174,0.5733966882498759,0.2880722011878805,0.24135469288196204,4.516045582069541,1.3980128569423027,0.19124116799179114
1980-03-11,71,1980,8.450544783355502,4.396775272981094,18.680147803941985,0.007195223854714126,0.0002518205415844074,0.29043982911784694,0.02102354819697486,0.6141820996006916,0.3661632393890957,0.05964977912745386,0.37194418592273065,0.10248133850828658,0.00278583058850172,0.005888302083004195,0.1992674252334631,0.021129347252185054,0.6899228057771359,0.35533301551949303,0.25859426867287116,3.478258270587561,1.4112743577867184,0.1947600955951889
1980-03-14,74,1980,7.520335524355421,3.9127921483989625,19.164130928524113,0.007099513989820514,0.0002475039545284092,0.28633604443298194,0.020785653842657032,0.6166188395503065,0.36124730520653275,0.06012557283887324,0.39376322739529157,0.1114922193002026,0.0027305166399598404,0.0058120043588064186,0.19717817182810804,0.024891998541523824,0.7912448450079504,0.42836248166156266,0.2767100202306262,2.3128286787923775,1.4189584601600216,0.2039024666232883
1980-03-17,77,1980,6.44373626853419,3.352643056445976,19.7242800204771,0.00700495831826526,0.00024329142808092688,0.28255694120560054,0.02043792264654635,0.6171909361699912,0.3571575583714359,0.06038819114976334,0.4085359960232141,0.12020937949419025,0.0026776837611149225,0.005798098022329076,0.19544673576107566,0.027822456638908612,0.8494940451855929,0.44089777694558197,0.2725813747858101,1.3139039646482695,1.2860257953967689,0.17536316258165072
1980-03-20,80,1980,7.207353084789642,3.749948984267041,19.326974092656037,0.006911619395931374,0.00023918098194594935,0.27902444572943563,0.020230606177443954,0.6153758565078156,0.35368965161296556,0.06026180801948287,0.4132221879824153,0.12683107161296991,0.0026272677983385775,0.005825292622178512,0.19383611490703978,0.02884156761936984,0.8326719342537646,0.44215745127426004,0.2729148016785676,2.1302080799948495,1.249244809937927,0.17323933668294042
1980-03-23,83,1980,7.0843579543214386,3.6859552463242724,19.390967830598804,0.006819454811618856,0.0002351651040953584,0.2756514626291563,0.02010037822380908,0.615089937705406,0.3508023662949508,0.0602774228760094,0.4205058254723279,0.1344388042699616,0.0025801975802817153,0.005868013876156424,0.19241929057071794,0.030054710633209292,0.8372694831974101,0.46634318260651714,0.27924002341504367,1.920310733678206,1.2802791740534443,0.18607232732311735
1980-03-26,86,1980,7.790199418044138,4.053200953423934,19.02372212349914,0.006728592326091427,0.00023124784465663944,0.2724228256715919,0.019934202235780726,0.6146262790129151,0.34825278340645555,0.060229340540069454,0.42576390859091057,0.1416570913116887,0.0025354328719055597,0.005927145246521763,0.19122379261930034,0.030788151185326983,0.8254525455663789,0.4730206823011614,0.28252788492531145,2.6193500995635985,1.282228292271776,0.1872991205526973
1980-03-29,89,1980,8.036048288361492,4.181114864492809,18.895808212430268,0.006639066682952755,0.00022742754690797192,0.2693179042553002,0.01985068724068971,0.6159083295771677,0.34593340304662595,0.06035240805655156,0.4345730779305944,0.14955461238915063,0.00249253773341342,0.005997448585013736,0.19001812847717756,0.031850640872879976,0.8355478507167888,0.4978300932443367,0.2911283397730791,2.759258607873377,1.3236491529446728,0.19591857141481256
1980-04-01,92,1980,8.943441648689596,4.653226993573043,18.423696083350034,0.006550989350971748,0.00022370787985394444,0.2663450463481669,0.019731376954697004,0.6181660637452777,0.3438648692279492,0.060547655891135053,0.4447874278392432,0.15821288191484956,0.002451876998123414,0.006083913947859744,0.18907768720725798,0.033035162934717144,0.848796432085757,0.5661126500030733,0.30353676103196053,3.3878233088637297,1.4216085532926164,0.2664852831723555
1980-04-04,95,1980,11.424512025788601,5.9441152338248395,17.132807843098238,0.0064644514688483945,0.00022009108435222,0.2635130714133101,0.0196334598269665,0.6225575454102583,0.3420741568196495,0.06098124034843355,0.4591536566896259,0.16916730089007687,0.0024129370223063057,0.006197173708944388,0.1883779804661589,0.035059311174137416,0.8851466443178788,0.666572772219496,0.3220581388136126,5.509604887242587,1.517725175506664,0.34759203136529565
1980-04-07,98,1980,12.446847392677935,6.476031101626232,16.600891975296847,0.006379613658975599,0.00021658381400520052,0.2608535820864282,0.019696007771329637,0.634178761845314,0.3406516256197444,0.06211591576630215,0.4878997487841912,0.1851571886044628,0.0023764002554224066,0.0063524725671225,0.18790877056571673,0.039277226323226715,0.9920401769988941,0.8274357651202184,0.3496176551535444,6.085270478140633,1.5727348111710457,0.38668460843135727
1980-04-10,101,1980,12.45356741535015,6.4795274950868365,16.59739558183624,0.006296932939791455,0.00021336486355515795,0.25863987117443443,0.019822890748146853,0.651119917446642,0.33987826103309415,0.06374068610229582,0.5254713918802874,0.20596294473364668,0.0023450825648944616,0.006592802061119451,0.1877348653269264,0.0447667917693561,1.1328799273607866,1.0365015456136668,0.37754297340815923,5.597632733830866,1.580538838089637,0.41588559440284406
1980-04-13,104,1980,14.067558886418077,7.319279010843677,15.7576440660794,0.006216889783248024,0.00021033209796889494,0.2567892189858095,0.01986810457892716,0.6701528313587297,0.33997910759359035,0.06554955227195092,0.5640523100798984,0.23193392992581963,0.0023183454671558343,0.00695423142070759,0.188089963400139,0.05047947885292881,1.262002795147446,1.2268303406688403,0.40183986864,6.777515151365748,1.5697870569409065,0.42698937783826074
1980-04-16,107,1980,15.523997494008805,8.077056576744843,14.999866500178234,0.006139788086051649,0.00020746276186743996,0.25529452008458803,0.019880488799788276,0.6949844851922947,0.3410930931005838,0.06786178974610454,0.6112298191718335,0.26491414820248227,0.0022965793431964964,0.007460183020294556,0.18905993326092665,0.05718061642826728,1.4193563875162374,1.4611497973496061,0.4229001911181324,7.738776814262822,1.5355653947254397,0.4286460018382882
1980-04-19,110,1980,13.536531993692835,7.042988431824316,16.03393464509876,0.006066073110010827,0.00020476708832232036,0.2542023388844616,0.020048149390462434,0.726418723906654,0.3434045612249734,0.07097344640290962,0.6706877856884362,0.3073788477564758,0.002280565848978201,0.008149465336025043,0.19075300260534828,0.06555377169037765,1.636118460601231,1.4057724547836017,0.3998781520240712,5.810615605678199,1.2926002103202745,0.32542561135202086
1980-04-22,113,1980,12.20545180156947,6.35043420897585,16.726488867947225,0.0059963210556164106,0.00020227154059542063,0.25359098632942956,0.019940989812229814,0.7555583740154035,0.34713527346557044,0.07382791837993657,0.7210745792343931,0.3502464581210658,0.0022713252532137736,0.009014771403393374,0.19315241788918117,0.07023832854234947,1.7518635392189026,1.5842798372484603,0.3985583747332951,4.03701357301676,1.2557732568596893,0.375713205449986
1980-04-25,116,1980,13.534380689094569,7.041869119033863,16.035053957889215,0.0059306321507495525,0.00019997643180002617,0.2534056657890104,0.01993206107202601,0.7796623589066823,0.3520884983382135,0.07602953820858362,0.7544345785986702,0.3932012408409479,0.0022678199237353117,0.010091379680231495,0.1961779424885534,0.07135104723977592,1.734716002896147,1.64719403172439,0.4023297996453519,5.140629106197717,1.2902983971361843,0.40444061182579905
1980-04-28,119,1980,15.549077051648798,8.090105342441703,14.986817734481374,0.005868838314529297,0.00019786797460049992,0.2535388893676254,0.019989740779570674,0.8055553025161882,0.3581328493244243,0.07837646862245956,0.7850416155356281,0.43744075697547985,0.0022693278799536375,0.011321512887359787,0.19960397510033734,0.07278066437761739,1.7424391951201097,1.78127287873682,0.41135143772611077,6.796215217518356,1.3325322794464398,0.4551482334451855
1980-05-01,122,1980,17.510004396142577,9.110365820483834,13.966557256439243,0.00581102994586921,0.00019594805044965502,0.25397136948018706,0.02012909028200292,0.8371984823132461,0.3650118080512533,0.0812918372733413,0.8261071728085572,0.4866399903904717,0.002275856551802102,0.012728004064410926,0.20341985751435443,0.07589563108840079,1.8250362506452598,2.015718271372453,0.42700661403952905,8.210562093302888,1.3511159680924325,0.5098891208756645
1980-05-04,125,1980,16.900826188003347,8.79341351136632,14.283509565556757,0.0057575531628966895,0.000194359516707372,0.2547632136434879,0.020334061875254057,0.8765075267644001,0.37289574972863465,0.0849752536640977,0.8786755995930365,0.5445203842981806,0.0022881932139291235,0.01440733680325859,0.20776139880126376,0.08106355023271633,1.9743461912533022,2.3317923442372734,0.4490375708858922,6.899250888824463,1.3532937171324244,0.5489612943721267
1980-05-07,128,1980,18.040460796801693,9.386359575396101,13.690563501526976,0.005712541569692065,0.0001930144748085987,0.2560115597158108,0.02058613936324551,0.9161459527496811,0.38212406624038264,0.08872358620447933,0.9175893188647504,0.6058496143458024,0.0023080208988965683,0.016428100372190182,0.21289555497889248,0.08524825973611957,2.0720422180193774,2.5774637042351487,0.4690960073246146,7.483950237058243,1.349229121433114,0.5788637792164425
1980-05-10,131,1980,18.977176035003314,9.873727727714693,13.203195349208384,0.005673104247851473,0.00019189330965021346,0.25771723960368137,0.020892857939426628,0.9591748215117545,0.39298378847680004,0.09279491184455044,0.9573203519830166,0.6713748216629029,0.0023355691144594324,0.018843790147242682,0.21898414863730375,0.08953879576809001,2.1717385989315106,2.780514780980236,0.48986214438699327,7.933676985074889,1.3363001216132686,0.5772573097696844
1980-05-13,134,1980,18.969080697419233,9.869515764932574,13.207407311990503,0.00563873752670468,0.00019100245872494888,0.2600715007422105,0.021269500780991227,1.0061214379403953,0.4053210623984067,0.0972165141043798,0.9879720429204545,0.7410023866959338,0.0023712593069264913,0.021610789893651908,0.22590509630599112,0.09383187527364155,2.2792923167066754,2.9094588513644237,0.5128666657321858,7.528767574958081,1.3201384215984704,0.5500336607109826
1980-05-16,137,1980,18.698879325387722,9.728931371650182,13.347991705272895,0.0056096158297908195,0.00019035654824517035,0.26299724708188255,0.021721226357380455,1.054620618524276,0.4191050071761293,0.1017111322368091,1.0161504780346493,0.8102590567660781,0.002415627828922193,0.02476190891257434,0.23361065652010576,0.0968849925921773,2.354901832904456,2.932808019080252,0.5322741048515968,7.036721327169886,1.2960029176945955,0.4961331992779138
1980-05-19,140,1980,18.124054980920302,9.429853202271099,13.647069874651978,0.005585942354123547,0.00018996486359578997,0.26645018674854964,0.022148671546151404,1.1027342706409125,0.4342359737967545,0.10608759415599536,1.0425708283793251,0.8754095634199538,0.0024687588605854026,0.028235116228461265,0.2419799562332765,0.09826460170014849,2.3919175593358166,2.8806202809765655,0.5447900466199191,6.374183042544239,1.2687648309851594,0.4374177915307711
1980-05-22,143,1980,17.39510683622181,9.050585207122609,14.026337869800468,0.005567808471233496,0.00018982922777485207,0.2703737897692986,0.022671114634019586,1.1473965062232652,0.4505162270001645,0.11007837031809789,1.0737176423927524,0.9316033900908705,0.0025305843811025317,0.032019426364381355,0.2508588006473937,0.09778682183263437,2.383932784818253,2.709674921125736,0.5289286549361247,5.826949048492144,1.1688354269513543,0.3814756885452091
1980-05-25,146,1980,17.39036878711571,9.048120024381623,14.028803052541454,0.005555123006397823,0.0001899423441500403,0.274901238196301,0.02304036008053512,1.1879121929688274,0.4676638814638246,0.11361048372005517,1.0913324633859238,0.9769681015104618,0.0026024657683798445,0.03574372812543275,0.26000123763421795,0.0951590302136709,2.3395796523903902,2.5883856798118012,0.5253952359253505,5.848029957177504,1.1730222038502962,0.3812758095421881
1980-05-28,149,1980,16.083071608543815,8.367939981965408,14.708983094957668,0.005547715896599979,0.00019029143295483663,0.27977352693395796,0.023412629192088783,1.2252498619082683,0.4852484369053031,0.11687467834859525,1.0849471035993323,1.014297464433706,0.0026819112042914023,0.03917361211101964,0.2692353969756162,0.09217762814940146,2.3015716411032767,2.316732603424,0.5086578814488537,4.883021867950007,1.1024127739780354,0.33186458354850984
1980-05-31,152,1980,15.733270541941671,8.185940274310108,14.89098280261297,0.0055454071242151395,0.0001908658198102922,0.28485072063949873,0.023751769227169033,1.256511414945477,0.5029257191801971,0.11956064284972424,1.0578966781778156,1.040435439910529,0.002767191571622806,0.042128040290103766,0.2781680720032386,0.08759781674675221,2.2293565417235754,2.1415544831527855,0.5126943466236007,4.6635852197431165,1.1515676875159426,0.3321824846964962
1980-06-03,155,1980,15.807551636265282,8.224588348149716,14.85233472877336,0.005547825172367804,0.00019164547493861426,0.2899880309149904,0.02410602833030148,1.2822649195702431,0.520236705496626,0.12184757640901601,1.0363463402919049,1.0566711664199828,0.0028563236962687575,0.044816437476086164,0.2867648365924943,0.08305983404224773,2.1557390595382113,2.0314537912044885,0.5200844949708795,4.805707322426562,1.1982910422783977,0.3415782559592769
1980-06-06,158,1980,16.47079901681987,8.569672571410168,14.507250505512909,0.005554572670316359,0.00019261078046358033,0.29510900361357995,0.02442226986826907,1.3049081968301732,0.5369379208335336,0.12384648961278627,1.007828385087679,1.0664405566341473,0.0029480951934842004,0.047057048463315335,0.2953583009962766,0.07925661307460857,2.1007340559419596,2.0333726905426888,0.5357899867138772,5.323654039850775,1.2948106401371506,0.39257753997478845
1980-06-09,161,1980,16.26167528028169,8.460866559800655,14.616056517122422,0.005565322534936779,0.00019374516348350125,0.3001686080446783,0.024785776722974162,1.3269097117443551,0.5528990015106381,0.12584597417768442,0.9822022831664895,1.0742341886151512,0.0030415511808692002,0.049007647758666076,0.30344124537593914,0.07712240659122196,2.0846162903983636,1.9741013778830474,0.5442161283965381,5.15638137673432,1.2961338475065414,0.3808087967757909
1980-06-12,164,1980,17.92083049365745,9.324116539917508,13.752806537005569,0.005578130315813535,0.0001950392137964713,0.3051753045815342,0.025121665509628514,1.347094426328703,0.5681835853828574,0.12769073186055666,0.952435419357048,1.0794482038830813,0.0031363817485365666,0.050590860351638976,0.3109744481882959,0.0753272923517902,2.06983374604639,2.144902667909298,0.5534469701209158,6.424193441642905,1.3658481836318972,0.511653995232762
1980-06-15,167,1980,18.627932751465114,9.692018231737586,13.38490484518549,0.005593722587767637,0.00019648116568481234,0.3101456938487179,0.02545729502156939,1.370028432414709,0.5828940500628274,0.12990181228181102,0.9192512624668627,1.0895633193681824,0.003232434604598104,0.051923468933915196,0.3183685080060419,0.0758060613049651,2.1173209035171654,2.325698087575301,0.5773013249320804,6.754508471039106,1.4185880602530714,0.552153362080736
1980-06-18,170,1980,18.96580582604673,9.867811866090314,13.209111210832763,0.005612323917272799,0.00019807278314267095,0.31509881728100325,0.025757685868412185,1.39528283009411,0.5971351381742729,0.13237707790619918,0.8782043771923712,1.1038556491428948,0.0033295623602275295,0.05314323675801169,0.3248342738398966,0.07758938348237074,2.188321636082991,2.512271740076677,0.6049138357054512,6.728609915499417,1.459415936470032,0.5598543334119724
1980-06-21,173,1980,18.982435043838162,9.87646396314072,13.200459113782356,0.005633992750970823,0.0001998163223758621,0.32013879879465645,0.026026395632103436,1.421853804846628,0.6108916482835446,0.1350183162065047,0.8195052092930056,1.1231419448582631,0.003428942300730719,0.054267687983108014,0.3306481414808417,0.07995655300482264,2.2586653927587115,2.698159111220882,0.6297815724363867,6.412579154068569,1.4884880281844224,0.5640505334116378
1980-06-24,176,1980,18.03942314906516,9.385819692580613,13.691103384342464,0.005658748426984222,0.00020186260843952625,0.325255782424279,0.026300757871018196,1.448713184088328,0.6244305195673456,0.13769608394436117,0.775803833328328,1.1446207525595178,0.0035302642500028014,0.055490656541484704,0.3374680747963347,0.08221211960574366,2.308216250167703,2.6517471531652053,0.6236094248744677,5.616571598682763,1.3828790945826837,0.4890169875801734
1980-06-27,179,1980,17.218398072431576,8.958644540210546,14.11827853671253,0.005690425657227917,0.00020411219914610727,0.330450088291798,0.026584960579573404,1.4731695353914545,0.6378234035563919,0.14007058669373673,0.7373293443108505,1.1622160176061234,0.003633457228084499,0.05670311822784397,0.34433707010071235,0.08265956520753087,2.3040029876637007,2.4751690572162843,0.6053713662444421,5.095787685322311,1.3074241210829536,0.42977116985141106
1980-06-30,182,1980,17.67209776790512,9.194702173600787,13.88222090332229,0.005726386399342204,0.00020652815618855386,0.3357772627529108,0.02682854575588245,1.4940541860296057,0.651280573741445,0.142081640042224,0.654197828359199,1.1749997312167904,0.0037392934951228354,0.05758880005692536,0.35051404074677883,0.08145996431978243,2.264901534341416,2.509942393257933,0.6076893379103463,5.4415600821657,1.3805562847065476,0.4889933544509816
1980-07-03,185,1980,16.06093899391974,8.356424495662417,14.72049858126066,0.005765752298405992,0.0002090888828498241,0.34107530639981326,0.02696375685770346,1.513475066193221,0.6642383748630307,0.14406372252500282,0.5720272051697632,1.1882928337690966,0.003845345883032764,0.058043984119903365,0.3551232724819543,0.08130051108463755,2.2637296987029742,2.4310791238298957,0.6099879895741085,3.967331243011187,1.3732558754255186,0.46113084284764416
1980-07-06,188,1980,15.889725163281334,8.267342814393057,14.80958026253002,0.0058081501655561744,0.00021178158181873238,0.346279102563858,0.02717759804251024,1.5277604548875596,0.676475207198341,0.14544301170785473,0.5362200660666205,1.193381055346075,0.003950336233730305,0.05863447469782154,0.3617628965737685,0.07901885333769726,2.1897641343890495,2.3121266059155734,0.5955901714990723,4.055263700125352,1.3298059072134634,0.4450516557356097
1980-07-09,191,1980,16.718780041040105,8.698695831260535,14.378227245662542,0.005853242644126404,0.0002145861161000728,0.35140632149183526,0.027340597141850387,1.539563764737181,0.6880744245817076,0.14655596352410763,0.44912210043941464,1.1947249551988997,0.0040543984634942324,0.058822878689136146,0.3662098401559974,0.07638083176230484,2.115781416533128,2.3085269480381374,0.5998059086079868,4.8578572556657615,1.4172811361978639,0.5112034710510722
1980-07-12,194,1980,16.238866280374186,8.448999153690664,14.627923923232412,0.0059006707523158695,0.0002174823348880482,0.3563088518830965,0.02745978067879442,1.5513939881029557,0.6985563744913857,0.14778286679735725,0.40661711526577765,1.19579970949101,0.004155208269696471,0.058791886410623224,0.3702084188191396,0.075196563789867,2.093486329744447,2.189319787835175,0.5935446357951975,4.6292552084293,1.370504817197908,0.46436658428525024
