R,obs_std,model_std,centered_RMSE,RMSE,Bias,MAE,WSS,N,Group,Model,Season
0.5953161554306965,1.1740637487914365,0.9192721322273462,0.9687396111734583,0.9688881868211328,-0.016967153710598717,0.7652190302182585,0.7532713059718533,34,Diatoms,Ecospace,All
-0.7883611056399356,0.35880928586630034,0.7333362667913669,1.0399065960617035,1.0424085154574398,0.07217883738010906,0.8785653964020916,0.029094815929020856,8,Diatoms,Ecospace,Winter
-0.0180874375964285,0.5431120641850983,0.5546189198060967,0.783242915425892,0.9955121102698403,-0.6144712337685627,0.7864846493818777,0.30967527150346497,9,Diatoms,Ecospace,Spring
0.09859554654076222,1.1331782539558763,0.25943860329092,1.1372902437281338,1.1577581582547658,0.21673683241726394,0.9668807834082008,0.3486746161631058,9,Diatoms,Ecospace,Summer
0.7588163394001375,0.6298102103190313,0.6193268449725263,0.43389089899765454,0.529309443285845,0.3031619608700576,0.4010793701366683,0.823911152380701,8,Diatoms,Ecospace,Fall
0.6804893131608805,1.1740637487914365,1.0801168941137536,0.9050887732306397,0.9055210378806323,-0.027976107954346744,0.7285772372477292,0.8257250992539795,34,Diatoms,SSC,All
-0.14128524250669752,0.35880928586630034,0.20420217985150646,0.43720300904522996,0.440664480425888,0.05512452440442819,0.3697935670698773,0.10439472748212908,8,Diatoms,SSC,Winter
0.05041497215650747,0.5431120641850983,0.46880817415784876,0.699341807931294,0.7742398748394005,-0.33221742800569587,0.6212171423296116,0.33449370090767583,9,Diatoms,SSC,Spring
0.2444663639696564,1.1331782539558763,1.021450766802477,1.3272233934955096,1.3994163115015983,0.4436711357018871,1.308401435648098,0.5527726526202686,9,Diatoms,SSC,Summer
0.5552958996222241,0.6298102103190313,0.571419389574692,0.5687660674645753,0.6427598557048183,-0.29940840436861693,0.5558387910080483,0.6952788595907937,8,Diatoms,SSC,Fall
0.28852697596728577,2.4559817713410426,0.9187055969224799,2.36089932842158,2.3961896638125366,0.40973072379377395,1.7730133047744763,0.45257691732377603,35,Nanophytoplankton,Ecospace,All
-0.48843636098885934,1.84014478662889,0.5767915157853564,2.1807462853646866,2.1837843063461584,0.1151500564997377,1.9535463072682901,0.15361662605967852,8,Nanophytoplankton,Ecospace,Winter
0.028419034539211657,2.655457822482271,0.2696701849372572,2.6614801594760653,2.9812636886115778,1.343300614810091,2.0629998606846205,0.40491819149006625,9,Nanophytoplankton,Ecospace,Spring
0.5148376677046391,2.3280303127544864,0.07756782822570786,2.2890615697328935,2.2897145688183356,-0.054680313010430255,1.6549058893555468,0.07558054833993044,9,Nanophytoplankton,Ecospace,Summer
0.46793468237557245,2.21744393492225,0.7587091790054464,1.979443159043515,1.9897662233227709,0.20242135162080438,1.440660384288759,0.5064045071812233,9,Nanophytoplankton,Ecospace,Fall
0.5352161224760261,2.4559817713410426,1.090817242202364,2.086626835332873,2.114293029381237,0.3409156261581578,1.6739488424386797,0.5854547182269413,35,Nanophytoplankton,SSC,All
0.0030527097209823717,1.84014478662889,0.3920718764682358,1.8802787881313183,2.0342220913966957,0.776280359167852,1.6516158216251595,0.41125937738938967,8,Nanophytoplankton,SSC,Winter
0.49091659595311865,2.655457822482271,0.7654436995300383,2.375222676198326,2.5624178453246103,0.9614064970194869,1.8713761012818593,0.48535147391804156,9,Nanophytoplankton,SSC,Spring
0.5845473033095878,2.3280303127544864,0.8379173418493387,1.9599186974092184,1.9703957499502023,0.20292390437691374,1.5452099375356785,0.6079231891447504,9,Nanophytoplankton,SSC,Summer
0.6539754153168117,2.21744393492225,1.0451536645504769,1.7257278558240492,1.804862190091708,-0.5285743967083216,1.6251120625549629,0.6710892226531382,9,Nanophytoplankton,SSC,Fall
0.530109868845398,1.3704148585313767,0.9245167097378704,1.1787705067340404,1.1823482936009313,0.0919107166494066,0.9863326566692195,0.7027791166098505,31,Picoplankton,Ecospace,All
-0.13479737282400436,0.7001455698684232,0.2599582463750726,0.7790062098662686,0.935547305426958,-0.5180715063400352,0.8835977596650927,0.2972334940646303,6,Picoplankton,Ecospace,Winter
0.3866792502793104,1.4511913816579423,0.5206009440408368,1.3389234166452824,1.3697535633497924,0.28897907998396266,1.1820627489732998,0.517006589565912,9,Picoplankton,Ecospace,Spring
-0.32490797313159747,1.1769358971169437,0.15189142700238142,1.2346717848356115,1.2742892413246487,0.31527552122959734,0.9050247644272638,0.2343844273116833,8,Picoplankton,Ecospace,Summer
0.834538124139413,1.44781943413739,0.5927351993584252,1.007551019233968,1.0129382731336054,0.10433067055992166,0.9244953678221803,0.7514428554646276,8,Picoplankton,Ecospace,Fall
0.637119003069098,1.1942271142352863,0.9118650259355358,0.932772344023303,0.9347419677314386,0.060648993921704177,0.6357809634153878,0.7835451365263433,35,Dinoflagellates,Ecospace,All
0.43832356556992746,0.6688323815462693,0.3743728824976113,0.6066182999765138,0.6242425167172472,-0.14728529394032125,0.5054330533737932,0.6412551350737932,8,Dinoflagellates,Ecospace,Winter
0.6870434727808834,0.5969612820133484,0.49462262894062087,0.4419127710137837,0.674741154291978,-0.5098908982421535,0.5685659670970458,0.6918827495989222,9,Dinoflagellates,Ecospace,Spring
-0.1839444320954377,0.7320218821964788,0.06760428874263118,0.7474171481040536,0.7478405186559339,0.02516044641057401,0.549653841721114,0.10990346250261906,9,Dinoflagellates,Ecospace,Summer
0.09815328765127512,1.042714260128136,0.587239064813334,1.1453819473600109,1.4272230130640247,0.8515079116962699,0.9049878903538655,0.513345123232539,9,Dinoflagellates,Ecospace,Fall
