R,obs_std,model_std,centered_RMSE,RMSE,Bias,MAE,WSS,N,Group,Model
0.5485753883674457,1.1740637487914365,0.9728247083921013,1.0352264567773752,1.0358750626827422,-0.036651448486201395,0.8790381994222325,0.7332872309643169,34,Diatoms,Ecospace
0.6804893131608805,1.1740637487914365,1.0801168941137536,0.9050887732306397,0.9055210378806323,-0.027976107954346744,0.7285772372477292,0.8257250992539795,34,Diatoms,SSC
0.284250705807835,2.4559817713410426,0.9166575177566848,2.364792498594706,2.399969063285417,0.40939949110531165,1.7759640487050226,0.44999672974922134,35,Nanophytoplankton,Ecospace
0.5352161224760261,2.4559817713410426,1.090817242202364,2.086626835332873,2.114293029381237,0.3409156261581578,1.6739488424386797,0.5854547182269413,35,Nanophytoplankton,SSC
0.529813996365709,1.3704148585313767,0.9256151732158638,1.1792738537333598,1.18282127274053,0.09153874124324438,0.9866553721097455,0.7027932067963618,31,Picoplankton,Ecospace
0.6296069474001982,1.1942271142352863,0.9223233014016284,0.9433347950945902,0.9451724611091895,0.05891048805645914,0.6648804345966571,0.7798111041602993,35,Dinoflagellates,Ecospace
