Date,Day of Year,Year,Total Biomass (C),N Bound (g m^-2),N Free (g m^-2),PP1-DIA,PP2-NAN,PP3-PIC,PZ1-CIL,PZ2-DIN
1997-06-10,161,1997,5.954554411740799,10.058368938751348,14.941631061248652,3.47181530403641,1.2699315840343262,0.46725380774938835,0.38407475875233704,0.36147895716833617
1997-06-13,164,1997,6.4265043591272155,10.85558168771489,14.14441831228511,3.766633420170478,1.3974767711927303,0.5155854381480307,0.3754428944497738,0.3713658351662024
1997-06-16,167,1997,6.3803771952132005,10.777664181103377,14.222335818896623,3.7419491794874085,1.4031640477900236,0.4976706805094233,0.37429792982227394,0.3632953576040718
1997-06-19,170,1997,6.045843849991852,10.212574070932181,14.787425929067819,3.5393583351711055,1.3281061615584029,0.4590362782185932,0.374332062871951,0.3450110121717993
1997-06-22,173,1997,5.53343982929891,9.34702673868059,15.65297326131941,3.227463993036522,1.2195312703555483,0.402789344034105,0.37104637735294843,0.3126088445197861
1997-06-25,176,1997,5.43873407399317,9.187050800664137,15.812949199335863,3.2007679071066515,1.1922476498585828,0.38817692972579093,0.36207248382973223,0.29546910347241273
1997-06-28,179,1997,5.528777399209311,9.339151012177888,15.660848987822112,3.2930224654809486,1.203740724190226,0.3932838108742012,0.35249682327486437,0.28623357538907035
1997-07-01,182,1997,5.893131714778127,9.95461438307116,15.04538561692884,3.536257627325238,1.2743926575723683,0.4383911413404177,0.3461615079416419,0.29792878059846056
1997-07-04,185,1997,5.709555001866143,9.644518584233348,15.355481415766652,3.265589286696236,1.3365582346916198,0.4564234885404695,0.3456669197329935,0.30531707220482374
1997-07-07,188,1997,5.621525374560986,9.495819889461124,15.504180110538876,3.154010613684384,1.3358830130325177,0.4748937269426742,0.34418861719797245,0.31254940370343764
1997-07-10,191,1997,5.742851089081674,9.700761974800125,15.299238025199875,3.2952843783036716,1.3228367713262452,0.4718813752790667,0.34118619864841676,0.311662365524274
1997-07-13,194,1997,5.963828298533862,10.074034288063956,14.925965711936044,3.4370499008106736,1.3796566263684686,0.4886879377769974,0.3407422158515678,0.31769161772615506
1997-07-16,197,1997,5.87956501439495,9.931697659450927,15.068302340549073,3.285497082854217,1.440382777744869,0.4942320850097908,0.34385094355862084,0.3156021252274514
1997-07-19,200,1997,6.155681308485427,10.398110318387545,14.601889681612455,3.3420727122504754,1.5804367542266846,0.5533437311087015,0.34648277433413377,0.3333453365654316
1997-07-22,203,1997,5.907037522461054,9.978103923076103,15.021896076923897,3.090729570388794,1.5894823045100803,0.5418405526089218,0.35160294720586743,0.33338214774739067
1997-07-25,206,1997,5.452275295555592,9.209924485735796,15.790075514264204,2.5187500998658954,1.6594488287871738,0.5723544438492577,0.35373650378776045,0.34798541926550414
1997-07-28,209,1997,5.984945162624682,10.109704666595746,14.890295333404254,2.948861904414195,1.705058790377851,0.6173984373515506,0.34937137787072164,0.364254652610365
1997-07-31,212,1997,6.317315875640455,10.671141681825093,14.328858318174907,3.239097050900729,1.7302485189347896,0.6225039797009162,0.3507375572649938,0.3747287688390264
1997-08-03,215,1997,6.621332833452045,11.184683840290615,13.815316159709385,3.486341337887746,1.7394168232971767,0.6423613670861946,0.3570610949453318,0.3961522102355957
1997-08-06,218,1997,6.68735083797068,11.296200739815337,13.703799260184663,3.518310599507026,1.7380986598302732,0.6462096426846846,0.366464442352079,0.4182674935966168
1997-08-09,221,1997,6.224472832229901,10.514312216604562,14.485687783395438,3.049048829078674,1.6964230352977536,0.6630967026611544,0.3760901816611021,0.43981408353121776
1997-08-12,224,1997,6.911613394573049,11.675022625967987,13.324977374032013,3.691177016384197,1.6501493087354693,0.7268424922565244,0.37703055306425637,0.46641402413260263
1997-08-15,227,1997,6.541616306327423,11.050027544471998,13.949972455528002,3.294175370459287,1.6186946812665688,0.7487793382608665,0.3834259739461934,0.4965409423945085
1997-08-18,230,1997,6.815619838912532,11.51287134951441,13.48712865048559,3.5732416035994046,1.6113012594996758,0.7365067983573338,0.38514433728074127,0.5094258401753767
1997-08-21,233,1997,6.778695650258153,11.450499409219852,13.549500590780148,3.6404202672670474,1.6038464017634122,0.6517073332138781,0.38882396918422774,0.49389767882958896
1997-08-24,236,1997,6.538302509627252,11.044429914910898,13.955570085089102,3.5881056137804714,1.5454021717017554,0.5529295762192529,0.3923831618619415,0.45948198606383134
1997-08-27,239,1997,5.5037875245202255,9.296938386013894,15.703061613986106,2.9874916006933967,1.3056625072686177,0.42982421118133474,0.3936903698264428,0.3871188355504342
1997-08-30,242,1997,5.521555204661388,9.326951359225315,15.673048640774685,3.1235825050551935,1.2469124782760188,0.41584047804463586,0.3826803734280028,0.35253936985753614
1997-09-02,245,1997,6.112396188389581,10.324993561468885,14.675006438531115,3.568134482401722,1.3505104267372274,0.4722270255943514,0.3711684289968239,0.3503558246594555
1997-09-05,248,1997,6.7555463317992555,11.411395830741984,13.588604169258016,4.000054370682195,1.4699572468703648,0.5442819040338948,0.3679806981446609,0.37327211206814015
1997-09-08,251,1997,6.614800801704515,11.173650002879247,13.826349997120753,3.759326850693181,1.540930406777364,0.551450392941259,0.3735797814040814,0.38951336988862956
1997-09-11,254,1997,6.982667583508311,11.795046593764038,13.204953406235962,4.059974488222374,1.5554790337130708,0.5754339293488916,0.3779580755053827,0.4138220567185924
1997-09-14,257,1997,6.748592147118641,11.399648897159866,13.600351102840134,3.9523280805011964,1.490928033162963,0.5174343246334004,0.38501820204392917,0.40288350677715157
1997-09-17,260,1997,5.3028993809841705,8.957600305716504,16.042399694283496,2.904495631298929,1.251052967669829,0.4084962898830198,0.39167148200970775,0.34718301012268604
1997-09-20,263,1997,6.285140821787547,10.616791928695179,14.383208071304821,3.7832385252106864,1.2754851161309009,0.4953030415863361,0.37755831614980156,0.35355582270982133
1997-09-23,266,1997,7.166549920417228,12.105658649353424,12.894341350646576,4.486067886622447,1.3591916300215812,0.5671354562606452,0.3723254193112535,0.3818295282013011
1997-09-26,269,1997,6.267460741327619,10.586926927918274,14.413073072081726,3.8903808395817596,1.1870292332937133,0.47062131835604615,0.37956877463268784,0.3398605754634119
1997-09-29,272,1997,5.166905683616421,8.727881222325035,16.272118777674965,3.004041299729977,1.0906243593062994,0.39210124769300786,0.3785124008947948,0.30162637599234304
1997-10-02,275,1997,4.073730606852838,6.8813017007649275,18.11869829923507,2.088497232041269,1.0230163227837041,0.3357078293303274,0.36430626792727777,0.2622029547702591
1997-10-05,278,1997,3.5083965360837164,5.926345500141412,19.073654499858588,1.574727323595083,1.032304797419962,0.32879586413783846,0.33643593208969763,0.23613261884113532
1997-10-08,281,1997,2.854120950400829,4.821150254055454,20.178849745944547,1.1068996477801842,0.9526276238684385,0.2920938007955281,0.30576158317754853,0.19673829477912974
1997-10-11,284,1997,2.653431921817784,4.482148516584094,20.517851483415907,0.8899343139720413,1.0185947610522217,0.300723054189727,0.27286356153353203,0.1713162310702621
1997-10-14,287,1997,2.968854236068591,5.014956479845592,19.985043520154406,1.3275302326904153,0.9751977364971952,0.2796069959705731,0.24366412039073007,0.14285515051967693
1997-10-17,290,1997,2.9482245615209046,4.980109056623149,20.01989094337685,1.3282622371079786,0.9899736997091543,0.27860637118793885,0.22621191340797353,0.1251703401078593
1997-10-20,293,1997,3.539124871565486,5.9782514722389966,19.021748527761005,1.7423027643617595,1.1450840685727461,0.31767394913817354,0.21337139131325597,0.12069269817955089
1997-10-23,296,1997,4.018952665239011,6.788771393984815,18.211228606015183,2.158038799492818,1.2063540178649832,0.32771135551749536,0.20970220813211404,0.11714628423159977
1997-10-26,299,1997,3.71144829631414,6.269338338368479,18.730661661631522,2.1034290960374866,1.0229009127841806,0.27182135014039166,0.21349951363397093,0.09979742371811057
1997-10-29,302,1997,3.058450849452671,5.1663021105619436,19.833697889438056,1.6676890945659493,0.8632050009268635,0.22575436777101374,0.2165418781199545,0.08526050806888995
1997-11-01,305,1997,3.1285323968262606,5.284683102747062,19.71531689725294,1.7481000325589808,0.8644472099700065,0.2269391247826927,0.2095891555806376,0.07945687393394281
1997-11-04,308,1997,2.846501670805913,4.808279849334312,20.191720150665688,1.5932501308198246,0.7780171787401415,0.202518844098415,0.2031897353113822,0.06952578183614982
1997-11-07,311,1997,2.579461362964983,4.3571982482516605,20.64280175174834,1.472498995627997,0.6781771441675583,0.17586812382599093,0.19393806145438608,0.05897903788905099
1997-11-10,314,1997,3.095385243666341,5.228691289976927,19.77130871002307,1.8983818423073247,0.75774015176971,0.19901738560424662,0.18264967051317108,0.057596193471888324
1997-11-13,317,1997,3.7718908288357955,6.371437210871275,18.628562789128726,2.405304803713313,0.8926950884315202,0.23205901839823093,0.1788030148677106,0.06302890342502097
1997-11-16,320,1997,4.071407301014044,6.877377197658857,18.12262280234114,2.6279850937285514,0.9495786538663901,0.24077119501131886,0.18423457567421894,0.06883778273356411
1997-11-19,323,1997,3.7802626102319308,6.385578733499883,18.614421266500116,2.434646520749578,0.869719790175276,0.21479408392366373,0.19376803614058585,0.06733417924282686
1997-11-22,326,1997,3.3040410761774153,5.581150466515903,19.418849533484096,2.1122423138258593,0.7500777867605102,0.18066793077115742,0.19920964943912794,0.06184339538076014
1997-11-25,329,1997,2.6376207385985357,4.45544043682185,20.54455956317815,1.5706905400977944,0.6556998184829388,0.15511559700628494,0.2000797723824123,0.05603501062910512
1997-11-28,332,1997,2.0170846021716606,3.4072375036683455,21.592762496331655,1.0849632094491204,0.5612678086420275,0.13058731294465517,0.19207755040447666,0.048188720731380974
1997-12-01,335,1997,1.844705111487716,3.1160559315670877,21.88394406843291,0.926666040128132,0.5658296523229132,0.1327326082044615,0.17564252432224886,0.043834286509960324
1997-12-04,338,1997,1.9331685690912155,3.265487447789215,21.734512552210784,1.041145850689906,0.5652375310097101,0.12925265023730836,0.15841151253794725,0.03912102461634379
1997-12-07,341,1997,2.0323258424388633,3.4329828419575388,21.56701715804246,1.1676894788472159,0.561043540936596,0.12301102688992924,0.14547396887023495,0.03510782689488721
1997-12-10,344,1997,1.720251640436714,2.9058304737106653,22.094169526289335,0.9563885005015247,0.492067533337845,0.1030608086723764,0.13897087377197337,0.029763924152994493
1997-12-13,347,1997,1.6237525548733207,2.7428252616103386,22.25717473838966,0.8939390333193653,0.47643170764423765,0.09614031256510401,0.13058561789539624,0.026655883449217627
1997-12-16,350,1997,1.2898363652568803,2.178777644015,22.821222355985,0.670635498076115,0.39577942037919783,0.07848859557987384,0.12311153193970896,0.02182131928198461
1997-12-19,353,1997,1.1359521913254316,1.9188381610226883,23.081161838977312,0.5166230343703954,0.40574749564787127,0.08114081708327779,0.11270472861404689,0.019736115609840402
1997-12-22,356,1997,1.132805030812281,1.9135220115072313,23.086477988492767,0.4697927935224659,0.4523789181743028,0.09048400592269762,0.10162331099217793,0.01852600220063666
1997-12-25,359,1997,1.0354963652596298,1.7491492656412664,23.250850734358735,0.4056012278739011,0.43934786378775004,0.08187581633200063,0.09253252352464873,0.016138933741329412
1998-01-02,2,1998,1.0839472909695205,1.8309920455566222,23.169007954443376,0.48920904364226,0.4230707555728139,0.07342643722329499,0.08437088403218197,0.013870170498969702
1998-01-05,5,1998,1.204487308177148,2.034606939488426,22.965393060511573,0.5920749388213428,0.4490353708278458,0.07217861114526694,0.07829390785323,0.012904479529462614
1998-01-08,8,1998,1.3465312610881157,2.2745460491353304,22.72545395086467,0.6326797826110192,0.5420134755800355,0.08373723037822067,0.07464329208124358,0.013457480437596732
1998-01-11,11,1998,1.7038941489717097,2.8781995759657253,22.121800424034276,0.8858790796882702,0.6409462277619344,0.08977332547447592,0.07273757954672823,0.014557936500301058
1998-01-14,14,1998,1.4496064781369467,2.448659591447545,22.551340408552456,0.730241414454748,0.5568774826121781,0.07173273273796406,0.07752398235617942,0.013230865975877025
1998-01-17,17,1998,1.2570166985091382,2.1233390177519227,22.876660982248076,0.5644529845635846,0.5321092136344819,0.06838588967111033,0.07903882986250914,0.013029780777452407
1998-01-20,20,1998,1.220455365806361,2.061580009808042,22.938419990191957,0.5154647632871034,0.542012095591932,0.07259516638510351,0.07731820190290235,0.0130651386393199
1998-01-23,23,1998,1.0207362787218166,1.7242166870300955,23.275783312969903,0.3967700243980255,0.4728946374834708,0.06351419288911066,0.07580084924427968,0.011756574706930034
1998-01-26,26,1998,0.922205897899485,1.5577802329383192,23.44221976706168,0.31295625316506287,0.45932328402996064,0.06680550999798865,0.07198076473092133,0.01114008597555166
1998-01-29,29,1998,0.8420005770365021,1.4222982720211184,23.57770172797888,0.26692265231373175,0.4320324955964988,0.06521923140675392,0.06755703597698572,0.010269161742532028
1998-02-01,32,1998,1.257139234250095,2.1235460038008362,22.876453996199164,0.5794665890201083,0.5249960895416872,0.08030998020099019,0.062078140085598206,0.010288435401711262
