R,obs_std,model_std,centered_RMSE,RMSE,Bias,MAE,WSS,N,Group,Model
0.5587121245600858,1.1740637487914365,0.9781783194132179,1.0256508501634554,1.0262206357094814,-0.03419249500919054,0.8719684690492312,0.7362545586461504,34,Diatoms,Ecospace
0.6804893131608805,1.1740637487914365,1.0801168941137536,0.9050887732306397,0.9055210378806323,-0.027976107954346744,0.7285772372477292,0.8257250992539795,34,Diatoms,SSC
0.284709387943772,2.4559817713410426,0.9163672350611104,2.3643291150735544,2.3995362158538427,0.40953862676148645,1.7768718952900513,0.4501545471979601,35,Nanophytoplankton,Ecospace
0.5352161224760261,2.4559817713410426,1.090817242202364,2.086626835332873,2.114293029381237,0.3409156261581578,1.6739488424386797,0.5854547182269413,35,Nanophytoplankton,SSC
0.5296125668855961,1.3704148585313767,0.9255404029378795,1.1794778348072923,1.1830141645564711,0.0914032315596503,0.9869550629899172,0.7027013429001641,31,Picoplankton,Ecospace
0.6370681619118597,1.1942271142352863,0.9220830196153973,0.9345407761534759,0.9364141083239554,0.05920236460317526,0.6546063030728041,0.7840044438127447,35,Dinoflagellates,Ecospace
