time,biomass,climatology,anomaly,interannual_multiplier,seasonal_shape,final_forcing_multiplier
1980-01-01,1.0589775524074787,1.2380652832820942,-0.1790877308746155,0.8850721868547169,0.3767008133728467,0.33340741268185603
1980-02-01,2.2553578487041634,2.1623895015799324,0.09296834712423108,1.0596615344587736,0.6579409786167664,0.6971947469843498
1980-03-01,2.190075985995228,3.1080766274476788,-0.9180006414524509,0.4108819980417109,0.9456811441161328,0.3885633580048078
1980-04-01,3.925387865540467,4.169844613187434,-0.24445674764696657,0.8431222547828012,1.2687407349489384,1.0697035491849374
1980-05-01,4.791698607992618,4.635703343993172,0.1559952639994462,1.1001084466530513,1.4104855727866845,1.551687092504899
1980-06-01,4.544153541876069,4.335705888637077,0.20844765323899228,1.133769258368661,1.3192066338095416,1.4956759268492616
1980-07-01,4.30422841862463,4.357200511312242,-0.05297209268761183,0.9660056736405978,1.325746710455106,1.2806788441099912
1980-08-01,4.652259437919509,4.525737599276624,0.12652183864288435,1.0811941619860468,1.3770267673123404,1.4888333017166209
1980-09-01,4.090763019331804,4.433004160676262,-0.3422411413444584,0.78037006917798,1.3488111617063006,1.0525718595687774
1980-10-01,3.5090588755597505,3.5291663451221034,-0.020107469562352875,0.9870962265622514,1.0738043063538993,1.05994817886823
1980-11-01,1.4976222184200778,1.799968736964585,-0.3023465185445071,0.8059720561609099,0.5476687670804841,0.4414057222989682
1980-12-01,0.726823962062386,1.1443498137945982,-0.41752585173221224,0.7320568369655609,0.34818640944095475,0.25489224156974105
1981-01-01,1.444786198982231,1.2380652832820942,0.20672091570013684,1.1326611413120242,0.3767008133728467,0.4266743732080564
1981-02-01,1.8120802972031704,2.1623895015799324,-0.35030920437676194,0.7751924680319242,0.6579409786167664,0.5100308910332706
1981-03-01,4.086567839904638,3.1080766274476788,0.9784912124569591,1.6279372388066524,0.9456811441161328,1.5395095505439331
1981-04-01,3.9302839679075467,4.169844613187434,-0.23956064527988685,0.8462642809575474,1.2687407349489384,1.0736899657831134
1981-05-01,4.689433117453933,4.635703343993172,0.05372977346076091,1.034480560641868,1.4104855727866845,1.459119906113636
1981-06-01,3.5741067019277066,4.335705888637077,-0.7615991867093701,0.5112511136621883,1.3192066338095416,0.6744458606856748
1981-07-01,4.606895199135608,4.357200511312242,0.24969468782336612,1.1602391424883545,1.325746710455106,1.538183226495189
1981-08-01,4.712867579585755,4.525737599276624,0.18712998030913042,1.1200888486654932,1.3770267673123404,1.5423923263804453
1981-09-01,4.552209075050393,4.433004160676262,0.11920491437413094,1.0764985968512903,1.3488111617063006,1.4519933229941915
1981-10-01,3.07665934070205,3.5291663451221034,-0.4525070044200534,0.7096080217391869,1.0738043063538993,0.7619801495668104
1981-11-01,1.783000196403283,1.799968736964585,-0.016968540561301815,0.9891106037836686,0.5476687670804841,0.541704984880435
1981-12-01,1.150978924739499,1.1443498137945982,0.006629110944900818,1.0042541676097752,0.34818640944095475,0.34966765278616235
1982-01-01,0.9104548840658039,1.2380652832820942,-0.3276103992162903,0.789759205939449,0.3767008133728467,0.297502935246084
1982-02-01,1.3749790018165848,2.1623895015799324,-0.7874104997633475,0.49468695402258234,0.6579409786167664,0.32547481863856514
1982-03-01,3.755718494328201,3.1080766274476788,0.6476418668805222,1.4156178823552072,0.9456811441161328,1.3387231386169294
1982-04-01,4.447580437771334,4.169844613187434,0.27773582458390056,1.1782342698499957,1.2687407349489384,1.4948738134715094
1982-05-01,4.784083154885119,4.635703343993172,0.14837981089194674,1.095221303533414,1.4104855727866845,1.5447938476425067
1982-06-01,5.047739992992011,4.335705888637077,0.7120341043549345,1.4569409757928433,1.3192066338095416,1.9220062003348657
1982-07-01,4.188918485467557,4.357200511312242,-0.1682820258446851,0.8920066431824503,1.325746710455106,1.1825748729032348
1982-08-01,4.013804970637885,4.525737599276624,-0.5119326286387391,0.6714722041547396,1.3770267673123404,0.9246351986272929
1982-09-01,4.173546011083152,4.433004160676262,-0.25945814959310987,0.833495250680601,1.3488111617063006,1.1242276973471856
1982-10-01,3.2014195666185143,3.5291663451221034,-0.327746778503589,0.78967168585546,1.0738043063538993,0.8479528568773366
1982-11-01,1.3008333321664531,1.799968736964585,-0.4991354047981318,0.6796846983504554,0.5476687670804841,0.3722420807490646
1982-12-01,0.9430664623325826,1.1443498137945982,-0.2012833514620156,0.8708283627632818,0.34818640944095475,0.3032106008698923
1983-01-01,0.8812133492620731,1.2380652832820942,-0.35685193402002113,0.7709937347841003,0.3767008133728467,0.29043396699853946
1983-02-01,2.0115889855733156,2.1623895015799324,-0.1508005160066168,0.903225232453502,0.6579409786167664,0.5942688933518133
1983-03-01,3.0107277048032697,3.1080766274476788,-0.09734892264440909,0.9375272737170122,0.9456811441161328,0.8866018648487829
1983-04-01,4.49066669333428,4.169844613187434,0.3208220801468462,1.2058844561820512,1.2687407349489384,1.5299547311999164
1983-05-01,5.011368139270833,4.635703343993172,0.37566479527766106,1.2410792363389742,1.4104855727866845,1.750524357541239
1983-06-01,4.154057752542583,4.335705888637077,-0.18164813609449393,0.8834290716549804,1.3192066338095416,1.1654254918274551
1983-07-01,3.8843950442190907,4.357200511312242,-0.4728054670931514,0.6965816803263092,1.325746710455106,0.9234908712558946
1983-08-01,4.341275002190649,4.525737599276624,-0.18446259708597523,0.8816229186295668,1.3770267673123404,1.214018357628943
1983-09-01,4.308566807927574,4.433004160676262,-0.12443735274868839,0.9201435366054882,1.3488111617063006,1.2410998725453923
1983-10-01,4.009228195825246,3.5291663451221034,0.48006185070314267,1.3080750334282665,1.0738043063538993,1.4046166039292933
