Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,14.815532390029054,12.214285714285714,219.5,-4.642857142857143,0.669181636684201,0.7776483235430491,18.926954108802995,13.027443560203427
C09,15.292867450932636,11.307692307692308,233.87179487179486,-2.58974358974359,0.2983777695827891,0.5461040659604741,11.695905879096149,13.61647105617563
