rank,run_tag,scenario,C09_Bias,sat_Bias,C09_MAE,sat_MAE,C09_MSE,sat_MSE,C09_Model StdDev,sat_Model StdDev,C09_Obs StdDev,sat_Obs StdDev,C09_R,sat_R,C09_RMSE,sat_RMSE,C09_Willmott Skill,sat_Willmott Skill,C09_Categorical Agreement_Count,C09_Timing Window Overlap_Count,sat_Categorical Agreement_Count,sat_Timing Window Overlap_Count,C09_Categorical Agreement_Proportion,C09_Timing Window Overlap_Proportion,sat_Categorical Agreement_Proportion,sat_Timing Window Overlap_Proportion,C09_Categorical Agreement_Total,C09_Timing Window Overlap_Total,sat_Categorical Agreement_Total,sat_Timing Window Overlap_Total,region,vars,avg_method,log_transform,mean_or_median,exclude_dec_jan,status,score
11,bt_SGC3_PP1_ann_lin_mean_exdj0,SC205,-12.512820512820513,-5.714285714285714,18.76923076923077,13.571428571428571,605.025641025641,303.2857142857143,18.82652038541603,16.25890650739854,11.695905879096149,18.926954108802995,0.0971354208117219,0.5718441094855681,24.597268974941933,17.415100180180254,0.3536515094070639,0.7445557221242045,15,11,9,3,0.3846153846153846,0.282051282051282,0.6428571428571429,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA,annual,0,mean,0,ok,21.006184577561093
12,bt_SGC2_PP1_all_lin_mean_exdj0,SC205,-12.512820512820513,-7.642857142857143,18.76923076923077,14.214285714285714,605.025641025641,414.5,18.82652038541603,19.108711551092533,11.695905879096149,18.926954108802995,0.0971354208117219,0.5077640006575835,24.597268974941933,20.359273071502333,0.3536515094070639,0.7015819941900492,15,11,8,3,0.3846153846153846,0.282051282051282,0.5714285714285714,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA,all,0,mean,0,ok,22.478271023222135
13,bt_SGC3_PP1_all_lin_mean_exdj0,SC205,-12.512820512820513,-6.785714285714286,18.76923076923077,14.214285714285714,605.025641025641,414.9285714285714,18.82652038541603,18.920348618266388,11.695905879096149,18.926954108802995,0.0971354208117219,0.4849512679946798,24.597268974941933,20.369795566685774,0.3536515094070639,0.6925319575958295,15,11,9,2,0.3846153846153846,0.282051282051282,0.6428571428571429,0.1428571428571428,39,39,14,14,SGC3,PP1-DIA,all,0,mean,0,ok,22.483532270813853
14,bt_SGC3_PP1_ann_log_med_exdj0,SC205,-12.512820512820513,-9.571428571428571,18.76923076923077,15.285714285714286,605.025641025641,415.1428571428572,18.82652038541603,16.917718039779164,11.695905879096149,18.926954108802995,0.0971354208117219,0.5011044478020763,24.597268974941933,20.3750547764382,0.3536515094070639,0.6837477471074692,15,11,9,3,0.3846153846153846,0.282051282051282,0.6428571428571429,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA,annual,1,median,0,ok,22.486161875690065
15,bt_SGC4_PP123_ann_log_med_exdj0,SC205,-12.512820512820513,-8.071428571428571,18.76923076923077,16.071428571428573,605.025641025641,439.7857142857143,18.82652038541603,20.247448818887516,11.695905879096149,18.926954108802995,0.0971354208117219,0.5134758330471183,24.597268974941933,20.971068506056486,0.3536515094070639,0.7055771826293338,15,11,8,2,0.3846153846153846,0.282051282051282,0.5714285714285714,0.1428571428571428,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,annual,1,median,0,ok,22.78416874049921
16,bt_SGC4_PP1_ann_lin_mean_exdj0,SC205,-12.512820512820513,-8.928571428571429,18.76923076923077,15.5,605.025641025641,474.5,18.82652038541603,19.53176376875287,11.695905879096149,18.926954108802995,0.0971354208117219,0.4665410146942402,24.597268974941933,21.783020910791965,0.3536515094070639,0.672986777095301,15,11,9,3,0.3846153846153846,0.282051282051282,0.6428571428571429,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA,annual,0,mean,0,ok,23.19014494286695
17,bt_SGC4_PP1_all_lin_mean_exdj0,SC205,-12.512820512820513,-10.214285714285714,18.76923076923077,15.928571428571429,605.025641025641,478.7857142857143,18.82652038541603,20.718226226180263,11.695905879096149,18.926954108802995,0.0971354208117219,0.5266331775006551,24.597268974941933,21.881172598508385,0.3536515094070639,0.6971376037828407,15,11,8,3,0.3846153846153846,0.282051282051282,0.5714285714285714,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA,all,0,mean,0,ok,23.23922078672516
18,bt_SGC2_PP1_all_lin_mean_exdj1,SC205,-12.512820512820513,-8.928571428571429,18.76923076923077,15.071428571428571,605.025641025641,486.07142857142856,18.82652038541603,19.922810227147647,11.695905879096149,18.926954108802995,0.0971354208117219,0.462498225959498,24.597268974941933,22.047027658426625,0.3536515094070639,0.6692683226807272,15,11,8,4,0.3846153846153846,0.282051282051282,0.5714285714285714,0.2857142857142857,39,39,14,14,SGC2,PP1-DIA,all,0,mean,1,ok,23.322148316684277
19,bt_SGC2_PP1_ann_lin_med_exdj0,SC205,-12.512820512820513,-12.785714285714286,18.76923076923077,16.357142857142858,605.025641025641,490.3571428571428,18.82652038541603,15.230876266214452,11.695905879096149,18.926954108802995,0.0971354208117219,0.4567294358903843,24.597268974941933,22.14400918662072,0.3536515094070639,0.6397946180945956,15,11,9,3,0.3846153846153846,0.282051282051282,0.6428571428571429,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA,annual,0,median,0,ok,23.370639080781327
20,bt_SGC3_PP1_all_lin_mean_exdj1,SC205,-12.512820512820513,-9.142857142857142,18.76923076923077,15.285714285714286,605.025641025641,495.2857142857143,18.82652038541603,19.7619764772078,11.695905879096149,18.926954108802995,0.0971354208117219,0.4505892630758404,24.597268974941933,22.25501548608121,0.3536515094070639,0.6597027960646569,15,11,8,4,0.3846153846153846,0.282051282051282,0.5714285714285714,0.2857142857142857,39,39,14,14,SGC3,PP1-DIA,all,0,mean,1,ok,23.426142230511573
21,bt_SGC2_PP1_all_lin_med_exdj0,SC205,-12.512820512820513,-9.785714285714286,18.76923076923077,15.071428571428571,605.025641025641,514.3571428571429,18.82652038541603,20.202040713244585,11.695905879096149,18.926954108802995,0.0971354208117219,0.4547445926781616,24.597268974941933,22.679443177845943,0.3536515094070639,0.6585704526409701,15,11,8,5,0.3846153846153846,0.282051282051282,0.5714285714285714,0.3571428571428571,39,39,14,14,SGC2,PP1-DIA,all,0,median,0,ok,23.63835607639394
22,bt_SGC2_PP1_all_log_med_exdj0,SC205,-12.512820512820513,-9.785714285714286,18.76923076923077,15.071428571428571,605.025641025641,514.3571428571429,18.82652038541603,20.202040713244585,11.695905879096149,18.926954108802995,0.0971354208117219,0.4547445926781616,24.597268974941933,22.679443177845943,0.3536515094070639,0.6585704526409701,15,11,8,5,0.3846153846153846,0.282051282051282,0.5714285714285714,0.3571428571428571,39,39,14,14,SGC2,PP1-DIA,all,1,median,0,ok,23.63835607639394
23,bt_SGC3_PP1_all_log_med_exdj0,SC205,-12.512820512820513,-10.428571428571429,18.76923076923077,15.714285714285714,605.025641025641,531.7142857142857,18.82652038541603,20.17133245626636,11.695905879096149,18.926954108802995,0.0971354208117219,0.4481001794751925,24.597268974941933,23.05893071489408,0.3536515094070639,0.6510690647082851,15,11,8,5,0.3846153846153846,0.282051282051282,0.5714285714285714,0.3571428571428571,39,39,14,14,SGC3,PP1-DIA,all,1,median,0,ok,23.828099844918007
24,bt_SGC3_PP1_all_lin_med_exdj0,SC205,-12.512820512820513,-10.428571428571429,18.76923076923077,15.714285714285714,605.025641025641,531.7142857142857,18.82652038541603,20.17133245626636,11.695905879096149,18.926954108802995,0.0971354208117219,0.4481001794751925,24.597268974941933,23.05893071489408,0.3536515094070639,0.6510690647082851,15,11,8,5,0.3846153846153846,0.282051282051282,0.5714285714285714,0.3571428571428571,39,39,14,14,SGC3,PP1-DIA,all,0,median,0,ok,23.828099844918007
25,bt_SGC2_PP123_ann_lin_mean_exdj0,SC205,-12.512820512820513,-13.214285714285714,18.76923076923077,15.5,605.025641025641,587.6428571428571,18.82652038541603,16.386903680832994,11.695905879096149,18.926954108802995,0.0971354208117219,0.3445620143585167,24.597268974941933,24.24134602580593,0.3536515094070639,0.596643456561349,15,11,9,5,0.3846153846153846,0.282051282051282,0.6428571428571429,0.3571428571428571,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,mean,0,ok,24.419307500373932
26,bt_SGC2_PP1_all_log_med_exdj1,SC205,-12.512820512820513,-16.428571428571427,18.76923076923077,16.857142857142858,605.025641025641,595.1428571428571,18.82652038541603,18.29979926286692,11.695905879096149,18.926954108802995,0.0971354208117219,0.5310485038253202,24.597268974941933,24.39554994548918,0.3536515094070639,0.6369105002721385,15,11,8,5,0.3846153846153846,0.282051282051282,0.5714285714285714,0.3571428571428571,39,39,14,14,SGC2,PP1-DIA,all,1,median,1,ok,24.496409460215556
27,bt_SGC4_PP123_ann_lin_med_exdj0,SC205,-12.512820512820513,-13.857142857142858,18.76923076923077,18.285714285714285,605.025641025641,601.5714285714286,18.82652038541603,18.71660290997797,11.695905879096149,18.926954108802995,0.0971354208117219,0.4220059900460898,24.597268974941933,24.526953104114437,0.3536515094070639,0.6238502758608746,15,11,7,3,0.3846153846153846,0.282051282051282,0.5,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,median,0,ok,24.562111039528183
28,bt_SGC3_PP123_ann_lin_mean_exdj0,SC205,-12.512820512820513,-14.071428571428571,18.76923076923077,17.214285714285715,605.025641025641,603.5,18.82652038541603,17.815379734994167,11.695905879096149,18.926954108802995,0.0971354208117219,0.4005482788344157,24.597268974941933,24.56623699307649,0.3536515094070639,0.608888044945646,15,11,8,5,0.3846153846153846,0.282051282051282,0.5714285714285714,0.3571428571428571,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,mean,0,ok,24.581752984009213
29,bt_SGC3_PP123_all_lin_mean_exdj0,SC205,-12.512820512820513,-13.214285714285714,18.76923076923077,17.785714285714285,605.025641025641,608.6428571428571,18.82652038541603,18.48827538010542,11.695905879096149,18.926954108802995,0.0971354208117219,0.3801087170617622,24.597268974941933,24.670688217860015,0.3536515094070639,0.6047279770672948,15,11,8,3,0.3846153846153846,0.282051282051282,0.5714285714285714,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,all,0,mean,0,ok,24.633978596400972
30,bt_SGC2_PP1_ann_log_med_exdj0,SC205,-12.512820512820513,-14.5,18.76923076923077,17.5,605.025641025641,610.3571428571429,18.82652038541603,16.52641670113615,11.695905879096149,18.926954108802995,0.0971354208117219,0.3696432123398692,24.597268974941933,24.705407158295184,0.3536515094070639,0.5878421277998986,15,11,9,3,0.3846153846153846,0.282051282051282,0.6428571428571429,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA,annual,1,median,0,ok,24.651338066618557
31,bt_SGC4_PP123_all_lin_med_exdj0,SC205,-12.512820512820513,-12.785714285714286,18.76923076923077,18.071428571428573,605.025641025641,610.3571428571429,18.82652038541603,20.61156798241894,11.695905879096149,18.926954108802995,0.0971354208117219,0.430878538050247,24.597268974941933,24.705407158295184,0.3536515094070639,0.6354725306105392,15,11,7,2,0.3846153846153846,0.282051282051282,0.5,0.1428571428571428,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,all,0,median,0,ok,24.651338066618557
32,bt_SGC4_PP123_all_log_med_exdj0,SC205,-12.512820512820513,-12.357142857142858,18.76923076923077,18.071428571428573,605.025641025641,612.5,18.82652038541603,21.05241272711166,11.695905879096149,18.926954108802995,0.0971354208117219,0.4286933761705329,24.597268974941933,24.748737341529164,0.3536515094070639,0.6370197914596958,15,11,7,2,0.3846153846153846,0.282051282051282,0.5,0.1428571428571428,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,all,1,median,0,ok,24.67300315823555
33,bt_SGC3_PP123_ann_log_med_exdj1,SC205,-12.512820512820513,-16.642857142857142,18.76923076923077,19.357142857142858,605.025641025641,618.0714285714286,18.82652038541603,10.757057484009543,11.695905879096149,18.926954108802995,0.0971354208117219,0.3262726680370715,24.597268974941933,24.86104238706472,0.3536515094070639,0.5480479584201179,15,11,9,3,0.3846153846153846,0.282051282051282,0.6428571428571429,0.2142857142857142,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,annual,1,median,1,ok,24.729155681003327
34,bt_SGC2_PP1_ann_lin_mean_exdj1,SC205,-12.512820512820513,-14.5,18.76923076923077,18.071428571428573,605.025641025641,618.0714285714286,18.82652038541603,15.7700309939778,11.695905879096149,18.926954108802995,0.0971354208117219,0.3335281080744706,24.597268974941933,24.86104238706472,0.3536515094070639,0.564005297784432,15,11,9,2,0.3846153846153846,0.282051282051282,0.6428571428571429,0.1428571428571428,39,39,14,14,SGC2,PP1-DIA,annual,0,mean,1,ok,24.729155681003327
35,bt_SGC3_PP1_ann_lin_mean_exdj1,SC205,-12.512820512820513,-14.071428571428571,18.76923076923077,18.071428571428573,605.025641025641,619.3571428571429,18.82652038541603,15.623765257335588,11.695905879096149,18.926954108802995,0.0971354208117219,0.3060082776304451,24.597268974941933,24.886886965973524,0.3536515094070639,0.5508384270427871,15,11,9,2,0.3846153846153846,0.282051282051282,0.6428571428571429,0.1428571428571428,39,39,14,14,SGC3,PP1-DIA,annual,0,mean,1,ok,24.74207797045773
36,bt_SGC3_PP1_all_lin_med_exdj1,SC205,-12.512820512820513,-14.285714285714286,18.76923076923077,18.285714285714285,605.025641025641,650.8571428571429,18.82652038541603,20.352631078971942,11.695905879096149,18.926954108802995,0.0971354208117219,0.4227315895810155,24.597268974941933,25.511901984312008,0.3536515094070639,0.6042295831490343,15,11,7,5,0.3846153846153846,0.282051282051282,0.5,0.3571428571428571,39,39,14,14,SGC3,PP1-DIA,all,0,median,1,ok,25.054585479626972
37,bt_SGC3_PP1_all_log_med_exdj1,SC205,-12.512820512820513,-14.285714285714286,18.76923076923077,17.285714285714285,605.025641025641,656.0,18.82652038541603,18.32487436268427,11.695905879096149,18.926954108802995,0.0971354208117219,0.3490318217477787,24.597268974941933,25.612496949731398,0.3536515094070639,0.590940657598598,15,11,8,5,0.3846153846153846,0.282051282051282,0.5714285714285714,0.3571428571428571,39,39,14,14,SGC3,PP1-DIA,all,1,median,1,ok,25.104882962336667
38,bt_SGC2_PP123_all_lin_med_exdj1,SC205,-12.512820512820513,-16.642857142857142,18.76923076923077,17.5,605.025641025641,664.3571428571429,18.82652038541603,17.233687939614086,11.695905879096149,18.926954108802995,0.0971354208117219,0.4105955919753184,24.597268974941933,25.77512643726783,0.3536515094070639,0.5958346266062449,15,11,8,6,0.3846153846153846,0.282051282051282,0.5714285714285714,0.4285714285714285,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,0,median,1,ok,25.18619770610488
39,bt_SGC4_PP1_ann_lin_mean_exdj1,SC205,-12.512820512820513,-14.5,18.76923076923077,19.5,605.025641025641,671.2142857142857,18.82652038541603,16.910931134527594,11.695905879096149,18.926954108802995,0.0971354208117219,0.2862553721105063,24.597268974941933,25.907803567926894,0.3536515094070639,0.5404812017169094,15,11,9,2,0.3846153846153846,0.282051282051282,0.6428571428571429,0.1428571428571428,39,39,14,14,SGC4,PP1-DIA,annual,0,mean,1,ok,25.252536271434415
40,bt_SGC3_PP123_all_lin_med_exdj1,SC205,-12.512820512820513,-15.142857142857142,18.76923076923077,17.857142857142858,605.025641025641,671.8571428571429,18.82652038541603,18.69205331532245,11.695905879096149,18.926954108802995,0.0971354208117219,0.3746236429899421,24.597268974941933,25.920207230212164,0.3536515094070639,0.5912429604008691,15,11,8,6,0.3846153846153846,0.282051282051282,0.5714285714285714,0.4285714285714285,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,all,0,median,1,ok,25.25873810257705
41,bt_SGC3_PP123_all_lin_mean_exdj1,SC205,-12.512820512820513,-14.5,18.76923076923077,18.5,605.025641025641,677.2142857142857,18.82652038541603,19.290475602731828,11.695905879096149,18.926954108802995,0.0971354208117219,0.3606964938214338,24.597268974941933,26.023341171230985,0.3536515094070639,0.58843993621545,15,11,8,4,0.3846153846153846,0.282051282051282,0.5714285714285714,0.2857142857142857,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,all,0,mean,1,ok,25.31030507308646
42,bt_SGC2_PP123_all_log_med_exdj1,SC205,-12.512820512820513,-14.5,18.76923076923077,18.5,605.025641025641,681.0714285714286,18.82652038541603,19.84891916041613,11.695905879096149,18.926954108802995,0.0971354208117219,0.3745049884800451,24.597268974941933,26.097345239917196,0.3536515094070639,0.595884415582169,15,11,7,5,0.3846153846153846,0.282051282051282,0.5,0.3571428571428571,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,1,median,1,ok,25.347307107429565
43,bt_SGC3_PP123_all_log_med_exdj1,SC205,-12.512820512820513,-14.071428571428571,18.76923076923077,18.642857142857142,605.025641025641,682.7857142857143,18.82652038541603,19.4374979493404,11.695905879096149,18.926954108802995,0.0971354208117219,0.3414927134813786,24.597268974941933,26.130168661639257,0.3536515094070639,0.5802910420344268,15,11,7,4,0.3846153846153846,0.282051282051282,0.5,0.2857142857142857,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,all,1,median,1,ok,25.363718818290593
44,bt_SGC4_PP123_all_log_med_exdj1,SC205,-12.512820512820513,-15.142857142857142,18.76923076923077,19.571428571428573,605.025641025641,684.2857142857143,18.82652038541603,20.4651271330385,11.695905879096149,18.926954108802995,0.0971354208117219,0.4157449934023852,24.597268974941933,26.158855370327547,0.3536515094070639,0.6111880952755652,15,11,7,3,0.3846153846153846,0.282051282051282,0.5,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,all,1,median,1,ok,25.378062172634742
45,bt_SGC4_PP123_all_lin_mean_exdj0,SC205,-12.512820512820513,-15.142857142857142,18.76923076923077,19.571428571428573,605.025641025641,684.2857142857143,18.82652038541603,20.4651271330385,11.695905879096149,18.926954108802995,0.0971354208117219,0.4157449934023852,24.597268974941933,26.158855370327547,0.3536515094070639,0.6111880952755652,15,11,7,3,0.3846153846153846,0.282051282051282,0.5,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,all,0,mean,0,ok,25.378062172634742
46,bt_SGC2_PP123_all_lin_mean_exdj1,SC205,-12.512820512820513,-14.071428571428571,18.76923076923077,18.928571428571427,605.025641025641,684.9285714285714,18.82652038541603,19.732910456950865,11.695905879096149,18.926954108802995,0.0971354208117219,0.3490028406526997,24.597268974941933,26.17114004831604,0.3536515094070639,0.5843394704156774,15,11,7,3,0.3846153846153846,0.282051282051282,0.5,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,0,mean,1,ok,25.384204511628987
47,bt_SGC2_PP123_all_lin_mean_exdj0,SC205,-12.512820512820513,-14.071428571428571,18.76923076923077,18.928571428571427,605.025641025641,684.9285714285714,18.82652038541603,19.732910456950865,11.695905879096149,18.926954108802995,0.0971354208117219,0.3490028406526997,24.597268974941933,26.17114004831604,0.3536515094070639,0.5843394704156774,15,11,7,3,0.3846153846153846,0.282051282051282,0.5,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,0,mean,0,ok,25.384204511628987
48,bt_SGC3_PP123_ann_lin_mean_exdj1,SC205,-12.512820512820513,-16.857142857142858,18.76923076923077,19.571428571428573,605.025641025641,689.4285714285714,18.82652038541603,14.49718480764244,11.695905879096149,18.926954108802995,0.0971354208117219,0.2972668623869908,24.597268974941933,26.25697186327036,0.3536515094070639,0.5402415504020656,15,11,9,2,0.3846153846153846,0.282051282051282,0.6428571428571429,0.1428571428571428,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,mean,1,ok,25.427120419106146
49,bt_SGC2_PP123_ann_lin_mean_exdj1,SC205,-12.512820512820513,-16.857142857142858,18.76923076923077,20.0,605.025641025641,695.8571428571429,18.82652038541603,14.49718480764244,11.695905879096149,18.926954108802995,0.0971354208117219,0.2855524617299693,24.597268974941933,26.379104284587505,0.3536515094070639,0.5351193954267461,15,11,9,2,0.3846153846153846,0.282051282051282,0.6428571428571429,0.1428571428571428,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,mean,1,ok,25.48818662976472
50,bt_SGC4_PP123_ann_lin_mean_exdj0,SC205,-12.512820512820513,-16.428571428571427,18.76923076923077,19.857142857142858,605.025641025641,709.5714285714286,18.82652038541603,19.45756764797466,11.695905879096149,18.926954108802995,0.0971354208117219,0.4034418390458258,24.597268974941933,26.63778197544661,0.3536515094070639,0.596156749913302,15,11,7,3,0.3846153846153846,0.282051282051282,0.5,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,mean,0,ok,25.61752547519427
51,bt_SGC2_PP1_all_lin_med_exdj1,SC205,-12.512820512820513,-17.714285714285715,18.76923076923077,18.714285714285715,605.025641025641,716.0,18.82652038541603,17.842422504142384,11.695905879096149,18.926954108802995,0.0971354208117219,0.4062412609240658,24.597268974941933,26.758176320519304,0.3536515094070639,0.5852527869300957,15,11,8,5,0.3846153846153846,0.282051282051282,0.5714285714285714,0.3571428571428571,39,39,14,14,SGC2,PP1-DIA,all,0,median,1,ok,25.67772264773062
52,bt_SGC3_PP1_all_log_mean_exdj0,SC205,-12.512820512820513,-18.785714285714285,18.76923076923077,19.214285714285715,605.025641025641,724.3571428571429,18.82652038541603,16.986789585091213,11.695905879096149,18.926954108802995,0.0971354208117219,0.4281796573187956,24.597268974941933,26.913883830787835,0.3536515094070639,0.583824822653456,15,11,8,4,0.3846153846153846,0.282051282051282,0.5714285714285714,0.2857142857142857,39,39,14,14,SGC3,PP1-DIA,all,1,mean,0,ok,25.755576402864882
