threeday_yrmo,threeday_yr,year,dayofyear,varsalt2_PSU_0-4m
2818,235,2016,338,27.4
2819,235,2016,338,27.4
2820,235,2016,338,27.4
2821,236,2016,341,27.6
2822,236,2016,341,27.6
2823,236,2016,341,27.6
2824,236,2016,341,27.6
2825,236,2016,341,27.6
2826,236,2016,341,27.6
2827,236,2016,341,27.6
2828,236,2016,341,27.6
2829,236,2016,341,27.6
2830,236,2016,341,27.6
2831,236,2016,341,27.6
2832,236,2016,341,27.6
2833,237,2016,344,27.5
2834,237,2016,344,27.5
2835,237,2016,344,27.5
2836,237,2016,344,27.5
2837,237,2016,344,27.5
2838,237,2016,344,27.5
2839,237,2016,344,27.5
2840,237,2016,344,27.5
2841,237,2016,344,27.5
2842,237,2016,344,27.5
2843,237,2016,344,27.5
2844,237,2016,344,27.5
2845,238,2016,347,27.6
2846,238,2016,347,27.6
2847,238,2016,347,27.6
2848,238,2016,347,27.6
2849,238,2016,347,27.6
2850,238,2016,347,27.6
2851,238,2016,347,27.6
2852,238,2016,347,27.6
2853,238,2016,347,27.6
2854,238,2016,347,27.6
2855,238,2016,347,27.6
2856,238,2016,347,27.6
2857,239,2016,350,27.7
2858,239,2016,350,27.7
2859,239,2016,350,27.7
2860,239,2016,350,27.7
2861,239,2016,350,27.7
2862,239,2016,350,27.7
2863,239,2016,350,27.7
2864,239,2016,350,27.7
2865,239,2016,350,27.7
2866,239,2016,350,27.7
2867,239,2016,350,27.7
2868,239,2016,350,27.7
2869,240,2016,353,27.7
2870,240,2016,353,27.7
2871,240,2016,353,27.7
2872,240,2016,353,27.7
2873,240,2016,353,27.7
2874,240,2016,353,27.7
2875,240,2016,353,27.7
2876,240,2016,353,27.7
2877,240,2016,353,27.7
2878,240,2016,353,27.7
2879,240,2016,353,27.7
2880,240,2016,353,27.7
2881,241,2016,356,27.8
2882,241,2016,356,27.8
2883,241,2016,356,27.8
2884,241,2016,356,27.8
2885,241,2016,356,27.8
2886,241,2016,356,27.8
2887,241,2016,356,27.8
2888,241,2016,356,27.8
2889,241,2016,356,27.8
2890,241,2016,356,27.8
2891,241,2016,356,27.8
2892,241,2016,356,27.8
2893,242,2016,359,27.8
2894,242,2016,359,27.8
2895,242,2016,359,27.8
2896,242,2016,359,27.8
2897,242,2016,359,27.8
2898,242,2016,359,27.8
2899,242,2016,359,27.8
2900,242,2016,359,27.8
2901,242,2016,359,27.8
2902,242,2016,359,27.8
2903,242,2016,359,27.8
2904,242,2016,359,27.8
2905,243,2016,362,27.7
2906,243,2016,362,27.7
2907,243,2016,362,27.7
2908,243,2016,362,27.7
2909,243,2016,362,27.7
2910,243,2016,362,27.7
2911,243,2016,362,27.7
2912,243,2016,362,27.7
2913,243,2016,362,27.7
2914,243,2016,362,27.7
2915,243,2016,362,27.7
2916,243,2016,362,27.7
2917,244,2016,365,27.7
2918,244,2016,365,27.7
2919,244,2016,365,27.7
2920,244,2016,365,27.7
2921,244,2016,365,27.7
2922,244,2016,365,27.7
2923,244,2016,365,27.7
2924,244,2016,365,27.7
2925,244,2016,365,27.7
2926,244,2016,365,27.7
2927,244,2016,365,27.7
2928,244,2016,365,27.7
2929,245,2017,2,27.8
2930,245,2017,2,27.8
2931,245,2017,2,27.8
2932,245,2017,2,27.8
2933,245,2017,2,27.8
2934,245,2017,2,27.8
2935,245,2017,2,27.8
2936,245,2017,2,27.8
2937,245,2017,2,27.8
2938,245,2017,2,27.8
2939,245,2017,2,27.8
2940,245,2017,2,27.8
2941,246,2017,5,27.8
2942,246,2017,5,27.8
2943,246,2017,5,27.8
2944,246,2017,5,27.8
2945,246,2017,5,27.8
2946,246,2017,5,27.8
2947,246,2017,5,27.8
2948,246,2017,5,27.8
2949,246,2017,5,27.8
2950,246,2017,5,27.8
2951,246,2017,5,27.8
2952,246,2017,5,27.8
2953,247,2017,8,27.8
2954,247,2017,8,27.8
2955,247,2017,8,27.8
2956,247,2017,8,27.8
2957,247,2017,8,27.8
2958,247,2017,8,27.8
2959,247,2017,8,27.8
2960,247,2017,8,27.8
2961,247,2017,8,27.8
2962,247,2017,8,27.8
2963,247,2017,8,27.8
2964,247,2017,8,27.8
2965,248,2017,11,27.9
2966,248,2017,11,27.9
2967,248,2017,11,27.9
2968,248,2017,11,27.9
2969,248,2017,11,27.9
2970,248,2017,11,27.9
2971,248,2017,11,27.9
2972,248,2017,11,27.9
2973,248,2017,11,27.9
2974,248,2017,11,27.9
2975,248,2017,11,27.9
2976,248,2017,11,27.9
2977,249,2017,14,28.0
2978,249,2017,14,28.0
2979,249,2017,14,28.0
2980,249,2017,14,28.0
2981,249,2017,14,28.0
2982,249,2017,14,28.0
2983,249,2017,14,28.0
2984,249,2017,14,28.0
2985,249,2017,14,28.0
2986,249,2017,14,28.0
2987,249,2017,14,28.0
2988,249,2017,14,28.0
2989,250,2017,17,28.0
2990,250,2017,17,28.0
2991,250,2017,17,28.0
2992,250,2017,17,28.0
2993,250,2017,17,28.0
2994,250,2017,17,28.0
2995,250,2017,17,28.0
2996,250,2017,17,28.0
2997,250,2017,17,28.0
2998,250,2017,17,28.0
2999,250,2017,17,28.0
3000,250,2017,17,28.0
3001,251,2017,20,28.0
3002,251,2017,20,28.0
3003,251,2017,20,28.0
3004,251,2017,20,28.0
3005,251,2017,20,28.0
3006,251,2017,20,28.0
3007,251,2017,20,28.0
3008,251,2017,20,28.0
3009,251,2017,20,28.0
3010,251,2017,20,28.0
3011,251,2017,20,28.0
3012,251,2017,20,28.0
3013,252,2017,23,27.9
3014,252,2017,23,27.9
3015,252,2017,23,27.9
3016,252,2017,23,27.9
3017,252,2017,23,27.9
3018,252,2017,23,27.9
3019,252,2017,23,27.9
3020,252,2017,23,27.9
3021,252,2017,23,27.9
3022,252,2017,23,27.9
3023,252,2017,23,27.9
3024,252,2017,23,27.9
3025,253,2017,26,27.9
3026,253,2017,26,27.9
3027,253,2017,26,27.9
3028,253,2017,26,27.9
3029,253,2017,26,27.9
3030,253,2017,26,27.9
3031,253,2017,26,27.9
3032,253,2017,26,27.9
3033,253,2017,26,27.9
3034,253,2017,26,27.9
3035,253,2017,26,27.9
3036,253,2017,26,27.9
3037,254,2017,29,27.9
3038,254,2017,29,27.9
3039,254,2017,29,27.9
3040,254,2017,29,27.9
3041,254,2017,29,27.9
3042,254,2017,29,27.9
3043,254,2017,29,27.9
3044,254,2017,29,27.9
3045,254,2017,29,27.9
3046,254,2017,29,27.9
3047,254,2017,29,27.9
3048,254,2017,29,27.9
3049,255,2017,32,28.0
3050,255,2017,32,28.0
3051,255,2017,32,28.0
3052,255,2017,32,28.0
3053,255,2017,32,28.0
3054,255,2017,32,28.0
3055,255,2017,32,28.0
3056,255,2017,32,28.0
3057,255,2017,32,28.0
3058,255,2017,32,28.0
3059,255,2017,32,28.0
3060,255,2017,32,28.0
3061,256,2017,35,28.0
3062,256,2017,35,28.0
3063,256,2017,35,28.0
3064,256,2017,35,28.0
3065,256,2017,35,28.0
3066,256,2017,35,28.0
3067,256,2017,35,28.0
3068,256,2017,35,28.0
3069,256,2017,35,28.0
3070,256,2017,35,28.0
3071,256,2017,35,28.0
3072,256,2017,35,28.0
3073,257,2017,38,27.9
3074,257,2017,38,27.9
3075,257,2017,38,27.9
3076,257,2017,38,27.9
3077,257,2017,38,27.9
3078,257,2017,38,27.9
3079,257,2017,38,27.9
3080,257,2017,38,27.9
3081,257,2017,38,27.9
3082,257,2017,38,27.9
3083,257,2017,38,27.9
3084,257,2017,38,27.9
3085,258,2017,41,27.9
3086,258,2017,41,27.9
3087,258,2017,41,27.9
3088,258,2017,41,27.9
3089,258,2017,41,27.9
3090,258,2017,41,27.9
3091,258,2017,41,27.9
3092,258,2017,41,27.9
3093,258,2017,41,27.9
3094,258,2017,41,27.9
3095,258,2017,41,27.9
3096,258,2017,41,27.9
3097,259,2017,44,28.0
3098,259,2017,44,28.0
3099,259,2017,44,28.0
3100,259,2017,44,28.0
3101,259,2017,44,28.0
3102,259,2017,44,28.0
3103,259,2017,44,28.0
3104,259,2017,44,28.0
3105,259,2017,44,28.0
3106,259,2017,44,28.0
3107,259,2017,44,28.0
3108,259,2017,44,28.0
3109,260,2017,47,28.0
3110,260,2017,47,28.0
3111,260,2017,47,28.0
3112,260,2017,47,28.0
3113,260,2017,47,28.0
3114,260,2017,47,28.0
3115,260,2017,47,28.0
3116,260,2017,47,28.0
3117,260,2017,47,28.0
3118,260,2017,47,28.0
3119,260,2017,47,28.0
3120,260,2017,47,28.0
3121,261,2017,50,27.9
3122,261,2017,50,27.9
3123,261,2017,50,27.9
3124,261,2017,50,27.9
3125,261,2017,50,27.9
3126,261,2017,50,27.9
3127,261,2017,50,27.9
3128,261,2017,50,27.9
3129,261,2017,50,27.9
3130,261,2017,50,27.9
3131,261,2017,50,27.9
3132,261,2017,50,27.9
3133,262,2017,53,27.8
3134,262,2017,53,27.8
3135,262,2017,53,27.8
3136,262,2017,53,27.8
3137,262,2017,53,27.8
3138,262,2017,53,27.8
3139,262,2017,53,27.8
3140,262,2017,53,27.8
3141,262,2017,53,27.8
3142,262,2017,53,27.8
3143,262,2017,53,27.8
3144,262,2017,53,27.8
3145,263,2017,56,27.8
3146,263,2017,56,27.8
3147,263,2017,56,27.8
3148,263,2017,56,27.8
3149,263,2017,56,27.8
3150,263,2017,56,27.8
3151,263,2017,56,27.8
3152,263,2017,56,27.8
3153,263,2017,56,27.8
3154,263,2017,56,27.8
3155,263,2017,56,27.8
3156,263,2017,56,27.8
3157,264,2017,59,28.0
3158,264,2017,59,28.0
3159,264,2017,59,28.0
3160,264,2017,59,28.0
3161,264,2017,59,28.0
3162,264,2017,59,28.0
3163,264,2017,59,28.0
3164,264,2017,59,28.0
3165,264,2017,59,28.0
3166,264,2017,59,28.0
3167,264,2017,59,28.0
3168,264,2017,59,28.0
3169,265,2017,62,28.0
3170,265,2017,62,28.0
3171,265,2017,62,28.0
3172,265,2017,62,28.0
3173,265,2017,62,28.0
3174,265,2017,62,28.0
3175,265,2017,62,28.0
3176,265,2017,62,28.0
3177,265,2017,62,28.0
3178,265,2017,62,28.0
3179,265,2017,62,28.0
3180,265,2017,62,28.0
3181,266,2017,65,28.1
3182,266,2017,65,28.1
3183,266,2017,65,28.1
3184,266,2017,65,28.1
3185,266,2017,65,28.1
3186,266,2017,65,28.1
3187,266,2017,65,28.1
3188,266,2017,65,28.1
3189,266,2017,65,28.1
3190,266,2017,65,28.1
3191,266,2017,65,28.1
3192,266,2017,65,28.1
3193,267,2017,68,28.0
3194,267,2017,68,28.0
3195,267,2017,68,28.0
3196,267,2017,68,28.0
3197,267,2017,68,28.0
3198,267,2017,68,28.0
3199,267,2017,68,28.0
3200,267,2017,68,28.0
3201,267,2017,68,28.0
3202,267,2017,68,28.0
3203,267,2017,68,28.0
3204,267,2017,68,28.0
3205,268,2017,71,28.0
3206,268,2017,71,28.0
3207,268,2017,71,28.0
3208,268,2017,71,28.0
3209,268,2017,71,28.0
3210,268,2017,71,28.0
3211,268,2017,71,28.0
3212,268,2017,71,28.0
3213,268,2017,71,28.0
3214,268,2017,71,28.0
3215,268,2017,71,28.0
3216,268,2017,71,28.0
3217,269,2017,74,28.0
3218,269,2017,74,28.0
3219,269,2017,74,28.0
3220,269,2017,74,28.0
3221,269,2017,74,28.0
3222,269,2017,74,28.0
3223,269,2017,74,28.0
3224,269,2017,74,28.0
3225,269,2017,74,28.0
3226,269,2017,74,28.0
3227,269,2017,74,28.0
3228,269,2017,74,28.0
3229,270,2017,77,27.9
3230,270,2017,77,27.9
3231,270,2017,77,27.9
3232,270,2017,77,27.9
3233,270,2017,77,27.9
3234,270,2017,77,27.9
3235,270,2017,77,27.9
3236,270,2017,77,27.9
3237,270,2017,77,27.9
3238,270,2017,77,27.9
3239,270,2017,77,27.9
3240,270,2017,77,27.9
3241,271,2017,80,27.9
3242,271,2017,80,27.9
3243,271,2017,80,27.9
3244,271,2017,80,27.9
3245,271,2017,80,27.9
3246,271,2017,80,27.9
3247,271,2017,80,27.9
3248,271,2017,80,27.9
3249,271,2017,80,27.9
3250,271,2017,80,27.9
3251,271,2017,80,27.9
3252,271,2017,80,27.9
3253,272,2017,83,27.7
3254,272,2017,83,27.7
3255,272,2017,83,27.7
3256,272,2017,83,27.7
3257,272,2017,83,27.7
3258,272,2017,83,27.7
3259,272,2017,83,27.7
3260,272,2017,83,27.7
3261,272,2017,83,27.7
3262,272,2017,83,27.7
3263,272,2017,83,27.7
3264,272,2017,83,27.7
3265,273,2017,86,27.8
3266,273,2017,86,27.8
3267,273,2017,86,27.8
3268,273,2017,86,27.8
3269,273,2017,86,27.8
3270,273,2017,86,27.8
3271,273,2017,86,27.8
3272,273,2017,86,27.8
3273,273,2017,86,27.8
3274,273,2017,86,27.8
3275,273,2017,86,27.8
3276,273,2017,86,27.8
3277,274,2017,89,28.0
3278,274,2017,89,28.0
3279,274,2017,89,28.0
3280,274,2017,89,28.0
3281,274,2017,89,28.0
3282,274,2017,89,28.0
3283,274,2017,89,28.0
3284,274,2017,89,28.0
3285,274,2017,89,28.0
3286,274,2017,89,28.0
3287,274,2017,89,28.0
3288,274,2017,89,28.0
3289,275,2017,92,27.9
3290,275,2017,92,27.9
3291,275,2017,92,27.9
3292,275,2017,92,27.9
3293,275,2017,92,27.9
3294,275,2017,92,27.9
3295,275,2017,92,27.9
3296,275,2017,92,27.9
3297,275,2017,92,27.9
3298,275,2017,92,27.9
3299,275,2017,92,27.9
3300,275,2017,92,27.9
3301,276,2017,95,27.9
3302,276,2017,95,27.9
3303,276,2017,95,27.9
3304,276,2017,95,27.9
3305,276,2017,95,27.9
3306,276,2017,95,27.9
3307,276,2017,95,27.9
3308,276,2017,95,27.9
3309,276,2017,95,27.9
3310,276,2017,95,27.9
3311,276,2017,95,27.9
3312,276,2017,95,27.9
3313,277,2017,98,27.9
3314,277,2017,98,27.9
3315,277,2017,98,27.9
3316,277,2017,98,27.9
3317,277,2017,98,27.9
3318,277,2017,98,27.9
3319,277,2017,98,27.9
3320,277,2017,98,27.9
3321,277,2017,98,27.9
3322,277,2017,98,27.9
3323,277,2017,98,27.9
3324,277,2017,98,27.9
3325,278,2017,101,28.0
3326,278,2017,101,28.0
3327,278,2017,101,28.0
3328,278,2017,101,28.0
3329,278,2017,101,28.0
3330,278,2017,101,28.0
3331,278,2017,101,28.0
3332,278,2017,101,28.0
3333,278,2017,101,28.0
3334,278,2017,101,28.0
3335,278,2017,101,28.0
3336,278,2017,101,28.0
3337,279,2017,104,27.8
3338,279,2017,104,27.8
3339,279,2017,104,27.8
3340,279,2017,104,27.8
3341,279,2017,104,27.8
3342,279,2017,104,27.8
3343,279,2017,104,27.8
3344,279,2017,104,27.8
3345,279,2017,104,27.8
3346,279,2017,104,27.8
3347,279,2017,104,27.8
3348,279,2017,104,27.8
3349,280,2017,107,27.8
3350,280,2017,107,27.8
3351,280,2017,107,27.8
3352,280,2017,107,27.8
3353,280,2017,107,27.8
3354,280,2017,107,27.8
3355,280,2017,107,27.8
3356,280,2017,107,27.8
3357,280,2017,107,27.8
3358,280,2017,107,27.8
3359,280,2017,107,27.8
3360,280,2017,107,27.8
3361,281,2017,110,27.4
3362,281,2017,110,27.4
3363,281,2017,110,27.4
3364,281,2017,110,27.4
3365,281,2017,110,27.4
3366,281,2017,110,27.4
3367,281,2017,110,27.4
3368,281,2017,110,27.4
3369,281,2017,110,27.4
3370,281,2017,110,27.4
3371,281,2017,110,27.4
3372,281,2017,110,27.4
3373,282,2017,113,27.3
3374,282,2017,113,27.3
3375,282,2017,113,27.3
3376,282,2017,113,27.3
3377,282,2017,113,27.3
3378,282,2017,113,27.3
3379,282,2017,113,27.3
3380,282,2017,113,27.3
3381,282,2017,113,27.3
3382,282,2017,113,27.3
3383,282,2017,113,27.3
3384,282,2017,113,27.3
3385,283,2017,116,27.3
3386,283,2017,116,27.3
3387,283,2017,116,27.3
3388,283,2017,116,27.3
3389,283,2017,116,27.3
3390,283,2017,116,27.3
3391,283,2017,116,27.3
3392,283,2017,116,27.3
3393,283,2017,116,27.3
3394,283,2017,116,27.3
3395,283,2017,116,27.3
3396,283,2017,116,27.3
3397,284,2017,119,27.5
3398,284,2017,119,27.5
3399,284,2017,119,27.5
3400,284,2017,119,27.5
3401,284,2017,119,27.5
3402,284,2017,119,27.5
3403,284,2017,119,27.5
3404,284,2017,119,27.5
3405,284,2017,119,27.5
3406,284,2017,119,27.5
3407,284,2017,119,27.5
3408,284,2017,119,27.5
3409,285,2017,122,27.5
3410,285,2017,122,27.5
3411,285,2017,122,27.5
3412,285,2017,122,27.5
3413,285,2017,122,27.5
3414,285,2017,122,27.5
3415,285,2017,122,27.5
3416,285,2017,122,27.5
3417,285,2017,122,27.5
3418,285,2017,122,27.5
3419,285,2017,122,27.5
3420,285,2017,122,27.5
3421,286,2017,125,27.5
3422,286,2017,125,27.5
3423,286,2017,125,27.5
3424,286,2017,125,27.5
3425,286,2017,125,27.5
3426,286,2017,125,27.5
3427,286,2017,125,27.5
3428,286,2017,125,27.5
3429,286,2017,125,27.5
3430,286,2017,125,27.5
3431,286,2017,125,27.5
3432,286,2017,125,27.5
3433,287,2017,128,27.4
3434,287,2017,128,27.4
3435,287,2017,128,27.4
3436,287,2017,128,27.4
3437,287,2017,128,27.4
3438,287,2017,128,27.4
3439,287,2017,128,27.4
3440,287,2017,128,27.4
3441,287,2017,128,27.4
3442,287,2017,128,27.4
3443,287,2017,128,27.4
3444,287,2017,128,27.4
3445,288,2017,131,27.4
3446,288,2017,131,27.4
3447,288,2017,131,27.4
3448,288,2017,131,27.4
3449,288,2017,131,27.4
3450,288,2017,131,27.4
3451,288,2017,131,27.4
3452,288,2017,131,27.4
3453,288,2017,131,27.4
3454,288,2017,131,27.4
3455,288,2017,131,27.4
3456,288,2017,131,27.4
3457,289,2017,134,27.0
3458,289,2017,134,27.0
3459,289,2017,134,27.0
3460,289,2017,134,27.0
3461,289,2017,134,27.0
3462,289,2017,134,27.0
3463,289,2017,134,27.0
3464,289,2017,134,27.0
3465,289,2017,134,27.0
3466,289,2017,134,27.0
3467,289,2017,134,27.0
3468,289,2017,134,27.0
3469,290,2017,137,26.6
3470,290,2017,137,26.6
3471,290,2017,137,26.6
3472,290,2017,137,26.6
3473,290,2017,137,26.6
3474,290,2017,137,26.6
3475,290,2017,137,26.6
3476,290,2017,137,26.6
3477,290,2017,137,26.6
3478,290,2017,137,26.6
3479,290,2017,137,26.6
3480,290,2017,137,26.6
3481,291,2017,140,26.6
3482,291,2017,140,26.6
3483,291,2017,140,26.6
3484,291,2017,140,26.6
3485,291,2017,140,26.6
3486,291,2017,140,26.6
3487,291,2017,140,26.6
3488,291,2017,140,26.6
3489,291,2017,140,26.6
3490,291,2017,140,26.6
3491,291,2017,140,26.6
3492,291,2017,140,26.6
3493,292,2017,143,26.6
3494,292,2017,143,26.6
3495,292,2017,143,26.6
3496,292,2017,143,26.6
3497,292,2017,143,26.6
3498,292,2017,143,26.6
3499,292,2017,143,26.6
3500,292,2017,143,26.6
3501,292,2017,143,26.6
3502,292,2017,143,26.6
3503,292,2017,143,26.6
3504,292,2017,143,26.6
3505,293,2017,146,26.9
3506,293,2017,146,26.9
3507,293,2017,146,26.9
3508,293,2017,146,26.9
3509,293,2017,146,26.9
3510,293,2017,146,26.9
3511,293,2017,146,26.9
3512,293,2017,146,26.9
3513,293,2017,146,26.9
3514,293,2017,146,26.9
3515,293,2017,146,26.9
3516,293,2017,146,26.9
3517,294,2017,149,27.0
3518,294,2017,149,27.0
3519,294,2017,149,27.0
3520,294,2017,149,27.0
3521,294,2017,149,27.0
3522,294,2017,149,27.0
3523,294,2017,149,27.0
3524,294,2017,149,27.0
3525,294,2017,149,27.0
3526,294,2017,149,27.0
3527,294,2017,149,27.0
3528,294,2017,149,27.0
3529,295,2017,152,26.6
3530,295,2017,152,26.6
3531,295,2017,152,26.6
3532,295,2017,152,26.6
3533,295,2017,152,26.6
3534,295,2017,152,26.6
3535,295,2017,152,26.6
3536,295,2017,152,26.6
3537,295,2017,152,26.6
3538,295,2017,152,26.6
3539,295,2017,152,26.6
3540,295,2017,152,26.6
3541,296,2017,155,26.5
3542,296,2017,155,26.5
3543,296,2017,155,26.5
3544,296,2017,155,26.5
3545,296,2017,155,26.5
3546,296,2017,155,26.5
3547,296,2017,155,26.5
3548,296,2017,155,26.5
3549,296,2017,155,26.5
3550,296,2017,155,26.5
3551,296,2017,155,26.5
3552,296,2017,155,26.5
3553,297,2017,158,26.5
3554,297,2017,158,26.5
3555,297,2017,158,26.5
3556,297,2017,158,26.5
3557,297,2017,158,26.5
3558,297,2017,158,26.5
3559,297,2017,158,26.5
3560,297,2017,158,26.5
3561,297,2017,158,26.5
3562,297,2017,158,26.5
3563,297,2017,158,26.5
3564,297,2017,158,26.5
3565,298,2017,161,25.5
3566,298,2017,161,25.5
3567,298,2017,161,25.5
3568,298,2017,161,25.5
3569,298,2017,161,25.5
3570,298,2017,161,25.5
3571,298,2017,161,25.5
3572,298,2017,161,25.5
3573,298,2017,161,25.5
3574,298,2017,161,25.5
3575,298,2017,161,25.5
3576,298,2017,161,25.5
3577,299,2017,164,25.7
3578,299,2017,164,25.7
3579,299,2017,164,25.7
3580,299,2017,164,25.7
3581,299,2017,164,25.7
3582,299,2017,164,25.7
3583,299,2017,164,25.7
3584,299,2017,164,25.7
3585,299,2017,164,25.7
3586,299,2017,164,25.7
3587,299,2017,164,25.7
3588,299,2017,164,25.7
3589,300,2017,167,25.0
3590,300,2017,167,25.0
3591,300,2017,167,25.0
3592,300,2017,167,25.0
3593,300,2017,167,25.0
3594,300,2017,167,25.0
3595,300,2017,167,25.0
3596,300,2017,167,25.0
3597,300,2017,167,25.0
3598,300,2017,167,25.0
3599,300,2017,167,25.0
3600,300,2017,167,25.0
3601,301,2017,170,25.0
3602,301,2017,170,25.0
3603,301,2017,170,25.0
3604,301,2017,170,25.0
3605,301,2017,170,25.0
3606,301,2017,170,25.0
3607,301,2017,170,25.0
3608,301,2017,170,25.0
3609,301,2017,170,25.0
3610,301,2017,170,25.0
3611,301,2017,170,25.0
3612,301,2017,170,25.0
3613,302,2017,173,25.1
3614,302,2017,173,25.1
3615,302,2017,173,25.1
3616,302,2017,173,25.1
3617,302,2017,173,25.1
3618,302,2017,173,25.1
3619,302,2017,173,25.1
3620,302,2017,173,25.1
3621,302,2017,173,25.1
3622,302,2017,173,25.1
3623,302,2017,173,25.1
3624,302,2017,173,25.1
3625,303,2017,176,25.9
3626,303,2017,176,25.9
3627,303,2017,176,25.9
3628,303,2017,176,25.9
3629,303,2017,176,25.9
3630,303,2017,176,25.9
3631,303,2017,176,25.9
3632,303,2017,176,25.9
3633,303,2017,176,25.9
3634,303,2017,176,25.9
3635,303,2017,176,25.9
3636,303,2017,176,25.9
3637,304,2017,179,26.2
3638,304,2017,179,26.2
3639,304,2017,179,26.2
3640,304,2017,179,26.2
3641,304,2017,179,26.2
3642,304,2017,179,26.2
3643,304,2017,179,26.2
3644,304,2017,179,26.2
3645,304,2017,179,26.2
3646,304,2017,179,26.2
3647,304,2017,179,26.2
3648,304,2017,179,26.2
3649,305,2017,182,26.2
3650,305,2017,182,26.2
3651,305,2017,182,26.2
3652,305,2017,182,26.2
3653,305,2017,182,26.2
3654,305,2017,182,26.2
3655,305,2017,182,26.2
3656,305,2017,182,26.2
3657,305,2017,182,26.2
3658,305,2017,182,26.2
3659,305,2017,182,26.2
3660,305,2017,182,26.2
3661,306,2017,185,25.9
3662,306,2017,185,25.9
3663,306,2017,185,25.9
3664,306,2017,185,25.9
3665,306,2017,185,25.9
3666,306,2017,185,25.9
3667,306,2017,185,25.9
3668,306,2017,185,25.9
3669,306,2017,185,25.9
3670,306,2017,185,25.9
3671,306,2017,185,25.9
3672,306,2017,185,25.9
3673,307,2017,188,26.1
3674,307,2017,188,26.1
3675,307,2017,188,26.1
3676,307,2017,188,26.1
3677,307,2017,188,26.1
3678,307,2017,188,26.1
3679,307,2017,188,26.1
3680,307,2017,188,26.1
3681,307,2017,188,26.1
3682,307,2017,188,26.1
3683,307,2017,188,26.1
3684,307,2017,188,26.1
3685,308,2017,191,26.0
3686,308,2017,191,26.0
3687,308,2017,191,26.0
3688,308,2017,191,26.0
3689,308,2017,191,26.0
3690,308,2017,191,26.0
3691,308,2017,191,26.0
3692,308,2017,191,26.0
3693,308,2017,191,26.0
3694,308,2017,191,26.0
3695,308,2017,191,26.0
3696,308,2017,191,26.0
3697,309,2017,194,26.1
3698,309,2017,194,26.1
3699,309,2017,194,26.1
3700,309,2017,194,26.1
3701,309,2017,194,26.1
3702,309,2017,194,26.1
3703,309,2017,194,26.1
3704,309,2017,194,26.1
3705,309,2017,194,26.1
3706,309,2017,194,26.1
3707,309,2017,194,26.1
3708,309,2017,194,26.1
3709,310,2017,197,26.2
3710,310,2017,197,26.2
3711,310,2017,197,26.2
3712,310,2017,197,26.2
3713,310,2017,197,26.2
3714,310,2017,197,26.2
3715,310,2017,197,26.2
3716,310,2017,197,26.2
3717,310,2017,197,26.2
3718,310,2017,197,26.2
3719,310,2017,197,26.2
3720,310,2017,197,26.2
3721,311,2017,200,26.3
3722,311,2017,200,26.3
3723,311,2017,200,26.3
3724,311,2017,200,26.3
3725,311,2017,200,26.3
3726,311,2017,200,26.3
3727,311,2017,200,26.3
3728,311,2017,200,26.3
3729,311,2017,200,26.3
3730,311,2017,200,26.3
3731,311,2017,200,26.3
3732,311,2017,200,26.3
3733,312,2017,203,26.1
3734,312,2017,203,26.1
3735,312,2017,203,26.1
3736,312,2017,203,26.1
3737,312,2017,203,26.1
3738,312,2017,203,26.1
3739,312,2017,203,26.1
3740,312,2017,203,26.1
3741,312,2017,203,26.1
3742,312,2017,203,26.1
3743,312,2017,203,26.1
3744,312,2017,203,26.1
3745,313,2017,206,26.5
3746,313,2017,206,26.5
3747,313,2017,206,26.5
3748,313,2017,206,26.5
3749,313,2017,206,26.5
3750,313,2017,206,26.5
3751,313,2017,206,26.5
3752,313,2017,206,26.5
3753,313,2017,206,26.5
3754,313,2017,206,26.5
3755,313,2017,206,26.5
3756,313,2017,206,26.5
3757,314,2017,209,26.8
3758,314,2017,209,26.8
3759,314,2017,209,26.8
3760,314,2017,209,26.8
3761,314,2017,209,26.8
3762,314,2017,209,26.8
3763,314,2017,209,26.8
3764,314,2017,209,26.8
3765,314,2017,209,26.8
3766,314,2017,209,26.8
3767,314,2017,209,26.8
3768,314,2017,209,26.8
3769,315,2017,212,26.7
3770,315,2017,212,26.7
3771,315,2017,212,26.7
3772,315,2017,212,26.7
3773,315,2017,212,26.7
3774,315,2017,212,26.7
3775,315,2017,212,26.7
3776,315,2017,212,26.7
3777,315,2017,212,26.7
3778,315,2017,212,26.7
3779,315,2017,212,26.7
3780,315,2017,212,26.7
3781,316,2017,215,26.8
3782,316,2017,215,26.8
3783,316,2017,215,26.8
3784,316,2017,215,26.8
3785,316,2017,215,26.8
3786,316,2017,215,26.8
3787,316,2017,215,26.8
3788,316,2017,215,26.8
3789,316,2017,215,26.8
3790,316,2017,215,26.8
3791,316,2017,215,26.8
3792,316,2017,215,26.8
3793,317,2017,218,27.0
3794,317,2017,218,27.0
3795,317,2017,218,27.0
3796,317,2017,218,27.0
3797,317,2017,218,27.0
3798,317,2017,218,27.0
3799,317,2017,218,27.0
3800,317,2017,218,27.0
3801,317,2017,218,27.0
3802,317,2017,218,27.0
3803,317,2017,218,27.0
3804,317,2017,218,27.0
3805,318,2017,221,27.2
3806,318,2017,221,27.2
3807,318,2017,221,27.2
3808,318,2017,221,27.2
3809,318,2017,221,27.2
3810,318,2017,221,27.2
3811,318,2017,221,27.2
3812,318,2017,221,27.2
3813,318,2017,221,27.2
3814,318,2017,221,27.2
