Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,22.255015486081206,15.285714285714286,495.2857142857143,-9.142857142857142,0.45058926307584046,0.6597027960646569,18.926954108802995,19.761976477207796
C09,24.597268974941933,18.76923076923077,605.025641025641,-12.512820512820513,0.09713542081172197,0.3536515094070639,11.695905879096149,18.82652038541603
