Date,SalinVertMean10m
1996-09-15,25.52671588188348
1996-10-15,26.289744612928974
1996-11-15,26.1451316839585
1996-12-15,26.348762968874702
1997-01-15,26.263028731045488
1997-02-15,26.386452513966486
1997-03-15,26.556165203511572
1997-04-15,26.13782920989625
1997-05-15,24.268196328810856
1997-06-15,21.76207102952913
1997-07-15,21.57428172386273
1997-08-15,23.601775738228252
1997-09-15,24.930546687948922
1997-10-15,25.498703112529927
1997-11-15,25.331504389465284
1997-12-15,25.82930965682362
1998-01-15,26.105586592178774
1998-02-15,26.170311252992818
1998-03-15,25.966679968076615
1998-04-15,26.049441340782124
1998-05-15,24.82164804469274
1998-06-15,23.580666400638467
1998-07-15,23.663148443735036
1998-08-15,24.409776536312847
1998-09-15,25.79311652035116
1998-10-15,26.397067039106147
1998-11-15,26.4084996009577
1998-12-15,26.259237829209894
1999-01-15,26.11508379888268
1999-02-15,26.492657621707902
1999-03-15,26.26522346368715
1999-04-15,26.01675977653631
1999-05-15,24.692438148443735
1999-06-15,23.319094173982442
1999-07-15,22.393695131683963
1999-08-15,23.29259776536313
1999-09-15,25.273862729449323
1999-10-15,26.537809257781326
1999-11-15,26.421189146049482
1999-12-15,26.1067637669593
2000-01-15,26.4091580207502
2000-02-15,26.612110933758984
2000-03-15,26.68577414205906
2000-04-15,26.58866719872307
2000-05-15,25.145630486831603
2000-06-15,24.114864325618516
2000-07-15,23.36153232242618
2000-08-15,23.721348762968873
2000-09-15,24.9212889066241
2000-10-15,26.05085794094174
2000-11-15,26.2122106943336
2000-12-15,26.588288108539505
2001-01-15,26.60357142857143
2001-02-15,26.74706703910615
2001-03-15,27.095530726256982
2001-04-15,27.009437350359143
2001-05-15,25.95333200319234
2001-06-15,24.34166001596169
2001-07-15,24.022306464485233
2001-08-15,24.32785315243416
2001-09-15,25.53166400638468
2001-10-15,26.495869912210697
2001-11-15,26.323902633679168
2001-12-15,26.577753391859538
2002-01-15,26.388707102952914
2002-02-15,26.486751795690346
2002-03-15,26.753631284916203
2002-04-15,26.665003990422985
2002-05-15,25.118914604948124
2002-06-15,23.253212290502795
2002-07-15,22.71646049481245
2002-08-15,24.73469672785315
2002-09-15,25.767238627294496
2002-10-15,26.375718276137267
2002-11-15,26.658539505187544
2002-12-15,26.81201117318436
2003-01-15,26.818096568236232
2003-02-15,26.725977653631286
2003-03-15,27.000638467677575
2003-04-15,26.399461292897048
2003-05-15,25.21646049481245
2003-06-15,24.188108539505187
2003-07-15,23.924201915403035
2003-08-15,24.993076616121307
2003-09-15,26.2280526735834
2003-10-15,26.553870710295293
2003-11-15,26.145830007980845
2003-12-15,26.539425379090186
2004-01-15,26.408579409417396
2004-02-15,26.398104549082202
2004-03-15,26.716161213088586
2004-04-15,26.40323224261772
2004-05-15,25.096428571428568
2004-06-15,23.812410215482846
2004-07-15,24.195730247406225
2004-08-15,25.303391859537108
2004-09-15,25.18373902633679
2004-10-15,26.110514764565043
2004-11-15,25.99217877094972
2004-12-15,25.825638467677575
2005-01-15,26.229628890662408
2005-02-15,25.795909816440545
2005-03-15,26.211671987230652
2005-04-15,26.111472466081405
2005-05-15,24.684557063048683
2005-06-15,23.045231444533123
2005-07-15,23.384078212290504
2005-08-15,24.905945730247407
2005-09-15,25.80161612130886
2005-10-15,26.18467677573823
2005-11-15,25.80147645650439
2005-12-15,26.17216679968077
2006-01-15,26.169393455706306
2006-02-15,26.346727853152434
2006-03-15,26.583120510774144
2006-04-15,26.209537110933763
2006-05-15,25.697545889864323
2006-06-15,23.512230646448526
2006-07-15,24.57753391859537
2006-08-15,25.570251396648043
2006-09-15,26.514026336791698
2006-10-15,27.13000798084597
2006-11-15,26.962509976057458
2006-12-15,26.742637669592977
2007-01-15,26.642318435754188
2007-02-15,26.624062250598563
2007-03-15,26.47444134078212
2007-04-15,26.105267358339983
2007-05-15,24.68703112529928
2007-06-15,23.033120510774143
2007-07-15,23.21488427773344
2007-08-15,24.16550279329609
2007-09-15,25.845351157222666
2007-10-15,26.227494014365526
2007-11-15,25.947206703910613
2007-12-15,26.059916201117318
2008-01-15,26.379169992019158
2008-02-15,26.35764166001596
2008-03-15,26.555945730247405
2008-04-15,26.587988826815643
2008-05-15,25.62094972067039
2008-06-15,22.919712689545094
2008-07-15,23.510255387071027
2008-08-15,24.511312849162014
2008-09-15,25.64042298483639
2008-10-15,26.54341580207502
2008-11-15,26.469293695131686
2008-12-15,26.262968874700718
2009-01-15,26.63042697525938
2009-02-15,26.878990422984835
2009-03-15,27.155347166799675
2009-04-15,27.152035115722267
2009-05-15,25.58196328810854
2009-06-15,24.00141660015962
2009-07-15,24.597865123703112
2009-08-15,24.66999201915403
2009-09-15,25.685614525139663
2009-10-15,26.647964884277734
2009-11-15,26.644253790901836
2009-12-15,26.30161612130886
2010-01-15,26.52517956903432
2010-02-15,26.357063048683155
2010-03-15,26.625
2010-04-15,26.532043096568238
2010-05-15,25.572765363128493
2010-06-15,24.023084596967276
2010-07-15,24.208160415003988
2010-08-15,24.913866719872306
2010-09-15,25.927573822825217
2010-10-15,26.319772545889865
2010-11-15,26.338866719872307
2010-12-15,26.39473264166002
2011-01-15,26.175059856344777
2011-02-15,26.311711891460494
2011-03-15,26.476436552274546
2011-04-15,26.24329608938548
2011-05-15,24.930586592178773
2011-06-15,22.59860335195531
2011-07-15,22.128970470869913
2011-08-15,23.076256983240224
2011-09-15,25.035295291300876
2011-10-15,25.537749401436553
2011-11-15,26.186971268954505
2011-12-15,26.432162809257782
2012-01-15,26.625399042298483
2012-02-15,26.560275339185957
2012-03-15,26.703272146847564
2012-04-15,26.339804469273744
2012-05-15,25.034796488427773
2012-06-15,23.01053471667997
2012-07-15,21.50187549880287
2012-08-15,23.163088587390266
2012-09-15,25.39112130885874
2012-10-15,26.351596169193936
2012-11-15,26.146887470071828
2012-12-15,26.36997206703911
2013-01-15,26.242498004788505
2013-02-15,26.445331205107742
2013-03-15,26.57885075818037
2013-04-15,26.4285514764565
2013-05-15,24.81687948922586
2013-06-15,22.971189146049483
2013-07-15,23.343156424581004
2013-08-15,24.49441340782123
2013-09-15,25.40430965682362
2013-10-15,26.069712689545092
2013-11-15,26.623264166001594
2013-12-15,26.73330007980846
2014-01-15,26.737250598563442
2014-02-15,27.04964086193137
2014-03-15,26.894513168395846
2014-04-15,26.65415003990423
2014-05-15,24.62924980047885
2014-06-15,22.81350758180367
2014-07-15,23.350698324022343
2014-08-15,24.50195530726257
2014-09-15,25.66528332003192
2014-10-15,26.244612928970472
2014-11-15,25.6230247406225
2014-12-15,25.80590582601756
2015-01-15,25.762450119712692
2015-02-15,25.79205905826018
2015-03-15,25.827314445331204
2015-04-15,25.200818036711887
2015-05-15,24.496049481245013
2015-06-15,23.531404628890662
2015-07-15,24.73826815642458
2015-08-15,25.512370311252994
2015-09-15,26.081843575418993
2015-10-15,26.38768954509178
2015-11-15,26.525418994413414
2015-12-15,26.78731045490822
2016-01-15,26.530646448523544
2016-02-15,26.129050279329608
2016-03-15,26.029449321628093
2016-04-15,25.5438946528332
2016-05-15,24.900359138068634
2016-06-15,23.85089784517159
2016-07-15,23.76282920989625
2016-08-15,25.226256983240223
2016-09-15,25.934756584197924
2016-10-15,26.312869114126098
2016-11-15,25.59407422186752
2016-12-15,25.503750997605746
2017-01-15,25.934377494014363
2017-02-15,25.967258579409418
2017-03-15,26.16612130885874
2017-04-15,25.68944533120511
2017-05-15,24.51693934557063
2017-06-15,22.9183160415004
2017-07-15,23.615003990422984
2017-08-15,24.98814844373504
2017-09-15,25.917657621707903
2017-10-15,26.48122505985635
2017-11-15,26.502374301675978
2017-12-15,26.11811652035116
2018-01-15,26.572106943336
2018-02-15,26.25744213886672
2018-03-15,26.503711093375898
2018-04-15,26.426316839585
2018-05-15,24.189684756584196
2018-06-15,22.84559058260176
2018-07-15,24.083998403830805
2018-08-15,24.944912210694334
2018-09-15,25.871608140462897
2018-10-15,26.549461292897053
2018-11-15,26.543455706304865
2018-12-15,26.74255786113328
