Date,TempVertMean4m
1994-06-15,14.130786113328012
1994-07-15,16.692019154030326
1994-08-15,17.283479648842775
1994-09-15,14.902733439744614
1994-10-15,11.350219473264167
1994-11-15,8.130167597765363
1994-12-15,6.405766161213088
1995-01-15,5.694972067039106
1995-02-15,6.291041500399042
1995-03-15,7.119054269752595
1995-04-15,9.45315243415802
1995-05-15,12.71382681564246
1995-06-15,14.724940143655227
1995-07-15,16.627075019952112
1995-08-15,15.994553072625697
1995-09-15,15.196488427773343
1995-10-15,11.21512370311253
1995-11-15,8.379748603351956
1995-12-15,6.785135674381484
1996-01-15,6.003411811652035
1996-02-15,5.606943335993615
1996-03-15,6.985454908220271
1996-04-15,8.918575418994413
1996-05-15,11.502494014365523
1996-06-15,14.480207501995212
1996-07-15,15.408180367118913
1996-08-15,15.816679968076615
