Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,15.038046985657983,11.571428571428571,226.14285714285714,-7.428571428571429,0.7242288749052923,0.8037825866436974,18.926954108802995,14.49718480764244
C09,13.264566255581746,10.256410256410257,175.94871794871796,0.41025641025641024,0.3600194207155556,0.6164396257910281,11.695905879096149,11.741798094210575
