timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season
23,0.005023407,0.0001988807,0.3319506,0.03459465,0.8487034,0.5684619,0.1196957,0.9911286,0.7843343,0.003863685,0.05540599,0.3543772,0.06926651,1.94385,1.350797,0.4874997,4.125565,1.61124,0.3862062,0.110604,6.190185,14.64702,1978-03-09,Spring
24,0.005067713,0.0002007888,0.3356752,0.03489282,0.858642,0.5738239,0.1207117,1.000462,0.7888315,0.00393007,0.05635017,0.3596383,0.06857288,1.935807,1.346461,0.4859172,4.11701,1.606599,0.3859307,0.1118643,6.193492,14.64892,1978-03-12,Spring
25,0.00511404,0.000202772,0.339408,0.0351891,0.8681356,0.5791612,0.121662,1.009043,0.7922302,0.003996931,0.05720523,0.3647933,0.06797383,1.930035,1.342348,0.4852,4.114654,1.605063,0.3860203,0.1129248,6.193633,14.64647,1978-03-15,Spring
26,0.005162294,0.0002048254,0.3431404,0.03548284,0.8772163,0.5844572,0.1225525,1.016956,0.7947199,0.004064039,0.05797737,0.3698378,0.06747097,1.926087,1.338681,0.4850804,4.114493,1.604825,0.3861518,0.1137272,6.191848,14.64249,1978-03-18,Spring
27,0.005212378,0.0002069439,0.3468654,0.03577344,0.8859063,0.5896992,0.1233873,1.024257,0.7964507,0.004131198,0.05867292,0.374769,0.06704976,1.923408,1.335479,0.4853003,4.114961,1.605046,0.3862375,0.1142743,6.18913,14.63824,1978-03-21,Spring
28,0.005264197,0.0002091225,0.350577,0.03606039,0.8942223,0.5948768,0.1241695,1.030989,0.7975428,0.004198229,0.05929778,0.3795849,0.06669278,1.921551,1.332698,0.4856709,4.11549,1.60537,0.3862705,0.1146048,6.186193,14.63424,1978-03-24,Spring
29,0.005317658,0.0002113563,0.3542694,0.03634325,0.9021779,0.5999808,0.1249018,1.037185,0.7980932,0.004264968,0.05985742,0.3842834,0.06638487,1.920208,1.330282,0.4860746,4.115911,1.605666,0.3862658,0.1147717,6.183481,14.63067,1978-03-27,Spring
30,0.005372663,0.0002136407,0.3579373,0.03662162,0.9097855,0.6050034,0.1255863,1.042879,0.798183,0.004331267,0.06035686,0.388863,0.06611429,1.919188,1.328182,0.4864495,4.116195,1.605899,0.3862393,0.114827,6.181223,14.62755,1978-03-30,Spring
31,0.005429117,0.0002159708,0.3615761,0.03689517,0.9170565,0.6099375,0.1262252,1.048099,0.7978809,0.00439699,0.06080081,0.3933223,0.06587259,1.918378,1.326356,0.4867709,4.116358,1.606072,0.3862027,0.1148146,6.179489,14.62485,1978-04-02,Spring
32,0.00548694,0.0002183431,0.3651879,0.03716594,0.9243706,0.6147937,0.1268777,1.053761,0.7978079,0.004462103,0.06120218,0.3976765,0.0660415,1.928989,1.330604,0.4897162,4.259383,1.652609,0.4005097,0.1147186,6.183585,14.65066,1978-04-05,Spring
33,0.005546105,0.0002207571,0.368795,0.03743594,0.9318912,0.6196307,0.1275663,1.060054,0.7984347,0.004526844,0.0615949,0.401984,0.06656747,1.947751,1.340319,0.4942304,4.310927,1.673046,0.404797,0.1144309,6.194445,14.70691,1978-04-08,Spring
34,0.005606591,0.0002232122,0.3724076,0.03770481,0.9394226,0.6244762,0.1282589,1.066401,0.7995087,0.004591344,0.06198953,0.4062671,0.06710478,1.965172,1.350737,0.4979812,4.324754,1.680151,0.4054406,0.1140879,6.208692,14.77123,1978-04-11,Spring
35,0.005668363,0.000225707,0.3760257,0.03797214,0.9468548,0.6293319,0.1289384,1.072542,0.8007935,0.004655609,0.0623833,0.4105234,0.06752977,1.978846,1.360132,0.5005244,4.324102,1.681052,0.4049432,0.1138483,6.224398,14.83345,1978-04-14,Spring
36,0.005731375,0.0002282394,0.3796448,0.0382375,0.9541242,0.6341882,0.1295953,1.078365,0.8021104,0.004719582,0.06276987,0.4147415,0.06781951,1.988906,1.368047,0.5020663,4.318688,1.679437,0.4042215,0.1137963,6.240203,14.88948,1978-04-17,Spring
37,0.005795558,0.0002308058,0.3832518,0.03849808,0.9608186,0.6390139,0.1301668,1.082924,0.8027722,0.004783086,0.0631344,0.418892,0.06759645,1.984668,1.368546,0.5002115,4.168626,1.630413,0.3891647,0.1139889,6.249718,14.90961,1978-04-20,Spring
38,0.005860761,0.0002333978,0.3868058,0.03874851,0.9663372,0.6437094,0.1305641,1.085032,0.8016422,0.004845558,0.06343181,0.4228833,0.06650187,1.957478,1.355766,0.4933056,3.948549,1.554873,0.3679999,0.1145689,6.245207,14.86003,1978-04-23,Spring
39,0.005926758,0.0002360035,0.3902569,0.03898602,0.9707087,0.6481543,0.1307979,1.085131,0.7985182,0.00490626,0.06361828,0.4266146,0.06498169,1.921621,1.335657,0.4852087,3.871588,1.522709,0.3619943,0.1155177,6.228685,14.76247,1978-04-26,Spring
40,0.005993312,0.0002386108,0.3935724,0.03920767,0.9738069,0.652273,0.1308521,1.083054,0.7932925,0.004964631,0.06368087,0.4300355,0.06306674,1.875938,1.308013,0.4756204,3.667038,1.451778,0.3427054,0.116575,6.198865,14.61709,1978-04-29,Spring
41,0.006060139,0.0002412055,0.3967123,0.03941093,0.9756541,0.6559734,0.1307346,1.079088,0.7859772,0.005020001,0.06359831,0.4330792,0.06099952,1.827616,1.276297,0.4663191,3.603323,1.424519,0.3380238,0.1176372,6.158104,14.43842,1978-05-02,Spring
42,0.006126972,0.000243775,0.399661,0.03959655,0.9766623,0.6592267,0.1305108,1.074264,0.7773775,0.005072007,0.06338391,0.4357422,0.05922149,1.787761,1.247076,0.4597221,3.595061,1.418299,0.3383287,0.1184137,6.113202,14.26161,1978-05-05,Spring
43,0.006193587,0.0002463096,0.4024201,0.03976547,0.9770814,0.6620471,0.1302187,1.069079,0.7681331,0.005120538,0.06306557,0.4380555,0.05783204,1.757615,1.222174,0.4557434,3.606726,1.421323,0.3400197,0.1186879,6.068228,14.10097,1978-05-08,Spring
44,0.006259808,0.0002488027,0.4050067,0.03992176,0.9775489,0.6644881,0.1299549,1.064919,0.759405,0.00516573,0.0626822,0.4400805,0.05727154,1.749512,1.208784,0.4569761,3.807502,1.487425,0.3603231,0.1183324,6.032568,13.99636,1978-05-11,Spring
45,0.006325567,0.0002512537,0.4074651,0.04006937,0.9783641,0.6666696,0.1297601,1.062112,0.7520041,0.005208138,0.0622948,0.4419325,0.05741767,1.757582,1.205677,0.4614161,3.8913,1.520995,0.3675241,0.1172179,6.009067,13.95017,1978-05-14,Spring
46,0.006390835,0.0002536636,0.4098321,0.04021174,0.9797487,0.6686886,0.1296639,1.060942,0.7463567,0.005248289,0.06193975,0.4436937,0.0582027,1.780638,1.212712,0.4685043,4.085443,1.589105,0.3858259,0.1155889,6.00038,13.96359,1978-05-17,Spring
47,0.006455655,0.0002560371,0.4121517,0.04035205,0.9817708,0.6706586,0.1296714,1.06126,0.7426847,0.005286856,0.0616559,0.4454574,0.05937764,1.811087,1.226761,0.4761568,4.155731,1.618955,0.3910486,0.1136582,6.005629,14.02395,1978-05-20,Spring
48,0.006520052,0.0002583772,0.4144398,0.04048788,0.9837176,0.6726187,0.1296701,1.061232,0.7398453,0.005324174,0.06143993,0.4472408,0.06007264,1.825076,1.235315,0.4787534,4.013016,1.576866,0.3753735,0.1118882,6.01344,14.06747,1978-05-23,Spring
49,0.006583949,0.00026068,0.4166654,0.04061371,0.9847717,0.6744908,0.1295368,1.059145,0.7362269,0.005359949,0.06123775,0.4489548,0.05969738,1.809364,1.229398,0.4738582,3.769573,1.495347,0.3511454,0.1107954,6.012177,14.04097,1978-05-26,Spring
50,0.00664718,0.0002629372,0.4187794,0.04072688,0.9848846,0.6761537,0.12927,1.055305,0.7313086,0.00539357,0.06099081,0.4504844,0.0586741,1.779449,1.214391,0.4660984,3.680382,1.458822,0.3437429,0.1105472,6.001477,13.96111,1978-05-29,Spring
51,0.006709558,0.0002651396,0.420749,0.04082445,0.9838624,0.6775282,0.1288436,1.049428,0.7247353,0.005424568,0.0606737,0.451767,0.0570524,1.735245,1.189937,0.4557373,3.44406,1.376825,0.3212846,0.1109,5.977714,13.82499,1978-06-01,Summer
52,0.006770837,0.0002672755,0.4225315,0.04090388,0.9816991,0.6785131,0.1282614,1.041779,0.716356,0.00545232,0.06025358,0.4527218,0.05512907,1.685686,1.159854,0.4452094,3.367782,1.344123,0.31558,0.1117044,5.941894,13.64787,1978-06-04,Summer
53,0.006830815,0.0002693363,0.424122,0.04096982,0.9793849,0.6791027,0.1276772,1.034775,0.7077207,0.005476661,0.05974858,0.4533637,0.05395237,1.659712,1.139441,0.4412942,3.565415,1.403901,0.3368843,0.1124643,5.90816,13.50932,1978-06-07,Summer
54,0.006889424,0.0002713217,0.4255622,0.04102686,0.9773996,0.6794085,0.1271603,1.029173,0.6999986,0.005498089,0.05922313,0.4538105,0.05360541,1.655196,1.130142,0.4426778,3.65362,1.437021,0.345279,0.1125728,5.881754,13.42839,1978-06-10,Summer
55,0.006946653,0.0002732338,0.4268928,0.041079,0.9760666,0.6795354,0.1267557,1.025453,0.6938742,0.005517167,0.05872142,0.4541575,0.05407764,1.671175,1.132646,0.4485755,3.875194,1.513843,0.3667325,0.1119437,5.867462,13.41362,1978-06-13,Summer
56,0.007002578,0.0002750796,0.4281656,0.04112994,0.9755024,0.6796145,0.1264753,1.02352,0.689742,0.00553466,0.05829133,0.454517,0.0551055,1.698678,1.143778,0.4562618,3.959426,1.54928,0.3733626,0.110627,5.86609,13.45398,1978-06-16,Summer
57,0.007057284,0.0002768651,0.4294105,0.04118012,0.9754001,0.6797174,0.1262682,1.022463,0.6871277,0.005551096,0.0579445,0.4549375,0.05617919,1.724173,1.156766,0.4623441,3.985116,1.562853,0.3744434,0.1090443,5.873158,13.51439,1978-06-19,Summer
58,0.007110819,0.000278594,0.4306309,0.04122672,0.9751093,0.679849,0.1260334,1.020723,0.6849157,0.005566654,0.05766284,0.4554052,0.05662899,1.730114,1.161972,0.4628462,3.80451,1.506506,0.3553903,0.1076651,5.879039,13.54273,1978-06-22,Summer
59,0.007163121,0.0002802627,0.4317869,0.04126346,0.9737906,0.6799067,0.1256461,1.016602,0.6814854,0.00558091,0.05738571,0.4558113,0.05591593,1.704427,1.15109,0.4556442,3.522246,1.410568,0.3276712,0.1069738,5.872348,13.48852,1978-06-25,Summer
60,0.007214026,0.0002818626,0.4328226,0.04128744,0.9714395,0.6797515,0.1251121,1.010552,0.6763933,0.005593142,0.05705163,0.4560277,0.05454207,1.66472,1.130581,0.4458869,3.420975,1.368329,0.3194634,0.1071202,5.853878,13.37477,1978-06-28,Summer
61,0.00726338,0.0002833867,0.4337136,0.04129947,0.9684899,0.679325,0.1245015,1.003774,0.6702276,0.005602973,0.0566492,0.4560158,0.0531696,1.628668,1.109257,0.4380244,3.394679,1.35361,0.3183952,0.1077372,5.829097,13.24598,1978-07-01,Summer
62,0.00731109,0.0002848319,0.434467,0.04130394,0.9657308,0.6786489,0.1239351,0.9980977,0.664275,0.005610441,0.05620231,0.4558108,0.05254822,1.615938,1.097932,0.4365397,3.606169,1.419786,0.3406485,0.108316,5.808538,13.1617,1978-07-04,Summer
63,0.00735718,0.0002862021,0.4351276,0.0413051,0.9635283,0.6778371,0.1234643,0.9940161,0.6594731,0.005616119,0.05576833,0.4555266,0.05267349,1.622258,1.096756,0.43964,3.695491,1.4542,0.3488567,0.1083261,5.795818,13.1328,1978-07-07,Summer
64,0.007401719,0.0002875029,0.4357348,0.04130656,0.9621361,0.6769866,0.1231237,0.9918791,0.656344,0.00562058,0.05538289,0.4552476,0.05351679,1.646441,1.106096,0.4465625,3.912499,1.529641,0.3697036,0.1077303,5.794775,13.16459,1978-07-10,Summer
65,0.007444834,0.0002887428,0.4363289,0.04130863,0.9611579,0.6761946,0.1228476,0.9904274,0.6545071,0.005624452,0.05507559,0.4550526,0.05436698,1.666402,1.116082,0.4514908,3.809204,1.503848,0.3574567,0.1066588,5.79907,13.21057,1978-07-13,Summer
66,0.007486573,0.0002899243,0.4369031,0.0413085,0.96007,0.6754391,0.1225559,0.9885227,0.6529444,0.005627761,0.05481744,0.4549029,0.05476563,1.672502,1.120528,0.4524399,3.762984,1.488845,0.352458,0.1056834,5.80259,13.23299,1978-07-16,Summer
67,0.007526936,0.0002910476,0.4374382,0.0413029,0.9584059,0.6746694,0.1221792,0.9852057,0.6507695,0.005630327,0.05457655,0.4547428,0.05440814,1.657542,1.11466,0.4481141,3.533732,1.41281,0.3295198,0.1050961,5.798677,13.20325,1978-07-19,Summer
68,0.007565834,0.0002921078,0.4378927,0.04128879,0.9559905,0.673781,0.1216952,0.9803971,0.6473914,0.005631633,0.05430432,0.4544728,0.05347419,1.629446,1.100579,0.4411161,3.449327,1.378491,0.3224372,0.1051127,5.785733,13.1247,1978-07-22,Summer
69,0.00760315,0.0002930989,0.438235,0.04126276,0.9525337,0.6726965,0.1210629,0.9735736,0.6423328,0.00563123,0.05397507,0.45403,0.05189252,1.585031,1.076398,0.4309248,3.18421,1.287446,0.2969339,0.1056058,5.759337,12.98647,1978-07-25,Summer
70,0.007638693,0.0002940109,0.438419,0.04122183,0.9479873,0.6713048,0.1202799,0.9649302,0.6353489,0.00562845,0.05355117,0.4533223,0.04993711,1.53322,1.045655,0.4200625,3.097016,1.250365,0.2902125,0.1065507,5.720351,12.80207,1978-07-28,Summer
71,0.007672318,0.0002948378,0.4384388,0.0411712,0.9434413,0.6695966,0.1195145,0.9571283,0.6280682,0.005623115,0.05304782,0.4523608,0.04875348,1.506181,1.024847,0.4161976,3.322402,1.318472,0.3144743,0.1074706,5.684306,12.65935,1978-07-31,Summer
72,0.007704031,0.0002955823,0.4383403,0.04111588,0.9394161,0.6676908,0.1188419,0.9509972,0.6217193,0.005615768,0.05252999,0.4512699,0.04845887,1.502494,1.015807,0.4181337,3.424162,1.356684,0.324166,0.1076797,5.656699,12.57975,1978-08-03,Summer
73,0.007733874,0.0002962487,0.4381583,0.04105673,0.9357275,0.6656752,0.1182293,0.9458074,0.616289,0.005606891,0.05203211,0.4501279,0.04855626,1.50638,1.011999,0.4214373,3.469557,1.377095,0.3277373,0.1071329,5.635226,12.53405,1978-08-06,Summer
74,0.007761896,0.0002968407,0.4379133,0.04099448,0.9322788,0.6635996,0.1176594,0.9412061,0.611664,0.005596808,0.05156627,0.4489721,0.04879872,1.511568,1.010483,0.4243682,3.489514,1.387454,0.3288432,0.1060918,5.619282,12.50674,1978-08-09,Summer
75,0.007788149,0.0002973618,0.4376176,0.04092974,0.9290168,0.6614931,0.1171226,0.9370185,0.6077141,0.005585747,0.05113502,0.4478199,0.04906953,1.515921,1.009959,0.4264186,3.498229,1.392442,0.3290474,0.1048502,5.608321,12.4895,1978-08-12,Summer
76,0.007812687,0.0002978156,0.4372792,0.040863,0.9259114,0.6593736,0.1166132,0.9331548,0.6043236,0.005573881,0.05073717,0.4466795,0.04931971,1.519004,1.009868,0.4276081,3.502117,1.394727,0.3289878,0.1036283,5.601535,12.47788,1978-08-15,Summer
77,0.007835537,0.0002982036,0.4368929,0.04079077,0.9223368,0.6572259,0.1160356,0.9281364,0.6005509,0.0055612,0.05035819,0.445529,0.04895414,1.503689,1.001499,0.4239324,3.264381,1.317929,0.3047648,0.1026515,5.589427,12.42468,1978-08-18,Summer
78,0.007856626,0.0002985215,0.4364212,0.04070981,0.9180445,0.654956,0.1153556,0.9216786,0.5957215,0.005547243,0.04995321,0.4442769,0.04802108,1.474552,0.9853423,0.4171958,3.177325,1.283299,0.2972101,0.1022496,5.569526,12.32534,1978-08-21,Summer
79,0.00787591,0.0002987676,0.4358566,0.04062486,0.9139829,0.6525469,0.11472,0.9161651,0.591066,0.00553189,0.0495218,0.4429146,0.04760316,1.463489,0.9765389,0.4154595,3.392821,1.34855,0.3200708,0.1021727,5.554631,12.25904,1978-08-24,Summer
80,0.00789347,0.0002989477,0.4352393,0.04054041,0.91059,0.6500983,0.1141921,0.9123143,0.5875417,0.005515663,0.04911234,0.4415418,0.04786456,1.471003,0.977204,0.41824,3.484519,1.3828,0.328626,0.1018446,5.548315,12.24541,1978-08-27,Summer
81,0.007909436,0.0002990697,0.434608,0.04046021,0.9081551,0.6477012,0.113812,0.9105773,0.5857091,0.005499114,0.04875762,0.4402384,0.04885558,1.497628,0.9885301,0.4252396,3.726458,1.465972,0.3520648,0.1011176,5.554148,12.29406,1978-08-30,Summer
82,0.007924037,0.0002991467,0.4340217,0.04039059,0.9072133,0.6454949,0.1136557,0.9118819,0.5865227,0.005483105,0.0485064,0.4391244,0.05078945,1.548098,1.014123,0.4370614,3.994791,1.561306,0.3770845,0.09986198,5.578485,12.42792,1978-09-02,Fall
83,0.007937572,0.0002991949,0.4335399,0.04033409,0.9075788,0.6436142,0.1136884,0.915416,0.5899097,0.005468551,0.04839687,0.4383075,0.05313142,1.6056,1.047085,0.449075,4.083909,1.599972,0.3833656,0.09823413,5.617358,12.61319,1978-09-05,Fall
84,0.00795029,0.0002992263,0.4331799,0.04028706,0.9083149,0.6420892,0.1137644,0.9188702,0.5944361,0.005455851,0.04841637,0.4377903,0.05481783,1.64132,1.072856,0.4544182,3.916672,1.550843,0.3647577,0.09679464,5.657115,12.77105,1978-09-08,Fall
85,0.007962296,0.0002992439,0.4329023,0.04024249,0.908419,0.6408131,0.1137343,0.9201969,0.5982037,0.005444626,0.04849826,0.4374513,0.05513052,1.639618,1.08094,0.4503349,3.628016,1.453717,0.336048,0.09617214,5.684174,12.83841,1978-09-11,Fall
86,0.007973563,0.0002992442,0.4326448,0.04019663,0.9077618,0.6396276,0.1135857,0.9196172,0.600473,0.005434105,0.04856952,0.4371373,0.05451362,1.617533,1.076525,0.4421957,3.512278,1.406388,0.3264283,0.09660456,5.697583,12.832,1978-09-14,Fall
87,0.007984024,0.0002992219,0.4323615,0.04014545,0.9060727,0.6384184,0.1132825,0.9167609,0.600711,0.005423649,0.04859078,0.4367523,0.05305953,1.576269,1.059452,0.4307184,3.231235,1.307934,0.2999529,0.09785885,5.692958,12.74937,1978-09-17,Fall
88,0.007993553,0.0002991693,0.432008,0.04008933,0.9039089,0.6370766,0.1129155,0.9133022,0.5995029,0.005412585,0.04852967,0.4362103,0.0517238,1.54385,1.042691,0.4230325,3.373036,1.343798,0.3168361,0.09966821,5.679762,12.65377,1978-09-20,Fall
89,0.008002157,0.0002990878,0.4316114,0.04003587,0.9024923,0.6356688,0.1126695,0.9119486,0.5989342,0.005401153,0.04843585,0.4355973,0.05157415,1.546363,1.041316,0.4247596,3.646337,1.432971,0.3449308,0.1011822,5.674168,12.63294,1978-09-23,Fall
90,0.008009994,0.0002989867,0.4312362,0.03999141,0.9024066,0.63435,0.1126274,0.9136022,0.600356,0.005390157,0.04838264,0.4350669,0.05270695,1.582059,1.057374,0.4343897,3.935127,1.534945,0.3726658,0.1017633,5.683472,12.70894,1978-09-26,Fall
91,0.008017302,0.0002988792,0.4309461,0.03995857,0.903501,0.6332689,0.112759,0.9174412,0.6039346,0.005380481,0.04842492,0.4347502,0.05448231,1.630167,1.082762,0.4459666,4.038118,1.579422,0.3805182,0.1013601,5.705494,12.84617,1978-09-29,Fall
92,0.0080243,0.0002987759,0.4307703,0.03993675,0.9053215,0.6324883,0.1129912,0.9222326,0.6090178,0.005372615,0.04857057,0.4346865,0.0562254,1.673165,1.108881,0.4550355,4.061929,1.593614,0.38097,0.1004883,5.734912,12.99855,1978-10-02,Fall
93,0.008031148,0.0002986837,0.4307059,0.03992222,0.9071375,0.6319933,0.1132125,0.9262952,0.6143663,0.005366631,0.048795,0.4348426,0.05720444,1.692844,1.125576,0.4575194,3.873674,1.534772,0.3609973,0.09973455,5.761785,13.10972,1978-10-05,Fall
94,0.008037872,0.0002986014,0.4307045,0.03990792,0.9080641,0.6316611,0.1132924,0.9278858,0.6182796,0.005361967,0.04903289,0.4350894,0.05686731,1.67753,1.124424,0.4515149,3.582671,1.435448,0.3324668,0.09964916,5.774421,13.12798,1978-10-08,Fall
95,0.008044375,0.0002985216,0.4307012,0.03989018,0.9080462,0.6313325,0.1132301,0.9273838,0.6202093,0.005357757,0.0492176,0.4352795,0.05573158,1.645297,1.111767,0.4423955,3.47182,1.389372,0.3234664,0.1004174,5.773215,13.07592,1978-10-11,Fall
96,0.00805056,0.0002984382,0.4306621,0.03986897,0.9074711,0.6309261,0.1130888,0.925932,0.6206445,0.005353465,0.04933015,0.4353539,0.05449502,1.614551,1.096576,0.4348386,3.437183,1.371185,0.3217592,0.1016994,5.763392,12.99874,1978-10-14,Fall
97,0.008056349,0.0002983467,0.4305759,0.03984444,0.9065592,0.6304159,0.1129034,0.9240714,0.6200547,0.005348834,0.04937609,0.4353064,0.05342447,1.590245,1.082275,0.4298103,3.433168,1.366625,0.3224774,0.1030653,5.747929,12.91778,1978-10-17,Fall
98,0.008061709,0.0002982456,0.4304513,0.03982023,0.9059656,0.6298246,0.1127734,0.9232962,0.6195563,0.005343885,0.04937886,0.435173,0.05310332,1.587645,1.077496,0.4306231,3.647479,1.435436,0.3446623,0.1041165,5.736633,12.88144,1978-10-20,Fall
99,0.008066731,0.0002981407,0.430337,0.03980272,0.9064393,0.6292707,0.1128083,0.9250401,0.6206113,0.005339197,0.04939837,0.4350746,0.05392768,1.615105,1.088501,0.4385295,3.914732,1.528193,0.3705814,0.1043871,5.739439,12.93048,1978-10-23,Fall
100,0.008071597,0.0002980421,0.43029,0.03979461,0.907919,0.6288894,0.1129923,0.9287261,0.6235064,0.005335539,0.04948832,0.4351336,0.05537831,1.655283,1.108673,0.4485419,4.012014,1.569384,0.3781864,0.1038115,5.754835,13.0378,1978-10-26,Fall
