date,year,month,season,ZC2-AMP,Total
1989-06-28,1989,6,Summer,1.0578657646221024,3.903213868014631
1989-07-01,1989,7,Summer,1.0844905279567725,3.8907060056544225
1989-07-04,1989,7,Summer,1.1064220906290727,3.8653923242714736
1989-07-07,1989,7,Summer,1.1247581634104686,3.8368799754305027
1989-07-10,1989,7,Summer,1.14171047862291,3.814555081830309
1989-07-13,1989,7,Summer,1.1563854566181162,3.7952181486489502
1989-07-16,1989,7,Summer,1.1711023158081473,3.7780973919805216
1989-07-19,1989,7,Summer,1.183065728749514,3.7534679598801413
1989-07-22,1989,7,Summer,1.1926433235092286,3.7191514085447293
1989-07-25,1989,7,Summer,1.1999323096698917,3.6773269505546105
1989-07-28,1989,7,Summer,1.2061277398582715,3.6332744184051817
1989-07-31,1989,7,Summer,1.2101047210234646,3.587727602934062
1989-08-03,1989,8,Summer,1.2112209214099015,3.5406760460114675
1989-08-06,1989,8,Summer,1.2104974944955857,3.493198999127936
1989-08-09,1989,8,Summer,1.2070277250889023,3.448003701142441
1989-08-12,1989,8,Summer,1.2033137574504478,3.4076489602268074
1989-08-15,1989,8,Summer,1.199364406443716,3.3733772650066594
1989-08-18,1989,8,Summer,1.1952956735308113,3.3431573021361216
1989-08-21,1989,8,Summer,1.1907016730461075,3.31482250416153
1989-08-24,1989,8,Summer,1.1852227819886598,3.2825389678628865
1989-08-27,1989,8,Summer,1.1791689576352533,3.2533021257769255
1989-08-30,1989,8,Summer,1.1725562706879393,3.2312243755900267
1989-09-02,1989,9,Fall,1.1665232801167147,3.21913780174296
1989-09-05,1989,9,Fall,1.1604505127764342,3.2121026674246487
1989-09-08,1989,9,Fall,1.1539003920559188,3.211365015806341
1989-09-11,1989,9,Fall,1.1482424389826698,3.2233373823717537
1989-09-14,1989,9,Fall,1.143739493558113,3.249361538603786
1989-09-17,1989,9,Fall,1.1396861338619038,3.287183521578384
1989-09-20,1989,9,Fall,1.1376068521469813,3.336747934257046
1989-09-23,1989,9,Fall,1.1363807275454498,3.395193520615958
1989-09-26,1989,9,Fall,1.1368286172527806,3.4618625790607416
1989-09-29,1989,9,Fall,1.1382588031684768,3.5335651954857448
1989-10-02,1989,10,Fall,1.1409586644805016,3.60886568713958
1989-10-05,1989,10,Fall,1.1462051964965836,3.6885699366096696
1989-10-08,1989,10,Fall,1.152365241558455,3.760484225905813
1989-10-11,1989,10,Fall,1.159740885101793,3.825439912402146
1989-10-14,1989,10,Fall,1.1671733785044958,3.8780639961970502
1989-10-17,1989,10,Fall,1.173753053301839,3.9250810291395766
1989-10-20,1989,10,Fall,1.1788274660550357,3.962097905543487
1989-10-23,1989,10,Fall,1.1822944948888798,3.9834111017650504
1989-10-26,1989,10,Fall,1.184780709708012,3.971607661707415
1989-10-29,1989,10,Fall,1.1846425622387056,3.9320766767621085
1989-11-01,1989,11,Fall,1.1820357363333842,3.8878802742673724
1989-11-04,1989,11,Fall,1.17554218813614,3.846156468084849
1989-11-07,1989,11,Fall,1.1667068620050554,3.796439412599265
1989-11-10,1989,11,Fall,1.156489407696862,3.738634570263699
1989-11-13,1989,11,Fall,1.1446112143317122,3.6645199922698373
1989-11-16,1989,11,Fall,1.1305025105725608,3.5830657610394496
1989-11-19,1989,11,Fall,1.114002893251092,3.4910493422347533
1989-11-22,1989,11,Fall,1.0976036178289865,3.395361270445899
1989-11-25,1989,11,Fall,1.0785798539723273,3.2983725544328912
1989-11-28,1989,11,Fall,1.058670020638484,3.2040249236042673
1989-12-01,1989,12,Winter,1.0378853466830251,3.108431910628717
1989-12-04,1989,12,Winter,1.0142011889035871,3.0076915340330355
1989-12-07,1989,12,Winter,0.9917076864265095,2.9101380902647693
1989-12-10,1989,12,Winter,0.969394472953869,2.8145881081218054
1989-12-13,1989,12,Winter,0.9470939624812431,2.724810746377092
1989-12-16,1989,12,Winter,0.9243444295991596,2.639047601313517
1989-12-19,1989,12,Winter,0.9004113128904441,2.554604604188941
1989-12-22,1989,12,Winter,0.8757696732174818,2.4704766463245535
1989-12-26,1989,12,Winter,0.8528435584904573,2.3900512051118614
1990-01-02,1990,1,Winter,0.8307074112602637,2.3126617371510583
1990-01-05,1990,1,Winter,0.8082826853337113,2.23621251280288
1990-01-08,1990,1,Winter,0.7866834535026971,2.1630746560365193
1990-01-11,1990,1,Winter,0.7653414348043039,2.093793637856633
1990-01-14,1990,1,Winter,0.7434207013449468,2.025652622374835
1990-01-17,1990,1,Winter,0.7233305097911801,1.9623647214023605
1990-01-20,1990,1,Winter,0.7043155086105678,1.904269398210032
1990-01-23,1990,1,Winter,0.6838826179902725,1.844623568194201
1990-01-26,1990,1,Winter,0.6647370019237333,1.7909765578443033
1990-01-29,1990,1,Winter,0.6465008927855465,1.7426724846546464
1990-02-01,1990,2,Winter,0.6293303641521192,1.6975881187253217
1990-02-04,1990,2,Winter,0.6120987420750019,1.6530121522595438
1990-02-07,1990,2,Winter,0.5957950504897287,1.6118528231618723
1990-02-10,1990,2,Winter,0.5795719170012712,1.5717590469715113
1990-02-13,1990,2,Winter,0.5640616249609942,1.532015660696019
1990-02-16,1990,2,Winter,0.5481791502342335,1.4918439067348093
1990-02-19,1990,2,Winter,0.5329838659804437,1.4544667791826666
1990-02-22,1990,2,Winter,0.5169088456345177,1.4141466378146674
1990-02-25,1990,2,Winter,0.5026221377650595,1.3802844650097064
1990-02-28,1990,2,Winter,0.4902592822660399,1.3522645331485168
1990-03-03,1990,3,Spring,0.4783532703351931,1.3271932294948805
1990-03-06,1990,3,Spring,0.46688845618780733,1.3062522233011638
1990-03-09,1990,3,Spring,0.4562861762108012,1.2897332135953783
1990-03-12,1990,3,Spring,0.446460016827718,1.2759159942420681
1990-03-15,1990,3,Spring,0.4369189120955847,1.2648901592075723
1990-03-18,1990,3,Spring,0.42775121393227633,1.2564435855441602
1990-03-21,1990,3,Spring,0.4197403004490301,1.2526063208907998
1990-03-24,1990,3,Spring,0.41275677684454626,1.25515248520303
1990-03-27,1990,3,Spring,0.4068495450656802,1.2659597415957602
1990-03-30,1990,3,Spring,0.402205245594244,1.287203808934743
1990-04-02,1990,4,Spring,0.39938283629855764,1.3225251088186978
1990-04-05,1990,4,Spring,0.397561937519649,1.370068873632425
1990-04-08,1990,4,Spring,0.39785633357139905,1.434527398496358
1990-04-11,1990,4,Spring,0.40051130970254234,1.5170660494401826
1990-04-14,1990,4,Spring,0.4053845964564533,1.615873577103241
1990-04-17,1990,4,Spring,0.41155218873240895,1.7239315069780718
1990-04-20,1990,4,Spring,0.4211674987350931,1.8484051398114207
1990-04-23,1990,4,Spring,0.43355699822551064,1.9799296809050888
1990-04-26,1990,4,Spring,0.4473429479311477,2.094560021887722
1990-04-29,1990,4,Spring,0.4617869790308494,2.1984764943042947
1990-05-02,1990,5,Spring,0.47826321880680533,2.3067901644701516
1990-05-05,1990,5,Spring,0.49722850999544815,2.420040811327058
1990-05-08,1990,5,Spring,0.5175581636928013,2.5393300784730215
1990-05-11,1990,5,Spring,0.5405753643748736,2.6687117171992836
1990-05-14,1990,5,Spring,0.5671546783237147,2.809986744709923
1990-05-17,1990,5,Spring,0.5962837044656603,2.950040628580497
1990-05-20,1990,5,Spring,0.6280062020703118,3.0864565392609915
1990-05-23,1990,5,Spring,0.6599742801280586,3.210377257210217
1990-05-26,1990,5,Spring,0.6929198490197738,3.3238911608299206
1990-05-29,1990,5,Spring,0.7263692380766523,3.4234417521099103
1990-06-01,1990,6,Summer,0.7602918292989871,3.512026066633565
1990-06-04,1990,6,Summer,0.7937941995878248,3.571175660023741
1990-06-07,1990,6,Summer,0.8271153376523727,3.6079266102041023
1990-06-10,1990,6,Summer,0.8585465844083501,3.6177887520174057
1990-06-13,1990,6,Summer,0.8876196553207536,3.5994462787306385
1990-06-16,1990,6,Summer,0.9174515467560324,3.5792913699047593
1990-06-19,1990,6,Summer,0.9458089146213119,3.5686564512471746
1990-06-22,1990,6,Summer,0.9708375895722913,3.561799052617196
1990-06-25,1990,6,Summer,0.9937728430989808,3.5589982375931757
1990-06-28,1990,6,Summer,1.0134572869688407,3.55566674748737
1990-07-01,1990,7,Summer,1.0304004754774942,3.546356854540053
1990-07-04,1990,7,Summer,1.045690962729041,3.540326843481516
1990-07-07,1990,7,Summer,1.060386660400176,3.5414266196183535
1990-07-10,1990,7,Summer,1.074100484235839,3.535636654452722
1990-07-13,1990,7,Summer,1.0868783827694553,3.5266295793389153
1990-07-16,1990,7,Summer,1.096690053974628,3.5147504459715533
1990-07-19,1990,7,Summer,1.1056246692807,3.5084725245107684
1990-07-22,1990,7,Summer,1.1154174898323328,3.5100901571117564
1990-07-25,1990,7,Summer,1.1256626729937191,3.5108179259575047
1990-07-28,1990,7,Summer,1.134551131561453,3.5012356653580268
1990-07-31,1990,7,Summer,1.1407518790336608,3.482261214351814
1990-08-03,1990,8,Summer,1.146819415244241,3.462442520223968
1990-08-06,1990,8,Summer,1.1521192597969916,3.440602338064334
1990-08-09,1990,8,Summer,1.1556792053340834,3.4124143945844585
1990-08-12,1990,8,Summer,1.1576719990250217,3.3770068485101987
1990-08-15,1990,8,Summer,1.1590787542045777,3.339570143033413
1990-08-18,1990,8,Summer,1.1585687445787847,3.2995756362114337
1990-08-21,1990,8,Summer,1.1561881992943304,3.262146940481435
1990-08-24,1990,8,Summer,1.152794332158065,3.225146096515167
1990-08-27,1990,8,Summer,1.148671786303667,3.1911431291322643
1990-08-30,1990,8,Summer,1.1438475835820565,3.16098425441068
1990-09-02,1990,9,Fall,1.138555738003302,3.129212397234192
1990-09-05,1990,9,Fall,1.1312910687158004,3.100281837113133
1990-09-08,1990,9,Fall,1.1247201989725106,3.0844230958369243
1990-09-11,1990,9,Fall,1.1184481959659855,3.081304192257398
1990-09-14,1990,9,Fall,1.1130334764401024,3.088113993521014
1990-09-17,1990,9,Fall,1.108920744764545,3.104448884187187
1990-09-20,1990,9,Fall,1.1049373627980925,3.126528727277364
1990-09-23,1990,9,Fall,1.1014905187928254,3.158447322528019
1990-09-26,1990,9,Fall,1.0998716374648734,3.204766504139633
1990-09-29,1990,9,Fall,1.099673366616565,3.26396062486377
1990-10-02,1990,10,Fall,1.100128443150092,3.333019301577872
1990-10-05,1990,10,Fall,1.1018616764411275,3.408167665813742
1990-10-08,1990,10,Fall,1.1046079489451133,3.4771976339898574
1990-10-11,1990,10,Fall,1.1072754846356203,3.5369719282098866
1990-10-14,1990,10,Fall,1.1096498678480236,3.58716124181231
1990-10-17,1990,10,Fall,1.1117134354239102,3.624554116799744
1990-10-20,1990,10,Fall,1.1117349988662095,3.6472334293483235
1990-10-23,1990,10,Fall,1.1103257474547223,3.663637725617402
1990-10-26,1990,10,Fall,1.1080995326180505,3.672209144150727
1990-10-29,1990,10,Fall,1.1048212297156652,3.664872587798471
1990-11-01,1990,11,Fall,1.100752206641461,3.634718503102829
1990-11-04,1990,11,Fall,1.093639388133886,3.5938649537067775
1990-11-07,1990,11,Fall,1.0846230012703042,3.5423492570167827
1990-11-10,1990,11,Fall,1.0737690011702505,3.4837411906256106
1990-11-13,1990,11,Fall,1.0618432310555823,3.4080508449215596
1990-11-16,1990,11,Fall,1.0497187946381032,3.328679957787746
1990-11-19,1990,11,Fall,1.0347977673356508,3.2373887746159284
1990-11-22,1990,11,Fall,1.0177563070246038,3.1436815711149495
1990-11-25,1990,11,Fall,0.9997391763108161,3.045716119869335
1990-11-28,1990,11,Fall,0.9799278533722151,2.9485328582155264
1990-12-01,1990,12,Winter,0.9595556356599,2.8556200526131
1990-12-04,1990,12,Winter,0.9374858301872996,2.762209300954483
1990-12-07,1990,12,Winter,0.9152807715775519,2.6708580329746736
1990-12-10,1990,12,Winter,0.8927833082251713,2.583279838183472
1990-12-13,1990,12,Winter,0.8688559713179329,2.4933907590954405
1990-12-16,1990,12,Winter,0.8471489010677465,2.411925254278724
1990-12-19,1990,12,Winter,0.8263423580807585,2.33489970875348
1990-12-22,1990,12,Winter,0.8027870202004764,2.2549427924812715
1990-12-26,1990,12,Winter,0.7769934117843829,2.1717944293841973
1991-01-02,1991,1,Winter,0.7531969014052777,2.0985306053123938
1991-01-05,1991,1,Winter,0.7301318229494089,2.029356454999184
1991-01-08,1991,1,Winter,0.7065420787428411,1.9580339672690221
1991-01-11,1991,1,Winter,0.6832764935074318,1.8866287636017227
