year,group,obs_anom,model_anom
2000,Total,1.3382570669952667,1.321005023129036
2000,ZC1-EUP,1.0479423565744423,1.2455351745166485
2000,ZC2-AMP,1.2218823406241506,0.7705167646132803
2000,ZC3-DEC,0.16061085229941932,1.18179631634679
2000,ZC4-CLG,1.6182721494370522,1.2849075332671935
2000,ZC5-CSM,0.7356959204522324,1.3325813824732269
2001,Total,0.03619663704141163,-0.8047008099774173
2001,ZC1-EUP,0.05462897891749554,-1.096602678850201
2001,ZC2-AMP,-0.38051345673665987,-0.7520014760626308
2001,ZC3-DEC,-0.624099062415126,-0.903639450011262
2001,ZC4-CLG,0.37001332088832417,-0.8801385797341021
2001,ZC5-CSM,0.28228495931857883,-0.5370159308273639
2002,Total,-0.5198371364031994,-1.3421248535214567
2002,ZC1-EUP,0.07666087231726272,-1.182557415028579
2002,ZC2-AMP,-0.11139862709915653,-0.875062027557023
2002,ZC3-DEC,-0.3082643473474615,-1.5151069832465598
2002,ZC4-CLG,-0.03562046832087954,-1.3953052199242864
2002,ZC5-CSM,-0.7253597418927646,-1.352222146734637
2003,Total,-0.5151928690494392,-0.06796121522293432
2003,ZC1-EUP,-0.8295015044319025,-0.40309324026035553
2003,ZC2-AMP,0.4345109456938609,0.2025415476376658
2003,ZC3-DEC,-0.8431866406346941,0.05946644184930663
2003,ZC4-CLG,-0.6280597413489931,-0.16179716623640378
2003,ZC5-CSM,-0.1467935605581474,0.08449294839903525
2004,Total,-0.4433667136437812,-0.5489265409816627
2004,ZC1-EUP,-0.5989933255870578,-0.4226001054365892
2004,ZC2-AMP,-0.08720373292208643,0.21706759198939615
2004,ZC3-DEC,-0.6361597504922345,-0.5297124675647613
2004,ZC4-CLG,-0.5109348328420106,-0.5778023330195269
2004,ZC5-CSM,-0.324292125781556,-0.7360447884297832
2005,Total,-0.5792180124447762,-0.1393300578949453
2005,ZC1-EUP,-0.6143458154869124,-0.1830992047067621
2005,ZC2-AMP,-0.46853015298451167,0.014874154995140776
2005,ZC3-DEC,-0.5154646908739577,-0.09106699518392519
2005,ZC4-CLG,-0.3910494358717631,-0.16078037945661589
2005,ZC5-CSM,-0.16812346623913654,-0.14088708431944663
2006,Total,-0.45031028574314635,-0.4298964405790874
2006,ZC1-EUP,-0.3636151332751931,-0.9230829139228233
2006,ZC2-AMP,0.05923770344903927,-0.9949489079964504
2006,ZC3-DEC,-0.8669937688589096,-0.4131640945231728
2006,ZC4-CLG,-0.677494601396346,-0.5214993196418298
2006,ZC5-CSM,-0.05723148270851377,-0.02481615173141804
2007,Total,0.5314668552739968,0.34678341531792567
2007,ZC1-EUP,0.16957020579522128,0.0596234213571328
2007,ZC2-AMP,0.6604166180486986,-0.07780094325162452
2007,ZC3-DEC,0.2652271731725257,0.2768484922331927
2007,ZC4-CLG,0.30339208766033204,0.29428666636472145
2007,ZC5-CSM,0.7772550274261237,0.5548273483435315
2008,Total,-0.9974320812711943,-0.7005459736108175
2008,ZC1-EUP,-1.1540341413772934,-0.37624974217123897
2008,ZC2-AMP,-1.1192242298222583,-0.12921873911968773
2008,ZC3-DEC,-1.0016824606999344,-0.8922662600714686
2008,ZC4-CLG,-1.3515005747185063,-0.7418861820209006
2008,ZC5-CSM,-0.27415417133779935,-0.9740490680955689
2009,Total,-0.1441574897957676,0.03215142562598272
2009,ZC1-EUP,0.3046094469571863,-0.34468281797754824
2009,ZC2-AMP,-0.14715437903373307,-0.6011037612815399
2009,ZC3-DEC,-0.8128313088473589,-0.2623425770743709
2009,ZC4-CLG,-0.24121344042426407,-0.09722715105108637
2009,ZC5-CSM,0.3517399937485688,0.3837734503012566
2012,Total,1.2678009345472034,0.7909996984115749
2012,ZC1-EUP,1.2249411177572067,0.4021151174922916
2012,ZC2-AMP,0.8535966678402355,-0.36256332748510817
2012,ZC3-DEC,0.6157302120090826,0.5772548874671499
2012,ZC4-CLG,1.0404232440383907,0.7371799216428666
2012,ZC5-CSM,0.7502019373472493,1.0652673962718444
2013,Total,-0.37988118442663493,-1.0059658464700214
2013,ZC1-EUP,-0.24559792580905324,-0.893220559875358
2013,ZC2-AMP,-0.4408263018414961,-0.8984377326923195
2013,ZC3-DEC,-0.7744494150659468,-1.0444816757402924
2013,ZC4-CLG,0.05160257644080941,-0.9794111880488033
2013,ZC5-CSM,-0.3366653343063382,-1.0204555871765428
2014,Total,-0.8804163524615394,-0.7445702002134759
2014,ZC1-EUP,-0.4421134915286568,-0.9819044185237203
2014,ZC2-AMP,-0.6011393079797154,-0.6249064714376301
2014,ZC3-DEC,-1.4125342212200964,-0.8297193748730112
2014,ZC4-CLG,-1.0879281487694834,-0.7932517479470342
2014,ZC5-CSM,-0.3396874482771975,-0.5473491759915622
2015,Total,0.24589947423118566,0.5453012183899979
2015,ZC1-EUP,0.2874838065921097,0.6168220762967376
2015,ZC2-AMP,0.12844022572181407,0.6333692151052175
2015,ZC3-DEC,0.008075023791880489,0.6910414504424901
2015,ZC4-CLG,0.29985224192408144,0.5775765125937846
2015,ZC5-CSM,0.12882032802560026,0.4436121168937754
2016,Total,0.16442588628985683,0.5460577583816849
2016,ZC1-EUP,0.09515590916269291,0.6117840948363019
2016,ZC2-AMP,0.17201844072427339,0.734580226859254
2016,ZC3-DEC,0.7224158384415494,0.6004499887069802
2016,ZC4-CLG,-0.025741738315519243,0.561298721291443
2016,ZC5-CSM,0.13024415914517948,0.4394955450430155
2017,Total,-0.2862249367934707,-0.7820418575541458
2017,ZC1-EUP,-0.2941644470392919,-0.7935851779327716
2017,ZC2-AMP,-0.4167606005117031,-1.2882651550963378
2017,ZC3-DEC,-0.020705361771576856,-0.9568445525881099
2017,ZC4-CLG,0.0016617646443847593,-0.7927879383657744
2017,ZC5-CSM,-0.3780246165432465,-0.5911145749447931
2018,Total,0.28799132689023593,-0.21770523075920406
2018,ZC1-EUP,0.13864349424811243,-0.2803692219981129
2018,ZC2-AMP,0.37438745144380087,-0.3131765023991139
2018,ZC3-DEC,0.24144606676424216,-0.26064195845155114
2018,ZC4-CLG,0.19246942662758915,-0.21066627766089688
2018,ZC5-CSM,0.16518778184094007,-0.1825015152179948
