timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season
11,0.004748405,0.0001875162,0.3075361,0.03309202,0.8212764,0.5515073,0.1201982,1.007123,0.8341141,0.003411973,0.04836556,0.3159035,0.08003525,2.174901,1.750835,0.566004,5.862242,1.67536,0.3544631,0.1967353,11.24301,16.90206,1978-02-01,Fall
12,0.004785054,0.0001893123,0.3124464,0.03359247,0.8450797,0.5600678,0.1232401,1.040799,0.8627248,0.003489752,0.05048506,0.3237466,0.07960103,2.18647,1.762062,0.5722008,5.827036,1.66441,0.3524822,0.2025126,11.43281,17.07486,1978-02-04,Fall
13,0.004823751,0.0001911701,0.3175513,0.03409886,0.820286,0.5563976,0.1218645,1.041829,0.8952232,0.003554164,0.05310169,0.3320594,0.07499649,2.065907,1.63695,0.480463,2.645756,1.152917,0.2069419,0.140852,11.38185,17.11085,1978-02-07,Fall
14,0.004861873,0.0001929282,0.3224764,0.03454208,0.7949702,0.5526231,0.1196562,1.026179,0.9096683,0.003618132,0.05506238,0.3397399,0.06570505,1.82078,1.426942,0.4472943,1.4049,1.136123,0.2060458,0.09342983,11.04632,16.6194,1978-02-10,Fall
15,0.004899091,0.0001945666,0.3270201,0.03492963,0.7700204,0.5487739,0.1171634,1.00316,0.9111845,0.003679616,0.05627474,0.3465329,0.0569783,1.610211,1.224069,0.4208691,0.9375235,1.186164,0.2274606,0.06607011,10.63896,15.98339,1978-02-13,Fall
16,0.004935069,0.000196069,0.3311029,0.03526428,0.7450859,0.5441619,0.1142572,0.9757075,0.9030774,0.003734899,0.05686114,0.3523256,0.04861466,1.421281,1.041003,0.3346654,0.5480502,0.9332404,0.1642013,0.05703257,10.23807,15.28071,1978-02-16,Fall
17,0.004969455,0.0001974198,0.3346436,0.03553933,0.7207807,0.5392905,0.1112219,0.9456915,0.8860115,0.003784504,0.0568433,0.357118,0.04082229,1.253579,0.8817317,0.2784789,0.4224176,0.8726642,0.1557485,0.05022717,9.836232,14.51943,1978-02-19,Fall
18,0.005002012,0.0001986145,0.3376293,0.0357599,0.6975321,0.5343741,0.1083242,0.9156603,0.8637033,0.003829165,0.05632551,0.3609805,0.03547912,1.1513,0.7591141,0.2870271,0.6344589,1.16161,0.236754,0.04015694,9.46805,13.83718,1978-02-22,Fall
19,0.005032572,0.000199654,0.3401118,0.0359302,0.6751243,0.5291926,0.1054779,0.8858556,0.838564,0.00386761,0.05548334,0.3640705,0.03140241,1.072444,0.6604728,0.2420391,0.5194695,1.005153,0.1879804,0.03884101,9.160957,13.2351,1978-02-25,Fall
20,0.00506099,0.0002005388,0.3420825,0.03604529,0.6540032,0.5241873,0.1027672,0.8560587,0.8092808,0.003901575,0.05433138,0.3663825,0.02758278,0.9916643,0.5769248,0.2068983,0.5673952,0.9506577,0.1743148,0.03991888,8.873677,12.63661,1978-02-28,Fall
21,0.00508715,0.000201272,0.3435506,0.03611185,0.6340009,0.5191123,0.100201,0.8275337,0.7784809,0.00392951,0.0529545,0.3679658,0.02479183,0.9358261,0.5125754,0.1982176,0.7918049,1.039663,0.1957853,0.03978536,8.624269,12.10406,1978-03-03,Spring
22,0.005110962,0.000201858,0.3445791,0.03614399,0.6151373,0.5137684,0.09789537,0.8024159,0.7499436,0.003950877,0.05147903,0.368976,0.02390747,0.9356407,0.4733579,0.231946,1.334388,1.352937,0.2901732,0.03550038,8.441985,11.73822,1978-03-06,Spring
23,0.00513241,0.0002023051,0.3452812,0.03615321,0.5971718,0.5081465,0.09584312,0.7808825,0.7258475,0.003966078,0.05004423,0.3696674,0.02471721,0.977729,0.4541786,0.2745762,1.610927,1.536144,0.3285867,0.03006556,8.326574,11.55339,1978-03-09,Spring
24,0.005151499,0.0002026202,0.3457341,0.03613841,0.5798271,0.50237,0.09388402,0.7606,0.7045648,0.00397623,0.04869891,0.370175,0.02571146,1.007276,0.4393876,0.2865814,1.4882,1.475741,0.2806637,0.02623717,8.227364,11.42729,1978-03-12,Spring
25,0.005168268,0.00020281,0.3459587,0.03609921,0.5638049,0.4968476,0.09214172,0.741843,0.6846498,0.003983533,0.04739652,0.3704861,0.02684241,1.029094,0.4303059,0.3085035,1.738492,1.557709,0.2850307,0.02248598,8.134313,11.34,1978-03-15,Spring
26,0.005182784,0.0002028829,0.3459842,0.03603839,0.5482411,0.4912321,0.09041695,0.7236161,0.6661661,0.003986674,0.04617578,0.3706561,0.02740077,1.028489,0.4201681,0.284689,1.486551,1.366094,0.2338241,0.0213991,8.048384,11.25212,1978-03-18,Spring
27,0.005195049,0.0002028419,0.3458022,0.03595779,0.5335826,0.4857136,0.08882995,0.706858,0.6488227,0.003986566,0.04498919,0.3706335,0.0280549,1.034805,0.4148968,0.3040198,1.887503,1.531784,0.273536,0.01846226,7.967412,11.19295,1978-03-21,Spring
28,0.005205189,0.0002026994,0.3454789,0.0358704,0.520233,0.4803511,0.08755891,0.6937526,0.6350353,0.003984086,0.04389577,0.3705631,0.02997541,1.080167,0.4246594,0.3330407,2.304831,1.660101,0.3237869,0.01589838,7.942522,11.26443,1978-03-24,Spring
29,0.005213367,0.0002024685,0.3450867,0.03577886,0.5075724,0.4750766,0.08644807,0.6826674,0.6245182,0.003979494,0.04295316,0.3705796,0.03219323,1.12743,0.4401526,0.3480642,2.296849,1.647089,0.2984456,0.01392934,7.939522,11.39532,1978-03-27,Spring
30,0.005219731,0.0002021595,0.344656,0.03568437,0.4959974,0.4700937,0.08554799,0.6735866,0.616553,0.003973569,0.0421404,0.3706965,0.03460829,1.176075,0.461811,0.3695017,2.60048,1.712939,0.3233309,0.01217272,7.949564,11.56984,1978-03-30,Spring
31,0.005224541,0.0002017897,0.3442387,0.0355937,0.4863127,0.4656762,0.0850084,0.6679668,0.6116868,0.003966965,0.04146596,0.3709894,0.03759712,1.240099,0.4962885,0.3898637,2.975644,1.75476,0.3427228,0.01119899,7.995866,11.82967,1978-04-02,Fall
32,0.005228226,0.0002013861,0.3439064,0.03551692,0.4803158,0.4622499,0.08507501,0.6683613,0.6108663,0.003960792,0.04095059,0.3715509,0.04167921,1.334383,0.5563145,0.4104708,3.775496,1.835622,0.3675562,0.01150114,8.104971,12.22834,1978-04-05,Fall
33,0.005231304,0.00020098,0.343762,0.03546768,0.4765998,0.4594539,0.08561213,0.674517,0.6159483,0.003956593,0.04069982,0.37257,0.04657604,1.450923,0.6399653,0.4298244,4.24836,1.864577,0.3750293,0.01242442,8.271918,12.76275,1978-04-08,Fall
34,0.005234226,0.0002005963,0.3438781,0.03544755,0.4749713,0.4574285,0.08652864,0.6848915,0.6260908,0.00395559,0.0407343,0.3741477,0.05149215,1.564312,0.7379096,0.4442513,4.55049,1.864153,0.3754214,0.01422625,8.463895,13.36442,1978-04-11,Fall
35,0.005237572,0.0002002656,0.3443091,0.03546426,0.47833,0.4568352,0.08803512,0.7015353,0.6409935,0.003958776,0.04102458,0.3761938,0.05659087,1.682083,0.8574823,0.455438,5.178315,1.874195,0.3805516,0.01900371,8.692163,14.03933,1978-04-14,Fall
36,0.005241998,0.0002000219,0.3451241,0.03552411,0.4844828,0.457228,0.08998095,0.7235835,0.661568,0.003967328,0.04163295,0.3789585,0.0616013,1.802187,0.9912782,0.4652492,5.508492,1.862571,0.3802012,0.02681587,8.954203,14.76561,1978-04-17,Fall
37,0.005247906,0.0001998824,0.3463108,0.03560552,0.4903939,0.4583591,0.09177086,0.7425246,0.6821765,0.003981407,0.04250177,0.3823908,0.06321,1.823984,1.077376,0.4208786,4.334295,1.545957,0.2826504,0.04175195,9.137869,15.2414,1978-04-20,Fall
38,0.00525541,0.000199845,0.3477193,0.03570514,0.4981042,0.4603424,0.0935633,0.7611116,0.7011324,0.003999315,0.0434093,0.3859953,0.06360018,1.829151,1.143242,0.4240325,4.907576,1.589393,0.3190389,0.06008,9.283613,15.52779,1978-04-23,Fall
39,0.005265036,0.000199935,0.3493872,0.03584455,0.5130386,0.4641306,0.0958783,0.787463,0.72242,0.004021449,0.04435847,0.3896415,0.06562354,1.888514,1.239298,0.4393632,5.583314,1.640724,0.342171,0.09030616,9.510397,15.83907,1978-04-26,Fall
40,0.005277443,0.000200184,0.3513846,0.03602351,0.5320357,0.4691442,0.09846024,0.8181382,0.7462509,0.004048695,0.04545064,0.3936101,0.06795454,1.952589,1.338243,0.4589434,5.622544,1.603746,0.3342698,0.1236873,9.77443,16.10238,1978-04-29,Fall
41,0.005292994,0.0002006062,0.3537078,0.03623572,0.5525529,0.4749413,0.1011139,0.8496143,0.7708638,0.004081088,0.04666805,0.3979304,0.06962932,1.997136,1.419621,0.4779238,5.607191,1.577764,0.3301768,0.1507976,10.03315,16.27878,1978-05-02,Fall
42,0.005311952,0.0002012102,0.3563335,0.03647842,0.5755221,0.4818892,0.1037875,0.8817558,0.7948885,0.004118381,0.04793515,0.402415,0.07074555,2.024907,1.484561,0.4957547,5.5564,1.571966,0.3311674,0.1735146,10.27837,16.37827,1978-05-05,Fall
43,0.005334564,0.0002020035,0.3592329,0.03674931,0.6002347,0.489903,0.1064383,0.9137281,0.8174887,0.004160191,0.04917565,0.4069845,0.07128079,2.040021,1.533566,0.5124276,5.465991,1.577282,0.3345488,0.1912086,10.50374,16.41687,1978-05-08,Fall
44,0.005360997,0.0002029907,0.3623846,0.03704955,0.6263167,0.4987276,0.1091397,0.946482,0.8392805,0.00420618,0.05038493,0.4116281,0.0719889,2.06531,1.579599,0.5316283,5.662433,1.657407,0.357612,0.2033031,10.72829,16.46617,1978-05-11,Fall
45,0.005391468,0.0002041805,0.3657942,0.03737971,0.6541969,0.508973,0.1118708,0.9801437,0.8601006,0.004256313,0.05149789,0.4162429,0.07251424,2.090662,1.621901,0.5517321,5.556939,1.715757,0.372065,0.2161228,10.94512,16.50721,1978-05-14,Fall
46,0.00542611,0.0002055768,0.3694518,0.0377375,0.6824737,0.5197936,0.1146387,1.013673,0.8803093,0.004310375,0.05261334,0.4209675,0.07342023,2.123176,1.660477,0.5734621,5.69725,1.810828,0.3953967,0.2231136,11.15661,16.57623,1978-05-17,Fall
47,0.005465035,0.0002071836,0.373365,0.03812284,0.7111514,0.531591,0.1174181,1.047023,0.8997527,0.004368389,0.05368762,0.4257449,0.07422078,2.152871,1.6945,0.5938185,5.591289,1.865788,0.4065745,0.230105,11.35629,16.65091,1978-05-20,Fall
48,0.005508227,0.0002089968,0.3775161,0.03852802,0.738608,0.5427384,0.1201275,1.077281,0.9177186,0.004430146,0.05490356,0.4308442,0.07481192,2.165829,1.710332,0.6055932,5.500342,1.79932,0.3828901,0.2267366,11.52532,16.73317,1978-05-23,Fall
49,0.005555591,0.0002110079,0.3818422,0.03894575,0.7649292,0.5549318,0.1225654,1.103594,0.9313518,0.004494847,0.05594973,0.4357688,0.07353194,2.138417,1.702913,0.6048709,5.024998,1.703724,0.3583708,0.2309958,11.63617,16.6916,1978-05-26,Fall
50,0.00560689,0.0002132014,0.3862325,0.03936502,0.7888649,0.5674576,0.1246663,1.124591,0.9394726,0.004560887,0.05679863,0.4403864,0.07134217,2.089994,1.674943,0.6001927,4.75902,1.667767,0.3531798,0.2347788,11.69315,16.53649,1978-05-29,Fall
51,0.005661765,0.0002155571,0.3905954,0.03977191,0.8094411,0.5803775,0.126341,1.139229,0.9413453,0.004626788,0.05735679,0.4444844,0.06814615,2.016562,1.625736,0.5911905,4.195198,1.577718,0.3325715,0.2392392,11.68884,16.24702,1978-06-01,Fall
52,0.005719702,0.0002180461,0.3948321,0.04016605,0.8272468,0.5923342,0.1276451,1.148144,0.9374677,0.004690995,0.05773567,0.4481231,0.06506445,1.941696,1.566442,0.5811864,4.087863,1.538891,0.3257055,0.2360559,11.64446,15.90823,1978-06-04,Fall
53,0.005780278,0.0002206459,0.3989211,0.04054969,0.844017,0.6036485,0.1288458,1.156546,0.931253,0.004752974,0.05791939,0.4512622,0.06325177,1.904021,1.528693,0.5779062,4.35943,1.617174,0.350131,0.2318331,11.61518,15.64351,1978-06-07,Fall
54,0.00584325,0.0002233457,0.4028969,0.04091769,0.859874,0.6149205,0.1299904,1.164998,0.9243382,0.004812912,0.05792298,0.4539409,0.06225502,1.887925,1.508002,0.5792722,4.323771,1.669313,0.3581881,0.2307887,11.59903,15.43974,1978-06-10,Fall
55,0.005908379,0.0002261351,0.4067707,0.04126578,0.8746614,0.6261421,0.1310737,1.172878,0.9171692,0.004870767,0.05779233,0.4562297,0.06191442,1.886452,1.496983,0.5863662,4.373448,1.785285,0.392278,0.2309796,11.59021,15.28198,1978-06-13,Fall
56,0.005975447,0.0002290048,0.4105564,0.04158723,0.8879241,0.6374331,0.1320443,1.178947,0.9097245,0.004926557,0.05753781,0.4581706,0.06172279,1.88395,1.485702,0.5960987,4.140238,1.854548,0.4092977,0.2323967,11.57361,15.13283,1978-06-16,Fall
57,0.006044152,0.0002319401,0.4142307,0.04188406,0.8990429,0.6485117,0.1328085,1.181398,0.9010399,0.004979868,0.05718088,0.4596669,0.06123507,1.86743,1.463835,0.6043218,3.857413,1.898447,0.418873,0.2328934,11.53098,14.95085,1978-06-19,Fall
58,0.006114076,0.0002349203,0.4177379,0.04213839,0.9065839,0.6594803,0.1331896,1.177536,0.8894356,0.005029834,0.05661362,0.4603613,0.05958736,1.815683,1.418542,0.6052598,3.212007,1.852873,0.4057233,0.2344401,11.43266,14.65543,1978-06-22,Fall
59,0.00618461,0.0002379136,0.4209729,0.0423552,0.9102941,0.6694432,0.1331032,1.166174,0.8729637,0.005074955,0.05588905,0.4604739,0.05680706,1.731476,1.348553,0.5969834,2.747482,1.75223,0.3787342,0.2317832,11.27344,14.24296,1978-06-25,Fall
60,0.006255122,0.0002408868,0.4238558,0.04254282,0.9114421,0.6779214,0.1326914,1.15067,0.8526673,0.005114122,0.05504182,0.4601054,0.05393662,1.647034,1.276375,0.5836303,2.655399,1.717633,0.3468455,0.2250677,11.09052,13.80385,1978-06-28,Fall
61,0.00632509,0.0002438139,0.4263687,0.04269447,0.9108565,0.6851898,0.1320863,1.133777,0.8306478,0.005147005,0.05403074,0.4590642,0.05156954,1.58039,1.21625,0.5727559,2.625401,1.715754,0.3639513,0.2187176,10.91129,13.39615,1978-07-01,Fall
62,0.00639408,0.0002466754,0.4285275,0.0428115,0.9091192,0.6913909,0.1313941,1.116823,0.8086669,0.005173697,0.05289222,0.4573916,0.05015521,1.539946,1.172394,0.5698099,2.680048,1.816494,0.3928467,0.2132401,10.75036,13.05462,1978-07-04,Fall
63,0.006461813,0.0002494597,0.4303872,0.04291962,0.907945,0.6961763,0.1307878,1.102206,0.7884703,0.005194946,0.05185055,0.4557146,0.05003093,1.532369,1.149439,0.5731933,3.020135,1.873084,0.4089068,0.204271,10.63064,12.84806,1978-07-07,Fall
64,0.006528161,0.0002521639,0.4320167,0.04299479,0.906469,0.7006728,0.1302278,1.089362,0.7711554,0.005211724,0.05072394,0.4534425,0.05041005,1.537606,1.141226,0.5799778,2.928154,1.983852,0.4416815,0.201681,10.53254,12.7059,1978-07-10,Fall
65,0.006592949,0.0002547819,0.4334418,0.04305319,0.9044181,0.7044232,0.1296242,1.075772,0.7551109,0.005224436,0.04968241,0.4511132,0.05067115,1.534377,1.128653,0.5845425,2.823694,1.96652,0.4313067,0.1978205,10.43214,12.58084,1978-07-13,Fall
66,0.006655996,0.0002573058,0.4346599,0.04308983,0.9015981,0.7075836,0.1289429,1.061476,0.7398067,0.005233215,0.04866048,0.4485698,0.0505293,1.520179,1.112574,0.5840764,2.725943,1.96127,0.4230607,0.1949513,10.32536,12.44794,1978-07-16,Fall
67,0.006717074,0.0002597257,0.4356534,0.04309575,0.897213,0.7102296,0.1280836,1.044921,0.7241365,0.005237918,0.04759417,0.4456633,0.04954725,1.483894,1.085251,0.5771746,2.388826,1.870055,0.4030934,0.1935799,10.19475,12.25722,1978-07-19,Fall
68,0.006775844,0.0002620253,0.4363717,0.04306794,0.8907815,0.7121794,0.1269813,1.02518,0.7069883,0.005237921,0.04643984,0.4422997,0.04784093,1.429479,1.045308,0.5669965,2.110704,1.819196,0.3998303,0.1922715,10.03569,11.9934,1978-07-22,Fall
69,0.006831908,0.0002641855,0.4367671,0.04300019,0.8819491,0.7133019,0.1255832,1.001711,0.6877069,0.005232565,0.04515772,0.4383492,0.04535173,1.354874,0.9921393,0.5520646,1.712345,1.680396,0.373952,0.1906163,9.84289,11.64449,1978-07-25,Fall
70,0.006884816,0.0002661844,0.4367848,0.04289962,0.8711819,0.7132674,0.1239342,0.9754127,0.6659992,0.005221136,0.0438058,0.4339967,0.0426147,1.275684,0.933015,0.5363807,1.562756,1.626394,0.3693705,0.1865488,9.631579,11.25124,1978-07-28,Fall
71,0.006934269,0.0002680084,0.4364353,0.04278811,0.8608151,0.7118582,0.1223366,0.9511665,0.6443918,0.005203867,0.04254903,0.4297102,0.04129814,1.236896,0.8935653,0.5314397,1.972506,1.755626,0.3986062,0.1783418,9.461028,10.96394,1978-07-31,Fall
72,0.006980231,0.0002696602,0.4358102,0.04265956,0.8512855,0.709753,0.120893,0.9305296,0.6256322,0.005182033,0.04129602,0.4251949,0.04123603,1.230929,0.8771889,0.5335326,2.102851,1.826593,0.4114062,0.1724368,9.334646,10.79077,1978-08-03,Summer
73,0.007022708,0.0002711436,0.4349714,0.04251689,0.8422408,0.7071187,0.1195394,0.9118433,0.6092374,0.00515654,0.04011113,0.4206305,0.04162246,1.233849,0.869442,0.5366488,2.163712,1.867421,0.4167217,0.1677078,9.228911,10.67948,1978-08-06,Summer
74,0.007061718,0.0002724627,0.4339555,0.04235993,0.8334052,0.7041252,0.1182362,0.8943209,0.5948287,0.005128007,0.03898525,0.4160115,0.04206179,1.236028,0.86446,0.5386583,2.141414,1.885676,0.4193141,0.1645206,9.132295,10.59659,1978-08-09,Summer
75,0.007097275,0.0002736204,0.4327808,0.04218914,0.8245402,0.7008326,0.1169508,0.8772796,0.58188,0.005096808,0.03791412,0.411366,0.04235534,1.233375,0.8584046,0.539246,2.083288,1.891497,0.4211141,0.1622688,9.037692,10.52011,1978-08-12,Summer
76,0.007129384,0.0002746191,0.4314559,0.0420055,0.8155391,0.6972668,0.1156643,0.8604213,0.5699568,0.005063173,0.03688803,0.4066844,0.04246714,1.225735,0.8501613,0.5387751,2.013438,1.890697,0.4228906,0.1606347,8.942646,10.43939,1978-08-15,Summer
77,0.007158038,0.0002754598,0.429979,0.04180985,0.8061741,0.6933836,0.114327,0.8430701,0.5582827,0.005027198,0.03591069,0.40201,0.04204607,1.204612,0.8355411,0.533137,1.865245,1.800398,0.3961521,0.1588457,8.837704,10.33059,1978-08-18,Summer
78,0.007183216,0.0002761422,0.4283367,0.04160812,0.7968856,0.6890361,0.1129783,0.8260629,0.5466141,0.004988866,0.03501375,0.3974685,0.04145646,1.181749,0.8198882,0.525292,1.946858,1.775554,0.3869256,0.1557399,8.735429,10.22081,1978-08-21,Summer
79,0.007204997,0.000276672,0.4265585,0.04140624,0.7888352,0.6843252,0.1117908,0.8121526,0.5366053,0.00494869,0.03421149,0.3931001,0.04175475,1.18525,0.8190278,0.5242295,2.295596,1.871707,0.411217,0.1522232,8.670259,10.1899,1978-08-24,Summer
80,0.007223647,0.000277065,0.4247248,0.04121655,0.7831517,0.6793953,0.1108984,0.8031348,0.5297806,0.004907855,0.03358255,0.3891548,0.04319717,1.219737,0.8383811,0.5287046,2.735725,1.920026,0.4162735,0.1478063,8.65834,10.28491,1978-08-27,Summer
81,0.007239568,0.0002773442,0.4229261,0.04104359,0.7802356,0.6746687,0.1103625,0.7998492,0.5272387,0.004867715,0.03311655,0.3856116,0.04564311,1.281858,0.8797911,0.5371717,3.21043,2.016679,0.4378679,0.1454411,8.701816,10.50722,1978-08-30,Summer
82,0.007253273,0.0002775378,0.4212596,0.04089497,0.7804524,0.6704174,0.1102345,0.8025488,0.5297133,0.004829702,0.03286028,0.3826258,0.04906282,1.3687,0.9419353,0.5493177,3.685544,2.12256,0.4486633,0.1450973,8.800209,10.85542,1978-09-02,Fall
83,0.00726535,0.000277677,0.4198131,0.04077634,0.7836149,0.666867,0.1104788,0.810235,0.5369622,0.004795161,0.0328455,0.3803305,0.05284194,1.463795,1.015424,0.5617066,3.993029,2.154324,0.4586296,0.1467894,8.937999,11.28955,1978-09-05,Fall
84,0.007276342,0.0002777892,0.4186269,0.04068473,0.7885528,0.6641665,0.1109239,0.8201768,0.5473143,0.004764848,0.03304318,0.3786742,0.05574993,1.534955,1.082118,0.5654309,3.97397,2.074518,0.417246,0.1508844,9.076532,11.70901,1978-09-08,Fall
85,0.00728661,0.0002778904,0.4176697,0.04061071,0.7937076,0.6622646,0.1113585,0.8292439,0.5582053,0.004738565,0.0333702,0.3774738,0.05693502,1.563336,1.125534,0.559264,3.729242,1.934595,0.3939246,0.1569096,9.182127,12.01882,1978-09-11,Fall
86,0.007296327,0.0002779863,0.4168752,0.04054899,0.7985414,0.66093,0.1117232,0.8367795,0.5682139,0.004715556,0.03375117,0.3765544,0.05693751,1.565545,1.148917,0.5503249,3.61632,1.857206,0.3848472,0.1631117,9.258224,12.21856,1978-09-14,Fall
87,0.007305579,0.0002780786,0.4161909,0.04049676,0.8027093,0.6599002,0.1119692,0.8421117,0.57639,0.004695146,0.03415686,0.375821,0.05597491,1.544632,1.152896,0.5378382,3.369087,1.714763,0.3524817,0.1677044,9.302259,12.31098,1978-09-17,Fall
88,0.007314367,0.0002781652,0.4155642,0.04044883,0.8064436,0.6591436,0.1121564,0.8467909,0.5830661,0.004676588,0.03450598,0.3751037,0.05496769,1.52673,1.153435,0.5280126,3.466887,1.744888,0.3501779,0.1721837,9.336555,12.34752,1978-09-20,Fall
89,0.007322811,0.0002782512,0.4150198,0.04042689,0.811822,0.6582954,0.1125468,0.8543786,0.5905887,0.004660087,0.03493536,0.3745919,0.05552008,1.549052,1.172415,0.529209,3.963558,1.83734,0.3745808,0.1722156,9.41161,12.47382,1978-09-23,Fall
90,0.00733126,0.0002783552,0.4146477,0.04043623,0.819936,0.6577696,0.113297,0.8673036,0.6013573,0.004646769,0.03547432,0.374418,0.05768734,1.614695,1.219393,0.5410061,4.485403,1.944663,0.4148098,0.172232,9.547069,12.74343,1978-09-26,Fall
91,0.007340048,0.0002784927,0.4144821,0.04046129,0.8274006,0.6576357,0.1139001,0.8769445,0.610896,0.004637153,0.03613432,0.3746228,0.05769233,1.615159,1.231163,0.4867189,3.569735,1.628316,0.3108363,0.1885631,9.643717,12.87686,1978-09-29,Fall
92,0.007349126,0.0002786562,0.4144146,0.04050462,0.8358436,0.6574622,0.1145915,0.8881593,0.6199732,0.004629981,0.03681954,0.3749846,0.05824421,1.639135,1.253121,0.5044529,4.606024,1.813735,0.3841857,0.1811454,9.746156,13.03898,1978-10-02,Fall
93,0.007358897,0.0002788677,0.4145584,0.04057835,0.8468226,0.6580124,0.1156397,0.9048809,0.6327844,0.004626583,0.03756164,0.3756471,0.0601445,1.700336,1.302958,0.5243456,4.707747,1.825956,0.3888036,0.1801182,9.900769,13.33205,1978-10-05,Fall
94,0.007369652,0.0002791413,0.4149313,0.04066687,0.8576487,0.6593081,0.1166687,0.920523,0.6458856,0.004627201,0.03835766,0.3766181,0.06097496,1.727788,1.334673,0.5332325,4.39856,1.738129,0.3650913,0.1827776,10.02462,13.55646,1978-10-08,Fall
95,0.007381454,0.0002794766,0.4154772,0.04077022,0.8680494,0.6608219,0.1176157,0.9340365,0.6576676,0.00463116,0.03920474,0.3778379,0.06104611,1.732551,1.348369,0.5348616,4.356286,1.683779,0.3530508,0.1838682,10.11812,13.70999,1978-10-11,Fall
96,0.007394204,0.0002798643,0.4161129,0.04086361,0.8751754,0.6621665,0.1180725,0.9391184,0.6635479,0.004637413,0.04004356,0.3791521,0.05822801,1.655985,1.306859,0.4585357,3.187505,1.319941,0.2459964,0.2038696,10.13206,13.60914,1978-10-14,Fall
97,0.007407449,0.0002802752,0.4166791,0.04095067,0.8813507,0.6627465,0.1184192,0.9434206,0.6659999,0.004643882,0.04075999,0.3802921,0.05629937,1.615369,1.277475,0.4678402,4.178564,1.461032,0.3056065,0.1902909,10.13529,13.51061,1978-10-17,Fall
98,0.007421238,0.0002807137,0.4172652,0.0410445,0.8881992,0.6632324,0.1188746,0.9498958,0.6688322,0.00465144,0.0414185,0.381409,0.05549983,1.604562,1.268156,0.443372,3.939007,1.389721,0.2694347,0.1930955,10.17688,13.49347,1978-10-20,Fall
99,0.007435613,0.0002811817,0.4179038,0.04115434,0.8971106,0.6635621,0.1196639,0.9619164,0.6743883,0.004660409,0.04207997,0.3826183,0.05697534,1.657455,1.298852,0.4682302,5.140532,1.63473,0.3285986,0.1822045,10.2788,13.65511,1978-10-23,Fall
