Label,Type,Count,Total,Proportion
Suchy,Categorical Agreement,10,14,0.7142857142857143
Allen,Categorical Agreement,23,39,0.5897435897435898
Suchy,Timing Window Overlap,2,14,0.14285714285714285
Allen,Timing Window Overlap,23,39,0.5897435897435898
