Group,Model,Level,Stratum,N,Bias,RMSE,MAE,R,WSS,Obs_STD,Model_STD,Centered_RMSE
Diatoms,Ecospace,Season,Spring,236,-0.13162192178370208,1.5864126710430706,1.2222230348871823,-0.01872737354179692,0.36325647483776635,1.1746983120525138,1.0362772564729008,1.5809430200206376
Diatoms,Ecospace,Season,Summer,104,0.6065764041757817,1.0196146118627005,0.8739650359307767,0.21730596803387137,0.44966092339174335,0.6361705788358479,0.6731056341993439,0.8195602617386374
Diatoms,Ecospace,Season,Fall,75,-0.00019678698223051387,1.1751132331838448,0.9556024146835004,0.29257994959232125,0.519206873336611,0.9018818101091022,1.0620761346054626,1.1751132167066596
Diatoms,Ecospace,Season,Winter,49,-0.6748982326326219,0.7765166087926353,0.7027569564003655,0.6864297023573283,0.4967262488981229,0.37049265858977515,0.5280009790016442,0.3840448142081571
Diatoms,Ecospace,sdomain,SGS,240,0.0012063266015286918,1.3865891284717695,1.0727059758936128,0.03650986519717447,0.3800850748318112,0.9998246301464255,0.9979144919948469,1.3865886037221824
Diatoms,Ecospace,sdomain,SGI,77,-2.8836961678575494e-16,1.1876064622440046,0.9392857249513046,0.28551643812101024,0.5599192418326366,0.9934852726704042,0.993485272670404,1.1876064622440046
Diatoms,Ecospace,sdomain,SGN,147,-0.009204886487789285,1.3430153586920692,1.0589648768662498,0.09930197490745223,0.4440318716137581,1.0046137050083257,0.9965928350693501,1.3429838136580552
Diatoms,Ecospace,sdomain_Season,SGS_Spring,119,-0.1442484590881901,1.6318241282565813,1.2526119138167289,-0.11025890744269662,0.2943908855663523,1.1427709219631803,1.0367517324905327,1.6254360546053583
Diatoms,Ecospace,sdomain_Season,SGI_Spring,41,-0.17970155918412511,1.4063236905144731,1.1246664319467843,0.24683533821926978,0.5205899037512289,1.2210571861838175,1.039854543175043,1.3947952079531396
Diatoms,Ecospace,sdomain_Season,SGN_Spring,76,-0.08591372345934149,1.6058104648570855,1.2272696681495547,-0.028987631304141663,0.37251674300336457,1.1964783956747238,1.0334407223070052,1.6035105491283432
Diatoms,Ecospace,sdomain_Season,SGN_Summer,29,0.569156170724141,0.9064970519527165,0.8059658262742595,0.16729839322782425,0.4558773529903204,0.5878212932439232,0.500753470881706,0.7055481263001117
Diatoms,Ecospace,sdomain_Season,SGS_Summer,59,0.6486341396467167,1.0624464285652144,0.9011129427533845,0.2929397801066102,0.4563973951804253,0.6756658995444005,0.7371119623789811,0.8414666757844562
Diatoms,Ecospace,sdomain_Season,SGI_Summer,16,0.5193126777578081,1.0515087032399688,0.897105697024848,-0.15285709485463936,0.2537777963630524,0.5074784569898019,0.6869333058019956,0.914322096260074
Diatoms,Ecospace,sdomain_Season,SGN_Fall,27,-0.07232922353315578,1.1742597998066762,1.0809623923759253,0.3414634183108637,0.5759351737719594,0.9076334738076404,1.1136080775719317,1.172030102371567
Diatoms,Ecospace,sdomain_Season,SGS_Fall,37,-0.04840498409448579,1.2795596623649146,0.9783677847575105,0.2477511302329147,0.4804783412250724,0.991391150931127,1.0896572650899083,1.2786437686338705
Diatoms,Ecospace,sdomain_Season,SGI_Fall,11,0.33901040211126293,0.723489701249025,0.5713262246440608,0.8170717220053423,0.5290355801630088,0.22056609851066106,0.806587649734716,0.6391473187566098
Diatoms,Ecospace,sdomain_Season,SGN_Winter,15,-0.6250876830933303,0.7351418013907738,0.6557565709246042,0.6282249244774832,0.2626296325476887,0.15843107892795463,0.4662792325032202,0.38690936483507854
Diatoms,Ecospace,sdomain_Season,SGS_Winter,25,-0.760933792471952,0.8336440394147231,0.760933792471952,0.7818778860878949,0.5714772197787867,0.4408475141190604,0.5457015351266753,0.3405027869576818
Diatoms,Ecospace,sdomain_Season,SGI_Winter,9,-0.5189281489777462,0.672091471059345,0.6194886097722263,0.8985645519581198,0.3899732462148563,0.1418082763853637,0.5499730380622757,0.42710715478582695
Diatoms,Ecospace,All,All,464,-0.002292241227021897,1.3416207287109811,1.046211792963483,0.09739016632293031,0.4310990679840564,1.0003078779640928,0.996761999054248,1.3416187704922518
Diatoms,SalishSeaCast,Season,Spring,238,0.20856623629463128,1.4445331018760543,0.9720811362847024,0.2369120665455075,0.5103295400066019,1.1708367874296777,1.1429833436279333,1.4293970783143315
Diatoms,SalishSeaCast,Season,Summer,104,-0.04329990699434634,0.9333580999629736,0.4327042748942944,0.0443566385006168,0.272984637374423,0.6361705788358479,0.7103955888943684,0.9323531845930345
