year,biweekly,ewe_row,ewe_col,date_rep,avg_nitrogen_mmol_m2_obs,avg_nitrogen_mmol_L_obs,n_casts,mean_n_depths,mean_max_depth,frac_pad_surface,frac_pad_deep,frac_extrap_surface,frac_extrap_deep,zmin_m,zmax_m,avg_nitrogen_primary_mmol_m2_obs,avg_nitrogen_gN_m2_obs,avg_nitrogen_umol_L_obs,model_time,model_t_idx,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC,N_FLUX_MULT
2015,2,128,31,2015-01-26 00:00:00,329.942,0.01658,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,329.942,4.6213986114,16.580000000000002,2015-01-26,4448,0.00495053920894861,0.000219337147427723,0.31755056977272,0.0263798702508211,0.0716666355729103,0.581919610500336,0.0842911750078201,0.417429357767105,0.232422694563866,0.00418448587879539,0.0200619157403708,0.17853818833828,0.0164956729859114,0.121742084622383,0.141424685716629,0.684192955493927,0.93241822719574,0.811444580554962,0.12402056157589,0.0992750078439713,1.577698
2015,2,126,32,2015-01-27 00:00:00,519.1909999999999,0.026089999999999995,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,519.1909999999999,7.272152579699999,26.089999999999996,2015-01-26,4448,0.00473369937390089,0.000211030943319201,0.306264400482178,0.0233284328132868,0.00633334182202816,0.599574208259583,0.0878094211220741,0.415653318166733,0.21909873187542,0.00404784502461553,0.0212602652609348,0.174872130155563,0.0133592169731855,0.0906845182180405,0.115632578730583,0.702278435230255,0.962286293506622,0.831997156143188,0.118539854884148,0.090530164539814,1.0
2015,2,127,29,2015-01-27 00:00:00,322.579,0.016210000000000002,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,322.579,4.5182672793,16.21,2015-01-26,4448,0.00494438828900456,0.000219349880353548,0.318095982074738,0.0285745691508055,0.00970467366278172,0.566532492637634,0.081813782453537,0.415772676467896,0.240890502929688,0.00418847613036633,0.0191076956689358,0.176791459321976,0.0193949099630117,0.243726521730423,0.275299370288849,0.670945525169373,1.52246308326721,1.37903213500977,0.213783115148544,0.107163928449154,1.0
2015,4,19,10,2015-02-15 00:00:00,507.251,0.025490000000000002,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,507.251,7.1049125817,25.490000000000002,2015-02-16,4455,0.00302898744121194,0.000135062175104395,0.193399637937546,0.0178790278732777,0.00484659476205707,0.403069972991943,0.0658925995230675,0.241735130548477,0.147158950567245,0.00222108024172485,0.0117073552682996,0.0821156874299049,0.0197181887924671,0.118856705725193,0.136092111468315,0.759019136428833,1.51959526538849,1.61675381660461,0.218440622091293,0.0460819415748119,0.717135
2015,4,20,14,2015-02-15 00:00:00,497.102,0.02498,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,497.102,6.962758583399999,24.98,2015-02-16,4455,0.00302495155483484,0.000134460991830565,0.192798599600792,0.0101986844092607,0.485220074653625,0.390204071998596,0.0623968429863453,0.233123287558556,0.137399673461914,0.00220349500887096,0.0106594003736973,0.0801112279295921,0.016430014744401,0.0971753299236298,0.116570673882961,0.722948491573334,1.41106629371643,1.54292190074921,0.213189542293549,0.0460230074822903,0.717135
2015,4,21,6,2015-02-15 00:00:00,506.1565,0.025435000000000003,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,506.1565,7.08958224855,25.435000000000002,2015-02-16,4455,0.00303065730258822,0.000135686408611946,0.194220244884491,0.0142126837745309,0.242278039455414,0.417501479387283,0.0699694603681564,0.254687577486038,0.161772608757019,0.00224792351946235,0.0128166144713759,0.0842548608779907,0.0240182280540466,0.156520396471024,0.166646003723145,0.802044689655304,1.68864929676056,1.76263380050659,0.226289391517639,0.0472145639359951,0.717135
2015,4,14,20,2015-02-16 00:00:00,473.7195,0.023805,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,473.7195,6.63524692065,23.805,2015-02-16,4455,0.00298257707618177,0.000131419772515073,0.188996121287346,0.00852668285369873,0.439979791641235,0.354794293642044,0.0530694797635078,0.213558301329613,0.118799529969692,0.00208981148898602,0.00789256300777197,0.072843573987484,0.01207584887743,0.065168634057045,0.0970421135425568,0.661539554595947,1.3372642993927,1.42403590679169,0.212260827422142,0.0512406080961227,1.0
2015,4,17,22,2015-02-16 00:00:00,480.6845,0.024155000000000003,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,480.6845,6.73280358615,24.155,2015-02-16,4455,0.00298373191617429,0.000131689681438729,0.189691424369812,0.016707219183445,0.21941839158535,0.356198072433472,0.0537985600531101,0.217097997665405,0.122551873326302,0.00210790778510273,0.00807452760636806,0.0739938169717789,0.0129394745454192,0.0693424791097641,0.100668467581272,0.671249389648438,1.40344059467316,1.43909585475922,0.214473217725754,0.0513942241668701,1.0
2015,4,18,19,2015-02-16 00:00:00,464.26699999999994,0.023329999999999997,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,464.26699999999994,6.502848588899999,23.33,2015-02-16,4455,0.00298920692875981,0.00013221861445345,0.190424770116806,0.0140420971438289,0.349276393651962,0.357941091060638,0.0547380223870277,0.218058377504349,0.125125512480736,0.00213228235952556,0.00833753123879433,0.0750420019030571,0.0134666385129094,0.0737956091761589,0.105974845588207,0.673849105834961,1.30286490917206,1.3957062959671,0.200228646397591,0.0497154332697392,0.717135
2015,4,41,4,2015-02-18 00:00:00,450.4364999999999,0.022635,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,450.4364999999999,6.309128924549999,22.634999999999998,2015-02-19,4456,0.00291766552254558,0.000130745538626797,0.192306563258171,0.0216773711144924,0.00239232834428549,0.385733664035797,0.0646376758813858,0.25433948636055,0.161225959658623,0.00218762969598174,0.0103558450937271,0.0845598056912422,0.0209359358996153,0.156403318047523,0.180055916309357,0.747426688671112,2.17842721939087,1.97078549861908,0.299307346343994,0.0517443232238293,1.0
2015,4,52,3,2015-02-18 00:00:00,494.6144999999999,0.024854999999999995,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,494.6144999999999,6.927916917149999,24.854999999999997,2015-02-19,4456,0.00290434900671244,0.000129945197841153,0.194060474634171,0.0216776877641678,0.000536606356035918,0.374830335378647,0.0628971680998802,0.265176743268967,0.170021235942841,0.00222337804734707,0.00974706187844276,0.0857090130448341,0.0192118678241968,0.145414546132088,0.186696708202362,0.710164666175842,2.02748465538025,1.79931199550629,0.29447939991951,0.0649039521813393,1.0
2015,4,128,31,2015-02-19 00:00:00,334.9169999999999,0.016829999999999998,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,334.9169999999999,4.691081943899999,16.83,2015-02-19,4456,0.00467036617919803,0.000199477508431301,0.281882673501968,0.0235124621540308,0.0522298216819763,0.46200242638588,0.0713187381625175,0.341706901788712,0.205230191349983,0.00334618613123894,0.0139765609055758,0.153332963585854,0.018846794962883,0.159145459532738,0.183192625641823,0.691741049289703,1.56951355934143,1.21352779865265,0.196981698274612,0.0680525600910187,1.53467
2015,4,127,29,2015-02-19 00:00:00,345.663,0.01737,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,345.663,4.8415979421,17.37,2015-02-19,4456,0.00466119730845094,0.000199267931748182,0.28203222155571,0.0265186559408903,0.00596980331465602,0.444139242172241,0.0682863295078278,0.336838841438293,0.210711777210236,0.00334458379074931,0.012919008731842,0.150979980826378,0.0219976361840963,0.294497936964035,0.311113506555557,0.671397924423218,2.43126225471497,1.8879668712616,0.326779127120972,0.0754986777901649,1.0
2015,4,126,32,2015-02-19 00:00:00,517.6985,0.026015,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,517.6985,7.251247579949999,26.015,2015-02-19,4456,0.00445832125842571,0.000191603918210603,0.271329164505005,0.024653734639287,0.00385579373687506,0.476738333702087,0.0733843296766281,0.335866630077362,0.186279207468033,0.00322161638177931,0.0145372003316879,0.150287717580795,0.0139957685023546,0.106478177011013,0.137369886040688,0.716202318668365,1.61863136291504,1.24791836738586,0.188906341791153,0.0597425475716591,1.0
