obs_std,mod_std,R,RMSE,Bias,WSS,Group
0.8436774849365698,0.19038843738370592,0.2500997421783288,1.0995148242129809,-0.7356892376906774,0.45951794634309906,ZC5-CSM
5.108934392884897,1.1194395914773045,0.37252701131187477,5.970278386897449,-3.5427304731679365,0.45911222427508513,TOT
1.1132657946742315,0.24533556930004327,0.40226192864785054,1.202545089867729,-0.6052263648058825,0.45079931414111674,ZC2-AMP
0.1098660254456917,0.051328786056773594,0.2026491900230303,0.1130765569356935,-0.019149801284599983,0.42771607697795155,ZS2-CTH
0.5678427399417115,0.03192639185457506,-0.03614577053755331,0.7530493737124964,-0.4922480084491998,0.4195345914021713,ZS3-CHA
0.3104725583504366,0.02649026508611705,0.03514142958291751,0.35751531012607507,-0.17691889312039918,0.3798626821382405,ZC3-DEC
1.6743071422481612,0.2322471339726424,0.13277859146407273,1.822519347382677,-0.7533899059299561,0.3524090923528188,ZC4-CLG
0.25936793058084817,0.015977700392797927,0.2249413516577731,0.26840601996584623,-0.07986952816665993,0.2500746237418222,ZS4-LAR
3.262942855564232,0.41320860978641605,0.1705697593206149,3.2887883705486924,-0.6771571203934214,0.18558105689227566,ZC1-EUP
0.3219216388510825,0.006113195833464393,-0.10613553273500735,0.3382019485414667,-0.10144901271150839,0.17662451141838365,ZF1-ICT
