year,biweekly,ewe_row,ewe_col,date_rep,avg_nitrogen_mmol_m2_obs,avg_nitrogen_mmol_L_obs,n_casts,mean_n_depths,mean_max_depth,frac_pad_surface,frac_pad_deep,frac_extrap_surface,frac_extrap_deep,zmin_m,zmax_m,avg_nitrogen_primary_mmol_m2_obs,avg_nitrogen_gN_m2_obs,avg_nitrogen_umol_L_obs,model_time,model_t_idx,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC,N_FLUX_MULT
2015,2,128,31,2015-01-26 00:00:00,329.942,0.01658,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,329.942,4.6213986114,16.580000000000002,2015-01-26,4448,0.00512471375986934,0.00022439454915002,0.329836249351501,0.0271075405180454,0.0636017322540283,0.596660971641541,0.0837875828146935,0.441823869943619,0.241112530231476,0.00430338410660625,0.02062813565135,0.187628239393234,0.0172016732394695,0.126733869314194,0.146048948168755,0.657022893428802,0.911826431751251,0.795186758041382,0.125932216644287,0.0998976230621338,1.577698
2015,2,126,32,2015-01-27 00:00:00,519.1909999999999,0.026089999999999995,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,519.1909999999999,7.272152579699999,26.089999999999996,2015-01-26,4448,0.00491329468786716,0.000216256827116013,0.318497002124786,0.0239891223609447,0.00563370529562235,0.614730715751648,0.0870991721749306,0.439971745014191,0.225599065423012,0.00416468596085906,0.0218061432242393,0.183728620409966,0.013882570900023,0.0937135368585587,0.118461333215237,0.674915552139282,0.947100818157196,0.822756409645081,0.121559403836727,0.090936005115509,1.0
2015,2,127,29,2015-01-27 00:00:00,322.579,0.016210000000000002,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,322.579,4.5182672793,16.21,2015-01-26,4448,0.00511540332809091,0.000224225543206558,0.32993346452713,0.0293126590549946,0.00860322639346123,0.579906225204468,0.0811318904161453,0.437698006629944,0.249066770076752,0.00430063996464014,0.0195896569639444,0.185267224907875,0.0202328562736511,0.25292494893074,0.282366991043091,0.643765330314636,1.48496687412262,1.34943056106567,0.216653615236282,0.10725624859333,1.0
2015,4,19,10,2015-02-15 00:00:00,507.251,0.025490000000000002,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,507.251,7.1049125817,25.490000000000002,2015-02-16,4455,0.00345510430634022,0.000149826359120198,0.216619044542313,0.0195396449416876,0.00492856651544571,0.435056686401367,0.0674640312790871,0.313124805688858,0.174523383378983,0.00246838061138988,0.0129739614203572,0.0965074002742767,0.0214559361338615,0.159498289227486,0.178734213113785,0.704364359378815,1.71170079708099,1.47017288208008,0.213345304131508,0.0553639978170395,0.717135
2015,4,20,14,2015-02-15 00:00:00,497.102,0.02498,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,497.102,6.962758583399999,24.98,2015-02-16,4455,0.00344368815422058,0.000148932318552397,0.215600416064262,0.0111235957592726,0.493847995996475,0.420255392789841,0.0637513548135757,0.299318492412567,0.161320701241493,0.00244349264539778,0.0117445550858974,0.0939740091562271,0.0181389674544334,0.129415214061737,0.150715216994286,0.674696147441864,1.59376001358032,1.41576969623566,0.209278866648674,0.0537046268582344,0.717135
2015,4,21,6,2015-02-15 00:00:00,506.1565,0.025435000000000003,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,506.1565,7.08958224855,25.435000000000002,2015-02-16,4455,0.00346491835080087,0.000150837557157502,0.218010529875755,0.0155972158536315,0.246399536728859,0.451833814382553,0.0717269703745842,0.331565111875534,0.192464649677277,0.00250561139546335,0.0142875341698527,0.0993599891662598,0.0252937767654657,0.206392630934715,0.217322319746017,0.735535144805908,1.84045505523682,1.59125483036041,0.221185594797134,0.0569481924176216,0.717135
2015,4,14,20,2015-02-16 00:00:00,473.7195,0.023805,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,473.7195,6.63524692065,23.805,2015-02-16,4455,0.00333562912419438,0.000143220691825263,0.208338141441345,0.00919084250926971,0.40459731221199,0.374711662530899,0.0529969744384289,0.257867425680161,0.13101102411747,0.00227072485722601,0.00830526277422905,0.0836058557033539,0.0133217461407185,0.0774119794368744,0.108759097754955,0.623631715774536,1.39979588985443,1.35937678813934,0.213371068239212,0.0530074909329414,1.0
2015,4,17,22,2015-02-16 00:00:00,480.6845,0.024155000000000003,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,480.6845,6.73280358615,24.155,2015-02-16,4455,0.00335287838242948,0.000144151475979015,0.209845155477524,0.0180512182414532,0.202216118574142,0.377610474824905,0.0538473166525364,0.263373464345932,0.135488405823708,0.00230134301818907,0.00854748673737049,0.0853386595845222,0.0140279615297914,0.0820678621530533,0.112847916781902,0.630938529968262,1.44477486610413,1.370450258255,0.215417519211769,0.053395189344883,1.0
2015,4,18,19,2015-02-16 00:00:00,464.26699999999994,0.023329999999999997,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,464.26699999999994,6.502848588899999,23.33,2015-02-16,4455,0.00337486597709358,0.000145346799399704,0.211439073085785,0.0152298407629132,0.322421997785568,0.381240785121918,0.0551148504018784,0.26922681927681,0.141028553247452,0.00233986740931869,0.00892389006912708,0.0870097130537033,0.014795402996242,0.0906927883625031,0.123884901404381,0.63267993927002,1.36916100978851,1.31628489494324,0.200030237436295,0.0533106476068497,0.717135
2015,4,41,4,2015-02-18 00:00:00,450.4364999999999,0.022635,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,450.4364999999999,6.309128924549999,22.634999999999998,2015-02-19,4456,0.00336941587738693,0.000146825783303939,0.217111304402351,0.0239885021001101,0.0024441375862807,0.420104563236237,0.0662694796919823,0.326526969671249,0.188095182180405,0.00246300618164241,0.0115536376833916,0.100517854094505,0.022120138630271,0.202893272042274,0.228988096117973,0.682812571525574,2.16579055786133,1.80464553833008,0.294576346874237,0.0580576322972775,1.0
