Group,Model,Level,Stratum,N,Bias,RMSE,MAE,R,WSS,Obs_STD,Model_STD,Centered_RMSE
Diatoms,Ecospace,Season,Spring,236,-0.07702187422488094,1.3887079113916743,1.0360036891308466,0.16653963719051493,0.4465358670621413,1.1746983120525138,0.9578239417768386,1.386570335054343
Diatoms,Ecospace,Season,Summer,104,0.42621540301850735,0.9704593734884516,0.7688235561327033,0.22763541056257067,0.4675837976571854,0.6361705788358479,0.7583214223010026,0.871855392723684
Diatoms,Ecospace,Season,Fall,75,0.309677374473021,1.2568792505585618,0.9645988260054924,0.22469252687075494,0.4646694839051152,0.9018818101091022,1.0461625625728328,1.2181319198773786
Diatoms,Ecospace,Season,Winter,49,-1.0293600532993388,1.0808367430963104,1.0293600532993388,0.5449555981177945,0.3688122752208731,0.37049265858977515,0.31201822774201926,0.32958450494315156
Diatoms,Ecospace,sdomain,SGS,240,0.001206326601528603,1.297509160011447,0.9819257326371413,0.15633041644716408,0.42727827273886165,0.9998246301464255,0.9979144919948469,1.2975085992353734
Diatoms,Ecospace,sdomain,SGI,77,-1.4995220072859257e-16,1.2461444409019073,0.9685939098461974,0.21334572694417123,0.4896583863650317,0.9934852726704042,0.993485272670404,1.2461444409019073
Diatoms,Ecospace,sdomain,SGN,147,-0.009204886487789212,1.1814295366220462,0.931933116623737,0.3030166391645357,0.5471285811658425,1.0046137050083257,0.99659283506935,1.1813936770051419
Diatoms,Ecospace,sdomain_Season,SGS_Spring,119,-0.009383698490217479,1.4471933193544835,1.081120740324235,0.08453802810935619,0.394711565931571,1.1427709219631803,0.9897414638302742,1.447162896769708
Diatoms,Ecospace,sdomain_Season,SGI_Spring,41,-0.217961599407969,1.4590898038149205,1.1108851499931793,0.12729367997680197,0.42620225329916206,1.2210571861838175,0.9394064079425086,1.4427181972860061
Diatoms,Ecospace,sdomain_Season,SGN_Spring,76,-0.10689574501328021,1.2492722265604455,0.9249633077180983,0.3248184720445305,0.5393839278173469,1.1964783956747238,0.9070334622213597,1.2446904819083933
Diatoms,Ecospace,sdomain_Season,SGN_Summer,29,0.46275417537087526,1.0114092746556624,0.8309564386881539,0.10011822483675395,0.4571786813415606,0.5878212932439232,0.742033104638671,0.8993371414749392
Diatoms,Ecospace,sdomain_Season,SGS_Summer,59,0.36522364571257415,0.9411607724819973,0.720536929233271,0.2397671006220253,0.42878161862511865,0.6756658995444005,0.7295548085558892,0.8674072217080776
Diatoms,Ecospace,sdomain_Season,SGI_Summer,16,0.5848959831954691,1.0006110588262176,0.8342646431926062,0.2215603896156817,0.4624729498978175,0.5074784569898019,0.7560417413063012,0.8118615521670736
Diatoms,Ecospace,sdomain_Season,SGN_Fall,27,0.3046464103162635,1.2353170844147146,1.0268464510432287,0.3057828855113419,0.5564095298351764,0.9076334738076404,1.1060483581729235,1.1971628392696985
