year,group,obs_anom,model_anom
2000,Total,1.0588095046120776,1.0949038828768056
2000,ZS2-CTH,0.27111590496699023,1.3653502034450629
2000,ZS3-CHA,1.296016009151522,0.9489322259384523
2000,ZS4-LAR,0.34641831756245917,0.5142113433252102
2001,Total,0.9008467481426997,-0.3230594104100504
2001,ZS2-CTH,-0.45187973442122287,-0.6916694194239081
2001,ZS3-CHA,1.1490324313728062,-0.33082082798997026
2001,ZS4-LAR,-0.3354940142556583,0.20086509064593777
2002,Total,-0.8128788512052731,-1.1213286912777503
2002,ZS2-CTH,-0.38078408870385133,-1.2411972342952684
2002,ZS3-CHA,-0.6328965657417615,-0.5094466792021752
2002,ZS4-LAR,-2.6719389623191803,-0.4643101425850641
2003,Total,-0.9146166451776759,0.1159133217050424
2003,ZS2-CTH,-1.2371286874872902,-0.03676145354854854
2003,ZS3-CHA,-0.6685388405904019,0.5843971510878709
2003,ZS4-LAR,-1.197115916904016,0.10920763724301026
2004,Total,-0.45000164083363403,-0.19019551155153286
2004,ZS2-CTH,-0.7463161927876821,-0.5060728917174071
2004,ZS3-CHA,-0.2841641134264875,0.6363550526093211
2004,ZS4-LAR,-0.35537399770812467,-0.37698931231890553
2005,Total,-0.11437879057709202,0.1424544811711838
2005,ZS2-CTH,0.31605960345139306,-0.17387373263710332
2005,ZS3-CHA,-0.28567997126298045,0.2913515985483683
2005,ZS4-LAR,0.16871683991203856,0.19151481373417759
2006,Total,0.04060758414326806,-0.33371740276771966
2006,ZS2-CTH,-0.8068426725297255,-0.625271096337382
2006,ZS3-CHA,0.12020378953757213,-0.7620512169954378
2006,ZS4-LAR,0.46869737366495673,0.33744424899546316
2007,Total,0.423718518774907,0.5164443144860315
2007,ZS2-CTH,0.36246149942261524,0.10883727795171205
2007,ZS3-CHA,0.5374663785641808,0.31047903155497275
2007,ZS4-LAR,0.37229939906936754,0.5130460445914681
2008,Total,-0.9698648000498373,-0.8548882630390132
2008,ZS2-CTH,-1.4305015978540767,-0.5340566658599876
2008,ZS3-CHA,-0.7557971134505135,0.36179065769758295
2008,ZS4-LAR,-1.2326025581374245,-2.7173926757578375
2009,Total,-0.9287649836822309,0.23477716408473748
2009,ZS2-CTH,-0.27971557019909293,-0.17367969623365698
2009,ZS3-CHA,-0.8509843844540129,-0.10878962516783797
2009,ZS4-LAR,-1.484528354431033,0.48106765827301584
2012,Total,0.19065077678605757,0.2978220024247893
2012,ZS2-CTH,0.8656628995846322,0.637947111755161
2012,ZS3-CHA,0.1249967259499234,-0.23491568343798744
2012,ZS4-LAR,-0.5644730311231695,0.4540198969965627
2013,Total,-0.5182361917541851,-0.9892403837551901
2013,ZS2-CTH,-0.6600602483553405,-0.9472986516035369
2013,ZS3-CHA,-0.5777628143110515,-0.7144054065467516
2013,ZS4-LAR,-0.33315811742627965,-1.0413387619043872
2014,Total,-1.4850532888215267,-0.6444184000537992
2014,ZS2-CTH,-1.6592477674325181,-0.5270119794775102
2014,ZS3-CHA,-1.2875710601658639,-0.4869199537035329
2014,ZS4-LAR,-1.163152157929985,-0.15419562575720164
2015,Total,0.27573088122956174,0.5151087720580515
2015,ZS2-CTH,0.0015802973044979146,0.5807882322947427
2015,ZS3-CHA,0.29404228579492986,0.4578761762989581
2015,ZS4-LAR,0.018108928124233484,0.37388545121020256
2016,Total,0.4002925780363269,0.5803715958269179
2016,ZS2-CTH,0.6762762655648067,0.578993845786213
2016,ZS3-CHA,0.24164844982355324,0.6192206525349889
2016,ZS4-LAR,0.5657230337108909,0.3554838642794488
2017,Total,-0.2917980748402833,-0.8705439687453059
2017,ZS2-CTH,-0.07949755461598867,-0.9866327964008081
2017,ZS3-CHA,-0.28087997728263386,-1.3489210089068047
2017,ZS4-LAR,0.33001947057592124,-0.33688075787219435
2018,Total,0.18664818591724378,-0.3912709003900825
2018,ZS2-CTH,0.331110261594471,-0.16103266520441242
2018,ZS3-CHA,0.2185962539210003,-0.31780619798575643
2018,ZS4-LAR,-0.22350423722970028,-0.341686336369564
