Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,13.726928696127601,11.714285714285714,188.42857142857142,5.857142857142857,0.7551500626668821,0.8202957303170842,18.926954108802995,13.875723919338922
C09,13.55142153580301,9.794871794871796,183.64102564102564,6.410256410256411,0.4990515984685687,0.6814496491747561,11.695905879096149,12.14751539112072
