date,ewe_row,ewe_col,n_depths,min_depth,max_depth,pad_surface,pad_deep,extrap_surface,extrap_deep,cast_nitrogen_int_mmol_m2,cast_nitrogen_avg_mmol_L,year,day_of_year,biweekly,date_rep,zmin_m,zmax_m,n_casts,mean_n_depths,mean_max_depth,frac_pad_surface,frac_pad_deep,frac_extrap_surface,frac_extrap_deep,avg_nitrogen_mmol_m2_obs,avg_nitrogen_mmol_L_obs,avg_nitrogen_gN_m2_obs,avg_nitrogen_umol_L_obs,avg_nitrogen_primary_mmol_m2_obs,model_time,model_t_idx,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC,DE1-POC,N_FLUX_MULT
2017-07-17,52,3,2,0.1,20.0,False,False,False,False,73.431,0.00369,2017,198,15,2017-07-17,0.1,20.0,1,2,20.0,0.0,0.0,0.0,0.0,73.431,0.00369,1.0285259877,3.69,73.431,2017-07-16,4745,0.00210077757947147,9.78582611423917e-05,0.202932059764862,0.0394907519221306,0.00496103800833225,1.24316453933716,0.223096042871475,1.00682580471039,1.19795846939087,0.00240358128212392,0.100093975663185,0.194935664534569,0.048518218100071,1.22995209693909,0.72447270154953,0.99039363861084,1.54761385917664,2.59053778648376,0.38186439871788,0.0891471430659294,,1.0
2017-07-17,41,4,2,0.1,20.0,False,False,False,False,59.9985,0.0030150000000000003,2017,198,15,2017-07-17,0.1,20.0,1,2,20.0,0.0,0.0,0.0,0.0,59.9985,0.0030150000000000003,0.84038098995,3.015,59.9985,2017-07-16,4745,0.00210293428972363,9.66316947597079e-05,0.195730119943619,0.0399497821927071,0.00478051090613008,1.16198980808258,0.211332678794861,0.927528142929077,1.06618285179138,0.00232147378847003,0.0939702019095421,0.179753437638283,0.0452262088656425,1.17132222652435,0.68062824010849,0.958595216274261,1.8694589138031,2.49127864837646,0.360800355672836,0.0810463130474091,,1.0
2017-07-17,40,17,2,0.1,20.0,False,False,False,False,67.26199999999999,0.0033799999999999993,2017,198,15,2017-07-17,0.1,20.0,1,2,20.0,0.0,0.0,0.0,0.0,67.26199999999999,0.0033799999999999993,0.9421186553999998,3.3799999999999994,67.26199999999999,2017-07-16,4745,0.00227610487490892,0.000101250028819777,0.191155582666397,0.0130171496421099,0.919037103652954,1.14813590049744,0.195416897535324,0.760789752006531,0.787746667861938,0.00233216909691691,0.0869536995887756,0.173114523291588,0.0356913916766644,0.858694911003113,0.452946722507477,0.867808520793915,1.21519362926483,2.11013340950012,0.291504770517349,0.0567650161683559,,0.717135
2017-07-17,14,20,2,0.1,20.0,False,False,False,False,180.59249999999997,0.009075,2017,198,15,2017-07-17,0.1,20.0,1,2,20.0,0.0,0.0,0.0,0.0,180.59249999999997,0.009075,2.5295049697499996,9.075,180.59249999999997,2017-07-16,4745,0.00218894705176353,9.9652934295591e-05,0.193610548973083,0.015675013884902,0.99761164188385,1.20037090778351,0.20832297205925,0.819299936294556,0.907115399837494,0.00237063597887754,0.0891728922724724,0.209679648280144,0.0460744984447956,1.10766768455505,0.575862407684326,1.00908184051514,1.34387099742889,2.61156868934631,0.379941880702972,0.0717309266328812,,1.0
2017-07-17,20,14,2,0.1,20.0,False,False,False,False,147.26,0.0074,2017,198,15,2017-07-17,0.1,20.0,1,2,20.0,0.0,0.0,0.0,0.0,147.26,0.0074,2.062626642,7.4,147.26,2017-07-16,4745,0.00222883909009397,0.000101013218227308,0.193339169025421,0.0190394558012486,0.953766584396362,1.17660880088806,0.20035657286644,0.802064418792725,0.850119829177856,0.00237157847732306,0.0868053138256073,0.173731237649918,0.0366011187434196,0.91145920753479,0.497042924165726,0.858868598937988,1.080939412117,2.05262994766235,0.286540985107422,0.0611204206943512,,0.717135
2017-07-17,19,10,2,0.1,20.0,False,False,False,False,126.36499999999998,0.00635,2017,198,15,2017-07-17,0.1,20.0,1,2,20.0,0.0,0.0,0.0,0.0,126.36499999999998,0.00635,1.7699566454999998,6.35,126.36499999999998,2017-07-16,4745,0.0022303038276732,0.00010125883272849,0.194148540496826,0.037185613065958,0.00469683390110731,1.19318389892578,0.201285690069199,0.823938548564911,0.867564976215363,0.00238389289006591,0.0886223614215851,0.171817004680634,0.036185622215271,0.907893657684326,0.503352046012878,0.849868476390839,1.16207134723663,2.02594947814941,0.282370448112488,0.06291763484478,,0.717135
2017-07-17,18,19,2,0.1,20.0,False,False,False,False,94.52499999999999,0.00475,2017,198,15,2017-07-17,0.1,20.0,1,2,20.0,0.0,0.0,0.0,0.0,94.52499999999999,0.00475,1.3239833175,4.75,94.52499999999999,2017-07-16,4745,0.00219366047531366,9.98270406853408e-05,0.193118661642075,0.0249460805207491,0.757366597652435,1.17118918895721,0.204029977321625,0.820253610610962,0.901171803474426,0.00235826917923987,0.0853670388460159,0.170880049467087,0.0433823131024837,1.07241129875183,0.579302549362183,0.937467932701111,1.09141850471497,2.30623364448547,0.328141659498215,0.0688645988702774,,0.717135
2017-07-17,17,22,2,0.1,20.0,False,False,False,False,76.615,0.00385,2017,198,15,2017-07-17,0.1,20.0,1,2,20.0,0.0,0.0,0.0,0.0,76.615,0.00385,1.0731233205,3.85,76.615,2017-07-16,4745,0.00218638102523983,9.95342124952003e-05,0.193234264850616,0.0301534309983253,0.47395533323288,1.17832386493683,0.205959111452103,0.830143868923187,0.921225368976593,0.002361019840464,0.0852889120578766,0.144332721829414,0.0470087081193924,1.13656532764435,0.607165157794952,0.97316962480545,1.0482759475708,2.48855376243591,0.368706196546555,0.0737234503030777,,1.0
2017-07-17,17,11,2,0.1,20.0,False,False,False,False,128.355,0.00645,2017,198,15,2017-07-17,0.1,20.0,1,2,20.0,0.0,0.0,0.0,0.0,128.355,0.00645,1.7978299784999998,6.45,128.355,2017-07-16,4745,0.00222530798055232,0.000101268342405092,0.194408982992172,0.0249054320156574,0.678575575351715,1.19970595836639,0.200806170701981,0.815442681312561,0.867616474628448,0.00238721654750407,0.0872213765978813,0.173684939742088,0.0358948111534119,0.90278548002243,0.494058668613434,0.851958990097046,1.06170129776001,2.04762578010559,0.286590844392776,0.0616962313652039,,0.717135
2017-07-17,12,4,2,0.1,20.0,False,False,False,False,209.945,0.01055,2017,198,15,2017-07-17,0.1,20.0,1,2,20.0,0.0,0.0,0.0,0.0,209.945,0.01055,2.9406366315,10.55,209.945,2017-07-16,4745,0.00216147606261075,9.96106464299373e-05,0.195823028683662,0.035321481525898,0.324822932481766,1.13890051841736,0.222800582647324,0.911437094211578,0.98667711019516,0.00237423041835427,0.0973412916064262,0.176684617996216,0.0478259883821011,1.15186238288879,0.703745603561401,0.975189864635468,3.06481313705444,2.52299284934998,0.347519040107727,0.0819770693778992,,1.16893
