year,group,obs_anom,model_anom
2002,Total,0.5865239991904485,-0.4677937015316848
2002,ZS2-CTH,0.06162483943148888,-0.7426932572536122
2002,ZS3-CHA,0.7139631127004871,-0.31455528202776484
2002,ZS4-LAR,-1.0141538079515684,-0.27843122381654734
2004,Total,1.0806706812464628,1.7681830218526142
2004,ZS2-CTH,-0.17132645381028236,1.178656346954566
2004,ZS3-CHA,1.1836489344688679,2.0390836621944364
2004,ZS4-LAR,-0.5872316398068608,-0.932928372261449
2005,Total,0.2263248117709172,0.8337870390562454
2005,ZS2-CTH,0.26584872534170273,0.5472845971709456
2005,ZS3-CHA,0.3343607405473728,0.9726744792817218
2005,ZS4-LAR,-2.127597657946859,-0.05726142687515756
2007,Total,-0.1036133260751553,1.1400277754155228
2007,ZS2-CTH,-0.1403257499103418,0.5230497915119571
2007,ZS3-CHA,-0.02771907971676224,1.402232712890593
2007,ZS4-LAR,0.41446642631912056,-0.5713830502803674
2008,Total,-0.07509913548710587,0.031233195949955522
2008,ZS2-CTH,-0.677387172045667,-0.4042916506482609
2008,ZS3-CHA,0.10813841607120023,0.2644975770270053
2008,ZS4-LAR,-0.14491820850983228,-1.5586154819200995
2009,Total,-1.0533489240037337,-0.27506000977194284
2009,ZS2-CTH,-0.5465597689510469,-0.7714020875425223
2009,ZS3-CHA,-1.2261755919929638,-0.1640709306749374
2009,ZS4-LAR,0.631373876399138,0.5232485424656752
2010,Total,-0.6035755212499855,-0.459770462477671
2010,ZS2-CTH,-0.764802612887954,-0.18332127577439175
2010,ZS3-CHA,-0.41988249608982997,-0.3883906265421046
2010,ZS4-LAR,-0.17313319383434075,-0.5104634754881467
2011,Total,-1.2249283718871002,-0.4058716094927846
2011,ZS2-CTH,-1.8408027438680734,-0.6291073513191341
2011,ZS3-CHA,-0.9959831811672899,-0.23704549970829566
2011,ZS4-LAR,-0.1596000278474917,-0.7931829378049985
2015,Total,0.28933504697137874,-0.33467085556211246
2015,ZS2-CTH,0.2989890461994977,-0.03943992278447999
2015,ZS3-CHA,0.3253036658301646,-0.5354609169161827
2015,ZS4-LAR,0.007243153758641041,1.1687520985183444
2016,Total,0.37669835758391246,0.5324096440757425
2016,ZS2-CTH,0.714580447910405,0.5934019908044794
2016,ZS3-CHA,0.29360585479842094,0.10649891217028784
2016,ZS4-LAR,-0.1752665764068746,1.657123985060774
2017,Total,0.16060146140395795,-0.3553785858289106
2017,ZS2-CTH,0.2297174359991508,0.02672560441079419
2017,ZS3-CHA,0.07515505851719143,-0.33570265370876073
2017,ZS4-LAR,0.9390010170612195,-0.7499003021072781
2018,Total,0.6589325256591029,0.3190897875773527
2018,ZS2-CTH,0.977523644131776,0.8495372393031614
2018,ZS3-CHA,0.5399283074244957,0.33714599629568753
2018,ZS4-LAR,0.32708492186293464,-0.5135355185603471
