year,season,group,obs_anom,mod_anom
2004,Summer,ZC1-EUP,-0.6183998368185125,0.3990188178006099
2004,Fall,ZC1-EUP,-0.37309639252128257,0.16458456222594212
2004,Fall,ZC1-EUP,,1.3018140297746192
2004,Fall,ZC1-EUP,-0.22384501055296,1.3018140297746192
2004,Fall,ZC1-EUP,-0.16454936372487594,1.3018140297746192
2004,Fall,ZC1-EUP,-0.22828916475636746,1.3018140297746192
2004,Fall,ZC1-EUP,-0.3053462493851585,1.309719163617207
2004,Fall,ZC1-EUP,-0.37985119013762464,1.309719163617207
2004,Winter,ZC1-EUP,-0.4687253895567532,1.668060341224152
2005,Winter,ZC1-EUP,,0.057085060230625706
2005,Winter,ZC1-EUP,,-0.35185738234495
2005,Winter,ZC1-EUP,-0.4757470102818471,-0.6527764947569454
2005,Spring,ZC1-EUP,-0.3336992143823266,-0.6898354205848939
2005,Spring,ZC1-EUP,-0.30903256287325626,-0.624887847057768
2005,Spring,ZC1-EUP,-0.20749491886372745,-0.3534526625970432
2005,Spring,ZC1-EUP,-0.27307515810229827,1.2602716830002736
2005,Summer,ZC1-EUP,-0.5642924137136335,1.2493347753360604
2005,Fall,ZC1-EUP,-0.3736001777240058,1.282438351553696
2006,Spring,ZC1-EUP,-0.3269031984770823,-0.6961249747882309
2006,Spring,ZC1-EUP,-0.33203123813183094,-0.6961249747882309
2006,Spring,ZC1-EUP,-0.2658578974057659,-0.46414514466807516
2006,Spring,ZC1-EUP,-0.29920205709002257,-0.46414514466807516
2006,Spring,ZC1-EUP,1.2670728016583606,-0.46414514466807516
2006,Fall,ZC1-EUP,-0.3488844899198372,1.568699359312241
2006,Fall,ZC1-EUP,-0.21226902497646563,1.568699359312241
2006,Fall,ZC1-EUP,-0.23765298579394453,1.568699359312241
2006,Fall,ZC1-EUP,-0.36853189723558527,1.568699359312241
2007,Winter,ZC1-EUP,-0.49437580521996616,-0.1609297033114027
2007,Winter,ZC1-EUP,-0.4864662624092861,-0.54328443855071
2007,Spring,ZC1-EUP,-0.31339256210714683,-0.3672879871177549
2007,Spring,ZC1-EUP,-0.2676679995245453,-0.3672879871177549
2007,Spring,ZC1-EUP,0.7723343174757097,1.2240017085868695
2007,Summer,ZC1-EUP,-0.5883513127614564,0.7699992979654714
2007,Fall,ZC1-EUP,,2.6054263458342746
2008,Winter,ZC1-EUP,,-0.6548250761111369
2008,Winter,ZC1-EUP,-0.520202792393752,-0.6548250761111369
2008,Spring,ZC1-EUP,-0.31835363230576963,-0.8346321576641845
2008,Spring,ZC1-EUP,-0.3360077460521515,-0.8346321576641845
2008,Spring,ZC1-EUP,-0.33059558481421536,-0.8866708572280004
2008,Spring,ZC1-EUP,-0.000756107760542405,1.146633201138479
2008,Summer,ZC1-EUP,-0.4308577257986759,-0.0006498876876933548
2008,Summer,ZC1-EUP,-0.4713256498499911,-0.0006498876876933548
2008,Summer,ZC1-EUP,0.8981402273023715,-0.0006498876876933548
2008,Summer,ZC1-EUP,5.284448594871535,1.0991170752618151
2008,Summer,ZC1-EUP,0.1954770610246632,1.0991170752618151
2008,Summer,ZC1-EUP,3.3154610161499756,1.0991170752618151
2008,Summer,ZC1-EUP,2.767290832350852,1.0991170752618151
2008,Summer,ZC1-EUP,0.9611601041521001,1.2366281518376385
2008,Summer,ZC1-EUP,-0.1261065877731897,1.2366281518376385
2008,Summer,ZC1-EUP,0.7256270379897636,1.2366281518376385
2008,Summer,ZC1-EUP,1.2262603759048702,1.2366281518376385
2008,Fall,ZC1-EUP,-0.28553706711026533,2.6784745279162396
2008,Fall,ZC1-EUP,0.02216027660706086,2.6784745279162396
2008,Fall,ZC1-EUP,-0.23975487141320556,2.6784745279162396
2008,Fall,ZC1-EUP,,2.6784745279162396
2008,Fall,ZC1-EUP,1.6532267390707336,2.6784745279162396
2008,Fall,ZC1-EUP,-0.05737505426131782,2.6784745279162396
2008,Winter,ZC1-EUP,-0.5268004923951795,2.19107383977927
2008,Winter,ZC1-EUP,0.06309683062109127,2.19107383977927
2008,Winter,ZC1-EUP,0.8521370875332622,2.19107383977927
2008,Winter,ZC1-EUP,0.061842983669091744,1.703035831042868
2008,Winter,ZC1-EUP,3.442494539175346,1.5982894056291805
2008,Winter,ZC1-EUP,2.371155286611236,1.5982894056291805
2008,Winter,ZC1-EUP,-0.1018038165081719,1.5982894056291805
2009,Winter,ZC1-EUP,-0.15968563415149642,-0.6812482159701989
2009,Winter,ZC1-EUP,-0.46425985433548117,-0.6812482159701989
2009,Winter,ZC1-EUP,-0.5410996350237158,-0.6812482159701989
2009,Winter,ZC1-EUP,-0.5407834927753076,-0.6812482159701989
2009,Winter,ZC1-EUP,-0.5048398729376877,-0.7106841271988097
2009,Winter,ZC1-EUP,-0.5278745472372891,-0.7106841271988097
2009,Winter,ZC1-EUP,-0.197149790418792,-0.7106841271988097
2009,Winter,ZC1-EUP,-0.5334868194433517,-0.7106841271988097
2009,Winter,ZC1-EUP,-0.4746403491014664,-0.7106841271988097
2009,Spring,ZC1-EUP,-0.1825321091423986,-0.7055434180310856
2009,Spring,ZC1-EUP,-0.18718726314558543,-0.7055434180310856
2009,Spring,ZC1-EUP,-0.11426825452466287,-0.7055434180310856
2009,Spring,ZC1-EUP,-0.2617366023090182,0.6316905147972449
2009,Spring,ZC1-EUP,-0.26465947923426514,0.6316905147972449
2009,Spring,ZC1-EUP,0.1761494167808049,0.6316905147972449
2009,Summer,ZC1-EUP,-0.3399477237642723,-1.1120459477844162
2009,Summer,ZC1-EUP,-0.31360990470376926,-0.05406273733305141
2009,Summer,ZC1-EUP,0.5448690429896588,0.3736011846720794
2009,Summer,ZC1-EUP,-0.5682084871957704,0.3736011846720794
2009,Summer,ZC1-EUP,-0.4945038971826943,0.3736011846720794
2009,Summer,ZC1-EUP,-0.31731639754318275,0.3736011846720794
2009,Summer,ZC1-EUP,-0.517524884836083,0.3736011846720794
2009,Summer,ZC1-EUP,-0.5086588674626218,0.3736011846720794
2009,Summer,ZC1-EUP,0.1258592429167548,0.3736011846720794
2009,Summer,ZC1-EUP,-0.5735951063724785,0.3736011846720794
2009,Summer,ZC1-EUP,-0.44957546225712575,0.3736011846720794
2009,Summer,ZC1-EUP,-0.2916956528665027,0.3736011846720794
2009,Summer,ZC1-EUP,1.2480370310994247,0.3736011846720794
2009,Summer,ZC1-EUP,-0.553745999797122,0.3736011846720794
2009,Summer,ZC1-EUP,-0.4102848808088202,0.3736011846720794
2009,Fall,ZC1-EUP,0.42082962144717123,-0.8260306317929675
2009,Fall,ZC1-EUP,-0.10972541332471837,0.026119069555697295
2009,Fall,ZC1-EUP,0.3422187679058788,0.026119069555697295
2009,Fall,ZC1-EUP,9.53118632422337,0.026119069555697295
2009,Fall,ZC1-EUP,2.4343800310822736,0.026119069555697295
2009,Fall,ZC1-EUP,-0.2478306400905967,0.026119069555697295
2009,Fall,ZC1-EUP,-0.25873102710909535,0.026119069555697295
2009,Fall,ZC1-EUP,-0.06759609858182312,0.22776185102503838
2009,Fall,ZC1-EUP,-0.3603536019808681,0.22776185102503838
2009,Fall,ZC1-EUP,-0.15670211636017173,0.22776185102503838
2009,Fall,ZC1-EUP,-0.15589323719408177,0.22776185102503838
2009,Fall,ZC1-EUP,-0.20319322262289957,0.22776185102503838
2009,Fall,ZC1-EUP,-0.38014961414768217,0.22776185102503838
2009,Fall,ZC1-EUP,-0.38467996760783546,0.22776185102503838
2009,Fall,ZC1-EUP,-0.30628875670917277,0.22776185102503838
2009,Fall,ZC1-EUP,-0.3795601268537788,0.22776185102503838
2010,Winter,ZC1-EUP,-0.4982839229662447,-0.6440575137780506
2010,Winter,ZC1-EUP,0.2299014387514355,-0.6440575137780506
2010,Winter,ZC1-EUP,0.15888812177479467,-0.6440575137780506
2010,Winter,ZC1-EUP,-0.3836470213557771,-0.6440575137780506
2010,Winter,ZC1-EUP,-0.5293114096457002,-0.6440575137780506
2010,Winter,ZC1-EUP,-0.23257223800947244,-0.6827447998303119
2010,Winter,ZC1-EUP,-0.49791612544097436,-0.6827447998303119
2010,Summer,ZC1-EUP,0.646337508259851,-1.0636859218429513
2010,Summer,ZC1-EUP,-0.5384077588210312,0.08666044968185097
2010,Summer,ZC1-EUP,1.4717278078466438,0.08666044968185097
2010,Summer,ZC1-EUP,0.08826909666024195,0.9886318800999044
2010,Summer,ZC1-EUP,-0.22149995339484593,1.1733070307104259
2010,Summer,ZC1-EUP,-0.6179952836783821,1.1733070307104259
2010,Summer,ZC1-EUP,-0.5814275063382276,1.1733070307104259
2010,Summer,ZC1-EUP,3.352414210449227,1.2159899402044887
2010,Summer,ZC1-EUP,1.3667446454947425,1.2159899402044887
2010,Fall,ZC1-EUP,-0.17886660623549985,0.2378126093832349
2010,Fall,ZC1-EUP,-0.33210510857519315,1.4243888895132657
2010,Fall,ZC1-EUP,1.224420338943192,1.748731543326801
2010,Fall,ZC1-EUP,-0.3549593279993239,1.748731543326801
2010,Fall,ZC1-EUP,-0.3633005104734545,1.748731543326801
2011,Winter,ZC1-EUP,-0.49435353948934035,-0.6743307071869316
2011,Winter,ZC1-EUP,-0.5351251918503643,-0.7128204090894433
2011,Winter,ZC1-EUP,2.8421888583962325,-0.7128204090894433
2011,Winter,ZC1-EUP,-0.39048956123399625,-0.7823153459373755
2011,Summer,ZC1-EUP,0.15685843989537743,-3.2071139132405415
2011,Summer,ZC1-EUP,0.1068423372303536,-3.2071139132405415
2011,Summer,ZC1-EUP,-0.10491209015679703,-0.5014759482826843
2011,Fall,ZC1-EUP,0.4947767149247597,-0.07981380597923965
2011,Fall,ZC1-EUP,0.4725598421121275,-0.07981380597923965
2012,Spring,ZC1-EUP,-0.07736136943080353,0.5309319553188415
2012,Spring,ZC1-EUP,2.2995326756132526,0.5309319553188415
2012,Spring,ZC1-EUP,0.6465178399546018,0.5309319553188415
2012,Summer,ZC1-EUP,-0.41148986395181725,-0.8755544994627523
2012,Summer,ZC1-EUP,-0.6107791929124085,-0.8755544994627523
2012,Summer,ZC1-EUP,-0.5750016296297648,-0.8755544994627523
2012,Summer,ZC1-EUP,-0.6106505609041835,-0.8755544994627523
2012,Summer,ZC1-EUP,-0.5537754824253328,-0.8755544994627523
2012,Summer,ZC1-EUP,-0.5357495077012326,-0.8755544994627523
2012,Summer,ZC1-EUP,,-0.8755544994627523
2012,Summer,ZC1-EUP,-0.6202454378709049,-0.5743310576544268
2012,Fall,ZC1-EUP,-0.33392706406427314,0.0966172496122734
2012,Fall,ZC1-EUP,-0.07840200431232033,0.0966172496122734
2012,Fall,ZC1-EUP,-0.3429971291303165,0.0966172496122734
2012,Fall,ZC1-EUP,0.2369050196450945,0.0966172496122734
2012,Fall,ZC1-EUP,-0.38721073414130797,0.0966172496122734
2012,Fall,ZC1-EUP,0.4234487571566868,0.0966172496122734
2013,Winter,ZC1-EUP,-0.5061031696607916,-0.7963948932349317
2013,Spring,ZC1-EUP,-0.31197464019255833,-0.824814041391231
2013,Spring,ZC1-EUP,-0.333162432498129,-0.824814041391231
2013,Spring,ZC1-EUP,-0.3250010799646989,-0.8575928789480851
2013,Spring,ZC1-EUP,-0.24235066434296199,-0.8575928789480851
2013,Spring,ZC1-EUP,-0.2074473963409493,-0.8575928789480851
2013,Spring,ZC1-EUP,-0.31840864137839997,-0.8575928789480851
2013,Spring,ZC1-EUP,-0.24759788804470387,-0.6905902800710697
2013,Spring,ZC1-EUP,-0.12061397287145058,-0.6905902800710697
2013,Spring,ZC1-EUP,-0.018340241377723006,-0.6905902800710697
2013,Spring,ZC1-EUP,-0.2137850026670543,-0.6905902800710697
2013,Spring,ZC1-EUP,-0.22271761325167772,-0.6905902800710697
2013,Spring,ZC1-EUP,-0.19059535608978548,-0.6905902800710697
2013,Summer,ZC1-EUP,0.5159180649192028,0.912229852236945
2013,Summer,ZC1-EUP,-0.3897943651862872,0.934701466915432
2013,Summer,ZC1-EUP,-0.49509998740710703,0.9611469169027113
2013,Summer,ZC1-EUP,-0.5705868690520652,0.9611469169027113
2013,Summer,ZC1-EUP,0.038885329892853086,0.9611469169027113
2013,Summer,ZC1-EUP,-0.42356504040284776,0.9611469169027113
2013,Summer,ZC1-EUP,-0.17392257469494665,0.9611469169027113
2013,Fall,ZC1-EUP,0.9544216955849909,-1.145631736067549
2013,Fall,ZC1-EUP,-0.23540712909721415,-1.145631736067549
2013,Fall,ZC1-EUP,-0.21135475672233364,-1.145631736067549
2013,Fall,ZC1-EUP,-0.3322129192697088,-1.0280522779954457
2013,Fall,ZC1-EUP,,-1.0280522779954457
2013,Fall,ZC1-EUP,-0.19531753549975556,-1.0280522779954457
2013,Fall,ZC1-EUP,-0.35996186437558186,-1.0280522779954457
2014,Spring,ZC1-EUP,-0.33112139061198154,-0.7343347050561956
2014,Spring,ZC1-EUP,,-0.7343347050561956
2014,Spring,ZC1-EUP,-0.3359519242479057,-0.7343347050561956
2014,Spring,ZC1-EUP,-0.2611265083095141,-0.7800471313397044
2014,Spring,ZC1-EUP,-0.3133271850779046,-0.7800471313397044
2014,Spring,ZC1-EUP,0.14091423728663288,-0.7800471313397044
2014,Spring,ZC1-EUP,-0.11069357473816122,-0.6350844522779526
2014,Spring,ZC1-EUP,-0.2726278741452758,-0.6350844522779526
2014,Spring,ZC1-EUP,0.029834219540989672,-0.6350844522779526
2014,Spring,ZC1-EUP,-0.3036759171498829,-0.6350844522779526
2014,Spring,ZC1-EUP,-0.30835766419012584,-0.6350844522779526
2014,Spring,ZC1-EUP,-0.30158240956727445,-0.6350844522779526
2014,Summer,ZC1-EUP,-0.49705687126552667,-0.24088124429481933
2014,Summer,ZC1-EUP,-0.5907036968235106,-0.24088124429481933
2014,Summer,ZC1-EUP,0.22262137040450272,0.2511915594960018
2014,Summer,ZC1-EUP,-0.5025667256343613,0.2511915594960018
2014,Summer,ZC1-EUP,-0.4849512991550428,0.2511915594960018
2014,Summer,ZC1-EUP,-0.5280782878892779,0.2511915594960018
2014,Summer,ZC1-EUP,-0.45905308876943884,0.2511915594960018
2014,Summer,ZC1-EUP,-0.5698079051556348,0.2511915594960018
2014,Summer,ZC1-EUP,0.7801373521334134,0.46012786651347204
2014,Summer,ZC1-EUP,-0.5637110951618687,0.46012786651347204
2014,Summer,ZC1-EUP,0.27728846742161445,0.46012786651347204
2014,Summer,ZC1-EUP,0.011844571373217913,0.46012786651347204
2014,Summer,ZC1-EUP,2.193644962519596,0.46012786651347204
2014,Summer,ZC1-EUP,0.022405608548552777,0.46012786651347204
2014,Summer,ZC1-EUP,0.2490790677296941,0.46012786651347204
2014,Fall,ZC1-EUP,-0.06453687234326189,-1.3022801846506944
2014,Fall,ZC1-EUP,-0.3528454364376889,-1.3022801846506944
2014,Fall,ZC1-EUP,-0.3734983445419961,-1.3022801846506944
2014,Fall,ZC1-EUP,-0.19054709825886615,-1.3022801846506944
2014,Fall,ZC1-EUP,-0.26850394264055166,-1.2265225456893272
2014,Fall,ZC1-EUP,-0.3433129125917429,-1.2265225456893272
2014,Fall,ZC1-EUP,-0.22273043462600345,-0.1852810733404564
2014,Fall,ZC1-EUP,-0.38024218859163145,-0.1852810733404564
2014,Fall,ZC1-EUP,-0.3441522184970745,-0.1852810733404564
2014,Fall,ZC1-EUP,-0.3739567395928178,-0.1852810733404564
2015,Winter,ZC1-EUP,-0.47289011957775273,-0.5705752978350428
2015,Winter,ZC1-EUP,0.18829850369316362,-0.6050632758482413
2015,Winter,ZC1-EUP,-0.447765317417437,-0.6050632758482413
2015,Spring,ZC1-EUP,-0.3359364520845251,-0.6098655077603852
2015,Spring,ZC1-EUP,-0.2817145096931742,-0.6098655077603852
2015,Spring,ZC1-EUP,-0.3092529372435915,-0.6098655077603852
2015,Spring,ZC1-EUP,-0.30168582267291794,-0.6098655077603852
2015,Spring,ZC1-EUP,-0.32794989527160745,-0.6098655077603852
2015,Spring,ZC1-EUP,-0.29493877758176623,-0.6098655077603852
2015,Spring,ZC1-EUP,-0.291087755376358,-0.5505818518559116
2015,Spring,ZC1-EUP,-0.31987311320849454,-0.5505818518559116
2015,Spring,ZC1-EUP,-0.2985828240266435,-0.5505818518559116
2015,Spring,ZC1-EUP,-0.13568075468047938,-0.5292360638226041
2015,Spring,ZC1-EUP,-0.1288910389719164,-0.5292360638226041
2015,Spring,ZC1-EUP,-0.23361376172258083,-0.5292360638226041
2015,Spring,ZC1-EUP,-0.2812747093477437,-0.5292360638226041
2015,Spring,ZC1-EUP,-0.2530724398477281,-0.5292360638226041
2015,Spring,ZC1-EUP,-0.2610055829398875,-0.5292360638226041
2015,Spring,ZC1-EUP,-0.3034827202925871,-0.5292360638226041
2015,Spring,ZC1-EUP,-0.287221935936277,-0.503661226712864
2015,Spring,ZC1-EUP,-0.32376870994055845,-0.2733146893817862
2015,Spring,ZC1-EUP,-0.25789530811825945,-0.2733146893817862
2015,Spring,ZC1-EUP,-0.15146842075131467,-0.2733146893817862
2015,Spring,ZC1-EUP,-0.11220195152542874,-0.2733146893817862
2015,Spring,ZC1-EUP,-0.1907362767846986,-0.2733146893817862
2015,Spring,ZC1-EUP,-0.13351974933660726,-0.2733146893817862
2015,Spring,ZC1-EUP,-0.20826308124987303,-0.2733146893817862
2015,Spring,ZC1-EUP,-0.18542744092434968,-0.2733146893817862
2015,Spring,ZC1-EUP,-0.04284584929833744,-0.18271672218269291
2015,Spring,ZC1-EUP,-0.13335492488956058,-0.08440139359499861
2015,Spring,ZC1-EUP,-0.21481729121322377,-0.08440139359499861
2015,Spring,ZC1-EUP,-0.21961449294047708,-0.08440139359499861
2015,Spring,ZC1-EUP,-0.14367003097237066,-0.08440139359499861
2015,Spring,ZC1-EUP,-0.31356083038137644,-0.08440139359499861
2015,Spring,ZC1-EUP,-0.21449092557542865,0.24996817038435173
2015,Spring,ZC1-EUP,-0.1496411029472877,0.24996817038435173
2015,Spring,ZC1-EUP,0.2979831427726591,0.24996817038435173
2015,Spring,ZC1-EUP,0.0338766925127869,0.24996817038435173
2015,Spring,ZC1-EUP,-0.12631148794041264,0.24996817038435173
2015,Spring,ZC1-EUP,-0.13098343819517355,0.24996817038435173
2015,Spring,ZC1-EUP,-0.1696884251631692,0.38866177318953854
2015,Spring,ZC1-EUP,0.22518409587016422,0.38866177318953854
2015,Spring,ZC1-EUP,0.46059869507069906,0.38866177318953854
2015,Spring,ZC1-EUP,-0.22630592642522132,0.38866177318953854
2015,Spring,ZC1-EUP,-0.10555371811202335,0.38866177318953854
2015,Spring,ZC1-EUP,-0.20840086315751272,1.0297860368583664
2015,Spring,ZC1-EUP,0.8146989617930882,1.0297860368583664
2015,Spring,ZC1-EUP,0.37285551271352274,1.0297860368583664
2015,Spring,ZC1-EUP,0.431574567473462,1.0297860368583664
2015,Spring,ZC1-EUP,0.24435399031719304,1.0297860368583664
2015,Spring,ZC1-EUP,-0.12856738359549297,1.0297860368583664
2015,Spring,ZC1-EUP,-0.09796569996563953,1.0297860368583664
2015,Spring,ZC1-EUP,-0.20789272423016109,1.0297860368583664
2015,Spring,ZC1-EUP,2.44984565554389,1.0297860368583664
2015,Spring,ZC1-EUP,0.38377232031768055,1.0297860368583664
2015,Spring,ZC1-EUP,0.08842915198017763,1.5957166922531936
2015,Spring,ZC1-EUP,-0.1700969203150194,1.7795867640453438
2015,Spring,ZC1-EUP,-0.21078956485925304,1.9563015587809753
2015,Spring,ZC1-EUP,2.8536554528149276,1.9563015587809753
2015,Spring,ZC1-EUP,-0.18217230843583695,1.9563015587809753
2015,Spring,ZC1-EUP,2.053198156486526,1.9563015587809753
2015,Spring,ZC1-EUP,-0.17162249804661378,1.9563015587809753
2015,Spring,ZC1-EUP,1.4261087713292488,1.9563015587809753
2015,Spring,ZC1-EUP,0.0030210535966431595,1.9563015587809753
2015,Spring,ZC1-EUP,-0.11939513282015314,2.11202998875595
2015,Spring,ZC1-EUP,0.02536604175052282,2.11202998875595
2015,Spring,ZC1-EUP,1.1769274585017502,2.11202998875595
2015,Spring,ZC1-EUP,-0.333623399333728,2.2419314910350625
2015,Summer,ZC1-EUP,2.148620251600583,0.18306470008328635
2015,Summer,ZC1-EUP,-0.45808844067007376,0.23935046598389728
2015,Summer,ZC1-EUP,-0.4256586473854335,0.23935046598389728
2015,Summer,ZC1-EUP,-0.4897383675160732,0.23935046598389728
2015,Summer,ZC1-EUP,2.577846061368682,0.23935046598389728
2015,Summer,ZC1-EUP,-0.43365049231128644,0.23935046598389728
2015,Summer,ZC1-EUP,-0.4994032698639533,0.23935046598389728
2015,Summer,ZC1-EUP,-0.03661184756357722,0.23935046598389728
2015,Summer,ZC1-EUP,-0.15062365301814573,0.23935046598389728
2015,Summer,ZC1-EUP,-0.3232466112088402,0.23935046598389728
2015,Summer,ZC1-EUP,-0.6160339794170093,0.39211797061242093
2015,Summer,ZC1-EUP,-0.5761371369458698,0.3169674523242688
2015,Summer,ZC1-EUP,-0.5318873731648047,0.3169674523242688
2015,Summer,ZC1-EUP,1.132072354645963,0.3169674523242688
2015,Summer,ZC1-EUP,1.3887785387397924,0.3169674523242688
2015,Summer,ZC1-EUP,-0.47704666619729436,0.3169674523242688
2015,Summer,ZC1-EUP,-0.5865035088684991,0.3169674523242688
2015,Summer,ZC1-EUP,-0.43444603611161825,0.033716916127045256
2015,Summer,ZC1-EUP,-0.5393002880993355,0.033716916127045256
2015,Summer,ZC1-EUP,-0.6184318204595443,0.033716916127045256
2015,Summer,ZC1-EUP,-0.3219367385317468,0.033716916127045256
