R,obs_std,model_std,centered_RMSE,RMSE,Bias,MAE,WSS,N,Group,Model
0.5520770848371925,1.1740637487914365,0.975554439694723,1.0322183419641908,1.0328707698212471,-0.03670588050752243,0.8775268306577899,0.7337102597596461,34,Diatoms,Ecospace
0.6804893131608805,1.1740637487914365,1.0801168941137536,0.9050887732306397,0.9055210378806323,-0.027976107954346744,0.7285772372477292,0.8257250992539795,34,Diatoms,SSC
0.27997743156192456,2.4559817713410426,0.9144227148266587,2.368642151234312,2.4040195252620165,0.41090660403198864,1.7829732379726198,0.4472447853780137,35,Nanophytoplankton,Ecospace
0.5352161224760261,2.4559817713410426,1.090817242202364,2.086626835332873,2.114293029381237,0.3409156261581578,1.6739488424386797,0.5854547182269413,35,Nanophytoplankton,SSC
0.5273308653197855,1.3704148585313767,0.9249607921110399,1.1818296074815153,1.1854077476206135,0.09203427078574548,0.989336857251537,0.7009655544674869,31,Picoplankton,Ecospace
0.6608590828136666,1.1942271142352863,0.9208507499694811,0.9058943184999189,0.9077966754684812,0.05873914964650387,0.6158852782751189,0.7976080897037812,35,Dinoflagellates,Ecospace
