year,group,obs_anom,model_anom
2003,Total,-0.09581302907934845,1.6275784556545665
2003,ZC1-EUP,-0.018376429489330937,1.4346946303039783
2003,ZC2-AMP,0.024291880694313473,2.0720856138595805
2003,ZC3-DEC,-0.39147333499214315,1.741526377164839
2003,ZC4-CLG,-0.19642213065996647,1.5741607966932338
2003,ZC5-CSM,-0.02135810215659829,1.1487202495483075
2004,Total,-0.14235026022358194,0.7062485509363754
2004,ZC1-EUP,-0.30756213635768953,0.6494417155697856
2004,ZC2-AMP,-0.04313984068685225,1.395817350053788
2004,ZC3-DEC,-0.06881689640184467,0.9415150395846095
2004,ZC4-CLG,0.3151130687358983,0.7282487716465326
2004,ZC5-CSM,0.28821345797248676,0.24568428934132808
2005,Total,-0.30259021745883885,0.42890852512331834
2005,ZC1-EUP,-0.9893234680949732,0.36186395335537513
2005,ZC2-AMP,0.1846200102114936,1.6580203306376051
2005,ZC3-DEC,-0.07002838901520865,0.7543792495768702
2005,ZC4-CLG,-0.34367525899140544,0.6463131732656597
2005,ZC5-CSM,0.5436534729452364,-0.42791487238256737
2006,Total,-0.5369337100548595,0.5808759801790686
2006,ZC1-EUP,-0.19774744909158024,0.6706353824082626
2006,ZC2-AMP,-1.0325904590487542,1.0015185770907347
2006,ZC3-DEC,0.7478150780610421,0.30495737153371777
2006,ZC4-CLG,-0.16790664299408725,0.8420153985031941
2006,ZC5-CSM,-0.6836596510080535,-0.01855209052049771
2007,Total,-0.6434998698320841,1.5630868413383818
2007,ZC1-EUP,,1.8303142829987418
2007,ZC2-AMP,0.3952938565162543,1.4582593730824083
2007,ZC3-DEC,-1.4226830939257882,1.1893355944161923
2007,ZC4-CLG,-0.10083959722033319,1.7705659401988043
2007,ZC5-CSM,-1.3232565617981435,0.7562788782611967
2008,Total,-0.6103345301198851,1.2696650831699128
2008,ZC1-EUP,0.47071825102660864,1.753195992663778
2008,ZC2-AMP,-0.6978355951257778,1.5941073433707955
2008,ZC3-DEC,-0.28658148751004997,1.1702845034087914
2008,ZC4-CLG,-1.1998892056337982,1.4950847364819728
2008,ZC5-CSM,-1.1387811760747284,0.15570685081803684
2009,Total,-0.5112568352959151,0.020612870045864217
2009,ZC1-EUP,0.23500566475831214,-0.13389172835203147
2009,ZC2-AMP,-0.7966731146178128,0.07506241381199621
2009,ZC3-DEC,-0.3544051132251812,-0.3114424110049499
2009,ZC4-CLG,-1.274665659118357,-0.0827962949546725
2009,ZC5-CSM,-0.8869013861268198,0.31057024419032
2010,Total,-0.750440141186476,1.0613893173759934
2010,ZC1-EUP,0.05177626006538534,0.9605385082167892
2010,ZC2-AMP,-0.893236732091669,1.208139889824777
2010,ZC3-DEC,-0.07535642933331488,1.06183111623542
2010,ZC4-CLG,-0.6843446866015249,1.04355705451529
2010,ZC5-CSM,-0.45390459658350313,0.810109962880702
2011,Total,1.1898755565491583,-0.5262832891774242
2011,ZC1-EUP,1.1173148781262194,0.006961933446040928
2011,ZC2-AMP,0.4279221729345886,-0.7585095731425551
2011,ZC3-DEC,0.013708518956178417,-1.2455588432958056
2011,ZC4-CLG,1.1332572831942143,-0.11729514974970641
2011,ZC5-CSM,0.9393139326034474,-0.9164742677286977
2012,Total,0.19085982893693684,-0.47738897957931886
2012,ZC1-EUP,-0.12045777812447638,0.006585819306671088
2012,ZC2-AMP,0.31445814298413055,-1.1241303306249417
2012,ZC3-DEC,-0.3488342721116015,-1.2431480089801221
2012,ZC4-CLG,0.22829092009672758,-0.12535839200143623
