year,biweekly,ewe_row,ewe_col,date_rep,model_time,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC,N_FLUX_MULT
2015,1,90,46,2015-01-07,2015-01-08,0.00398656399920583,0.000175418768776581,0.254465907812119,0.00404770113527775,0.520563542842865,0.553605854511261,0.0673325061798096,0.373095631599426,0.214868873357773,0.00356616824865341,0.019047737121582,0.10263454169035,0.0179555602371693,0.117243468761444,0.139652833342552,0.571322739124298,0.500301241874695,0.688997566699982,0.0965910404920578,0.128766968846321,1.0
2015,1,90,47,2015-01-07,2015-01-08,0.00397514924407005,0.000174957836861722,0.253501415252686,0.00548993749544024,0.531420648097992,0.556658387184143,0.068419061601162,0.372233211994171,0.212293848395348,0.00357946613803506,0.0192467495799065,0.102837704122066,0.0176255740225315,0.1113590747118,0.132996574044228,0.576923906803131,0.499734342098236,0.681610286235809,0.0947199165821075,0.127226322889328,1.0
2015,1,90,48,2015-01-07,2015-01-08,0.00396130885928869,0.000174400323885493,0.252452611923218,0.00782237015664577,0.585966885089874,0.572236478328705,0.0728530138731003,0.376698136329651,0.211688309907913,0.00363214034587145,0.0204490795731544,0.104301370680332,0.0174076687544584,0.104070089757442,0.124937392771244,0.596231579780579,0.513474225997925,0.68091744184494,0.092862643301487,0.125766679644585,1.0
2015,1,90,49,2015-01-07,2015-01-08,0.00394519418478012,0.00017375111929141,0.251336395740509,0.0112968506291509,0.57003778219223,0.567904472351074,0.0721603706479073,0.37228137254715,0.207881361246109,0.00362136051990092,0.0200576446950436,0.103774018585682,0.0168731883168221,0.093680128455162,0.113246895372868,0.593424201011658,0.473926246166229,0.632484555244446,0.0866069123148918,0.124492965638638,1.0
2015,1,90,50,2015-01-07,2015-01-08,0.00392713956534863,0.000173020525835454,0.250171840190887,0.0155471423640847,0.489387035369873,0.575618386268616,0.0746279433369637,0.373972862958908,0.206109195947647,0.00364837236702442,0.0205799490213394,0.104706302285194,0.0165116228163242,0.0906406790018082,0.110200062394142,0.605710744857788,0.495009988546371,0.647428154945374,0.0877104923129082,0.123221658170223,1.0
2015,1,90,51,2015-01-07,2015-01-08,0.00390732614323497,0.000172192405443639,0.248960554599762,0.0118182981386781,0.61292552947998,0.577841937541962,0.0757074579596519,0.373225450515747,0.203611373901367,0.00365869980305433,0.0208888743072748,0.104694902896881,0.0160746965557337,0.0860242024064064,0.105174474418163,0.611585557460785,0.496678829193115,0.642484962940216,0.0864297747612,0.122072331607342,1.0
2015,1,90,52,2015-01-07,2015-01-08,0.00388516136445105,0.00017126981401816,0.247707933187485,0.00846891570836306,0.630283892154694,0.581242203712463,0.0765805020928383,0.371973007917404,0.201098710298538,0.00366435036994517,0.0208388138562441,0.105052255094051,0.0155899608507752,0.0815148130059242,0.100283607840538,0.615846276283264,0.496550142765045,0.634479284286499,0.0851281359791756,0.1209996342659,1.0
2015,1,90,53,2015-01-07,2015-01-08,0.00386082171462476,0.000170265644555911,0.246420755982399,0.00883905123919249,0.58792120218277,0.568018674850464,0.073705181479454,0.363669246435165,0.196471780538559,0.00362167647108436,0.0197576060891151,0.103749670088291,0.0149607053026557,0.0790455117821693,0.0979992672801018,0.602133989334106,0.482124894857407,0.623606443405151,0.0849226415157318,0.120063841342926,1.0
2015,1,90,54,2015-01-07,2015-01-08,0.00383480894379318,0.000169206759892404,0.245117962360382,0.0129120126366615,0.552045524120331,0.556613564491272,0.0712960958480835,0.35639750957489,0.192295625805855,0.00358355930075049,0.0188536886125803,0.102637283504009,0.0143632730469108,0.0762498304247856,0.0953553318977356,0.590407490730286,0.468625545501709,0.612070262432098,0.0845498964190483,0.11912477761507,1.0
2015,1,90,55,2015-01-07,2015-01-08,0.00380759965628386,0.00016811623936519,0.243820697069168,0.017434474080801,0.324168741703033,0.547991394996643,0.0696240663528442,0.350658535957336,0.18877837061882,0.00355374068021774,0.0181845091283321,0.101854994893074,0.0138357328251004,0.0733287632465363,0.0925503820180893,0.582082569599152,0.45822137594223,0.601982176303864,0.0841340273618698,0.118112109601498,1.0
