year,biweekly,ewe_row,ewe_col,date_rep,avg_nitrogen_mmol_m2_obs,avg_nitrogen_mmol_L_obs,n_casts,mean_n_depths,mean_max_depth,frac_pad_surface,frac_pad_deep,frac_extrap_surface,frac_extrap_deep,zmin_m,zmax_m,avg_nitrogen_primary_mmol_m2_obs,avg_nitrogen_gN_m2_obs,avg_nitrogen_umol_L_obs,model_time,model_t_idx,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC,N_FLUX_MULT
2015,2,128,31,2015-01-26 00:00:00,329.942,0.01658,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,329.942,4.6213986114,16.580000000000002,2015-01-26,4448,0.00447665899991989,0.000210886326385662,0.302782595157623,0.0494005940854549,0.0535119436681271,0.911673486232758,0.172121375799179,0.508759140968323,0.898022413253784,0.00373183330520988,0.0205548144876957,0.27455461025238,0.0261576157063246,0.171401709318161,0.177553817629814,0.592560291290283,0.861019313335419,0.742017328739166,0.125766426324844,0.137544825673103,1.577698
2015,2,126,32,2015-01-27 00:00:00,519.1909999999999,0.026089999999999995,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,519.1909999999999,7.272152579699999,26.089999999999996,2015-01-26,4448,0.00427272822707891,0.000202396317035891,0.292015343904495,0.0436865873634815,0.00477057928219438,0.936396062374115,0.177463665604591,0.504112064838409,0.8696328997612,0.00360150868073106,0.0217668022960424,0.268324762582779,0.0231513790786266,0.13177378475666,0.146770372986794,0.616161048412323,0.902055084705353,0.776758134365082,0.123224668204784,0.129824489355087,1.0
2015,2,127,29,2015-01-27 00:00:00,322.579,0.016210000000000002,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,322.579,4.5182672793,16.21,2015-01-26,4448,0.00447073858231306,0.000210819765925407,0.302802711725235,0.0534199401736259,0.00721995392814279,0.886018097400665,0.166888415813446,0.505167663097382,0.906071186065674,0.00372862257063389,0.0195455197244883,0.271019965410233,0.0287474505603313,0.340932577848434,0.343554854393005,0.573685348033905,1.38662004470825,1.24530637264252,0.214068785309792,0.143272861838341,1.0
2015,4,19,10,2015-02-15 00:00:00,507.251,0.025490000000000002,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,507.251,7.1049125817,25.490000000000002,2015-02-16,4455,0.00285526597872376,0.000132076165755279,0.199296578764915,0.0346522741019726,0.00454906094819307,0.652777552604675,0.123923815786839,0.365273475646973,0.628149747848511,0.00214826222509146,0.0144605217501521,0.142048701643944,0.0291730836033821,0.257234513759613,0.262455403804779,0.556908845901489,1.555948138237,1.25404977798462,0.207011669874191,0.0857351422309875,0.717135
2015,4,20,14,2015-02-15 00:00:00,497.102,0.02498,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,497.102,6.962758583399999,24.98,2015-02-16,4455,0.00284318579360843,0.000131141525343992,0.198316514492035,0.0197141598910093,0.456383675336838,0.630198538303375,0.116577185690403,0.348815530538559,0.601945698261261,0.00212573329918087,0.0132182948291302,0.13834735751152,0.0267864894121885,0.219712018966675,0.228174731135368,0.536753058433533,1.45121729373932,1.20567786693573,0.202464282512665,0.0840223580598831,0.717135
2015,4,21,6,2015-02-15 00:00:00,506.1565,0.025435000000000003,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,506.1565,7.08958224855,25.435000000000002,2015-02-16,4455,0.00286576361395419,0.000133096997160465,0.200540959835052,0.0276750326156616,0.227153420448303,0.678223729133606,0.132415294647217,0.38763427734375,0.664993047714233,0.00218078773468733,0.0158125087618828,0.146136492490768,0.0321733988821507,0.316469252109528,0.309785068035126,0.576164245605469,1.66673636436462,1.35756993293762,0.215270340442657,0.0875352472066879,0.717135
2015,4,14,20,2015-02-16 00:00:00,473.7195,0.023805,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,473.7195,6.63524692065,23.805,2015-02-16,4455,0.00273793120868504,0.000125277671031654,0.191405028104782,0.0162770207971334,0.377978295087814,0.55847030878067,0.0951151177287102,0.299518555402756,0.528543829917908,0.00196412461809814,0.00966863520443439,0.122897408902645,0.0235310960561037,0.159722670912743,0.18545238673687,0.507624566555023,1.28619503974915,1.16151905059814,0.206578344106674,0.0841871500015259,1.0
2015,4,17,22,2015-02-16 00:00:00,480.6845,0.024155000000000003,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,480.6845,6.73280358615,24.155,2015-02-16,4455,0.00275617791339755,0.00012630462879315,0.192864552140236,0.031968466937542,0.188789159059525,0.563649654388428,0.0969675853848457,0.30630174279213,0.539911806583405,0.0019939667545259,0.00994308851659298,0.125578045845032,0.0240524150431156,0.165247172117233,0.189362660050392,0.510613858699799,1.32654690742493,1.17003107070923,0.208393290638924,0.0847166404128075,1.0
2015,4,18,19,2015-02-16 00:00:00,464.26699999999994,0.023329999999999997,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,464.26699999999994,6.502848588899999,23.33,2015-02-16,4455,0.00277859950438142,0.000127583887660876,0.194417878985405,0.0269818510860205,0.30089083313942,0.569909811019897,0.0996719375252724,0.313267201185226,0.552252650260925,0.00203023129142821,0.0103126605972648,0.128110706806183,0.0245745945721865,0.174810871481895,0.202630072832108,0.50924676656723,1.24942910671234,1.11721253395081,0.192978754639626,0.0844218581914902,0.717135
2015,4,41,4,2015-02-18 00:00:00,450.4364999999999,0.022635,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,450.4364999999999,6.309128924549999,22.634999999999998,2015-02-19,4456,0.00280040106736124,0.00013020088954363,0.200364410877228,0.0425040647387505,0.0022587520070374,0.634334862232208,0.122505232691765,0.384614914655685,0.668374598026276,0.00215970352292061,0.0132670123130083,0.149032711982727,0.0307942312210798,0.35183247923851,0.350622653961182,0.522887229919434,1.92725825309753,1.51075637340546,0.279288440942764,0.0867625772953033,1.0
