Group,Model,Level,Stratum,N,Bias,RMSE,MAE,R,WSS,Obs_STD,Model_STD,Centered_RMSE
Diatoms,Ecospace,Season,Spring,236,-0.2600328365208804,1.5400503587665029,1.1274082019216614,0.07557927988036678,0.42698877159296555,1.1746983120525138,1.0542383419090917,1.5179387443068115
Diatoms,Ecospace,Season,Summer,104,0.35098235818380685,0.9260714126465543,0.709763500893106,0.2317533180162868,0.48174066481522804,0.6361705788358479,0.7402614417867741,0.8569828735540278
Diatoms,Ecospace,Season,Fall,75,0.34916636674180823,1.2783341797516066,1.0349250930690759,0.2871107871698565,0.5030540236794341,0.9018818101091022,1.1340858390262312,1.2297240029606389
Diatoms,Ecospace,Season,Winter,49,-0.048683536064528125,0.611688038060569,0.5530415882868639,0.7777934818468508,0.7303710591903283,0.37049265858977515,0.851698006820266,0.6097476274842256
Diatoms,Ecospace,sdomain,SGS,240,0.0012063266015286363,1.35696975462918,0.9938685823141226,0.07723316882760199,0.40148188808721363,0.9998246301464255,0.9979144919948469,1.3569692184255717
Diatoms,Ecospace,sdomain,SGI,77,5.132979178786438e-16,1.2098178727456295,0.9429006204026242,0.2585410199898913,0.5356803573535878,0.9934852726704042,0.9934852726704039,1.2098178727456292
Diatoms,Ecospace,sdomain,SGN,147,-0.009204886487789212,1.264884069257569,0.9079615784098001,0.20106007179799143,0.5127497855093222,1.0046137050083257,0.99659283506935,1.264850575651659
Diatoms,Ecospace,sdomain_Season,SGS_Spring,119,-0.26586260051241034,1.6289122937329237,1.21566708729589,-0.043016096538134596,0.35314135869554364,1.1427709219631803,1.081843526610084,1.6070694877083054
Diatoms,Ecospace,sdomain_Season,SGI_Spring,41,-0.24060060907347036,1.4524321199109598,1.160461752032416,0.21262404880762215,0.4838351934580968,1.2210571861838175,1.0521508741299688,1.4323653199734068
Diatoms,Ecospace,sdomain_Season,SGN_Spring,76,-0.2613878287623506,1.4395403495996915,0.9713818477891066,0.1837386324121348,0.5037233999770001,1.1964783956747238,1.0076981680316608,1.4156104058322354
