year,group,obs_anom,model_anom
2003,Total,-0.3884835673460217,1.885155934838676
2003,ZS2-CTH,-0.5186607236389088,1.533018210416513
2003,ZS3-CHA,-0.04810127675440506,1.9445065718101302
2003,ZS4-LAR,-0.6278680293616699,-0.28131161536482874
2004,Total,-0.06152657675759611,1.1169629152043086
2004,ZS2-CTH,-0.300349926953833,0.8499515653927308
2004,ZS3-CHA,0.2320816285882606,1.3329425389281104
2004,ZS4-LAR,-0.4583817354817791,-0.22118082404660355
2005,Total,-0.03579819785132777,1.3730795976660843
2005,ZS2-CTH,1.1237392960600283,0.3691988634870692
2005,ZS3-CHA,0.07899228372717779,1.2430003864812587
2005,ZS4-LAR,,0.6204744060811413
2006,Total,-0.4755420128624545,0.8234530011824747
2006,ZS2-CTH,0.1779480944770624,0.693738315208525
2006,ZS3-CHA,-0.7394544231831818,0.7941308549572602
2006,ZS4-LAR,-0.36795047371036427,0.16288096603670515
2007,Total,-2.416420916916753,2.0034752835466487
2007,ZS2-CTH,-0.032462592228798694,1.5284098829394253
2007,ZS3-CHA,-2.242695602459751,1.5848472020538005
2007,ZS4-LAR,,0.5672785896043788
2008,Total,-1.3343545993606076,1.3854341851155092
2008,ZS2-CTH,-0.9044188546569788,1.6642252757143008
2008,ZS3-CHA,-0.9369839348619794,1.7971564812528145
2008,ZS4-LAR,-1.0388680093505938,-1.5422259345801934
2009,Total,0.4945727951985522,0.4171827530783157
2009,ZS2-CTH,-1.1141310181598656,-0.12109605940699542
2009,ZS3-CHA,-0.4768227391826023,0.06761231991656698
2009,ZS4-LAR,1.3969802039125374,0.7429228966843386
2010,Total,-1.2105948270059064,1.4307303807124951
2010,ZS2-CTH,-0.9605523933070437,0.9747118093054858
2010,ZS3-CHA,-0.8239159126807918,1.1902558400731729
2010,ZS4-LAR,-0.5231954338427578,0.4408655531562191
2011,Total,0.15923747848930686,-0.41790173439908274
2011,ZS2-CTH,0.5135706140423298,0.0656020307738174
2011,ZS3-CHA,0.24803370132465383,-0.18257195646684027
2011,ZS4-LAR,-0.289943450795117,-0.2595361622705558
2012,Total,0.4342328188251929,-0.32106033356231883
2012,ZS2-CTH,0.328437569595626,-0.19847067850175867
2012,ZS3-CHA,-0.4675639965076006,-0.5927254502252045
2012,ZS4-LAR,1.5836499916997324,0.4783025729382024
2013,Total,-0.30828280960538884,-1.3310741578584053
2013,ZS2-CTH,-0.45260371946283706,-1.1548749121919446
2013,ZS3-CHA,0.023495987627129962,-1.2016806898725807
2013,ZS4-LAR,-0.17353056396733432,0.06031805144338816
2014,Total,0.18175586930678564,-0.7648037161844077
2014,ZS2-CTH,-0.2722690313088852,-0.5317992082599738
2014,ZS3-CHA,0.4553912672311603,-0.3050632687350493
2014,ZS4-LAR,-0.5557336462432513,-0.4578568072409276
2015,Total,0.3317197623796147,-0.38018155290907163
2015,ZS2-CTH,0.10559339326006703,-0.7151503564667542
2015,ZS3-CHA,0.4013955265026668,-0.7188134672363254
2015,ZS4-LAR,0.11739365380543863,0.68619742887319
2016,Total,0.12306871309174298,-0.3913467546318759
2016,ZS2-CTH,0.8547717004244538,-0.31045988996665946
2016,ZS3-CHA,0.23977674780558025,-0.25427542276263904
2016,ZS4-LAR,-0.499194939880857,-0.09397744835840406
2017,Total,0.48782478325648454,-1.0127604169313242
2017,ZS2-CTH,0.9092092459162083,-0.20223353516111056
2017,ZS3-CHA,0.3497688955193643,-1.0050667914736386
2017,ZS4-LAR,0.2511204794269453,-0.23809180705257146
2018,Total,0.17534190178397702,-0.5411194298026942
2018,ZS2-CTH,0.17627379614208827,0.030017861082065018
2018,ZS3-CHA,0.3161926423933294,-0.47223771103111367
2018,ZS4-LAR,0.2774724782219985,-0.3854915981593777
