N,MB,MAE,RMSE,NRMSE,r,R2,MAPE,NSE,WSS,group
17,0.056099245618015034,0.5895044475794683,0.7054735038867826,0.7054735038867826,0.4546596465381715,0.20671539419021503,2442.2496285296365,0.017522294839566244,0.6455960173368398,ZS2-CTH
17,0.12022554335423416,0.6055790710168474,0.7848294565812353,0.7848294565812353,0.30455011970915763,0.09275077541486225,159.58378726791284,-0.3548600003986788,0.5812592769885869,ZS3-CHA
17,0.3124089658087975,0.6265265556071457,0.8442611483299249,0.8442611483299249,0.4949490541371906,0.24497456619129962,236.06502108032333,0.00479394300936864,0.6809193438244925,ZS4-LAR
17,0.06122602597986323,0.4414627215750421,0.6132460893127213,0.6132460893127213,0.6027745730698142,0.36333718593949677,96.24019639353264,0.19724872548746253,0.782200785645888,Total
