Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,14.043300385389673,12.214285714285714,197.21428571428572,-2.9285714285714284,0.7024191581857231,0.7636336635393189,18.926954108802995,10.619581451454744
C09,11.088224291955767,7.9743589743589745,122.94871794871794,3.5641025641025643,0.5240859312362715,0.7018300473440995,11.695905879096149,9.449961647960748
