year,group,obs_anom,model_anom
2002,Total,0.8326421294113394,-0.6128270784067857
2002,ZC1-EUP,0.9354320591153755,-0.5189527874797758
2002,ZC2-AMP,0.3228515470259855,-0.3698088329146764
2002,ZC3-DEC,0.48331563932750393,-0.5812770705575526
2002,ZC4-CLG,0.6704868198753733,-0.6318091625763891
2002,ZC5-CSM,0.10803702509942315,-0.8728295699847528
2004,Total,0.7383298331570942,1.1370244315714597
2004,ZC1-EUP,,1.1619367795131483
2004,ZC2-AMP,0.7130894872619675,1.6789010250514533
2004,ZC3-DEC,-0.6378102876347546,0.9707780197529307
2004,ZC4-CLG,1.0430417967974677,1.042281196072048
2004,ZC5-CSM,1.2362372900524905,0.7724407462980027
2005,Total,-0.30667603896899526,0.6565154164664623
2005,ZC1-EUP,-0.05850658498879128,0.7674583087519421
2005,ZC2-AMP,-0.14289384920953732,0.8861682027285567
2005,ZC3-DEC,-0.3401178833345522,0.6456085592204732
2005,ZC4-CLG,0.14301539064243463,0.6121071083175765
2005,ZC5-CSM,0.1739887637349392,0.37831093544074523
2007,Total,-0.7921133273070287,0.5282934419291163
2007,ZC1-EUP,-0.17850154158135925,0.5819339997146005
2007,ZC2-AMP,-0.17247304458829876,1.0533175521596645
2007,ZC3-DEC,0.17378070727187728,0.375268269560247
2007,ZC4-CLG,-0.46489966784438086,0.46209972999438736
2007,ZC5-CSM,-0.8693996213322659,0.1332213634171622
2008,Total,0.5380469022387128,-0.3114037135315263
2008,ZC1-EUP,-0.5735480458096109,-0.10821469119551066
2008,ZC2-AMP,0.30351846833554386,0.09533296458947235
2008,ZC3-DEC,0.5819390141743079,-0.5197800995432837
2008,ZC4-CLG,0.7003363808775952,-0.3935916583171725
2008,ZC5-CSM,1.142064449693419,-0.739118645748095
2009,Total,-0.9649689796308404,-0.7040044402850306
2009,ZC1-EUP,-0.40557869845179556,-0.6483017909631353
2009,ZC2-AMP,-1.3323511472378453,-0.5324836708421841
2009,ZC3-DEC,0.5879385826311686,-0.9787592128278769
2009,ZC4-CLG,-1.4892937507211093,-0.8413505640732519
2009,ZC5-CSM,-0.8917176349355055,-0.6112033551914892
2010,Total,-0.2128301364689538,-0.26177669924000874
2010,ZC1-EUP,0.2799871309213001,-0.4582609683118027
2010,ZC2-AMP,0.13634185687395067,-0.35197075305328934
2010,ZC3-DEC,-1.0996167069363385,-0.1415800732255488
2010,ZC4-CLG,-0.7516590210170767,-0.1715836140131374
2010,ZC5-CSM,0.14974481904503695,-0.05584433348317203
2011,Total,-0.5764168349793416,-0.7758232797814519
2011,ZC1-EUP,0.23476220093301864,-0.6797030565133431
2011,ZC2-AMP,-0.8594148987283505,-0.6011447336140219
2011,ZC3-DEC,-0.5887587792735555,-0.8206707253744231
2011,ZC4-CLG,-1.257819747915136,-0.8253039752560074
2011,ZC5-CSM,-0.6272873065785374,-0.9087052063588987
2015,Total,0.387401985920534,0.11800963219283393
2015,ZC1-EUP,0.39347538492676454,-0.037351129249849326
2015,ZC2-AMP,0.6996818141195217,-0.2312522670025965
2015,ZC3-DEC,-0.5733041630371317,0.48653769085625004
2015,ZC4-CLG,0.4737011295157217,0.3231573966440309
2015,ZC5-CSM,0.39547515613585144,0.235380120331573
2016,Total,0.41622051040318436,0.6339652145489666
2016,ZC1-EUP,-0.09131240397566533,0.40804891243882563
2016,ZC2-AMP,0.5462229117807443,0.3260387171296485
2016,ZC3-DEC,0.4576875759062832,0.7737710079482097
2016,ZC4-CLG,0.5644194604128403,0.7431108074825099
2016,ZC5-CSM,0.292070382524589,0.916188002155979
2017,Total,-0.08781573074862416,-0.05101307481562138
2017,ZC1-EUP,-0.23278399988986437,0.16244395646000387
2017,ZC2-AMP,-0.010692747673491633,-0.23033449643032486
2017,ZC3-DEC,-0.2416279324669426,-0.12699161820471228
2017,ZC4-CLG,0.3917441187954119,-0.11654016073153808
2017,ZC5-CSM,-0.19690400212739986,-0.06291633062498668
2018,Total,0.1258859657414372,0.6997617559541536
2018,ZC1-EUP,-0.9338781671936557,0.5738308874876155
2018,ZC2-AMP,0.3528852678944268,0.6802051439975966
2018,ZC3-DEC,-0.09075267487256156,0.8415767842501133
2018,ZC4-CLG,0.3433046144728009,0.7832083209538071
2018,ZC5-CSM,0.4918015745907545,0.6931156822368681
