year,group,obs_anom,model_anom
2000,Total,-0.31086196375862285,-0.08089926346568255
2000,ZS2-CTH,-1.6796669420432329,-0.9371117478083317
2000,ZS3-CHA,-0.03404469391640286,0.6684418893713482
2000,ZS4-LAR,-0.49921863457458066,-1.1152018603048324
2001,Total,-0.11842532523017617,1.314670485947303
2001,ZS2-CTH,-0.994068813452358,-0.3651534809412988
2001,ZS3-CHA,0.11500815839179145,1.7778026445001867
2001,ZS4-LAR,-0.8528676757914186,-0.25340638528650244
2003,Total,0.548289751399518,1.0775424772522826
2003,ZS2-CTH,-0.008791714109588006,-0.8254575460085071
2003,ZS3-CHA,0.6969250149650208,1.5256609007498632
2003,ZS4-LAR,-0.09954676354067939,0.19874312223886473
2004,Total,-1.3794857037829378,1.6759673117346583
2004,ZS2-CTH,-0.9748729126151293,0.13770442074772418
2004,ZS3-CHA,-1.1298098337776945,1.6921708285731232
2004,ZS4-LAR,-0.6078133486917887,0.4975213588422969
2005,Total,-0.5813084364660592,1.9412588924864291
2005,ZS2-CTH,-0.03189456403131988,1.0586104429429166
2005,ZS3-CHA,-0.4536816241644707,1.6673300527731758
2005,ZS4-LAR,-1.3621664336411694,0.46249877572536213
2007,Total,-0.4427405796267222,0.9273873617126775
2007,ZS2-CTH,-0.4976317822783594,0.8516243618948734
2007,ZS3-CHA,-0.29480141375073293,0.7038009532136794
2007,ZS4-LAR,0.3009099710281448,0.14371888744145708
2008,Total,-0.5172479701810081,0.9094372784055644
2008,ZS2-CTH,0.275714114440651,0.9209596274723094
2008,ZS3-CHA,-0.572947700210693,0.4002393520359421
2008,ZS4-LAR,-0.8905562357895491,0.8110564257213351
2009,Total,0.039912863184965994,1.2791740138037204
2009,ZS2-CTH,-0.7052695479852418,0.658517671119028
2009,ZS3-CHA,-0.1531151079907424,1.0238818922032327
2009,ZS4-LAR,0.6267612467776973,0.6390812536375142
2010,Total,-0.501532734510328,1.8009616627750553
2010,ZS2-CTH,-0.11885186904795687,1.0361001500438705
2010,ZS3-CHA,-0.44267487803555544,1.3794111298772118
2010,ZS4-LAR,-0.15661064310451828,0.7933635677206861
2011,Total,0.7077255540179356,-0.52421742202884
2011,ZS2-CTH,0.9434748255295009,0.839866347670982
2011,ZS3-CHA,0.512973240450584,-1.6608335261168383
2011,ZS4-LAR,0.031724185639266676,1.6116088998558418
2012,Total,-1.4842600514943078,0.29505395635470755
2012,ZS2-CTH,-1.1668406518138765,1.0973570402800237
2012,ZS3-CHA,-1.415730015063001,-0.9633884629582691
2012,ZS4-LAR,-0.5610250585097517,2.000039663672972
2013,Total,-0.2892162491201921,-0.03726209635751115
2013,ZS2-CTH,-0.9560870767263987,0.45433931880891015
2013,ZS3-CHA,-0.01049189441647109,-0.16990413268772353
2013,ZS4-LAR,-1.1751281163034428,0.009914186720096653
2014,Total,-0.4798804667501285,1.0274986535661301
2014,ZS2-CTH,-0.6924404690182849,0.7913901909398428
2014,ZS3-CHA,-0.26021081788058614,0.7495676477696749
2014,ZS4-LAR,-0.8115536421249999,0.4270328794545674
2015,Total,0.3076086076572676,-0.6714937537514871
2015,ZS2-CTH,-0.40122985337922096,-0.7736113077985913
2015,ZS3-CHA,0.40641601496937046,-0.15082278295109133
2015,ZS4-LAR,-0.06462062427082976,-0.8541869213148535
2016,Total,-0.022952418456842115,-0.0003418381491503322
2016,ZS2-CTH,0.5684369075472334,-0.23522317397061993
2016,ZS3-CHA,-0.1610106588826318,0.24796148759100942
2016,ZS4-LAR,0.20281473405950065,-0.38170575722276673
2017,Total,0.6411124222859614,-1.2650907197051446
2017,ZS2-CTH,0.8241524529636328,-0.18277483171808237
2017,ZS3-CHA,0.5330852296602588,-1.538527010571948
2017,ZS4-LAR,0.7008710916381967,0.2452825818624487
2018,Total,0.2170848088795582,-0.7571271471940871
2018,ZS2-CTH,0.180768771104759,-0.11073116379072674
2018,ZS3-CHA,0.33916228019063327,-0.7587181106617296
2018,ZS4-LAR,-0.8691762530939287,-0.10539372251516474
