Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,12.99725245690686,10.928571428571429,168.92857142857142,-2.0714285714285716,0.7643165296319813,0.7967033256202755,18.926954108802995,10.506557718969654
C09,13.644760429538042,9.717948717948717,186.17948717948718,-0.28205128205128205,0.437989332191287,0.6567734328754247,11.695905879096149,13.814493718062582
