R,obs_std,model_std,centered_RMSE,RMSE,Bias,MAE,WSS,N,Group,Model,Season
0.4846283815861517,1.1740637487914365,1.091462476329831,1.1522435987617043,1.1547845089175,-0.07656337994438443,0.9145417687973586,0.6893733324734747,34,Diatoms,Ecospace,All
-0.8201519436279882,0.35880928586630034,0.6902473128776414,1.0057011673015532,1.0948609662512168,0.4327651759428446,0.9433127924138396,0.038953491280862895,8,Diatoms,Ecospace,Winter
0.0979364421629076,0.5431120641850983,0.5568179476076293,0.738770689638966,0.785433749185604,-0.2666909119001264,0.6164320871316163,0.4820006549185063,9,Diatoms,Ecospace,Spring
0.07294303839893064,1.1331782539558763,0.9677339432617462,1.4354863535753932,1.6981192536297751,-0.9071868210280426,1.4774235504452584,0.3612965573478828,9,Diatoms,Ecospace,Summer
0.7685650912553924,0.6298102103190313,0.7120438295052826,0.4629659630311359,0.728485248708133,0.5624529088377117,0.5879021327009497,0.741742967051965,8,Diatoms,Ecospace,Fall
0.6737106780038978,1.1740637487914365,1.0388602299769145,0.9023427405561351,0.9025885941352246,-0.021065346630067597,0.7418635290002049,0.816513041254538,34,Diatoms,SSC,All
-0.8201519436279882,0.35880928586630034,0.6902473128776414,1.0057011673015532,1.0948609662512168,0.4327651759428446,0.9433127924138396,0.038953491280862895,8,Diatoms,Ecospace,Winter
0.0979364421629076,0.5431120641850983,0.5568179476076293,0.738770689638966,0.785433749185604,-0.2666909119001264,0.6164320871316163,0.4820006549185063,9,Diatoms,Ecospace,Spring
0.07294303839893064,1.1331782539558763,0.9677339432617462,1.4354863535753932,1.6981192536297751,-0.9071868210280426,1.4774235504452584,0.3612965573478828,9,Diatoms,Ecospace,Summer
0.7685650912553924,0.6298102103190313,0.7120438295052826,0.4629659630311359,0.728485248708133,0.5624529088377117,0.5879021327009497,0.741742967051965,8,Diatoms,Ecospace,Fall
0.24376365180160042,2.4559817713410426,0.9329895719302232,2.4052428807460715,2.440227742422098,0.4117257819311173,1.809123200136953,0.436033717020199,35,Nanophytoplankton,Ecospace,All
-0.3767392991857105,1.84014478662889,0.8217516458536063,2.2805208271816975,2.2975779577223805,0.2794445000393686,1.9840551506220687,0.24382438927362116,8,Nanophytoplankton,Ecospace,Winter
0.38713200267353415,2.655457822482271,0.20186678112277298,2.5840207454560775,3.0027925437171628,1.5295750546004618,2.1855071996277444,0.42197113008529685,9,Nanophytoplankton,Ecospace,Spring
-0.07533282398297338,2.3280303127544864,0.30369783317009214,2.3703334786779457,2.379083798576001,-0.20386005127371773,1.5874397175569088,0.09954354699491696,9,Nanophytoplankton,Ecospace,Summer
0.4910770858600048,2.21744393492225,0.8521306873774327,1.9461122550774612,1.9463001771246775,0.027045704148162382,1.4989276161283251,0.5189352374919605,9,Nanophytoplankton,Ecospace,Fall
0.5352161224760261,2.4559817713410426,1.090817242202364,2.086626835332873,2.114293029381237,0.3409156261581578,1.6739488424386797,0.5854547182269413,35,Nanophytoplankton,SSC,All
-0.3767392991857105,1.84014478662889,0.8217516458536063,2.2805208271816975,2.2975779577223805,0.2794445000393686,1.9840551506220687,0.24382438927362116,8,Nanophytoplankton,Ecospace,Winter
0.38713200267353415,2.655457822482271,0.20186678112277298,2.5840207454560775,3.0027925437171628,1.5295750546004618,2.1855071996277444,0.42197113008529685,9,Nanophytoplankton,Ecospace,Spring
-0.07533282398297338,2.3280303127544864,0.30369783317009214,2.3703334786779457,2.379083798576001,-0.20386005127371773,1.5874397175569088,0.09954354699491696,9,Nanophytoplankton,Ecospace,Summer
0.4910770858600048,2.21744393492225,0.8521306873774327,1.9461122550774612,1.9463001771246775,0.027045704148162382,1.4989276161283251,0.5189352374919605,9,Nanophytoplankton,Ecospace,Fall
0.5026410917634347,1.3704148585313767,0.9469415793082043,1.2125088553297467,1.2150386353551088,0.0783655610108988,0.9901091993203585,0.6898467985329138,31,Picoplankton,Ecospace,All
0.36313537514757693,0.7001455698684232,0.6819408930982729,0.7800535218137274,0.8395673169257488,-0.31046703972547796,0.7240734881521002,0.6193694913941297,6,Picoplankton,Ecospace,Winter
0.4233614522915384,1.4511913816579423,0.1515514735249218,1.393809292598009,1.4678279010218076,0.4602329876111917,1.2738413021392045,0.39889001745969666,9,Picoplankton,Ecospace,Spring
-0.5817072763296347,1.1769358971169437,0.3133030828469103,1.3828708073462475,1.4011489574867784,0.22558087519961492,1.0644267874571522,0.13233624983325176,8,Picoplankton,Ecospace,Summer
0.8275617254114743,1.44781943413739,0.8793217144351569,0.8730702550771093,0.8972339325658965,-0.2068261575508641,0.7961197788885561,0.842243061162839,8,Picoplankton,Ecospace,Fall
0.407559358197946,1.1942271142352863,0.9383852238612899,1.1803755551839854,1.1811697439347868,0.0433071900620189,0.9166951889267102,0.6452180752120269,35,Dinoflagellates,Ecospace,All
-0.10887735367349757,0.6688323815462693,0.7066051785723555,1.0244699117577163,1.0249403968125717,-0.03105184248074294,0.8892484453220517,0.3240549042871774,8,Dinoflagellates,Ecospace,Winter
0.6658202871602721,0.5969612820133484,0.9103652967275997,0.679296622161123,0.9866261404682161,-0.7155328365460921,0.8334489516508348,0.627659729587539,9,Dinoflagellates,Ecospace,Spring
0.12698731914503358,0.7320218821964788,0.31259776291920893,0.7585886807548498,0.8298229786179857,-0.3363768560306173,0.6688205114813265,0.442265857823002,9,Dinoflagellates,Ecospace,Summer
-0.12934508431531627,1.042714260128136,0.3161559735667368,1.1280458844282608,1.6822045836513577,1.247928180578554,1.2722132090743328,0.452553924484443,9,Dinoflagellates,Ecospace,Fall
