year,biweekly,ewe_row,ewe_col,date_rep,model_time,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC,N_FLUX_MULT
2015,1,90,46,2015-01-07,2015-01-08,0.0035829208791256,0.000160840194439515,0.236546397209167,0.00384147581644356,0.459091871976852,0.51890230178833,0.063490629196167,0.314273416996002,0.191850513219833,0.0032953096088022,0.0173090230673552,0.0922966301441193,0.0172015130519867,0.100816890597343,0.113559231162071,0.556170523166656,0.344112873077393,0.72861385345459,0.099345326423645,0.106849886476994,1.0
2015,1,90,47,2015-01-07,2015-01-08,0.00357689708471298,0.000160621013492346,0.235970631241798,0.00521931890398264,0.46987721323967,0.522722840309143,0.0646477490663528,0.315176904201508,0.190520286560059,0.00331384083256125,0.0175430923700333,0.0927628427743912,0.0169485546648502,0.0963601768016815,0.108964808285236,0.562574088573456,0.362498968839645,0.718922317028046,0.0972572490572929,0.106865741312504,1.0
2015,1,90,48,2015-01-07,2015-01-08,0.00356879993341863,0.000160316412802786,0.235325917601585,0.00744971120730042,0.519535839557648,0.538368880748749,0.068984292447567,0.32071328163147,0.19103929400444,0.0033690994605422,0.0186981353908777,0.0943765416741371,0.0168136321008205,0.0907200872898102,0.103280231356621,0.582407295703888,0.401106238365173,0.716180562973022,0.0951750054955482,0.107028387486935,1.0
2015,1,90,49,2015-01-07,2015-01-08,0.0035587577149272,0.00015992957924027,0.234625592827797,0.0107749421149492,0.506850779056549,0.5353182554245,0.0684757903218269,0.318768322467804,0.188719972968102,0.00336567731574178,0.0183990634977818,0.094194084405899,0.0163786634802818,0.0823816880583763,0.0946165025234222,0.580672562122345,0.403440833091736,0.663182616233826,0.0885845422744751,0.107394725084305,1.0
2015,1,90,50,2015-01-07,2015-01-08,0.00354704586789012,0.000159469287609681,0.233884871006012,0.0148469042032957,0.436454445123672,0.543659627437592,0.0709750652313232,0.32208263874054,0.188233062624931,0.00339755392633379,0.0189414843916893,0.0953426510095596,0.0161036569625139,0.0804235935211182,0.093053787946701,0.593771815299988,0.448934018611908,0.676742613315582,0.08953957259655,0.107789508998394,1.0
2015,1,90,51,2015-01-07,2015-01-08,0.00353380502201617,0.000158920345711522,0.23310375213623,0.0113014215603471,0.54825633764267,0.546842396259308,0.0721629858016968,0.323363304138184,0.187100097537041,0.00341403530910611,0.0192904062569141,0.0956354662775993,0.0157610103487968,0.0770778208971024,0.0898349732160568,0.600652456283569,0.48134571313858,0.669536650180817,0.0880646929144859,0.108299322426319,1.0
2015,1,90,52,2015-01-07,2015-01-08,0.00351855717599392,0.000158288283273578,0.232286959886551,0.00811516214162111,0.565137088298798,0.551171243190765,0.0731619372963905,0.32426780462265,0.185964554548264,0.00342631433159113,0.0193098820745945,0.0962691307067871,0.015378475189209,0.0738176330924034,0.0867156386375427,0.606008172035217,0.517492890357971,0.659193456172943,0.0865724012255669,0.108873784542084,1.0
2015,1,90,53,2015-01-07,2015-01-08,0.0035014795139432,0.000157586167915724,0.231440454721451,0.00848858989775181,0.528363168239594,0.539728879928589,0.0705738365650177,0.318951308727264,0.182792350649834,0.00339344842359424,0.0183709841221571,0.0953793525695801,0.0148363132029772,0.0722979232668877,0.0857169181108475,0.593626320362091,0.522579371929169,0.645965576171875,0.0862032994627953,0.109548434615135,1.0
2015,1,90,54,2015-01-07,2015-01-08,0.00348303909413517,0.000156839945702814,0.230581745505333,0.0124278254806995,0.497307121753693,0.529995203018188,0.068424254655838,0.314464122056961,0.179956421256065,0.00336486008018255,0.0175931192934513,0.0946605801582336,0.0143125290051103,0.0704044699668884,0.0843137204647064,0.583124876022339,0.51620876789093,0.632163882255554,0.0856722891330719,0.110159277915955,1.0
2015,1,90,55,2015-01-07,2015-01-08,0.00346369436010718,0.000156072346726432,0.229731231927872,0.0168101731687784,0.292991369962692,0.522893905639648,0.0669758319854736,0.311274975538254,0.177659824490547,0.00334408646449447,0.0170308761298656,0.0942430570721626,0.0138474777340889,0.0683232769370079,0.082689993083477,0.575885474681854,0.505275011062622,0.619981110095978,0.0851079821586609,0.11057972162962,1.0
2015,1,91,46,2015-01-07,2015-01-08,0.00358780403621495,0.000161077914526686,0.236905574798584,0.00140839349478483,0.502115309238434,0.532644391059875,0.0668770670890808,0.320371866226196,0.19503265619278,0.00334955542348325,0.0183950196951628,0.0944707095623016,0.0177223384380341,0.0974705517292023,0.109243497252464,0.573330998420715,0.307739228010178,0.709396600723267,0.0940401703119278,0.105543404817581,1.0
2015,1,91,47,2015-01-07,2015-01-08,0.00358216697350144,0.000160854964633472,0.236308023333549,0.00285191950388253,0.558349251747131,0.548399567604065,0.0710978284478188,0.326728761196136,0.195315539836884,0.00340590137057006,0.0195387676358223,0.0962855443358421,0.0175491031259298,0.0911001265048981,0.102634370326996,0.59479171037674,0.347964257001877,0.706421494483948,0.0918923169374466,0.105182006955147,1.0
2015,1,91,48,2015-01-07,2015-01-08,0.00357444584369659,0.000160547904670238,0.235635280609131,0.00473711779341102,0.554917097091675,0.548255562782288,0.0712493658065796,0.325833469629288,0.193196028470993,0.00341170583851635,0.0194509495049715,0.0963429063558578,0.0171528812497854,0.0881410539150238,0.0998182147741318,0.596312046051025,0.370734870433807,0.701123893260956,0.091285914182663,0.105051934719086,1.0
2015,1,91,49,2015-01-07,2015-01-08,0.00356474192813039,0.000160159484948963,0.234901949763298,0.00818018801510334,0.589641571044922,0.558401823043823,0.0741506963968277,0.32994818687439,0.19280219078064,0.00345076899975538,0.020352890715003,0.0972726792097092,0.0168951060622931,0.0814215838909149,0.0929815545678139,0.611521422863007,0.40089014172554,0.681960701942444,0.0879024788737297,0.105120666325092,1.0
2015,1,91,50,2015-01-07,2015-01-08,0.0035527958534658,0.000159669085405767,0.234108462929726,0.0113237220793962,0.610367715358734,0.565841197967529,0.0758896917104721,0.331760823726654,0.191788166761398,0.0034737279638648,0.020598042756319,0.0980983972549438,0.0165407788008451,0.0792416855692863,0.0910967662930489,0.620645999908447,0.443292289972305,0.688425660133362,0.0884407460689545,0.105382367968559,1.0
2015,1,91,51,2015-01-07,2015-01-08,0.00353910005651414,0.000159098563017324,0.233275055885315,0.0122810835018754,0.57553768157959,0.556035876274109,0.0736953020095825,0.326944708824158,0.188661128282547,0.00344836991280317,0.0197818223387003,0.0972653776407242,0.0160636901855469,0.0778883174061775,0.0901293233036995,0.610850214958191,0.463134914636612,0.678880095481873,0.0882741585373878,0.105871170759201,1.0
