obs_std,mod_std,R,RMSE,Bias,WSS,Group
0.8436774849365698,0.172952449006252,0.26882681156637467,1.121167437729289,-0.7705611514798899,0.4604786433408762,ZC5-CSM
5.108934392884897,1.0333186365410854,0.3611059588883727,6.092360234847355,-3.7095236061185166,0.45687938937003447,TOT
1.1132657946742315,0.22855671376060038,0.39513183389289236,1.2238971494434088,-0.6382816570649663,0.45131478956259397,ZC2-AMP
0.5678427399417115,0.02760198289858891,-0.013740674503590605,0.7616217816363461,-0.5063889416471234,0.42162818649090905,ZS3-CHA
0.1098660254456917,0.04753737942903024,0.20327589707653057,0.11312986917685879,-0.024317418070031495,0.41415621495439703,ZS2-CTH
0.3104725583504366,0.024992241117974948,0.044896667864878066,0.3584167295920058,-0.17928043202864538,0.38216116089259333,ZC3-DEC
1.6743071422481612,0.21412521523918115,0.13382920052555364,1.834125109437862,-0.781549412813278,0.3579355536556129,ZC4-CLG
0.25936793058084817,0.014931985855474379,0.22862519343362694,0.2691446311145152,-0.08194522518121704,0.2535856852451559,ZS4-LAR
3.262942855564232,0.3860149228670566,0.15086229247664984,3.3076712316890164,-0.7245142922865689,0.190327036911224,ZC1-EUP
0.3219216388510825,0.00593238104910931,-0.10493715388345136,0.3382640262023965,-0.10174972616762254,0.17707882309457335,ZF1-ICT
