year,group,obs_anom,model_anom
2014,ZC3-DEC,-1.4125342212200964,-0.7633718369813928
2014,ZC4-CLG,-1.0879281487694834,-0.7022980842040886
2014,ZC5-CSM,-0.3396874482771975,-0.4356752561823509
2015,Total,0.24589947423118566,0.5265122376727811
2015,ZC1-EUP,0.2874838065921097,0.4950245422009563
2015,ZC2-AMP,0.12844022572181407,0.4528325515100194
2015,ZC3-DEC,0.008075023791880489,0.7363205334202735
2015,ZC4-CLG,0.29985224192408144,0.56092230647665
2015,ZC5-CSM,0.12882032802560026,0.4825983606077775
2016,Total,0.16442588628985683,0.6055183316497516
2016,ZC1-EUP,0.09515590916269291,0.7198658269729895
2016,ZC2-AMP,0.17201844072427339,0.6995727728052717
2016,ZC3-DEC,0.7224158384415494,0.6453958873370007
2016,ZC4-CLG,-0.025741738315519243,0.6383896854259827
2016,ZC5-CSM,0.13024415914517948,0.46519664319752635
2017,Total,-0.2862249367934707,-0.9768685888037327
2017,ZC1-EUP,-0.2941644470392919,-0.9938084923726583
2017,ZC2-AMP,-0.4167606005117031,-1.5163327400104272
2017,ZC3-DEC,-0.020705361771576856,-1.1019617112349842
2017,ZC4-CLG,0.0016617646443847593,-1.0630953159147616
2017,ZC5-CSM,-0.3780246165432465,-0.7102958585702477
2018,Total,0.28799132689023593,-0.1868976439218625
2018,ZC1-EUP,0.13864349424811243,-0.34588649213316197
2018,ZC2-AMP,0.37438745144380087,-0.3350271130935223
2018,ZC3-DEC,0.24144606676424216,-0.21776214400363436
2018,ZC4-CLG,0.19246942662758915,-0.19289342786987612
2018,ZC5-CSM,0.16518778184094007,-0.08559333536697078
